Well,GeoMean BV605-A of Amet+GFP+_PD1,GeoMean PerCP-Cy5-5-A of Amet+GFP+_Lag3,Amet+GFP+Tim3+ as % of Amet+GFP+,GeoMean PE-A of Amet+GFP+_Tim3
B02,1723.48243855036,1892.86078381302,90.9395973154362,1728.23606774689
B03,1833.93157260778,2823.03507901878,92.9487179487179,1710.8140632208
B04,1876.08033361252,3295.58698900528,89.3819334389857,1610.37320961605
B05,1774.54993945502,4296.73798037731,91.6730621642364,1800.50202407353
B06,1877.2774825409,2824.29785612434,90.466979828682,1536.57584594595
B07,1633.43012848055,3062.41625232644,89.374564054871,1410.52628778422
B08,2575.82994702578,3591.54871696981,89.1335665774851,1585.95293741956
B09,2464.97506114633,2971.6743493454,82.957669048928,979.532483560635
B10,1946.15171564172,3120.4464282983,88.8383484954514,1419.12303998105
B11,1410.54135986054,2825.52857296505,88.2804757185332,1307.08546981883
C02,1064.54531510501,3003.69421924075,93.8478747203579,1941.23817749473
C03,1093.19254300873,3666.2669955035,91.8693009118541,1768.1814598874
C04,2117.51057306632,4192.36036561299,87.632169176546,1325.8959471044
C05,1351.18841466206,3349.22392451948,88.0749574105622,1304.62624642138
C06,2571.832189272,3293.86686002509,79.0322580645161,846.438602279689
C07,1890.8082555556,3816.88829343387,89.4133384291993,1460.26219946226
C08,2045.97168877777,3753.49099973696,94.9672873678913,2101.09457513005
C09,1550.56600769161,3987.14430509199,93.2638486778614,1875.79137571768
C10,1756.22625640584,4869.02320260672,90.6009852216749,1756.61622239534
C11,1336.43045086141,3630.66701659347,90.3195488721804,1438.13846225411
D02,2289.87717729326,2942.74524634678,94.0278521692555,1987.6510823942
D03,1596.21426005736,2517.5534223215,87.0857142857143,1332.76854640321
D04,2363.29654930066,3793.55315024404,85.6091818716892,1297.43852227953
D05,1727.24890788812,3522.80874201187,85.7302118171683,1255.13513796564
D06,1895.85809326307,3206.9723968651,87.6026272577997,1436.87983229039
D07,2446.04596974941,4026.81970755564,84.9379198046,1147.09202872487
D08,1588.99656988077,3353.74379721362,87.3339511893729,1330.65933829291
D09,1283.82474758644,3209.74736746523,89.1645493947093,1438.22340623759
D10,2102.91815754083,3492.98798710787,88.455395847593,1382.56084441659
D11,2215.09808905143,3926.37086172008,87.8787878787879,1364.97754271674
E02,1600.60695762143,3011.8437061321,92.0153777909212,1721.18281754964
E03,1974.32697067375,3206.57068537798,87.6651982378854,1271.60402842686
E04,2034.13669351527,4154.03453371731,90.6111432427222,1685.57701679195
E05,2003.96255391303,4372.85237389943,90.4970760233918,1829.60053425607
E06,2332.04772792563,3515.62319193377,87.8023674729799,1367.25257989131
E07,2302.90233010614,3123.67356370634,84.3025465602433,1056.08110210127
E08,2467.00386243551,2843.13481106378,88.1680338056177,1355.94870381258
E09,2314.35953684591,3340.90452522598,83.0910177255527,1014.99793905502
E10,2146.24979768493,3073.60743446075,86.7833294957403,1203.59679668088
E11,2793.32673385903,2595.37520651236,79.8210161662818,859.587980472646
F02,1628.88202436919,3232.87150610546,92.361283901468,1879.05044370217
F03,1184.62952517074,3586.58546591489,90.3564805275088,1685.2407747012
F04,2364.42900089215,3998.3934653831,90.443942814146,1818.41126893888
F05,2296.47764480205,4499.99602976599,87.8647789656169,1563.68936870935
F06,1948.87259530425,3874.2876385657,91.5054986727342,1661.32876177183
F07,1197.82827582284,2623.36345016802,89.8687046835195,1392.12327994291
F08,1676.29090661442,2842.63006805385,91.2718786464411,1564.21566467975
F09,2170.64694253857,4779.41657993592,87.9443892750745,1469.58926091319
F10,1857.24430767372,4173.42799893598,92.2210300429185,1713.01107573549
F11,2149.31889578729,2823.67681955621,90.9316533027873,1691.90220630191
G02,1762.37331960026,2196.9721260625,90.7962328767123,1841.77599635609
G03,1437.08865227735,2924.25770567854,89.1304347826087,1334.83967404368
G04,1733.64591009259,2525.96286916743,88.4615384615385,1375.88983278138
G05,1310.03692558156,2822.69603952023,90.131730991449,1525.36563311487
G06,2255.2155567241,3258.94881821176,90.5938894610367,1595.86528902258
G07,1796.62837476393,3235.38318506389,85.7682369310276,1194.56620566872
G08,1881.93192115276,3775.89149032844,85.1851851851852,995.616580708048
G09,2096.39089463141,3647.2438570369,85.5345911949686,1234.50532578817
G10,2490.04977070235,3092.82447012133,86.6271688531528,1145.20455309374
G11,1798.91566927389,2603.39135210601,84.6098611775969,1105.67408279555
