Position,Pool,shRNA,GeoMean
12_C05,2,Polr2b.2,487.9992426
12_C06,2,Phf8.1,670.1193959
12_C07,2,Phf20l1.2,392.5775347
12_C08,2,Pcgf6.2,437.3949861
12_C09,2,Ppargc1a.1,407.720105
12_C10,2,Phf20.2,294.7359262
12_C11,2,Phf19.1,357.6364413
12_D02,2,Pcgf5.2,574.5131198
12_D03,2,Ppargc1a.2,559.6358986
12_D04,2,Phf20.3,645.0799153
12_D05,2,Phc1.1,655.726858
12_D06,2,Pcmt1.2,419.8810865
12_D07,2,Ppargc1a.3,466.0820264
12_D08,2,Phf8.2,402.6756485
12_D09,2,Phf1.2,388.2632298
12_D10,2,Pcgf2.3,382.6379712
12_D11,2,Prdm1.2,357.3886237
12_E02,2,Phf19.2,465.8728346
12_E03,2,Phf2.2,610.9779929
12_E04,2,Pcgf2.4,545.467124
12_E05,2,Phip.3,467.6536243
12_E06,2,Phf20l1.3,593.7467089
12_E07,2,Phc1.2,581.3986763
12_E08,2,Pcgf5.3,433.175937
12_E09,2,Polr2b.3,388.8021255
12_E10,2,Phf8.3,406.1062347
12_E11,2,Phf1.3,410.3452968
12_F02,2,Pcgf6.3,544.8628951
12_F03,2,Prdm1.3,525.9015687
12_F04,2,Phf20l1.4,596.0774896
12_F05,2,Phc1.3,524.6709369
12_F06,2,Pcmt1.3,528.6115563
12_F07,2,Phip.4,493.9030647
12_F08,2,Phf2.3,380.8799102
12_F09,2,Phf19.3,352.7532827
12_F10,2,Pcmt1.4,418.65976
12_F11,2,Polr2b.4,339.3189823
12_G02,2,Phf8.4,489.7967738
12_G03,2,Phf19.4,514.0982975
12_G04,2,Pcgf5.4,464.8181896
12_G05,2,Prdm1.4,456.1053034
12_G06,2,Ppargc1a.4,515.3381009
12_G07,2,Phc1.4,444.1378177
12_G08,2,Pcgf6.4,431.8236111
12_G09,2,Phf20.4,332.2536059
12_G10,2,Phf1.4,379.7545013
12_G11,2,Phf2.4,364.882868
11_B02,2,Nap1l2.1,466.7673032
11_B03,2,Padi1.1,433.8329163
11_B04,2,Padi4.1,337.7373029
11_B05,2,Orc1.1,624.2623131
11_B06,2,Ncoa1.1,549.4746151
11_B07,2,Pcgf1.1,464.474299
11_B08,2,Parp1.1,521.4336523
11_B09,2,Ncor2.1,549.0285993
11_B10,2,Nap1l3.1,547.2518316
11_B11,2,Paxip1.1,306.0429035
11_C02,2,Parp1.2,471.9692572
11_C03,2,Ncoa3.1,531.6730554
11_C04,2,Nap1l2.2,512.6473339
11_C05,2,Paxip1.2,449.2762603
11_C06,2,Padi6.1,482.0741825
11_C07,2,Padi4.2,463.672959
11_C08,2,Ncoa1.2,338.6003554
11_C09,2,Pbrm1.1,555.2607628
11_C10,2,Padi1.2,468.0187943
11_C11,2,Nsd1.1,559.108276
11_D02,2,Nap1l3.2,410.2450481
11_D03,2,Pbrm1.2,509.2901534
11_D04,2,Padi1.3,542.7558519
11_D05,2,Ncor1.1,433.9715007
11_D06,2,Ncoa3.2,532.0644265
11_D07,2,Pbrm1.3,499.845693
11_D08,2,Padi6.2,518.4857663
11_D09,2,Ncor2.2,452.593488
11_D10,2,Nap1l2.3,610.5934309
11_D11,2,Pcgf1.2,355.8970103
11_E02,2,Nsd1.2,574.3526731
11_E03,2,Orc1.2,524.8584479
11_E04,2,Nap1l2.4,488.684695
11_E05,2,Parp1.3,564.3922351
11_E06,2,Padi4.3,521.0048993
11_E07,2,Ncor1.2,493.6218488
11_E08,2,Nap1l3.3,462.6758626
11_E09,2,Paxip1.3,437.7740899
11_E10,2,Padi6.3,574.4177429
11_E11,2,Ncor2.3,526.6155706
11_F02,2,Ncoa1.3,388.0427738
11_F03,2,Pcgf1.3,468.3092347
11_F04,2,Padi4.4,505.8951476
11_F05,2,Ncor1.3,450.7101174
11_F06,2,Ncoa3.3,410.3956883
11_F07,2,Parp1.4,497.1567478
11_F08,2,Orc1.3,511.619042
11_F09,2,Nsd1.3,464.0435293
11_F10,2,Ncoa3.4,444.1830584
11_F11,2,Paxip1.4,544.6718939
11_G02,2,Padi6.4,523.0166368
11_G03,2,Nsd1.4,413.1415919
11_G04,2,Nap1l3.4,719.7261984
11_G05,2,Pcgf1.4,584.9529777
11_G06,2,Pbrm1.4,509.3538245
11_G07,2,Ncor1.4,391.6091699
11_G08,2,Ncoa1.4,458.8699141
11_G09,2,Padi1.4,402.3248439
11_G10,2,Ncor2.4,348.9611004
11_G11,2,Orc1.4,498.6926015
9_B02,2,Kdm5b.1,429.4482731
9_B03,2,L3mbtl4.1,411.9695501
9_B04,2,Mbd1.1,487.1326748
9_B05,2,L3mbtl3.1,392.3415257
9_B06,2,Kdm5d.1,418.299834
9_B07,2,Men1.1,514.1106483
9_B08,2,Mbd3.1,486.676712
9_B09,2,L3mbtl1.1,534.3034068
9_B10,2,Kdm5c.1,602.8597857
9_B11,2,Mbd4.1,505.5825378
9_C02,2,Mbd3.2,375.1130232
9_C03,2,Kdm6a.1,384.0996355
9_C04,2,Kdm5b.2,460.06837
9_C05,2,Mbd4.2,327.278819
9_C06,2,Mbd2.1,167.1164903
9_C07,2,Mbd1.2,460.3203965
9_C08,2,Kdm5d.2,451.3569206
9_C09,2,Mecom.1,450.2074533
9_C10,2,L3mbtl4.2,399.0835552
9_C11,2,L3mbtl2.1,520.1527902
9_D02,2,Kdm5c.2,374.8456708
9_D03,2,Mecom.2,461.0431322
9_D04,2,L3mbtl4.3,538.7268269
9_D05,2,Kdm6b.1,554.193031
9_D06,2,Kdm6a.2,449.9773403
9_D07,2,Mecom.3,680.2122518
9_D08,2,Mbd2.2,299.3449327
9_D09,2,L3mbtl1.2,490.6695384
9_D10,2,Kdm5b.3,492.7012412
9_D11,2,Men1.2,549.7216025
9_E02,2,L3mbtl2.2,366.9133591
9_E03,2,L3mbtl3.2,431.1247031
9_E04,2,Kdm5b.4,447.4251087
9_E05,2,Mbd3.3,464.2865377
9_E06,2,Mbd1.3,436.9715766
9_E07,2,Kdm6b.2,374.6574175
9_E08,2,Kdm5c.3,478.4843415
9_E09,2,Mbd4.3,451.3036847
9_E10,2,Mbd2.3,224.2581839
9_E11,2,L3mbtl1.3,364.3951476
9_F02,2,Kdm5d.3,464.0200927
9_F03,2,Men1.3,469.7160833
9_F04,2,Mbd1.4,488.6020181
9_F05,2,Kdm6b.3,539.2833181
9_F06,2,Kdm6a.3,337.1371423
9_F07,2,Mbd3.4,474.6185946
9_F08,2,L3mbtl3.3,485.7779331
9_F09,2,L3mbtl2.3,402.7409891
9_F10,2,Kdm6a.4,393.7562653
9_F11,2,Mbd4.4,361.552123
9_G02,2,Mbd2.4,299.9796674
9_G03,2,L3mbtl2.4,474.0922218
9_G04,2,Kdm5c.4,459.6741226
9_G05,2,Men1.4,393.2248593
9_G06,2,Mecom.4,450.1031323
9_G07,2,Kdm6b.4,338.7813749
9_G08,2,Kdm5d.4,383.2632365
9_G09,2,L3mbtl4.4,450.3413063
9_G10,2,L3mbtl1.4,648.8205631
9_G11,2,L3mbtl3.4,463.2401331
14_B02,2,Prmt1.1,568.5830753
14_B03,2,Rbbp4.1,552.996952
14_B04,2,Rbbp5.1,567.5611157
14_B05,2,Psip1.1,75.15419734
14_B06,2,Prmt3.1,364.7700275
14_B07,2,Rnf40.1,465.7716545
14_B08,2,Ring1.1,368.0691304
14_B09,2,Prmt7.1,565.2876255
14_B10,2,Prmt2.1,419.63858
14_B11,2,Rnf20.1,357.9932907
14_C02,2,Ring1.2,551.295176
14_C03,2,Prmt5.1,454.3615292
14_C04,2,Prmt1.2,556.2270207
14_C05,2,Rnf20.2,391.0447638
14_C06,2,Rbbp7.1,273.1713516
14_C07,2,Rbbp5.2,425.3385822
14_C08,2,Prmt3.2,379.6068309
14_C09,2,Rnf217.1,518.1280378
14_C10,2,Rbbp4.2,368.6094842
14_C11,2,Prmt8.1,475.9032681
14_D02,2,Prmt2.2,418.7927758
14_D03,2,Rnf217.2,419.1593427
14_D04,2,Rbbp4.3,431.7998479
14_D05,2,Prmt6.1,439.3033478
14_D06,2,Prmt5.2,439.9186564
14_D07,2,Rnf217.3,381.6295014
14_D08,2,Rbbp7.2,338.3730749
14_D09,2,Prmt7.2,485.4290999
14_D10,2,Prmt1.3,382.5432632
14_D11,2,Rnf40.2,402.6919279
14_E02,2,Prmt8.2,515.5807577
14_E03,2,Psip1.2,343.0277958
14_E04,2,Prmt1.4,500.5553207
14_E05,2,Ring1.3,296.3493589
14_E06,2,Rbbp5.3,379.8835047
14_E07,2,Prmt6.2,470.2660979
14_E08,2,Prmt2.3,303.0163616
14_E09,2,Rnf20.3,374.8686267
14_E10,2,Rbbp7.3,379.7763895
14_E11,2,Prmt7.3,418.2757057
14_F02,2,Prmt3.3,605.6579082
14_F03,2,Rnf40.3,319.8087645
14_F04,2,Rbbp5.4,405.0112424
14_F05,2,Prmt6.3,316.0203435
14_F06,2,Prmt5.3,414.7423883
14_F07,2,Ring1.4,257.4364798
14_F08,2,Psip1.3,407.4944896
14_F09,2,Prmt8.3,427.261395
14_F10,2,Prmt5.4,446.5638797
14_F11,2,Rnf20.4,387.1548811
14_G02,2,Rbbp7.4,252.6631406
14_G03,2,Prmt8.4,304.4451741
14_G04,2,Prmt2.4,315.2908627
14_G05,2,Rnf40.4,
14_G06,2,Rnf217.4,
14_G07,2,Prmt6.4,
14_G08,2,Prmt3.4,
14_G09,2,Rbbp4.4,
14_G10,2,Prmt7.4,
14_G11,2,Psip1.4,
8_B02,2,Jmjd5.1,304.5299634
8_B03,2,Kdm2b.1,259.7564478
8_B04,2,Kdm3a.1,521.7522094
8_B05,2,Kdm2a.1,458.1944457
8_B06,2,Kat2a.1,432.2312569
8_B07,2,Kdm5a.1,549.4260259
8_B08,2,Kdm4a.1,414.6628859
8_B09,2,Kdm1a.1,611.0020607
8_B10,2,Jmjd6.1,412.9692269
8_B11,2,Kdm4c.1,451.695598
8_C02,2,Kdm4a.2,293.5201038
8_C03,2,Kat2b.1,428.8003167
8_C04,2,Jmjd5.2,415.5024487
8_C05,2,Kdm4c.2,449.8162275
8_C06,2,Kdm3b.1,565.7952161
8_C07,2,Kdm3a.2,440.0813488
8_C08,2,Kat2a.2,611.4258261
8_C09,2,Kdm4d.1,329.7566859
8_C10,2,Kdm2b.2,447.7169087
8_C11,2,Kdm1b.1,572.627364
8_D02,2,Jmjd6.2,390.0609575
8_D03,2,Kdm4d.2,470.3981835
8_D04,2,Kdm2b.3,377.2531274
8_D05,2,Kat5.1,544.3582259
8_D06,2,Kat2b.2,643.0372832
8_D07,2,Kdm4d.3,481.5997922
8_D08,2,Kdm3b.2,446.914529
8_D09,2,Kdm1a.2,524.9260301
8_D10,2,Jmjd5.3,510.4712801
8_D11,2,Kdm5a.2,461.9029653
8_E02,2,Kdm1b.2,392.8750715
8_E03,2,Kdm2a.2,357.8143218
8_E04,2,Jmjd5.4,489.2894133
8_E05,2,Kdm4a.3,531.4158225
8_E06,2,Kdm3a.3,563.0869005
8_E07,2,Kat5.2,439.8160871
8_E08,2,Jmjd6.3,578.738564
8_E09,2,Kdm4c.3,487.0331677
8_E10,2,Kdm3b.3,427.8900192
8_E11,2,Kdm1a.3,500.9494931
8_F02,2,Kat2a.3,363.0264051
8_F03,2,Kdm5a.3,383.6127229
8_F04,2,Kdm3a.4,396.6242625
8_F05,2,Kat5.3,452.9011613
8_F06,2,Kat2b.3,479.0989002
8_F07,2,Kdm4a.4,592.8288358
8_F08,2,Kdm2a.3,545.3913456
8_F09,2,Kdm1b.3,505.0959602
8_F10,2,Kat2b.4,666.8842422
8_F11,2,Kdm4c.4,445.242058
8_G02,2,Kdm3b.4,370.2238155
8_G03,2,Kdm1b.4,588.7630867
8_G04,2,Jmjd6.4,441.4395926
8_G05,2,Kdm5a.4,401.3248762
8_G06,2,Kdm4d.4,472.4305799
8_G07,2,Kat5.4,433.858434
8_G08,2,Kat2a.4,355.9508687
8_G09,2,Kdm2b.4,484.8954246
8_G10,2,Kdm1a.4,574.9155639
8_G11,2,Kdm2a.4,565.0897199
10_B02,2,Mll1.1,462.8680232
10_B03,2,Mta3.1,397.1047302
10_B04,2,Mtf2.1,397.7673341
10_B05,2,Mta2.1,369.5536554
10_B06,2,Mll3.1,277.6972851
10_B07,2,Nap1l1.1,506.0281717
10_B08,2,Myst2.1,334.5835531
10_B09,2,Msl3.1,611.4888998
10_B10,2,Mll2.1,509.6117415
10_B11,2,Myst3.1,429.4370053
10_C02,2,Myst2.2,374.5899267
10_C03,2,Mll5.1,435.3747822
10_C04,2,Mll1.2,363.8503882
10_C05,2,Myst3.2,289.8130358
10_C06,2,Myst1.1,332.5734323
10_C07,2,Mtf2.2,358.1140435
10_C08,2,Mll3.2,757.30193
10_C09,2,Myst4.1,484.1646182
10_C10,2,Mta3.2,489.6605256
10_C11,2,Mta1.1,392.3276993
10_D02,2,Mll2.2,521.8145822
10_D03,2,Myst4.2,590.3108053
10_D04,2,Mta3.3,617.349522
10_D05,2,Morf4l1.1,467.7395689
10_D06,2,Mll5.2,540.2032883
10_D07,2,Myst4.3,556.4897507
10_D08,2,Myst1.2,607.6576375
10_D09,2,Msl3.2,653.4067998
10_D10,2,Mll1.3,609.4505694
10_D11,2,Nap1l1.2,389.8251864
10_E02,2,Mta1.2,459.8302236
10_E03,2,Mta2.2,463.9400922
10_E04,2,Mll1.4,513.8846333
10_E05,2,Myst2.3,422.7165808
10_E06,2,Mtf2.3,466.1177566
10_E07,2,Morf4l1.2,501.0456332
10_E08,2,Mll2.3,349.8710461
10_E09,2,Myst3.3,500.3043273
10_E10,2,Myst1.3,460.2487403
10_E11,2,Msl3.3,422.1737459
10_F02,2,Mll3.3,349.8969402
10_F03,2,Nap1l1.3,475.2791477
10_F04,2,Mtf2.4,362.7456059
10_F05,2,Morf4l1.3,324.9917166
10_F06,2,Mll5.3,538.0220198
10_F07,2,Myst2.4,377.8465688
10_F08,2,Mta2.3,467.3373106
10_F09,2,Mta1.3,447.4811771
10_F10,2,Mll5.4,429.7653315
10_F11,2,Myst3.4,407.3776484
10_G02,2,Myst1.4,346.4534986
10_G03,2,Mta1.4,331.0780579
10_G04,2,Mll2.4,598.748609
10_G05,2,Nap1l1.4,392.725098
10_G06,2,Myst4.4,404.085789
10_G07,2,Morf4l1.4,385.6782027
10_G08,2,Mll3.4,254.6481716
10_G09,2,Mta3.4,396.4323049
10_G10,2,Msl3.4,444.0516647
10_G11,2,Mta2.4,399.4458479
13_B02,2,Prdm10.1,555.3427044
13_B03,2,Prdm5.1,389.6283241
13_B04,2,Prdm6.1,554.4401045
13_B05,2,Prdm4.1,582.9089325
13_B06,2,Prdm12.1,607.774362
13_B07,2,Prkcd.1,594.6116154
13_B08,2,Prdm9.1,603.3343495
13_B09,2,Prdm15.1,486.506624
13_B10,2,Prdm11.1,614.0098497
13_B11,2,Prkaa1.1,652.5802114
13_C02,2,Prdm9.2,406.3048948
13_C03,2,Prdm13.1,510.3649257
13_C04,2,Prdm10.2,493.1463762
13_C05,2,Prkaa1.2,421.3889346
13_C06,2,Prdm8.1,570.0186565
13_C07,2,Prdm6.2,355.2150413
13_C08,2,Prdm12.2,538.71467
13_C09,2,Prkaa2.1,379.8179038
13_C10,2,Prdm5.2,471.6070362
13_C11,2,Prdm2.1,534.5487644
13_D02,2,Prdm11.2,436.4444692
13_D03,2,Prkaa2.2,502.3204402
13_D04,2,Prdm5.3,532.8678916
13_D05,2,Prdm14.1,580.6828368
13_D06,2,Prdm13.2,746.6448031
13_D07,2,Prkaa2.3,569.4631384
13_D08,2,Prdm8.2,603.7649596
13_D09,2,Prdm15.2,627.096426
13_D10,2,Prdm10.3,418.0114684
13_D11,2,Prkcd.2,571.1546813
13_E02,2,Prdm2.2,326.5738327
13_E03,2,Prdm4.2,416.8335654
13_E04,2,Prdm10.4,438.9860059
13_E05,2,Prdm9.3,470.7194203
13_E06,2,Prdm6.3,508.2652007
13_E07,2,Prdm14.2,475.4783148
13_E08,2,Prdm11.3,516.693264
13_E09,2,Prkaa1.3,537.3156973
13_E10,2,Prdm8.3,543.5968201
13_E11,2,Prdm15.3,628.0491206
13_F02,2,Prdm12.3,374.2303418
13_F03,2,Prkcd.3,566.1559243
13_F04,2,Prdm6.4,468.997331
13_F05,2,Prdm14.3,504.8494065
13_F06,2,Prdm13.3,263.8704114
13_F07,2,Prdm9.4,460.1810593
13_F08,2,Prdm4.3,692.316158
13_F09,2,Prdm2.3,519.3476068
13_F10,2,Prdm13.4,441.3956831
13_F11,2,Prkaa1.4,560.5993038
13_G02,2,Prdm8.4,367.3218391
13_G03,2,Prdm2.4,522.0966344
13_G04,2,Prdm11.4,617.4213662
13_G05,2,Prkcd.4,570.0886733
13_G06,2,Prkaa2.4,521.8165682
13_G07,2,Prdm14.4,706.8941077
13_G08,2,Prdm12.4,433.8196083
13_G09,2,Prdm5.4,738.2777069
13_G10,2,Prdm15.4,675.6087169
13_G11,2,Prdm4.4,594.6810203
control3_B02,3,Bptf.1,199.8984946
control3_B03,3,Bptf.2,192.6037776
control3_B04,3,Bptf.3,237.7575218
control3_B05,3,Bptf.4,198.4219465
control3_B06,3,Whsc1.1,192.0510646
control3_B07,3,Whsc1.2,185.0209652
control3_B08,3,Whsc1.3,237.0947465
control3_B09,3,Whsc1.4,300.6441122
control3_B10,3,Cd4.1,214.0431707
control3_B11,3,Cd4.1,709.6047313
control3_C02,3,Mll2.1,166.1878707
control3_C03,3,Mll2.2,142.1573071
control3_C04,3,Mll2.3,216.9181886
control3_C05,3,Mll2.4,94.88072292
control3_C06,3,Brd8.1,175.3940474
control3_C07,3,Brd8.2,214.2656244
control3_C08,3,Brd8.3,112.2252082
control3_C09,3,Brd8.4,163.3773716
control3_C10,3,Cd4.2,214.6847299
control3_C11,3,Cd4.2,1108.981384
control3_D02,3,Ncor1.1,148.3611128
control3_D03,3,Ncor1.2,136.9287139
control3_D04,3,Ncor1.3,145.3360635
control3_D05,3,Ncor1.4,195.6694783
control3_D06,3,Cxxcl.1,179.9418139
control3_D07,3,Cxxcl.2,142.3578434
control3_D08,3,Cxxcl.3,155.8006863
control3_D09,3,Cxxcl.4,155.8779952
control3_D10,3,Cd4.3,258.4055311
control3_D11,3,Cd4.3,867.9085019
control3_E02,3,Smarca4.1,254.6679252
control3_E03,3,Smarca4.2,206.4504446
control3_E04,3,Smarca4.3,217.9064933
control3_E05,3,Smarca4.4,156.3694402
control3_E06,3,Klf2.1,154.1375434
control3_E07,3,Klf2.2,202.959247
control3_E08,3,Klf2.3,215.2849646
control3_E09,3,Klf2.4,188.6413182
control3_E10,3,Cd4.4,218.3720996
control3_E11,3,Cd4.4,939.6063815
control3_F02,3,Runx3.1,111.654863
control3_F03,3,Runx3.2,889.5860649
control3_F04,3,Runx3.3,747.0653226
control3_F05,3,Empty,517.5335719
control3_F06,3,Sp140.1,187.1902087
control3_F07,3,Sp140.2,131.7382752
control3_F08,3,Sp140.3,184.6310993
control3_F09,3,Sp140.4,180.2915708
control3_F10,3,Empty,75.60186163
control3_F11,3,Empty,221.1086936
control3_G02,3,Smarce1.1,162.9791457
control3_G03,3,Smarce1.2,439.4078223
control3_G04,3,Smarce1.3,563.5403318
control3_G05,3,Smarce1.4,305.3192995
control3_G06,3,Wdr82.1,152.469768
control3_G07,3,Wdr82.2,133.4876116
control3_G08,3,Wdr82.3,116.9492068
control3_G09,3,Wdr82.4,113.6808812
control3_G10,3,Empty,40.7906329
control3_G11,3,Empty,99.82971519
21_B02,3,Satb1.3,297.5256357
21_B06,3,Setd7.2,241.1860043
21_B09,3,Smarcd2.3,318.1108598
21_B10,3,Setd3.1,177.4924385
21_C03,3,Smarca2.3,185.657774
21_C04,3,Scmh1.1,210.5366962
21_C08,3,Sirt2,306.1127488
21_C11,3,Ube2a.1,129.1959791
21_D02,3,Setd3.2,260.4410279
21_D05,3,Smarcc1.2,270.2857156
21_D06,3,Smarcb1.1,233.5316605
21_D09,3,Smyd1.1,187.250533
21_D10,3,Scmh1.2,202.9551497
21_E02,3,Ube2a.2,162.4076505
21_E04,3,Scmh1.3,220.5626847
21_E07,3,Smarcc1.3,377.3773447
21_E08,3,Setd3.3,188.9591945
21_E11,3,Smyd1.2,165.3080973
21_F02,3,Smarca2.1,148.9621416
21_F05,3,Smarcd2.1,444.9884507
21_F06,3,Smarcb1.2,160.3704287
21_F10,3,Smarcc1.1,174.7737754
21_G04,3,Setd7.1,175.6202647
21_G07,3,Smarcd2.2,214.0160541
21_G08,3,Smarca2.2,139.5138717
21_G10,3,Smyd1.3,152.7099978
17_B02,3,Smyd4.1,142.3333924
17_B03,3,Suv39h2.1,167.4535615
17_B04,3,Suv420h1.1,142.741403
17_B05,3,Suv39h1.1,154.7671839
17_B06,3,Sp100.1,128.3828125
17_B07,3,Tcea1.1,132.1668203
17_B08,3,Suz12.1,147.1962312
17_B09,3,Ssrp1.1,153.6183161
17_B10,3,Smyd5.1,154.9390219
17_B11,3,Taf1.1,126.9049
17_C02,3,Suz12.2,219.6051741
17_C03,3,Sp110.1,191.0112194
17_C04,3,Smyd4.2,190.9206384
17_C05,3,Taf1.2,133.9337962
17_C06,3,Suv420h2.1,193.0922867
17_C07,3,Suv420h1.2,232.2260226
17_C08,3,Sp100.2,223.3211968
17_C09,3,Taf3.1,137.345023
17_C10,3,Suv39h2.2,194.1968199
17_C11,3,Supt16h.1,151.4419624
17_D02,3,Smyd5.2,200.0823027
17_D03,3,Taf3.2,181.9474251
17_D04,3,Suv39h2.3,318.8165491
17_D05,3,Sp140.1,200.3899267
17_D06,3,Sp110.2,187.493456
17_D07,3,Taf3.3,125.6523325
17_D08,3,Suv420h2.2,170.4708222
17_D09,3,Ssrp1.2,126.7566932
17_D10,3,Smyd4.3,112.4968985
17_D11,3,Tcea1.2,119.7166304
17_E02,3,Supt16h.2,173.1918655
17_E03,3,Suv39h1.2,197.1812309
17_E04,3,Smyd4.4,127.2956149
17_E05,3,Suz12.3,168.6798619
17_E06,3,Suv420h1.3,218.1747438
17_E07,3,Sp140.2,145.7030683
17_E08,3,Smyd5.3,130.1278253
17_E09,3,Taf1.3,98.15011479
17_E10,3,Suv420h2.3,169.0082246
17_E11,3,Ssrp1.3,153.3402333
17_F02,3,Sp100.3,212.8696355
17_F03,3,Tcea1.3,250.3680976
17_F04,3,Suv420h1.4,216.5231564
17_F05,3,Sp140.3,176.6088377
17_F06,3,Sp110.3,199.2600259
17_F07,3,Suz12.4,197.7429121
17_F08,3,Suv39h1.3,204.1675756
17_F09,3,Supt16h.3,162.3433282
17_F10,3,Sp110.4,259.7045572
17_F11,3,Taf1.4,136.2887782
17_G02,3,Suv420h2.4,168.817277
17_G03,3,Supt16h.4,162.5009183
17_G04,3,Smyd5.4,175.2487285
17_G05,3,Tcea1.4,157.7131817
17_G06,3,Taf3.4,98.50164672
17_G07,3,Sp140.4,163.3809886
17_G08,3,Sp100.4,165.8685557
17_G09,3,Suv39h2.4,143.5200514
17_G10,3,Ssrp1.4,115.2616486
17_G11,3,Suv39h1.4,127.620187
19_B02,3,Wbp7.1,149.3435767
19_B03,3,Arid1b.1,212.149619
19_B04,3,Brd7.2,221.717004
19_B05,3,Actb,197.5871704
19_B06,3,Wdr82.1,120.7434203
19_B07,3,Eaf1.1,165.0764002
19_B08,3,Cecr2.1,206.3463122
19_B09,3,Zmynd11.1,212.1435369
19_B10,3,Wdr5.1,226.434848
19_B11,3,Chd7.2,181.9983468
19_C02,3,Cecr2.2,157.2023212
19_C03,3,Whsc1.1,196.25674
19_C04,3,Wbp7.2,220.1653692
19_C05,3,Chd7.3,204.4136047
19_C06,3,Brdt.3,187.3634634
19_C07,3,Brd7.3,202.3381697
19_C08,3,Wdr82.2,128.2099922
19_C09,3,Clock.3,156.9820767
19_C10,3,Arid1b.2,225.768719
19_C11,3,Zmynd8.1,211.8465772
19_D02,3,Wdr5.2,170.480674
19_D03,3,Dpy30.1,221.1940671
19_D04,3,Arid1b.3,168.0366443
19_D05,3,Whsc1l1.1,140.6384314
19_D06,3,Whsc1.2,174.1487799
19_D07,3,Dpy30.2,356.4685302
19_D08,3,Cbx2.1,138.7585739
19_D09,3,Zmynd11.2,164.1643608
19_D10,3,Wbp7.3,169.8267469
19_D11,3,Eaf1.2,140.6955821
19_E02,3,Zmynd8.2,153.0945668
19_E03,3,Actl6a,158.7712197
19_E04,3,Wbp7.4,205.5633671
19_E05,3,Cecr2.3,194.0172469
19_E06,3,Brdt.1,137.9601663
19_E07,3,Whsc1l1.2,190.2533592
19_E08,3,Wdr5.3,216.7249517
19_E09,3,Clock.1,201.0647731
19_E10,3,Cbx2.2,159.6371573
19_E11,3,Zmynd11.3,138.55524
