Position,Pool,shRNA,Percentage
10_D05,2,Morf4l1.1,61.5384615384615
10_D06,2,Mll5.2,84.5944103612815
10_D07,2,Myst4.3,88.607101053453
10_D08,2,Myst1.2,87.3910899227355
10_D09,2,Msl3.2,86.5450399087799
10_D10,2,Mll1.3,96.2003820844831
10_D11,2,Nap1l1.2,83.020030816641
10_E02,2,Mta1.2,91.7531718569781
10_E03,2,Mta2.2,80.5660377358491
10_E04,2,Mll1.4,93.0979643765903
10_E05,2,Myst2.3,86.4992447129909
10_E06,2,Mtf2.3,86.7965962119133
10_E07,2,Morf4l1.2,79.7040801076072
10_E08,2,Mll2.3,85.1151515151515
10_E09,2,Myst3.3,90.4717853839038
10_E10,2,Myst1.3,84.4350803265736
10_E11,2,Msl3.3,86.3955823293173
10_F02,2,Mll3.3,59.4295251099985
10_F03,2,Nap1l1.3,87.6153011394465
10_F04,2,Mtf2.4,88.7856780949164
10_F05,2,Morf4l1.3,83.5876568328247
10_F06,2,Mll5.3,74.468085106383
10_F07,2,Myst2.4,85.6350420811017
10_F08,2,Mta2.3,85.2024017044354
10_F09,2,Mta1.3,89.5591647331786
10_F10,2,Mll5.4,90.5505341002465
10_F11,2,Myst3.4,94.0773809523809
10_G02,2,Myst1.4,90.614981055086
10_G03,2,Mta1.4,85.592972181552
10_G04,2,Mll2.4,90.0445765230312
10_G05,2,Nap1l1.4,88.2789317507418
10_G06,2,Myst4.4,89.4453507340946
10_G07,2,Morf4l1.4,85.2994970278921
10_G08,2,Mll3.4,80.2549498237049
10_G09,2,Mta3.4,76.0410830999066
10_G10,2,Msl3.4,86.1059954982607
10_G11,2,Mta2.4,77.2493573264781
11_B02,2,Nap1l2.1,90.6100068540096
11_B03,2,Padi1.1,89.4624800425758
11_B04,2,Padi4.1,93.2067932067932
11_B05,2,Orc1.1,91.4821124361158
11_B06,2,Ncoa1.1,89.4337016574586
11_B07,2,Pcgf1.1,89.9895178197065
11_B08,2,Parp1.1,90.8408408408408
11_B09,2,Ncor2.1,90.6779661016949
11_B10,2,Nap1l3.1,83.8235294117647
11_B11,2,Paxip1.1,83.5730858468677
11_C02,2,Parp1.2,89.5555555555556
11_C03,2,Ncoa3.1,88.5245901639344
11_C04,2,Nap1l2.2,65.3465346534653
11_C05,2,Paxip1.2,85.4622871046229
11_C06,2,Padi6.1,86.7910983488873
11_C07,2,Padi4.2,88.0630630630631
11_C08,2,Ncoa1.2,87.5124543341083
11_C09,2,Pbrm1.1,87.1282051282051
11_C10,2,Padi1.2,87.7979797979798
11_C11,2,Nsd1.1,86.1626248216833
11_D02,2,Nap1l3.2,92.3676012461059
11_D03,2,Pbrm1.2,90.7975460122699
11_D04,2,Padi1.3,88.545362392296
11_D05,2,Ncor1.1,85.6380613606047
11_D06,2,Ncoa3.2,87.8119800332779
11_D07,2,Pbrm1.3,88.7494941319304
11_D08,2,Padi6.2,89.1677675033025
11_D09,2,Ncor2.2,86.745406824147
11_D10,2,Nap1l2.3,84.5498783454988
11_D11,2,Pcgf1.2,86.501569584932
11_E02,2,Nsd1.2,88.5883905013193
11_E03,2,Orc1.2,86.1867704280156
11_E04,2,Nap1l2.4,88.8674698795181
11_E05,2,Parp1.3,83.0758426966292
11_E06,2,Padi4.3,85.1928374655647
11_E07,2,Ncor1.2,82.6086956521739
11_E08,2,Nap1l3.3,81.9555302166477
11_E09,2,Paxip1.3,90.4109589041096
11_E10,2,Padi6.3,88.1374722838137
11_E11,2,Ncor2.3,90.9090909090909
11_F02,2,Ncoa1.3,89.5867768595041
11_F03,2,Pcgf1.3,87.5054800526085
11_F04,2,Padi4.4,86.952931461602
11_F05,2,Ncor1.3,90.9882232462878
11_F06,2,Ncoa3.3,92.8903179707038
11_F07,2,Parp1.4,86.6666666666667
11_F08,2,Orc1.3,87.8712871287129
11_F09,2,Nsd1.3,84.4083006169377
11_F10,2,Ncoa3.4,88.3401920438957
11_F11,2,Paxip1.4,86.0882036572248
11_G02,2,Padi6.4,90.282131661442
11_G03,2,Nsd1.4,89.8514851485149
11_G04,2,Nap1l3.4,87.8731343283582
11_G05,2,Pcgf1.4,87.3570138470801
11_G06,2,Pbrm1.4,89.4017899199246
11_G07,2,Ncor1.4,85.4596100278551
11_G08,2,Ncoa1.4,87.5952875952876
11_G09,2,Padi1.4,89.1871737509321
11_G10,2,Ncor2.4,90.8077994428969
11_G11,2,Orc1.4,90.734055354994
control2_B02,2,Bptf.1,92.8343222272935
control2_B03,2,Bptf.2,91.5046059365404
control2_B04,2,Bptf.3,92.1677459142769
control2_B05,2,Bptf.4,91.4551804423749
control2_B06,2,Whsc1.1,94.3826799297835
control2_B07,2,Whsc1.2,91.8559794256322
control2_B08,2,Whsc1.3,94.4707740916272
control2_B09,2,Whsc1.4,92.9890363531448
control2_B10,2,Cd4.1,93.3808251706738
control2_B11,2,Cd4.1,73.6071955967244
control2_C02,2,Mll2.1,92.3142979819665
control2_C03,2,Mll2.2,88.4573423521711
control2_C04,2,Mll2.3,87.5757575757576
control2_C05,2,Mll2.4,94.0309784661881
control2_C06,2,Brd8.1,90.6531531531532
control2_C07,2,Brd8.2,92.5293132328308
control2_C08,2,Brd8.3,91.7915106117353
control2_C09,2,Brd8.4,89.2006352567496
control2_C10,2,Cd4.2,94.2568633638372
control2_C11,2,Cd4.2,71.9281790164813
control2_D02,2,Ncor1.1,89.433237271854
control2_D03,2,Ncor1.2,60
control2_D04,2,Ncor1.3,94.4045014066896
control2_D05,2,Ncor1.4,90.4147786685256
control2_D06,2,Cxxcl.1,89.6835057821059
control2_D07,2,Cxxcl.2,80.2369548777414
control2_D08,2,Cxxcl.3,90.7017543859649
control2_D09,2,Cxxcl.4,91.358681201808
control2_D10,2,Cd4.3,92.0668612364022
control2_D11,2,Cd4.3,73.8513446462241
control2_E02,2,Smarca4.1,69.7520661157025
control2_E03,2,Smarca4.2,60.6162937948501
control2_E04,2,Smarca4.3,70.9998313943686
control2_E05,2,Smarca4.4,85.5956828559568
control2_E06,2,Klf2.1,91.8838862559242
control2_E07,2,Klf2.2,92.2385376086305
control2_E08,2,Klf2.3,94.8323471400394
control2_E09,2,Klf2.4,92.0672507695951
control2_E10,2,Cd4.4,95.0955943474647
control2_E11,2,Cd4.4,78.6084278314434
control2_F02,2,Runx3.1,85.3800298062593
control2_F03,2,Runx3.2,84.6546546546546
control2_F04,2,Runx3.3,82.1679491468719
control2_F05,2,Empty,84.2105263157895
control2_F06,2,Sp140.1,94.7002141327623
control2_F07,2,Sp140.2,96.1668545659526
control2_F08,2,Sp140.3,95.4956994114984
control2_F09,2,Sp140.4,93.2880434782609
control2_F10,2,Empty,100
control2_F11,2,Empty,100
control2_G02,2,Smarce1.1,92.8614457831325
control2_G03,2,Smarce1.2,65.2392947103275
control2_G04,2,Smarce1.3,59.1731266149871
control2_G05,2,Smarce1.4,82.4358511022768
control2_G06,2,Wdr82.1,86.8947368421053
control2_G07,2,Wdr82.2,84.5390898483081
control2_G08,2,Wdr82.3,85.5549358616843
control2_G09,2,Wdr82.4,87.4230430958663
control2_G10,2,Empty,75
control2_G11,2,Empty,100
8_B02,2,Jmjd5.1,90.9395973154362
8_B03,2,Kdm2b.1,92.9487179487179
8_B04,2,Kdm3a.1,89.3819334389857
8_B05,2,Kdm2a.1,91.6730621642364
8_B06,2,Kat2a.1,90.466979828682
8_B07,2,Kdm5a.1,89.374564054871
8_B08,2,Kdm4a.1,89.1335665774851
8_B09,2,Kdm1a.1,82.957669048928
8_B10,2,Jmjd6.1,88.8383484954514
8_B11,2,Kdm4c.1,88.2804757185332
8_C02,2,Kdm4a.2,93.8478747203579
8_C03,2,Kat2b.1,91.8693009118541
8_C04,2,Jmjd5.2,87.632169176546
8_C05,2,Kdm4c.2,88.0749574105622
8_C06,2,Kdm3b.1,79.0322580645161
8_C07,2,Kdm3a.2,89.4133384291993
8_C08,2,Kat2a.2,94.9672873678913
8_C09,2,Kdm4d.1,93.2638486778614
8_C10,2,Kdm2b.2,90.6009852216749
8_C11,2,Kdm1b.1,90.3195488721804
8_D02,2,Jmjd6.2,94.0278521692555
8_D03,2,Kdm4d.2,87.0857142857143
8_D04,2,Kdm2b.3,85.6091818716892
8_D05,2,Kat5.1,85.7302118171683
8_D06,2,Kat2b.2,87.6026272577997
8_D07,2,Kdm4d.3,84.9379198046
8_D08,2,Kdm3b.2,87.3339511893729
8_D09,2,Kdm1a.2,89.1645493947093
8_D10,2,Jmjd5.3,88.455395847593
8_D11,2,Kdm5a.2,87.8787878787879
8_E02,2,Kdm1b.2,92.0153777909212
8_E03,2,Kdm2a.2,87.6651982378854
8_E04,2,Jmjd5.4,90.6111432427222
8_E05,2,Kdm4a.3,90.4970760233918
8_E06,2,Kdm3a.3,87.8023674729799
8_E07,2,Kat5.2,84.3025465602433
8_E08,2,Jmjd6.3,88.1680338056177
8_E09,2,Kdm4c.3,83.0910177255527
8_E10,2,Kdm3b.3,86.7833294957403
8_E11,2,Kdm1a.3,79.8210161662818
8_F02,2,Kat2a.3,92.361283901468
8_F03,2,Kdm5a.3,90.3564805275088
8_F04,2,Kdm3a.4,90.443942814146
8_F05,2,Kat5.3,87.8647789656169
8_F06,2,Kat2b.3,91.5054986727342
8_F07,2,Kdm4a.4,89.8687046835195
8_F08,2,Kdm2a.3,91.2718786464411
8_F09,2,Kdm1b.3,87.9443892750745
8_F10,2,Kat2b.4,92.2210300429185
8_F11,2,Kdm4c.4,90.9316533027873
8_G02,2,Kdm3b.4,90.7962328767123
8_G03,2,Kdm1b.4,89.1304347826087
8_G04,2,Jmjd6.4,88.4615384615385
8_G05,2,Kdm5a.4,90.131730991449
8_G06,2,Kdm4d.4,90.5938894610367
8_G07,2,Kat5.4,85.7682369310276
8_G08,2,Kat2a.4,85.1851851851852
8_G09,2,Kdm2b.4,85.5345911949686
8_G10,2,Kdm1a.4,86.6271688531528
8_G11,2,Kdm2a.4,84.6098611775969
9_B02,2,Kdm5b.1,89.5973154362416
9_B03,2,L3mbtl4.1,88.937875751503
9_B04,2,Mbd1.1,87.0907038012796
9_B05,2,L3mbtl3.1,86.8623340321453
9_B06,2,Kdm5d.1,83.6904241364233
9_B07,2,Men1.1,92.4514200298954
9_B08,2,Mbd3.1,84.6662260409782
9_B09,2,L3mbtl1.1,88.3594034194252
9_B10,2,Kdm5c.1,89.143865842895
9_B11,2,Mbd4.1,88.5336743393009
9_C02,2,Mbd3.2,90.3027980068992
9_C03,2,Kdm6a.1,92.1606864274571
9_C04,2,Kdm5b.2,91.1635565312843
9_C05,2,Mbd4.2,91.3546255506608
9_C06,2,Mbd2.1,95
9_C07,2,Mbd1.2,92.6161369193154
9_C08,2,Kdm5d.2,91.1021814006889
9_C09,2,Mecom.1,90.0900900900901
9_C10,2,L3mbtl4.2,92.4669867947179
9_C11,2,L3mbtl2.1,92.4335378323108
9_D02,2,Kdm5c.2,88.1702824396234
9_D03,2,Mecom.2,90.656146179402
9_D04,2,L3mbtl4.3,84.2573000423191
9_D05,2,Kdm6b.1,84.2410196987254
9_D06,2,Kdm6a.2,71.3018688628445
9_D07,2,Mecom.3,85.5595667870036
9_D08,2,Mbd2.2,89.1296364304076
9_D09,2,L3mbtl1.2,85.159201295197
9_D10,2,Kdm5b.3,87.5592417061611
9_D11,2,Men1.2,87.8787878787879
9_E02,2,L3mbtl2.2,71.4285714285714
9_E03,2,L3mbtl3.2,90.1347449470645
9_E04,2,Kdm5b.4,89.1517599538373
9_E05,2,Mbd3.3,86.7816091954023
9_E06,2,Mbd1.3,86.3045141545524
9_E07,2,Kdm6b.2,88.929889298893
9_E08,2,Kdm5c.3,89.3903024483917
9_E09,2,Mbd4.3,90.3066271018793
9_E10,2,Mbd2.3,92.4731182795699
9_E11,2,L3mbtl1.3,91.1764705882353
9_F02,2,Kdm5d.3,93.9029126213592
9_F03,2,Men1.3,94.1211052322163
9_F04,2,Mbd1.4,91.1830714972748
9_F05,2,Kdm6b.3,90.1987979657883
9_F06,2,Kdm6a.3,77.7324263038549
9_F07,2,Mbd3.4,91.3719943422914
9_F08,2,L3mbtl3.3,88.7785930082003
9_F09,2,L3mbtl2.3,89.5650048875855
9_F10,2,Kdm6a.4,88.5767790262172
9_F11,2,Mbd4.4,92.9959977129788
9_G02,2,Mbd2.4,93.1901279707495
9_G03,2,L3mbtl2.4,92.5453843182696
9_G04,2,Kdm5c.4,92.5173703901657
9_G05,2,Men1.4,94.6272991287512
9_G06,2,Mecom.4,89.321468298109
9_G07,2,Kdm6b.4,89.1872791519435
9_G08,2,Kdm5d.4,89.9887829500841
9_G09,2,L3mbtl4.4,92.4078091106291
9_G10,2,L3mbtl1.4,90.8717105263158
9_G11,2,L3mbtl3.4,92.3076923076923
1_B02,1,Actl6b.1,93.3129667345553
1_B03,1,Asxl3.1,90.6304347826087
1_B04,1,Atad2.1,92.1809744779582
1_B05,1,Asxl2.1,89.5910780669145
1_B06,1,Aff4.1,90.9090909090909
1_B07,1,Aurkb.1,92.6272674078408
1_B08,1,Atm.1,88.9705882352941
1_B09,1,A2l.1,89.6513187304426
1_B10,1,Aff1.1,92.6057298772169
1_B11,1,Atr.1,92.2653832932279
1_C02,1,Atm.2,91.1117078410311
1_C03,1,Arid2.1,93.4509424842919
1_C04,1,Actl6b.2,90.3302395855817
1_C05,1,Atr.2,91.3896583564174
1_C06,1,Atad2b.1,92.1789810114683
1_C07,1,Atad2.2,92.4892703862661
1_C08,1,Aff4.2,92.4306393244873
1_C09,1,Atrx.1,92.7372041270483
1_C10,1,Asxl3.2,92.6413082118735
1_C11,1,Asxl1.1,93.9337666357165
1_D02,1,Aff1.2,92.5469168900804
1_D03,1,Atrx.2,92.6172776211228
1_D04,1,Asxl3.3,91.6730038022814
1_D05,1,A1l.1,90.9195402298851
1_D06,1,Arid2.2,92.9653989133543
1_D07,1,Atrx.3,92.1373200442968
1_D08,1,Atad2b.2,90.9232365145228
1_D09,1,A2l.2,92.7857935627081
1_D10,1,Actl6b.3,93.2642487046632
1_D11,1,Aurkb.2,93.8969484742371
1_E02,1,Asxl1.2,88.4130982367758
1_E03,1,Asxl2.2,81.25
1_E04,1,Actl6b.4,92.6570957872441
1_E05,1,Atm.3,90.3024911032028
1_E06,1,Atad2.3,93.0976430976431
1_E07,1,A1l.2,90.3128911138924
1_E08,1,Aff1.3,92.7012987012987
1_E09,1,Atr.3,92
1_E10,1,Atad2b.3,95.5090979481223
1_E11,1,A2l.3,91.3404507710558
1_F02,1,Aff4.3,91.1378555798687
1_F03,1,Aurkb.3,92.1348314606742
1_F04,1,Atad2.4,80
1_F05,1,A1l.3,91.9389978213508
1_F06,1,Arid2.3,90.4290429042904
1_F07,1,Atm.4,93.2330827067669
1_F08,1,Asxl2.3,88.8438133874239
1_F09,1,Asxl1.3,85
1_F10,1,Arid2.4,93.1480284421461
1_F11,1,Atr.4,93.7766410912191
1_G02,1,Atad2b.4,87.166218174291
1_G03,1,Asxl1.4,90.9242298084929
1_G04,1,Aff1.4,92.5750394944708
1_G05,1,Aurkb.4,91.3705583756345
1_G06,1,Atrx.4,92.9722759509994
1_G07,1,A1l.4,93.7249179131704
1_G08,1,Aff4.4,85.9846244825547
1_G09,1,Asxl3.4,93.569601753745
1_G10,1,A2l.4,91.272253582284
1_G11,1,Asxl2.4,90.1685393258427
3_B02,1,Brwd1.1,85.8463316002311
3_B03,1,Cbx7.1,87.3929961089494
3_B04,1,Cbx8.1,85.9147025813692
3_B05,1,Cbx6.1,89.5299145299145
3_B06,1,Carm1.1,83.381829938571
3_B07,1,Chd2.1,82.4299065420561
3_B08,1,Chaf1b.1,85.1687388987567
3_B09,1,Cbx4.1,91.3680781758958
3_B10,1,Brwd3.1,92.289156626506
3_B11,1,Chd1.1,88.720073664825
3_C02,1,Chaf1b.2,77.8301886792453
3_C03,1,Cbx1.1,81.8702290076336
3_C04,1,Brwd1.2,84.9700322729368
3_C05,1,Chd1.2,89.7241992882562
3_C06,1,Chaf1a.1,68.9180737961226
3_C07,1,Cbx8.2,87.7348066298343
3_C08,1,Carm1.2,86.6851299531317
3_C09,1,Chd1l.1,75.9373394966615
3_C10,1,Cbx7.2,88.5147324113049
3_C11,1,Cbx5.1,89.215990083669
3_D02,1,Brwd3.2,76.3481314271382
3_D03,1,Chd1l.2,86.1553985872856
3_D04,1,Cbx7.3,83.5357142857143
3_D05,1,Cbx3.1,76.0990712074303
3_D06,1,Cbx1.2,82.859480466353
3_D07,1,Chd1l.3,92.3287671232877
3_D08,1,Chaf1a.2,87.646484375
3_D09,1,Cbx4.2,90.8496732026144
3_D10,1,Brwd1.3,84.8140753681058
3_D11,1,Chd2.2,89.951113525258
3_E02,1,Cbx5.2,82.8505214368482
3_E03,1,Cbx6.2,86.5853658536585
3_E04,1,Brwd1.4,83.6775218427323
3_E05,1,Chaf1b.3,85.378067100651
3_E06,1,Cbx8.3,86.7364746945899
3_E07,1,Cbx3.2,82.7644332069111
3_E08,1,Brwd3.3,84.780578898226
3_E09,1,Chd1.3,91.3030660377358
3_E10,1,Chaf1a.3,82.6539462272333
3_E11,1,Cbx4.3,92.3034330011074
3_F02,1,Carm1.3,81.590156176053
3_F03,1,Chd2.3,81.8067754077792
3_F04,1,Cbx8.4,87.9898862199747
3_F05,1,Cbx3.3,81.4825753101004
3_F06,1,Cbx1.3,83.0334987593052
3_F07,1,Chaf1b.4,73.8461538461539
3_F08,1,Cbx6.3,87.3734365693865
3_F09,1,Cbx5.3,87.0823145884271
3_F10,1,Cbx1.4,88.1204819277108
3_F11,1,Chd1.4,91.3832853025937
3_G02,1,Chaf1a.4,78.8542151839776
3_G03,1,Cbx5.4,88.9342740438173
3_G04,1,Brwd3.4,75
3_G05,1,Chd2.4,87.042842215256
3_G06,1,Chd1l.4,100
3_G07,1,Cbx3.4,87.0132289919881
3_G08,1,Carm1.4,85.9146697837522
3_G09,1,Cbx7.4,88.8539651837524
3_G10,1,Cbx4.4,92.2650017343045
3_G11,1,Cbx6.4,90.0900900900901
2_B02,1,Baz1a.1,93.854033290653
2_B03,1,Brd2.1,90.6192519926425
2_B04,1,Brd3.1,76.1670761670762
2_B05,1,Brd1.1,91.9229469415343
2_B06,1,Baz2a.1,89.363722697056
2_B07,1,Brpf3.1,94.1780821917808
2_B08,1,Brd8.1,93.3333333333333
2_B09,1,Bop1.1,91.3161465400271
2_B10,1,Baz1b.1,93.0369127516778
2_B11,1,Brd9.1,88.8888888888889
2_C02,1,Brd8.2,92.8057553956834
2_C03,1,Baz2b.1,91.5400655347036
2_C04,1,Baz1a.2,93.4834123222749
2_C05,1,Brd9.2,91.2473572938689
