GeneName,q3minusOther_nbPctg
Bcl6,8.987383926976136
CD4,-1.3867548665908362
CDK9,15.005231048231586
Ccnt1,9.343487152618842
Cd14,-7.403303088666387
Cd19,9.19947834716641
Fosb,38.792573317551856
Hes1,-2.2866511828799183
Id2,3.5019952123079614
Id3,9.549698265752266
Klf12,16.589576581026975
Klf2,18.066783404014625
Ms4a1,5.215371640916494
Nfatc3,-3.428307658650734
Rpa3,4.6193512927600215
Runx3,13.276960246185716
Satb1,-4.732285297357919
Scmh1,-0.12877808849652675
Scml2,-1.503520875582165
Scml4,2.7754066277525147
Setd1a,-3.034973672950846
Setd2,1.6615319841289384
Setd3,4.5417905820454605
Setd4,-0.44748657440746875
Setd5,0.20833163120217435
Setd7,-1.6647700104807015
Setd8,-1.5591554789091866
Setdb1,0.36107775866527625
Setdb2,-6.555103821167136
Setmar,1.3077078763772771
Sfmbt1,1.7346118949013958
Sfmbt2,-4.601807881640248
Sgk1,19.25963951900227
Sin3a,-5.203434269479735
Sin3b,-0.7908605580351784
Sirt1,1.8567483358706838
Sirt3,-4.6169813418898515
Sirt4,9.48271253224031
Sirt5,4.877998893874644
Sirt6,-6.363896182306371
Sirt7,0.5399738952899167
Smarca1,6.141229602345614
Smarca2,-3.9989134839947362
Smarca4,15.706452185310248
Smarca5,-6.3826124949375
Smarcc1,8.884916470749737
Smarcc2,-8.05464449508959
Smarcd1,2.653067570587277
Smarcd2,11.721874095870753
Smarcd3,0.5951944562697751
Smarce1,16.16329126123258
Smyd1,1.4265535469009336
Smyd2,3.261068477394727
Smyd3,-1.1423268361462897
Smyd4,-2.8146828181653945
Smyd5,11.643409895923778
Sp100,-0.9626799052931538
Sp110,-2.8529465976406723
Sp140,2.3487996281041923
Ssrp1,4.776055588350488
Supt16h,-5.9093641105846375
Suv39h1,-12.633031375749649
Suv39h2,0.3949662178810591
Suv420h1,-14.186895668940199
Suv420h2,4.948299606638102
Suz12,1.8225803552387632
Taf1,13.448025630759405
Taf3,-0.20986621262271488
Tbx21,14.531479309285102
Tcea1,-1.8384451646198414
Tdg,-5.989974369424015
Tet1,-10.352645468809454
Tet2,1.5713671589518805
Tet3,-4.2042635659868886
Trim24,-12.698622440998891
Trim28,1.6077192097460067
Trim33,-8.368791694272188
Trim66,-3.1347507152879595
Ube2a,9.366323270688632
Ube2b,-3.067617517277421
Ube2e1,-9.139472001333113
Ube2i,5.716956619583472
Uhrf1,-2.3322130945627713
Usp22,-0.7473533573671425
Usp27x,-4.716049536758112
Usp51,-8.973110818210277
Wbp7,-12.960653902476563
Wdr5,-5.671776227502054
Wdr82,0.38516308831307633
Whsc1,1.549827567697509
Whsc1l1,6.194713208591996
Zmynd11,-6.793137737525053
Zmynd8,5.472246456081104
