shRNA,nbPctg_Q4,nbPctg_Q3,nbPctg_Q2,nbPctg_Q1,nbPctg_input,inputMinusAvg_nbPctg
Bcl6.2,68.93783064821993,85.97057984401391,93.51617633207596,68.27873700306603,68.191453413142,-10.984377543701953
Bcl6.3,80.18505030828126,70.16895627909881,82.56703155388998,77.99209813825647,53.48163310522674,-24.246650964654883
CD4.1,28.953317295146448,99.99987906751198,59.37733711878847,82.31152624048455,51.15767043010278,-16.50284450038008
CD4.2,44.19796890165518,54.398478702738494,28.015562805782256,24.586181854395996,61.78323160198933,23.983683535846346
CD4.3,63.564772623191736,47.05363518325104,71.00319773058345,52.1382774892417,60.50710382381047,2.067133067243482
CD4.4,82.16543458846982,60.21525148564175,77.806771066752,73.07673433081342,69.15241616282238,-4.163631705096876
CDK9.2,33.89314352223433,99.03799799852824,32.794606251435084,70.14562142284927,77.13083763725996,18.162995338498227
CDK9.3,79.24003639812896,99.99962867650638,82.13017145610075,87.69777593499741,63.973635886911815,-23.293267229521568
Ccnt1,78.22947506487323,99.99997092949889,77.92135689316531,86.04800233622889,72.96733199431392,-12.582369311627644
Cd14,63.26331773766096,62.88648488149873,46.11609320064759,62.91693119795255,94.55229607469231,35.75658932025235
Cd14.2,52.25761124625533,62.689431002643715,30.290350558339124,48.69984693309158,67.21374369965474,18.729433764572306
Cd19,55.61453217769636,59.77077458265544,38.73953848388888,55.99852987199241,60.102021546918216,7.571177767859943
Cd19.3,69.14433838931697,52.43135141662671,51.92245790869679,63.82346625809448,51.094834549428484,-8.235568943755254
Cd19.4,70.27923300885848,75.88649848052982,56.17331757920978,65.79462948751915,69.84888546707478,2.815465828045461
Fosb,22.845969480416016,28.140975912774902,15.249244203735177,36.28016472386013,92.85907351717967,67.2299849369831
Fosb.2,46.44124219753628,6.259227777696147,44.20716064814329,37.47281367284627,46.34108315116644,12.745972077110942
Hes1,44.26003664945778,42.77067940719685,35.10280705808757,41.82154007210647,62.63932242494143,21.650556628229268
Hes1.2,64.66567422993337,58.52254717640335,50.78359007124765,59.45378983146923,61.77395119844834,3.417550871184936
Hes1.3,52.491482829231316,63.64767700403089,40.18954877906424,53.30273210388752,54.6667042622413,2.2588440831878174
Id2,11.091135050373714,20.8724191833633,23.357903508514674,6.259227777696147,76.56089468722254,61.16572330723558
Id2.2,39.140188304983496,53.89215736477958,25.114221784511333,43.76857738918314,47.74451888234772,7.265732671483335
Id2.3,70.81745686788004,78.82015871767052,41.35740952689628,47.40563971166341,59.184466133249444,-0.4157000727781224
Id2.4,63.59241413821144,59.81185099259181,46.32012748627477,49.973113764356725,73.92240341237996,18.998026817021277
Id2.5,49.43614174749906,54.41917796386223,29.323451759962094,37.76835521009554,58.19286696473601,15.456085294381282
Id3,79.12630389514032,73.7885101279052,89.89222846645164,90.45731061254703,64.10995238058065,-19.206135894930398
Id3.2,67.36106490168234,84.12952309515053,51.19567590864873,75.81582031634859,66.35662041438056,-3.268900641076982
Id3.3,78.64567792457329,86.36263012682204,63.129240183142244,75.16046054429907,72.08117037430091,-3.743331820408244
Id3.5,21.13274392355838,23.329577213211547,28.57969869785576,28.423704016309443,71.74670954010813,46.38027857737434
Jmjd5.1,50.74028278267163,23.329577213211547,53.140544671460596,50.96309582068964,74.19808380809053,29.654708686082174
Jmjd5.2,44.95716125837104,53.54260292104378,55.98180899715835,51.058836581230324,49.63387828676189,-1.7512241526889767
Jmjd5.3,92.64674377882417,68.96012005386886,95.86167339883546,88.34031981711273,77.25114797770809,-9.201066284452224
Jmjd5.4,83.92216692395249,78.10886989809822,87.1903656446795,80.24507007311183,93.38580737154899,11.019189236588488
Jmjd6.1,68.11784857409033,37.1458765911613,67.20341952790223,64.60917293212944,44.66852491782495,-14.600554488495874
Jmjd6.2,94.00696796852655,86.13272112882161,86.87830563848587,91.81912876851003,85.0912512627534,-4.618029613332624
Jmjd6.3,51.128413323086974,48.35084778340982,53.43539034017398,68.23342718565789,61.03541896368551,5.748399305603336
Jmjd6.4,48.340608906046434,37.24618647394466,43.44406178208752,46.19650630999656,83.96370869892912,40.15686783091033
Jmjd8.1,6.259227777696147,6.259227777696147,6.259227777696147,6.259227777696147,12.181714899086662,5.922487121390516
Jmjd8.2,12.6623865836584,6.259227777696147,6.259227777696147,13.35975605211573,10.682070968407038,1.0469214206154316
Jmjd8.3,6.259227777696147,35.12092277720265,27.610694444092342,33.17278799691161,17.002244081651106,-8.538664167324583
Kat2a.1,13.700492814387946,6.259227777696147,16.53625214598566,14.15514846065576,13.175337190896355,0.5125568912149792
Kat2a.2,6.259227777696147,6.259227777696147,6.259227777696147,6.259227777696147,6.259227777696147,0.0
Kat2a.3,85.73184460388038,78.8927097303743,93.33967948635768,88.32787510020196,90.06703253671874,3.494005306515149
Kat2b.1,57.239923290061704,41.378763408207085,63.82956287040101,50.87879344260799,55.88761086946392,2.5558501166444714
Kat2b.3,92.1657969633248,82.5833695445911,94.62639323186484,89.15761492150443,91.4442089817108,1.8109153163895115
Kat2b.4,38.28308389666816,65.41974832043476,48.9570920867603,65.23462116682101,63.440509759309684,8.966873391638629
Kat5.1,74.5204737222884,65.64366532115696,58.94401210788634,66.03297160106845,61.02079211219061,-5.264488575909418
Kat5.3,56.08258869209134,55.972917200263105,43.45544543373167,53.64042109966229,59.245739794656984,6.957896688219883
Kat5.4,96.28832525168379,84.82312345797266,97.49408670686445,91.52943345101687,93.558644937876,1.0249027209915624
Kdm1a.1,85.88137179548386,78.03505773846214,85.21573739282388,75.36656562723346,76.95812272497477,-4.166560413526071
Kdm1a.2,79.66625201003333,74.07872905928792,84.20679087859145,77.4577345041942,75.7824406318565,-3.0699359811702323
Kdm1a.4,86.27566945174624,50.20594193678682,91.7647139624176,71.22456726878917,84.48128069743966,9.613557542504694
Kdm1b.1,82.8541230238283,71.04167316455857,91.67052515889115,93.74083722073459,84.89268728232632,0.06589764032317191
Kdm1b.2,68.05099862595927,76.06452798032356,68.36223598344478,73.77990440189292,63.71706453656793,-7.84735221133721
Kdm1b.3,59.98975305693289,63.21937861844892,40.457575123962165,58.92398502491025,49.59012472883032,-6.057548227233241
Kdm1b.4,69.2653013238494,56.78801225002733,69.99458633986261,53.09203199647436,73.06957681444985,10.78459383689642
Kdm2a.1,54.76713778459717,71.4899344037053,63.398486643464594,56.312177339284034,53.80963197593003,-7.68230206683274
Kdm2a.3,79.9277123281805,69.31842994482011,73.5807792124953,71.06515150876288,58.52728073186928,-14.945737516695417
Kdm2a.4,59.87906066475715,47.8279477075824,48.2106189403542,52.93637170060256,90.7740362709103,38.56053651758623
Kdm2b.1,47.947675377564956,33.44867774846663,23.078068107890367,6.259227777696147,80.16909844237985,52.485686189475324
Kdm2b.2,78.55663613963333,53.091703569017476,64.48772333751324,64.66553771082064,83.36109144661327,18.16069125736709
Kdm2b.3,61.87283902611371,50.02984853617991,40.90401389957568,43.44558031300228,83.51328286919517,34.450212425477275
Kdm2b.4,46.66719095397245,39.68674021430224,59.426880255752515,52.00881204992835,92.6522142325498,43.20480836406091
Kdm3a.1,67.27552647988853,62.76636762270479,66.79320485697066,68.99373549149102,80.56683071381872,14.109622101054967
Kdm3a.2,75.32305072387479,57.04317457055953,88.74603924132829,75.15674032007996,81.61167959689622,7.544428382935578
Kdm3a.3,94.73047620234986,81.90236055067597,96.63758399799924,92.29059886213618,97.76603429239464,6.3757793891043235
Kdm3a.4,52.58592458821541,50.2350395770597,77.90003105712245,77.56846278044435,68.63859102324194,4.0662265225314655
Kdm3b.2,76.30993400828498,70.73244746096816,61.791999931854136,68.69847463718493,67.39893669704861,-1.9842773125244406
Kdm3b.3,67.24942147353879,51.6049506984973,70.57964269667063,64.42506407454806,73.62807950548107,10.163309769667364
Kdm3b.4,56.8636957137502,64.25097648575986,52.84357150662935,52.82177307783687,62.231986853506605,5.536982657512532
Kdm4a.1,89.12362565412984,61.124442290550654,87.9247994145992,85.54514111987748,74.29989536081297,-6.629606758976323
Kdm4a.2,46.03449673299359,56.06415828757788,51.073171196086776,39.761267561853344,74.23310005893623,25.999826614308333
Kdm4a.3,88.4798698207421,79.45193287256772,81.53643186444573,85.36960983247614,72.8751649102078,-10.83429618735012
Kdm4a.4,59.430900068354774,35.49113470009308,30.7970112889893,54.423018397192024,52.53003362751038,7.494517513853083
Kdm4b.1,14.493563909264651,6.259227777696147,6.259227777696147,18.60183763891512,12.181714899086662,0.7782506231936459
Kdm4b.2,27.06698863408757,6.259227777696147,6.259227777696147,6.259227777696147,41.5943986903202,30.133230698526194
Kdm4b.3,11.091135050373714,6.259227777696147,6.259227777696147,10.682070968407038,20.018811622929576,11.445896229386314
Kdm4c.2,85.37767008251524,77.25012907714198,82.2081246579769,83.76825313294671,69.07895007681806,-13.072094160827149
Kdm4c.3,84.10101058882184,66.44637266395655,87.75151725681485,80.0176657736615,59.13236602202422,-20.446775548789468
Kdm4c.4,61.267490840083084,42.0071786850989,65.47816194555064,51.29226273410094,82.60819192104408,27.59691836983569
Kdm4d.1,90.23768106900337,85.52943824708166,90.58687861360181,92.96638508155995,74.98918731824092,-14.840908434570778
Kdm4d.2,95.6316605874355,81.29173741558446,85.76681081977206,73.34599717396561,69.52900365834675,-14.480047840842659
Kdm4d.3,43.03925187638604,30.27054701960234,42.22115310646387,51.38884089074824,62.461270281505,20.73132205820488
Kdm4d.4,75.39613520010768,74.11692765160932,73.69037011163525,86.04269360050132,68.09031768658672,-9.22121395437668
Kdm5a.1,91.27278773821176,81.14273277918986,91.96969685639323,91.94370648041954,74.97704567008464,-14.105185293468963
Kdm5a.3,80.90418175005216,74.80023873553377,71.10865909677403,68.87104582542885,84.32724559766324,10.406214245716043
Kdm5a.4,61.28675320438295,57.44123004515559,52.79489150681207,60.80544718748604,47.61796508875805,-10.464115397201105
Kdm5b.1,36.974244764712545,62.71150233096113,32.069882183005596,30.19414381944317,55.99017214629094,15.502728871760326
Kdm5b.2,69.85131878499851,61.3454213172446,78.02401637368618,74.58610039733504,73.35799368921305,2.406279470896962
Kdm5b.3,83.9739100759335,78.08078312143545,87.58904133745561,85.72437212434698,92.72365945889732,8.881632794104434
Kdm5b.4,64.14814539534524,67.89334312445831,61.848016821994364,67.23674666694272,53.17452188473407,-12.107041117451082
Kdm5c.3,73.39046031458528,72.94067979015516,52.54411591565383,66.32326538918866,60.69107407285374,-5.608556279541986
Kdm5c.4,63.48791059819692,56.369133143284266,50.67402749476653,64.11919094717166,70.80550715605055,12.142941610195706
Kdm5d.1,84.93005428013566,77.39548544478059,80.62789259323444,82.61271786287173,93.79275908230254,12.401221537046936
Kdm5d.2,62.693848130835114,67.73396725610216,55.85227318134449,69.4255212775192,58.30863664153875,-5.617765819911497
Kdm5d.3,81.09663166002964,74.78668896203688,78.01377299702492,81.91476632826988,51.72406816135074,-27.228896825489585
Kdm5d.4,27.00960160589686,6.259227777696147,17.069541830973016,34.2010430211997,25.71692558854321,4.582072029601779
Kdm6a.1,65.79035356352566,67.65742471905686,56.22165217788145,71.90503867259662,53.082175246790776,-12.311442036474368
Kdm6a.2,71.6104615635571,61.77698911692574,73.42047582801257,77.84545768457446,86.8408739692179,15.677527920950425
Kdm6a.3,70.96918355842851,67.64973599334839,47.88492329169208,62.43685984357625,60.252153179061295,-1.9830224927000089
Kdm6a.4,56.113937688081315,53.137599966551875,59.25999645876531,68.44761503528939,42.929780240552006,-16.310007046619965
Kdm6b.1,57.47529756639064,29.285769736398542,22.92777823908673,22.752498727543447,56.197250384972165,23.086914317617328
Kdm6b.2,55.7150157695514,58.7313559290718,36.28016472386013,58.438134736997526,73.2797506139254,20.988582824055186
Kdm6b.3,65.72365290301545,56.06415828757788,61.88673969289222,59.726426919255196,72.03278907623302,11.182544625547827
Kdm6b.4,39.748157109381225,36.07805701552394,62.87030199640652,45.92153991233166,68.93522953123569,22.780715522824856
Klf12,44.30635297283477,32.46537449062367,38.234533288536014,27.629842009496862,86.59214790921905,50.93312221884622
Klf12.4,39.72407529330778,33.75186829631595,20.582627619118107,26.509194893629555,71.60404505906835,41.462103533475506
Klf12.5,66.43521563211877,56.29815422328499,55.3972259932176,46.874830308127926,86.55969320615941,30.30833666697209
Klf2,48.85534017604849,39.532594071737236,46.39619482826042,38.55315699305788,90.7343320853764,47.400010568100384
Klf2.2,46.37766123428387,40.0643967284049,25.600902800719943,25.555203642272485,68.15390595956558,33.75436485814528
Klf2.3,26.834419980607137,34.73225682707804,26.143141552391203,40.372801660656705,59.4075682780995,27.386913272916225
Klf2.4,56.73681745691662,75.65091294830751,47.632499450017974,58.09809107220373,50.26323808620066,-9.266342145660794
Klf2.5,6.259227777696147,6.259227777696147,13.268838410944259,10.682070968407038,33.60598931610981,24.488648082423914
Klf2.6,54.79556490551618,55.6207178570923,41.30429345294823,47.46264744938238,76.43851153711124,26.642705620876463
Klf2.7,39.455154559900244,32.97187774945038,13.268838410944259,21.2305787292158,86.6014735618354,59.86986119945773
L3mbtl1.1,47.768637420590714,61.25995353111748,32.29428007472743,42.816730650106216,63.48255271331716,17.4476522941817
L3mbtl1.2,73.36268819265534,57.424864782773376,48.99726951342526,63.06369924852816,77.50186873727934,16.7897383029338
L3mbtl1.4,86.23684442631026,73.75917198103993,83.54072590254138,90.42833642183527,63.01371959326323,-20.47755008966847
