GeneName,inputMinusAvg_nbPctg
Bcl6,-24.235585634215543
CD4,-15.461000103569242
CDK9,-10.078723499760862
Ccnt1,-0.040811071175433256
Cd14,-1.7882667915523456
Cd19,-4.331160336525966
Fosb,25.58212547748033
Hes1,38.5622208030264
Id2,13.763901781419838
Id3,4.742105224561845
Klf12,6.943750014453606
Klf2,20.213269223335878
Ms4a1,-12.548524894056484
Nfatc3,28.368458336339934
Rpa3,33.58899482751157
Runx3,32.743137047681586
Satb1,-14.830792803726167
Scmh1,8.56865093111191
Scml2,14.459073533813534
Scml4,6.235997756106649
Setd1a,9.539844439251594
Setd2,8.722401221429475
Setd3,17.0276553091559
Setd4,16.77572948759211
Setd5,-3.8983330469554076
Setd7,24.796947255693706
Setd8,23.156266266707572
Setdb1,3.2414707343689293
Setdb2,6.961315087867513
Setmar,12.237048938428455
Sfmbt1,15.938903804203786
Sfmbt2,15.785231372991355
Sgk1,-18.71565259082707
Sin3a,18.941016779210532
Sin3b,18.76697196001713
Sirt1,2.0898036874546455
Sirt3,14.738618362532163
Sirt4,28.217107050339887
Sirt5,13.70365669138262
Sirt6,-1.9005849269785022
Sirt7,-1.3026538687675853
Smarca1,13.3964487639763
Smarca2,0.5852695746460483
Smarca4,3.755908123656985
Smarca5,26.878221404615886
Smarcc1,14.839722573357818
Smarcc2,13.038037317809897
Smarcd1,4.0868576776944066
Smarcd2,22.927631904211466
Smarcd3,-0.7859400876322784
Smarce1,6.053342439085171
Smyd1,-4.1556979580443025
Smyd2,15.093868087504703
Smyd3,17.2700773416559
Smyd4,-13.334267760844886
Smyd5,13.570105725056642
Sp100,3.4521849742776904
Sp110,7.822730475214211
Sp140,-0.8472621946763539
Ssrp1,3.80166126313326
Supt16h,11.932478572577581
Suv39h1,0.05746849411916344
Suv39h2,-0.7590713639543623
Suv420h1,11.213803504370683
Suv420h2,28.88950886107725
Suz12,9.577265599498332
Taf1,7.66528769731936
Taf3,8.25861812192285
Tbx21,4.7382460586612085
Tcea1,7.3350445362565235
Tdg,5.266850684983115
Tet1,14.28220067359165
Tet2,2.179942063623683
Tet3,18.57399370089899
Trim24,-11.151406840273497
Trim28,-7.149383521735469
Trim33,-13.889550470130139
Trim66,2.0235249648234634
Ube2a,-7.6637533053316105
Ube2b,-15.26365947343559
Ube2e1,13.025005610249417
Ube2i,5.752041885188698
Uhrf1,1.7714563974862922
Usp22,3.5795301243631332
Usp27x,-6.402295360604503
Usp51,-14.824770970842614
Wbp7,10.157910688834612
Wdr5,31.362470274704908
Wdr82,-2.776821434472284
Whsc1,17.96163439877499
Whsc1l1,-16.78119418909704
Zmynd11,-12.66885940940003
Zmynd8,23.595040187716478
