type,shRNA,count,pctg
control,Bcl6.2,8656,0.1228627648749322
control,Bcl6.3,26538,0.3766788417572725
control,CD4.1,2,2.8387884675354022e-05
control,CD4.2,1079,0.015315263782353494
control,CD4.3,6232,0.08845664864840312
control,CD4.4,31528,0.4475066140222808
control,CDK9.1,50432,0.715828899973727
control,CDK9.2,0,0.0
control,CDK9.3,7688,0.10912302869206086
control,Ccnt1,19186,0.27232497769067116
control,Ccnt1.2,9703,0.13772382250248005
control,Ccnt1.3,79,0.001121321444676484
control,Ccnt1.4,9,0.0001277454810390931
control,Cd14,1,1.4193942337677011e-05
control,Cd14.2,10,0.0001419394233767701
control,Cd19,1,1.4193942337677011e-05
control,Cd19.3,0,0.0
control,Cd19.4,3,4.258182701303103e-05
control,Fosb,0,0.0
control,Fosb.2,0,0.0
control,Hes1,0,0.0
control,Hes1.2,379,0.005379504145979587
control,Hes1.3,1,1.4193942337677011e-05
control,Id2,0,0.0
control,Id2.2,1,1.4193942337677011e-05
control,Id2.3,7774,0.11034370773310108
control,Id2.4,0,0.0
control,Id2.5,0,0.0
control,Id3,20384,0.2893293206112082
control,Id3.2,5,7.096971168838505e-05
control,Id3.3,344,0.004882716164160892
control,Id3.4,344,0.004882716164160892
control,Id3.5,0,0.0
target,Jmjd5.1,2242,0.03182281872107186
target,Jmjd5.2,1161,0.01647916705404301
target,Jmjd5.3,79404,1.1270557973809052
target,Jmjd5.4,22268,0.31607070797539166
target,Jmjd6.1,10558,0.14985964320119388
target,Jmjd6.2,76258,1.0824016547865734
target,Jmjd6.3,2071,0.02939565458132909
target,Jmjd6.4,1215,0.01724563994027757
target,Jmjd8.1,0,0.0
target,Jmjd8.2,1,1.4193942337677011e-05
target,Jmjd8.3,0,0.0
target,Kat2a.1,3,4.258182701303103e-05
target,Kat2a.2,0,0.0
target,Kat2a.3,28074,0.3984807371879444
target,Kat2b.1,3633,0.05156659251278058
target,Kat2b.3,59535,0.8450363570736008
target,Kat2b.4,454,0.0064440498213053626
target,Kat5.1,14085,0.19992167782618067
target,Kat5.2,113468,1.610558249171535
target,Kat5.3,380,0.005393698088317264
target,Kat5.4,117714,1.6708257283373118
target,Kdm1a.1,21251,0.3016354686179742
target,Kdm1a.2,25321,0.3594048139323196
target,Kdm1a.3,29725,0.42191493598744917
target,Kdm1a.4,43774,0.6213256318894734
target,Kdm1b.1,33059,0.4692375397412643
target,Kdm1b.2,6608,0.09379357096736969
target,Kdm1b.3,5293,0.07512853679332442
target,Kdm1b.4,8157,0.11577998764843139
target,Kdm2a.1,1101,0.01562753051378239
target,Kdm2a.2,25675,0.3644294695198573
target,Kdm2a.3,24943,0.3540395037286777
target,Kdm2a.4,5142,0.07298525150033519
target,Kdm2b.1,28,0.00039743038545495636
target,Kdm2b.2,23558,0.33438089359099504
target,Kdm2b.3,4266,0.06055135801253013
target,Kdm2b.4,1404,0.01992829504209852
target,Kdm3a.1,7064,0.1002660086733504
target,Kdm3a.2,18368,0.26071433285845136
target,Kdm3a.3,83702,1.1880613615482412
target,Kdm3a.4,1569,0.02227029552781523
target,Kdm3b.2,17677,0.2509063187031165
target,Kdm3b.3,9802,0.13912902279391007
target,Kdm3b.4,2150,0.030516976026005574
target,Kdm4a.1,54069,0.7674522682558583
target,Kdm4a.2,549,0.007792474343384679
target,Kdm4a.3,29024,0.4119649824087376
target,Kdm4a.4,2699,0.03830945036939025
target,Kdm4b.1,4,5.6775769350708044e-05
target,Kdm4b.2,1,1.4193942337677011e-05
target,Kdm4b.3,1,1.4193942337677011e-05
target,Kdm4c.1,91991,1.3057149495852458
target,Kdm4c.2,30145,0.4278763917692735
target,Kdm4c.3,36461,0.5175253315740415
target,Kdm4c.4,4860,0.06898255976111028
target,Kdm4d.1,45564,0.6467327886739154
target,Kdm4d.2,107129,1.5205828486930004
target,Kdm4d.3,970,0.0137681240675467
target,Kdm4d.4,13020,0.18480512923655468
target,Kdm5a.1,59373,0.8427369384148972
target,Kdm5a.3,14007,0.1988145503238419
target,Kdm5a.4,2871,0.0407508084514707
target,Kdm5b.1,275,0.003903334142861178
target,Kdm5b.2,10256,0.1455730726152154
target,Kdm5b.3,18092,0.2567968047732525
target,Kdm5b.4,4829,0.06854254754864228
target,Kdm5c.2,101783,1.4447020329557791
target,Kdm5c.3,9965,0.14144263539495142
target,Kdm5c.4,3638,0.05163756222446897
target,Kdm5d.1,31927,0.4531699970150139
target,Kdm5d.2,1544,0.021915446969373305
target,Kdm5d.3,26535,0.37663625993025945
target,Kdm5d.4,74,0.0010503517329880988
target,Kdm6a.1,5298,0.07519950650501281
target,Kdm6a.2,10878,0.15440170474925052
target,Kdm6a.3,1709,0.024257447455090012
target,Kdm6a.4,3792,0.05382342934447123
target,Kdm6b.1,4292,0.06092040051330973
target,Kdm6b.2,1428,0.02026894965820277
target,Kdm6b.3,7064,0.1002660086733504
target,Kdm6b.4,552,0.00783505617039771
control,Klf12,53,0.0007522789438968817
control,Klf12.4,13,0.00018452125038980114
control,Klf12.5,1,1.4193942337677011e-05
control,Klf2,921,0.013072620893000528
control,Klf2.2,2,2.8387884675354022e-05
control,Klf2.3,0,0.0
control,Klf2.4,1,1.4193942337677011e-05
control,Klf2.5,0,0.0
control,Klf2.6,1,1.4193942337677011e-05
control,Klf2.7,2,2.8387884675354022e-05
target,L3mbtl1.1,288,0.004087855393250979
target,L3mbtl1.2,15048,0.21359044429736365
target,L3mbtl1.4,43433,0.6164854975523256
target,L3mbtl2.1,5155,0.07316977275072499
target,L3mbtl2.3,518,0.007352462130916691
target,L3mbtl2.4,2219,0.03149635804730529
target,L3mbtl3.1,1213,0.017217252055602216
target,L3mbtl3.2,2159,0.030644721507044663
target,L3mbtl3.3,1533,0.021759313603658858
target,L3mbtl3.4,36181,0.5135510277194919
target,L3mbtl4.1,26362,0.37418070790584135
target,L3mbtl4.2,51714,0.734025534050629
target,L3mbtl4.3,2932,0.04161663893406899
target,L3mbtl4.4,1482,0.02103542254443733
target,Mbd1.1,28991,0.41149658231159425
target,Mbd1.2,178,0.002526521736106508
target,Mbd1.3,2717,0.03856494133146844
target,Mbd1.4,21604,0.30664593026317416
target,Mbd2.2,2616,0.03713135315536306
target,Mbd2.3,8525,0.12100335842869653
target,Mbd2.4,1253,0.017785009749109296
target,Mbd3.1,2936,0.0416734147034197
target,Mbd3.2,57125,0.8108289560397993
target,Mbd3.3,210,0.0029807278909121725
target,Mbd3.4,2209,0.03135441862392852
target,Mbd4.1,92717,1.3160197517223995
target,Mbd4.2,18061,0.2563567925607845
target,Mbd4.3,25855,0.36698437914063914
target,Mbd4.4,13822,0.19618867099137163
target,Mecom.1,5771,0.08191324123073403
target,Mecom.2,551,0.007820862228060034
target,Mecom.3,2755,0.03910431114030017
target,Mecom.4,4988,0.07079938438033292
target,Mecp2.1,0,0.0
target,Mecp2.2,51,0.0007238910592215276
target,Mecp2.3,1,1.4193942337677011e-05
target,Men1.1,1917,0.02720978746132683
target,Men1.3,3479,0.04938072539277832
target,Men1.4,11416,0.16203804572692077
target,Mll1.1,680,0.009651880789620367
target,Mll1.2,33227,0.471622122053994
target,Mll1.3,17105,0.24278738368596528
target,Mll1.4,52,0.0007380850015592046
target,Mll2.1,59952,0.8509552310284121
target,Mll2.2,87059,1.235710425975823
target,Mll2.3,0,0.0
target,Mll2.4,373,0.005294340491953525
target,Mll3.2,68448,0.971546965129316
target,Mll3.3,11665,0.16557233736900234
target,Mll3.4,10996,0.15607658994509643
target,Mll5.1,98728,1.4013395391141759
target,Mll5.2,24059,0.3414920587021712
target,Mll5.3,15183,0.21550662651295005
target,Mll5.4,12603,0.17888625528174337
target,Morf4l1.3,26290,0.3731587440575286
target,Morf4l1.4,55503,0.7878063815680871
control,Ms4a1,3247,0.046087730770437256
control,Ms4a1.2,0,0.0
target,Msl3.1,5635,0.07998286507280995
target,Msl3.2,11923,0.169234374492123
target,Msl3.3,27743,0.3937825422741733
target,Msl3.4,3372,0.04786197356264688
target,Mta1.1,10221,0.14507628463339672
target,Mta1.2,53,0.0007522789438968817
target,Mta1.3,3033,0.04305022711017437
target,Mta1.4,31958,0.4536100092274819
target,Mta2.1,16534,0.23468264261115168
target,Mta2.2,62172,0.8824657830180551
target,Mta2.3,1415,0.020084428407812972
target,Mta2.4,8586,0.12186918891129482
target,Mta3.1,87745,1.2454474704194693
target,Mta3.2,255,0.0036194552961076377
target,Mta3.3,36,0.0005109819241563724
target,Mta3.4,14062,0.19959521715241413
target,Mtf2.1,10098,0.14333042972586246
target,Mtf2.2,74913,1.0633108023423978
target,Mtf2.3,2178,0.03091440641146053
target,Mtf2.4,24125,0.3424288588964579
target,Myst1.1,1255,0.017813397633784648
target,Myst1.2,54636,0.7755002335613211
target,Myst1.3,46608,0.6615512644744501
target,Myst1.4,12156,0.17254156305680174
target,Myst2.1,1334,0.018934719078461133
target,Myst2.2,9552,0.13558053720949081
target,Myst2.3,137,0.0019445701002617506
target,Myst2.4,3746,0.053170507996938086
target,Myst3.1,1076,0.015272681955340463
target,Myst3.2,18436,0.26167952093741337
target,Myst3.3,5150,0.0730988030390366
target,Myst3.4,109,0.0015471397148067944
target,Myst4.1,57973,0.8228654191421494
target,Myst4.3,7365,0.1045383853169912
target,Myst4.4,310,0.004400122124679873
target,Nap1l1.1,1379,0.0195734464836566
target,Nap1l1.2,484,0.006869868091435673
target,Nap1l1.3,508,0.007210522707539921
target,Nap1l1.4,43636,0.6193668678468741
target,Nap1l2.1,48048,0.681990541440705
target,Nap1l2.2,0,0.0
target,Nap1l2.3,14175,0.20119913263657163
target,Nap1l2.4,32572,0.46232508982281556
target,Nap1l3.1,120259,1.7069493115866998
target,Nap1l3.2,36013,0.5111664454067623
target,Nap1l3.3,88669,1.258562673139483
target,Nap1l3.4,1995,0.028316914963665635
target,Ncoa1.1,28454,0.40387443527626166
target,Ncoa1.2,32238,0.4575843130820315
target,Ncoa1.3,27958,0.3968342398767739
target,Ncoa1.4,583,0.008275068382865697
target,Ncoa3.1,7960,0.112983781007909
target,Ncoa3.2,31692,0.4498344205656598
target,Ncoa3.3,18308,0.2598626963181907
target,Ncoa3.4,20191,0.2865898897400365
target,Ncor1.1,36271,0.5148284825298829
target,Ncor1.3,1134,0.01609593061092573
target,Ncor1.4,38218,0.5424640882613401
target,Ncor2.1,2062,0.029267909100289993
target,Ncor2.2,1068,0.015159130416639048
target,Ncor2.3,1821,0.025847168996909836
target,Ncor2.4,8364,0.11871813371233052
control,Nfatc3.2,19447,0.27602959664080484
control,Nfatc3.3,66,0.0009368001942866828
control,Nfatc3.7,0,0.0
control,Nfatc3.8,0,0.0
target,Nsd1.1,0,0.0
target,Nsd1.2,8448,0.1199104248686954
target,Nsd1.3,1246,0.017685652152745555
target,Nsd1.4,9297,0.13196108191338315
target,Orc1.1,5915,0.08395716892735952
target,Orc1.2,6512,0.09243095250295269
target,Orc1.3,4776,0.06779026860474541
target,Orc1.4,1189,0.016876597439497966
target,Padi1.1,17273,0.24517196599869504
target,Padi1.2,5197,0.07376591832890743
target,Padi1.3,15,0.00021290913506515516
target,Padi1.4,21899,0.3108331432527889
target,Padi2.1,0,0.0
target,Padi2.2,8,0.00011355153870141609
target,Padi2.3,3,4.258182701303103e-05
target,Padi3,34,0.0004825940394810184
target,Padi4.1,4363,0.0619281704192848
target,Padi4.2,13600,0.19303761579240736
target,Padi4.3,6463,0.09173544932840652
target,Padi4.4,18236,0.258840732469878
target,Padi6.1,31806,0.451452529992155
target,Padi6.2,0,0.0
target,Padi6.3,5650,0.08019577420787512
target,Padi6.4,15248,0.2164292327648991
target,Paf1.1,0,0.0
target,Paf1.2,0,0.0
target,Paf1.3,6295,0.08935086701567678
target,Parp1.1,8153,0.11572321187908066
target,Parp1.2,7981,0.11328185379700022
target,Parp1.4,2187,0.031042151892499627
target,Parp2.1,79,0.001121321444676484
target,Parp2.2,5,7.096971168838505e-05
target,Parp2.3,5,7.096971168838505e-05
target,Paxip1.1,11443,0.16242128217003804
target,Paxip1.2,10696,0.1518184072437933
target,Paxip1.3,1,1.4193942337677011e-05
target,Paxip1.4,86608,1.2293089579815306
target,Pbrm1.1,6383,0.09059993394139236
target,Pbrm1.3,0,0.0
target,Pbrm1.4,8937,0.12685126267181945
target,Pcgf1.1,34300,0.48685222218232144
target,Pcgf1.2,5261,0.07467433063851875
target,Pcgf1.3,2681,0.038053959407312064
target,Pcgf1.4,13688,0.1942866827181229
target,Pcgf2.2,7949,0.11282764764219456
target,Pcgf2.3,5581,0.0792163921865754
target,Pcgf2.4,1,1.4193942337677011e-05
target,Pcgf5.1,13910,0.1974377379170872
target,Pcgf5.2,18013,0.255675483328576
target,Pcgf5.3,17281,0.24528551753739644
target,Pcgf5.4,9130,0.1295906935429911
target,Pcgf6.1,8718,0.12374278929986819
target,Pcgf6.2,22190,0.3149635804730529
target,Pcgf6.4,7681,0.1090236710956971
target,Pcmt1.1,30379,0.43119777427628986
target,Pcmt1.3,20537,0.2915009937888728
target,Phc1.1,95083,1.3496026192933432
target,Phc1.2,24003,0.3406971979312613
target,Phc1.3,2923,0.041488893453029904
target,Phc1.4,13901,0.19730999243604813
target,Phc2.1,0,0.0
target,Phc2.2,0,0.0
target,Phc3.1,1,1.4193942337677011e-05
target,Phc3.2,3,4.258182701303103e-05
target,Phc3.3,5,7.096971168838505e-05
target,Phf1.1,903,0.012817129930922341
target,Phf1.2,793,0.01125579627377787
target,Phf1.3,8637,0.12259307997051636
target,Phf1.4,2296,0.03258929160730642
target,Phf10.1,2,2.8387884675354022e-05
target,Phf10.2,1,1.4193942337677011e-05
target,Phf10.3,2,2.8387884675354022e-05
target,Phf17.1,0,0.0
target,Phf17.2,6999,0.09934340242140138
target,Phf19.1,21493,0.305070402663692
target,Phf19.2,2530,0.03591067411432284
target,Phf19.4,4699,0.06669733504474427
target,Phf2.1,82,0.0011639032716895148
target,Phf2.2,15084,0.21410142622152
target,Phf2.3,25302,0.35913512902790373
target,Phf2.4,12,0.00017032730805212413
target,Phf20.1,0,0.0
target,Phf20.2,12239,0.17371966027082894
