type,shRNA,count,pctg
target,Actb,3,4.195739059155865e-05
target,Actl6a,152,0.002125841123305638
target,Actl6b.1,4,5.594318745541153e-05
target,Actl6b.2,13870,0.19398300250163947
target,Actl6b.3,1928,0.02696461635350836
target,Actl6b.4,2038,0.028503054008532175
target,Aff1.1,1766,0.02469891726156419
target,Aff1.2,4,5.594318745541153e-05
target,Aff1.3,20708,0.2896178814566655
target,Aff1.4,911,0.012741060942969977
target,Aff4.1,23,0.0003216733278686163
target,Aff4.2,1,1.3985796863852882e-05
target,Aff4.3,18631,0.26056938137044305
target,Aff4.4,5610,0.07846032040621467
target,Arid1a.1,0,0.0
target,Arid1a.2,1,1.3985796863852882e-05
target,Arid1b.1,0,0.0
target,Arid1b.2,0,0.0
target,Arid1b.3,44,0.0006153750620095269
target,Arid2.1,28389,0.3970427871679195
target,Arid2.2,34698,0.48527917958196737
target,Arid2.3,9530,0.13328464411251797
target,Arid2.4,11032,0.154291311002025
target,Ash1l.1,26531,0.37105717659488086
target,Ash1l.2,12570,0.17580146657863074
target,Ash1l.3,1309,0.018307408094783425
target,Ash1l.4,18083,0.25290516468905166
target,Ash2l.1,13370,0.18699010406971303
target,Ash2l.2,7921,0.11078149695857868
target,Ash2l.3,3867,0.0540830764725191
target,Ash2l.4,0,0.0
target,Asxl1.1,258,0.003608335590874044
target,Asxl1.2,20816,0.29112834751796157
target,Asxl1.3,2235,0.03125825599071119
target,Asxl1.4,10150,0.14195583816810675
target,Asxl2.1,49187,0.6879193903423317
target,Asxl2.2,6231,0.08714550025866731
target,Asxl2.3,18101,0.253156909032601
target,Asxl3.2,24911,0.3484001856754392
target,Asxl3.3,7817,0.10932697408473797
target,Asxl3.4,26797,0.37477739856066566
target,Atad2.1,22763,0.31835869401188316
target,Atad2.2,907,0.012685117755514565
target,Atad2.3,18030,0.2521639174552675
target,Atad2.4,8878,0.12416590455728588
target,Atad2b.1,8997,0.1258302143840844
target,Atad2b.2,3313,0.046334945009944596
target,Atad2b.3,15267,0.21352116072044197
target,Atad2b.4,22452,0.3140091111872249
target,Atm.1,571,0.007985890009259996
target,Atm.2,18548,0.25940856023074327
target,Atm.3,14819,0.20725552372543588
target,Atm.4,5231,0.07315970339481442
target,Atr.1,22213,0.3106665057367641
target,Atr.2,19651,0.274834894171573
target,Atr.3,23695,0.33139345668899406
target,Atr.4,1138,0.01591583683106458
target,Atrx.1,0,0.0
target,Atrx.2,11082,0.15499060084521765
target,Atrx.3,57941,0.8103510560884999
target,Atrx.4,18664,0.2610309126669502
target,Aurkb.1,24295,0.33978493480730576
target,Aurkb.2,48,0.0006713182494649384
target,Aurkb.3,659,0.00921664013327905
target,Aurkb.4,5459,0.07634846507977289
target,Baz1a.1,4955,0.06929962346039104
target,Baz1a.2,5485,0.07671209579823307
target,Baz1a.3,0,0.0
target,Baz1a.4,43535,0.6088716664678352
target,Baz1b.1,19290,0.2697860215037221
target,Baz1b.3,20151,0.28182779260349944
target,Baz1b.4,600,0.00839147811831173
target,Baz2a.1,14621,0.204486335946393
target,Baz2a.3,0,0.0
target,Baz2a.4,8152,0.1140122160341287
target,Baz2b.1,152312,2.13020469192716
target,Baz2b.2,52606,0.7357368298198447
target,Baz2b.3,4619,0.06460039571413646
target,Baz2b.4,23645,0.3306941668458014
control,Bcl6.2,64962,0.908545335869611
control,Bcl6.3,23,0.0003216733278686163
target,Bmi1.1,18995,0.2656602114288855
target,Bmi1.2,3169,0.044320990261549786
target,Bmi1.3,66,0.0009230625930142903
target,Bmi1.4,84928,1.1877857560532976
target,Bop1.1,3,4.195739059155865e-05
target,Bop1.2,62,0.0008671194055588788
target,Bop1.3,12,0.0001678295623662346
target,Bop1.4,0,0.0
target,Bptf.1,598,0.008363506524584024
target,Bptf.2,9694,0.13557831479818983
target,Bptf.3,5500,0.07692188275119086
target,Bptf.4,11220,0.15692064081242935
target,Brd1.1,11508,0.16094855030921898
target,Brd1.2,132462,1.8525866241796807
target,Brd1.3,375,0.005244673823944831
target,Brd1.4,4318,0.060390670858116745
target,Brd2.1,1475,0.020629050374183003
target,Brd2.2,223,0.0031188327006391927
target,Brd2.3,4350,0.060838216357760044
target,Brd2.4,2114,0.029565974570184998
target,Brd3.1,15054,0.2105421859884413
target,Brd3.2,29866,0.4176998091358302
target,Brd3.3,2874,0.040195180186713184
target,Brd3.4,2789,0.03900638745328569
target,Brd4.1,10097,0.14121459093432256
target,Brd4.2,7724,0.10802629497639966
target,Brd4.3,367,0.005132787449034008
target,Brd4.4,52556,0.7350375399766521
target,Brd7.1,3,4.195739059155865e-05
target,Brd7.2,0,0.0
target,Brd7.3,1,1.3985796863852882e-05
target,Brd8.1,29913,0.4183571415884313
target,Brd8.2,610,0.008531336086950258
target,Brd8.3,24875,0.34789669698834047
target,Brd8.4,29279,0.4094901463767486
target,Brd9.2,3746,0.05239079505199291
target,Brd9.3,6355,0.08887973906978507
target,Brd9.4,1572,0.02198567266997673
target,Brdt.1,11,0.00015384376550238172
target,Brdt.2,0,0.0
target,Brdt.3,1,1.3985796863852882e-05
target,Brpf1.1,1,1.3985796863852882e-05
target,Brpf1.2,13017,0.182053117776773
target,Brpf1.3,27857,0.3896023432363498
target,Brpf1.4,1843,0.02577582362008086
target,Brpf3.1,9585,0.13405386294002988
target,Brpf3.2,0,0.0
target,Brpf3.3,14888,0.20822054370904175
target,Brpf3.4,1360,0.019020683734839918
target,Brwd1.1,86886,1.2151699463127215
target,Brwd1.2,1730,0.024195428574465487
target,Brwd1.3,37166,0.5197961262419563
target,Brwd1.4,17539,0.24529689119511572
target,Brwd3.1,40178,0.5619213463958811
target,Brwd3.2,23806,0.3329458801408817
target,Brwd3.3,1255,0.017552175064135367
control,CD4.1,4136,0.05784525582889553
control,CD4.2,16,0.0002237727498216461
control,CD4.3,2612,0.036530901408383734
control,CD4.4,98780,1.3815170142113877
control,CDK9.1,62337,0.871832619101997
control,CDK9.2,8078,0.11297726706620359
control,CDK9.3,39634,0.5543130729019452
target,Carm1.1,127,0.0017761962017093162
target,Carm1.2,70654,0.9881524916186615
target,Carm1.3,2248,0.031440071349941284
target,Carm1.4,912,0.012755046739833829
target,Cbx1.1,9406,0.13155040530140022
target,Cbx1.2,57787,0.8081972433714665
target,Cbx1.3,4132,0.05778931264144011
target,Cbx1.4,27055,0.37838573415153975
target,Cbx2.1,2075,0.029020528492494733
target,Cbx2.2,31273,0.4373778253232712
target,Cbx2.3,25,0.00034964492159632207
target,Cbx3.2,1028,0.014377399176040764
target,Cbx3.3,59017,0.8253997735140055
target,Cbx3.4,129304,1.8084194776836333
target,Cbx4.1,2121,0.02966387514823196
target,Cbx4.2,164269,2.297432865028249
target,Cbx4.3,34,0.00047551709337099795
target,Cbx4.4,165,0.0023076564825357257
target,Cbx5.1,105540,1.4760610010110333
target,Cbx5.2,105174,1.4709421993588632
target,Cbx5.3,1991,0.027845721555931086
target,Cbx5.4,307,0.004293639637202835
target,Cbx6.1,4385,0.06132771924799489
target,Cbx6.2,8267,0.11562058267347178
target,Cbx6.3,167,0.0023356280762634315
target,Cbx6.4,0,0.0
target,Cbx7.1,308,0.004307625434066688
target,Cbx7.2,7887,0.1103059798652077
target,Cbx7.3,28541,0.3991686282912251
target,Cbx7.4,5116,0.07155133675547136
target,Cbx8.1,11836,0.16553589168056274
target,Cbx8.2,30282,0.423517900631193
target,Cbx8.3,2633,0.036824603142524635
target,Cbx8.4,13044,0.182430734292097
control,Ccnt1,62248,0.8705878831811142
control,Ccnt1.2,52775,0.7381004294898359
control,Ccnt1.3,38090,0.5327190025441563
control,Ccnt1.4,22432,0.31372939524994786
control,Cd14,0,0.0
control,Cd14.2,415,0.0058041056984989466
control,Cd19,3681,0.05148171825584246
control,Cd19.3,192,0.0026852729978597534
control,Cd19.4,25967,0.3631691871636678
target,Cd4.5,3255,0.045523768791841134
target,Cecr2.1,0,0.0
target,Cecr2.2,0,0.0
target,Cecr2.3,1,1.3985796863852882e-05
target,Chaf1a.1,3785,0.052936241129683155
target,Chaf1a.2,5,6.992898431926441e-05
target,Chaf1a.3,7718,0.10794238019521654
target,Chaf1a.4,8368,0.11703314815672092
target,Chaf1b.1,17829,0.24935277228563305
target,Chaf1b.2,2891,0.040432938733398684
target,Chaf1b.3,1343,0.01878292518815442
target,Chaf1b.4,20973,0.2933241176255865
target,Chd1.1,32381,0.4528740882484202
target,Chd1.2,8743,0.12227782198066575
target,Chd1.4,10011,0.1400118124040312
target,Chd1l.1,12796,0.17896225666986149
target,Chd1l.2,6909,0.09662787053235956
target,Chd1l.3,24178,0.33814859657423496
target,Chd2.1,13025,0.1821650041516838
target,Chd2.2,18589,0.25998197790216127
target,Chd2.3,6622,0.09261394683243379
target,Chd2.4,14011,0.19595499985944273
target,Chd3.1,37049,0.5181597880088855
target,Chd3.2,16,0.0002237727498216461
target,Chd3.3,3394,0.04746779455591668
target,Chd3.4,4822,0.0674395124774986
target,Chd4.1,1520,0.02125841123305638
target,Chd4.2,10452,0.14617954882099035
target,Chd4.3,18343,0.25654147187365345
target,Chd4.4,25395,0.355169311357544
