type,shRNA,count,pctg
control,Bcl6,19737,0.4433152985443392
control,Bcl6.2,16841,0.3782678696248273
control,Bcl6.3,2984,0.06702400825132027
control,CD4.1,8150,0.18305819947997995
control,CD4.2,2016,0.045281635601428165
control,CD4.3,37047,0.8321174375625542
control,CD4.4,84470,1.897291547248332
control,CDK9.1,52205,1.1725832274665464
control,CDK9.2,19591,0.44003597374383896
control,CDK9.3,83464,1.8746956517051592
control,Ccnt1.2,147757,3.31878900375011
control,Ccnt1.3,81999,1.8417900980563038
control,Ccnt1.4,141106,3.169400036297184
control,Cd14,19894,0.4468416957613155
control,Cd14.2,6085,0.13667596856879485
control,Cd19,10099,0.22683493945378128
control,Cd19.3,0,0.0
control,Cd19.4,26,0.0005839893480342919
control,Fosb,0,0.0
control,Fosb.2,0,0.0
control,Hes1,7,0.00015722790139384782
control,Hes1.2,4934,0.11082320935389216
control,Hes1.3,0,0.0
control,Id2,0,0.0
control,Id2.2,1,2.2461128770549688e-05
control,Id2.3,16319,0.36654316040660034
control,Id2.4,0,0.0
control,Id2.5,0,0.0
control,Id3,588,0.013207143717083215
control,Id3.2,0,0.0
control,Id3.3,0,0.0
control,Id3.4,930,0.02088884975661121
control,Id3.5,465,0.010444424878305604
control,Klf12,5699,0.12800597286336265
control,Klf12.4,0,0.0
control,Klf12.5,12324,0.27681095096825437
control,Klf2,579,0.013004993558148268
control,Klf2.2,1,2.2461128770549688e-05
control,Klf2.3,0,0.0
control,Klf2.4,0,0.0
control,Klf2.5,0,0.0
control,Klf2.6,43,0.0009658285371336366
control,Klf2.7,5,0.00011230564385274844
control,Ms4a1,87806,1.9722218728268859
control,Ms4a1.2,19,0.0004267614466404441
control,Nfatc3.2,112659,2.530448306161357
control,Nfatc3.3,5,0.00011230564385274844
control,Nfatc3.7,0,0.0
control,Nfatc3.8,0,0.0
target,Rpa3.1,148,0.0033242470580413536
target,Rpa3.2,167,0.0037510085046817973
target,Rpa3.3,1,2.2461128770549688e-05
target,Rpa3.4,63,0.0014150511125446302
control,Runx3,0,0.0
control,Runx3.2,3016,0.06774276437197785
control,Runx3.3,747,0.016778463191600614
target,Satb1.1,897,0.02014763250718307
target,Satb1.2,13340,0.2996314577991328
target,Satb1.3,73418,1.649051152076217
target,Scmh1.1,3850,0.0864753457666163
target,Scmh1.2,5419,0.12171685680760876
target,Scmh1.3,11231,0.2522609372220435
target,Scml2.1,1225,0.02751488274392337
target,Scml2.2,8044,0.1806773198303017
target,Scml2.3,879,0.019743332189313175
target,Scml2.4,7019,0.15765466284048824
target,Scml4.1,3534,0.0793776290751226
target,Scml4.2,133,0.002987330126483108
target,Scml4.3,643,0.014442505799463448
target,Setd1a.1,0,0.0
target,Setd1a.2,22593,0.5074642823130291
target,Setd1a.3,6350,0.1426281676929905
target,Setd1a.4,936,0.021023616529234505
target,Setd2.1,90,0.0020215015893494718
target,Setd2.2,14823,0.332941311765858
target,Setd2.3,6020,0.1352159951987091
target,Setd2.4,62988,1.4147815789993836
target,Setd3.1,719,0.016149551586025223
target,Setd3.2,329,0.007389711365510847
target,Setd3.3,1923,0.043192750625767044
target,Setd4.1,0,0.0
target,Setd4.2,9692,0.21769326004416756
target,Setd4.3,19,0.0004267614466404441
target,Setd4.4,4020,0.09029373765760974
