type,shRNA,count,pctg
target,Actb,3,5.074230065929471e-05
target,Actl6a,230,0.003890243050545928
target,Actl6b.1,963,0.016288278511633603
target,Actl6b.2,5210,0.08812246214497514
target,Actl6b.3,1332,0.022529581492726852
target,Actl6b.4,25534,0.43188463501147706
target,Aff1.1,5829,0.09859229018100962
target,Aff1.2,1,1.6914100219764905e-05
target,Aff1.3,23303,0.39414927742118155
target,Aff1.4,3583,0.06060322108741765
target,Aff4.1,56,0.0009471896123068347
target,Aff4.2,2,3.382820043952981e-05
target,Aff4.3,14512,0.2454574223892283
target,Aff4.4,21230,0.35908634766560893
target,Arid1a.1,8,0.00013531280175811924
target,Arid1a.2,0,0.0
target,Arid1b.1,0,0.0
target,Arid1b.2,0,0.0
target,Arid1b.3,32,0.000541251207032477
target,Arid2.1,17386,0.2940685464208326
target,Arid2.2,31080,0.5256902348302932
target,Arid2.3,12,0.00020296920263717885
target,Arid2.4,12482,0.2111217989431055
target,Ash1l.1,35457,0.5997232514922043
target,Ash1l.2,12251,0.20721464179233987
target,Ash1l.3,2369,0.04006950342062306
target,Ash1l.4,14977,0.25332247899141896
target,Ash2l.1,24300,0.41101263534028715
target,Ash2l.2,6348,0.10737070819506762
target,Ash2l.3,703,0.011890612454494728
target,Ash2l.4,0,0.0
target,Asxl1.1,1442,0.024390132516900993
target,Asxl1.2,13115,0.22182842438221673
target,Asxl1.3,186,0.0031460226408762722
target,Asxl1.4,21316,0.3605409602845087
target,Asxl2.1,21389,0.3617756896005515
target,Asxl2.2,5668,0.09586912004562748
target,Asxl2.3,8072,0.1365306169739423
target,Asxl3.2,28236,0.4775865338052818
target,Asxl3.3,45564,0.7706740624133681
target,Asxl3.4,7960,0.13463623774932865
target,Atad2.1,2946,0.04982893924742741
target,Atad2.2,20290,0.34318709345902987
target,Atad2.3,7921,0.1339765878407578
target,Atad2.4,14603,0.2469966055092269
target,Atad2b.1,15187,0.2568744400375696
target,Atad2b.2,2326,0.03934219711117317
target,Atad2b.3,24150,0.4084755203073225
target,Atad2b.4,36849,0.623267678998117
target,Atm.1,15795,0.2671582129711867
target,Atm.2,14868,0.2514788420674646
target,Atm.3,27834,0.47078706551693633
target,Atm.4,12624,0.21352360117431216
target,Atr.1,6963,0.11777287983022304
target,Atr.2,32245,0.5453951615863193
target,Atr.3,36481,0.6170432901172435
target,Atr.4,25966,0.4391915263064155
target,Atrx.1,0,0.0
target,Atrx.2,2292,0.03876711770370116
target,Atrx.3,44230,0.7481106527202017
target,Atrx.4,4845,0.08194881556476097
target,Aurkb.1,50787,0.8590164078612001
target,Aurkb.2,6,0.00010148460131858942
target,Aurkb.3,0,0.0
target,Aurkb.4,264,0.004465322458017934
target,Baz1a.1,1323,0.02237735459074897
target,Baz1a.2,2507,0.042403649250950616
target,Baz1a.3,0,0.0
target,Baz1a.4,28218,0.4772820800013261
target,Baz1b.1,41131,0.6956938561391502
target,Baz1b.3,23440,0.39646650915128934
target,Baz1b.4,956,0.01616987981009525
target,Baz2a.1,9755,0.16499704764380665
target,Baz2a.3,0,0.0
target,Baz2a.4,190,0.003213679041755332
target,Baz2b.2,34275,0.5797307850324421
target,Baz2b.3,3483,0.05891181106544117
target,Baz2b.4,19833,0.3354573496585973
control,Bcl6,79354,1.3422015088392243
control,Bcl6.2,41880,0.7083625172037542
