type,shRNA,count,pctg
target,Actb,4,7.109641153304658e-05
target,Actl6a,810,0.014397023335441936
target,Actl6b.1,5358,0.09523364324851591
target,Actl6b.2,3436,0.06107181750688702
target,Actl6b.3,1217,0.021631083208929425
target,Actl6b.4,5410,0.09615789659844551
target,Aff1.1,771,0.01370383332299473
target,Aff1.2,12110,0.21524438591629855
target,Aff1.3,361699,6.4288752387728545
target,Aff1.4,725,0.012886224590364693
target,Aff4.1,55474,0.9860005833460566
target,Aff4.2,89,0.0015818951566102866
target,Aff4.3,2486,0.044186419767788455
target,Aff4.4,142,0.002523922609423154
target,Arid1a.1,0,0.0
target,Arid1a.2,0,0.0
target,Arid1b.1,0,0.0
target,Arid1b.2,0,0.0
target,Arid1b.3,4,7.109641153304658e-05
target,Arid2.1,69753,1.2397969984161497
target,Arid2.2,3630,0.06451999346623978
target,Arid2.3,796,0.014148185895076272
target,Arid2.4,491,0.00872708451568147
target,Ash1l.1,4403,0.07825937499500103
target,Ash1l.2,9540,0.16956494150631612
target,Ash1l.3,118,0.0020973441402248744
target,Ash1l.4,1508,0.026803347147958567
target,Ash2l.1,3523,0.06261816445773079
target,Ash2l.2,3820,0.06789707301405949
target,Ash2l.3,330,0.0058654539514763435
target,Ash2l.4,0,0.0
target,Asxl1.1,874,0.01553456591997068
target,Asxl1.2,1873,0.033290894700349065
target,Asxl1.3,170,0.0030215974901544804
target,Asxl1.4,6569,0.11675808184014576
target,Asxl2.1,92561,1.6451887369775813
target,Asxl2.2,2317,0.04118259638051724
target,Asxl2.3,3188,0.05666383999183813
target,Asxl2.4,150390,2.673047332613719
target,Asxl3.2,3589,0.06379125524802606
target,Asxl3.3,1431,0.025434741225947414
target,Asxl3.4,3618,0.06430670423164064
target,Atad2.1,4452,0.07913030603628085
target,Atad2.2,3052,0.05424656199971455
target,Atad2.3,4846,0.08613330257228595
target,Atad2.4,3714,0.06601301810843375
target,Atad2b.1,9603,0.1706847099879616
target,Atad2b.2,939,0.016689882607382685
target,Atad2b.3,3125,0.05554407151019265
target,Atad2b.4,4566,0.08115655376497267
target,Atm.1,1211,0.021524438591629856
target,Atm.2,3262,0.057979123605199495
target,Atm.3,5754,0.10227218799028753
target,Atm.4,2182,0.03878309249127691
target,Atr.1,15824,0.2812574040247323
target,Atr.2,114262,2.0309045436472424
target,Atr.3,6100,0.10842202758789604
target,Atr.4,2529,0.044950706191768705
target,Atrx.1,0,0.0
target,Atrx.2,831,0.014770279495990428
target,Atrx.3,25100,0.44612998236986734
target,Atrx.4,5149,0.09151885574591423
target,Aurkb.1,25954,0.4613090662321728
target,Aurkb.2,73592,1.3080317793849912
target,Aurkb.3,1958,0.03480169344542631
target,Aurkb.4,1105,0.01964038368600412
target,Baz1a.1,1,1.7774102883261646e-05
target,Baz1a.2,185622,3.2992645253967936
target,Baz1a.3,0,0.0
target,Baz1a.4,8854,0.1573719069283986
target,Baz1b.1,4367,0.07761950729120362
target,Baz1b.2,52634,0.9355221311575935
target,Baz1b.3,8134,0.14457455285245024
target,Baz1b.4,165,0.0029327269757381718
target,Baz2a.1,2749,0.04886100882608627
target,Baz2a.3,0,0.0
target,Baz2a.4,706,0.012548516635582723
target,Baz2b.1,37338,0.6636494534552234
target,Baz2b.2,5969,0.10609362011018877
target,Baz2b.3,836,0.014859150010406738
target,Baz2b.4,1083,0.019249353422572366
control,Bcl6,9943,0.17672790496827054
control,Bcl6.2,14541,0.25845323002550763
control,Bcl6.3,7,0.00012441872018283153
target,Bmi1.1,2965,0.05270021504887078
target,Bmi1.2,3543,0.06297364651539601
target,Bmi1.3,1351,0.024012812995286487
target,Bmi1.4,489904,8.707604098921413
target,Bop1.1,1133,0.020138058566735447
target,Bop1.2,1110,0.01972925420042043
target,Bop1.3,33,0.0005865453951476344
target,Bop1.4,9,0.0001599669259493548
target,Bptf.1,1285,0.022839722204991218
target,Bptf.2,1653,0.029380592066031504
target,Bptf.3,165,0.0029327269757381718
target,Bptf.4,703,0.012495194326932938
target,Brd1.1,1209,0.02148889038586333
target,Brd1.2,16384,0.2912109016393588
target,Brd1.3,76,0.0013508318191278851
target,Brd1.4,151,0.0026838895353725085
target,Brd2.1,375,0.006665288581223118
target,Brd2.2,46982,0.8350629016613988
target,Brd2.3,1620,0.028794046670883873
target,Brd2.4,251,0.004461299823698674
target,Brd3.1,1842,0.03273989751096795
target,Brd3.2,15034,0.2672158627469556
target,Brd3.3,2192,0.03896083352010953
target,Brd3.4,776,0.013792703837411038
target,Brd4.1,3040,0.05403327276511541
target,Brd4.2,41997,0.7464589987883394
target,Brd4.3,2434,0.04326216641785885
target,Brd4.4,8893,0.15806509694084583
target,Brd7.1,11141,0.19802128022241802
target,Brd7.2,0,0.0
target,Brd7.3,0,0.0
target,Brd8.1,65499,1.1641859647507546
target,Brd8.2,1183,0.021026763710898528
target,Brd8.3,4911,0.08728861925969796
target,Brd8.4,6577,0.11690027466321185
target,Brd9.2,23392,0.4157718146452565
target,Brd9.3,862,0.01532127668537154
target,Brd9.4,67,0.0011908648931785303
target,Brdt.1,1,1.7774102883261646e-05
target,Brdt.2,0,0.0
target,Brdt.3,0,0.0
target,Brpf1.1,470,0.008353828355132974
target,Brpf1.2,7611,0.1352786970445044
target,Brpf1.3,7973,0.1417129222882451
target,Brpf1.4,419,0.00744734910808663
target,Brpf3.1,1572,0.027940889732487307
target,Brpf3.2,1728,0.03071364978227613
target,Brpf3.3,1574,0.027976437938253836
target,Brpf3.4,792,0.014077089483543226
target,Brwd1.1,16637,0.295707749668824
target,Brwd1.2,1326,0.023568460423204943
target,Brwd1.3,2861,0.05085170834901157
target,Brwd1.4,2586,0.04596383005611462
target,Brwd3.1,5703,0.10136570874324119
target,Brwd3.2,12306,0.21872811008141782
target,Brwd3.3,2988,0.0531090194151858
control,CD4.1,8638,0.1535327007056141
control,CD4.2,13,0.00023106333748240142
control,CD4.3,7404,0.13159945774766924
control,CD4.4,4842,0.0860622061607529
control,CDK9.1,31336,0.556969287949887
control,CDK9.2,9774,0.17372408158099933
control,CDK9.3,7780,0.1382825204317756
target,Carm1.1,634,0.011268781227987884
target,Carm1.2,10728,0.19068057573163097
target,Carm1.3,767,0.013632736911461683
target,Carm1.4,4111,0.07306933695308863
target,Cbx1.1,4288,0.07621535316342594
target,Cbx1.2,16890,0.3002045976982892
target,Cbx1.3,1489,0.026465639193176595
target,Cbx1.4,8544,0.1518619350345875
target,Cbx2.1,2750,0.04887878292896953
target,Cbx2.2,10103,0.17957176142959244
target,Cbx2.3,612,0.010877750964556128
target,Cbx3.1,40582,0.7213086432085242
target,Cbx3.2,1545,0.02746098895463925
target,Cbx3.3,253278,4.501789230066743
target,Cbx3.4,27689,0.4921471347346318
target,Cbx4.1,2624,0.04663924596567856
target,Cbx4.2,40538,0.7205265826816606
