type,shRNA,count,ZScore
target,Rbbp7.3,410271,15.75694819445678
target,Kat5.2,215893,8.151825490140107
target,Kat2b.2,211714,7.9883203209268245
target,Psip1.2,132225,4.87827906809251
target,Pbrm1.2,82110,2.917508176701354
target,Prmt8.4,78173,2.7634713613884343
target,Nap1l3.3,69829,2.4370087789726345
target,Pcgf6.3,67656,2.351989221016075
target,Morf4l1.2,67415,2.342559992545053
target,Prmt3.2,65058,2.2503413555898706
target,Mll5.1,49587,1.6450318382654654
target,Prdm8.1,47423,1.560364409172969
target,L3mbtl1.3,40120,1.2746313987004634
target,Phf8.2,38087,1.1950894008515516
target,Pcmt1.4,33425,1.012686649266885
target,Prdm4.2,30290,0.8900284282849179
target,Mbd4.1,29501,0.8591584645353894
target,Phf20.3,28440,0.8176463840052883
target,Rbbp4.3,27795,0.7924104820807688
target,Kdm4a.3,25132,0.6882194637474425
target,Parp1.3,25050,0.6850111785415345
target,Prdm9.4,24408,0.6598926529050361
target,Nap1l3.1,23143,0.6103989847895055
target,Prdm15.4,22797,0.5968615862377478
target,Kdm1a.1,22070,0.5684173991073203
target,Ncoa1.2,20953,0.5247142945341602
target,Prdm6.4,20409,0.503430060973015
target,Nap1l1.4,20218,0.49595710396901
target,Ncor1.4,20029,0.48856239782368566
target,Prmt5.3,19453,0.46602615052364965
target,Kdm5b.3,18940,0.44595480527205505
target,Mta1.4,18940,0.44595480527205505
target,Kdm3a.3,18855,0.4426291437781261
target,Prmt5.2,18659,0.4349605596274194
target,Kdm4d.1,18016,0.4098029085615806
target,Jmjd6.2,17726,0.39845653405288184
target,Prmt2.4,17443,0.3873840375495656
target,Mll2.2,17380,0.3849191355011241
target,Kat2b.3,17308,0.3821021045886196
target,Psip1.1,16306,0.34289842438959856
target,Phf20l1.4,15664,0.31777989875310003
target,Mta3.1,15550,0.31331959980830126
target,Phc1.2,15358,0.30580751737495593
target,Ppargc1a.4,15249,0.3015428455768588
target,L3mbtl3.4,15153,0.2977868043601861
target,Phip.1,15130,0.2968869194853583
target,Kdm5a.3,14980,0.29101810508430725
target,Kat2a.3,14710,0.28045423916241535
target,Jmjd5.4,14609,0.276502570799041
target,Phf19.3,14496,0.27208139728358255
target,Kdm4c.1,14409,0.26867748493097293
target,Nap1l3.2,14180,0.25971776161203497
target,Phf1.3,14067,0.2552965880965765
target,Mll1.3,14023,0.2535750692056015
target,Padi1.4,13993,0.2524013063253913
target,Myst1.2,13982,0.2519709266026476
target,Prmt3.4,13972,0.25157967230924416
target,Mbd1.4,13644,0.23874653148561256
target,Paxip1.4,13491,0.23276034079654048
target,Pbrm1.1,13159,0.2197706982555475
target,Prdm1.4,12556,0.19617806436332227
target,Mbd1.1,12472,0.19289152829873368
target,Mbd3.2,12252,0.1842839338438588
target,Kdm5a.2,12086,0.1777891125733623
target,Phc1.1,11801,0.1666383652113653
target,Kdm5c.2,11657,0.1610043033863563
target,Kdm6a.3,11630,0.15994791679416712
target,Kdm4c.2,11399,0.1509099426165485
target,Rbbp7.4,11271,0.1459018876609849
target,Myst3.2,11210,0.14351523647122416
target,Prmt3.1,10892,0.13107334994099593
target,Kdm5a.1,10864,0.1299778379194664
target,Prkaa2.2,10809,0.12782593930574768
target,Prkcd.3,10719,0.12430465066511706
target,Ncor1.1,10483,0.11507104934079673
target,Nap1l2.1,10416,0.11244964557499393
target,L3mbtl4.2,10228,0.10509406485900995
target,Psip1.4,9977,0.09527358209458453
target,Nsd1.1,9959,0.0945693243664584
target,Prkaa2.3,9929,0.09339556148624818
target,Phip.2,9777,0.08744849622651646
target,Prdm10.2,9743,0.08611823162894489
target,Padi6.1,9702,0.08451408902599093
target,Prkcd.1,9507,0.07688463030462457
target,Kat5.4,9166,0.06354285889956851
target,Men1.4,8783,0.048557819462218155
target,Kdm5c.1,8707,0.04558428683235229
target,Nap1l3.4,8611,0.04182824561567962
target,Prdm2.4,8530,0.03865908583911205
target,Mtf2.1,8463,0.03603768207330925
target,Mta2.2,8401,0.03361190545420815
target,Kdm4d.2,8279,0.028838603074686626
target,Kdm5d.1,8111,0.022265530945509447
target,Kdm2a.2,8110,0.02222640551616911
target,Rbbp7.1,7691,0.005832850622566505
target,Prdm10.4,7643,0.003954830014230169
target,Polr2b.3,7589,0.00184205682985179
target,Rnf20.3,7429,-0.004418011864602664
target,Rbbp4.1,7015,-0.020615939611503566
target,Rnf217.4,6964,-0.022611336507860923
target,Padi1.1,6780,-0.029810415506483546
target,L3mbtl3.3,6591,-0.03720512165180787
target,Phf19.1,6554,-0.038652762537400465
target,Mta3.4,6364,-0.04608659411206513
target,Rbbp5.3,6353,-0.04651697383480887
target,Kdm5c.3,6168,-0.05375517826277183
target,Phf20l1.3,5932,-0.06298877958709216
target,Ncoa1.3,5913,-0.06373216274455862
target,Kdm4d.4,5843,-0.06647094279838245
target,Prmt3.3,5829,-0.06701869880914721
target,Myst4.1,5806,-0.06791858368397503
target,Prdm12.4,5784,-0.06877934312946253
target,Ncoa3.4,5721,-0.07124424517790397
target,Mll1.2,5569,-0.0771913104376357
target,Mta2.1,5563,-0.07742606301367774
target,Mtf2.2,5529,-0.07875632761124932
target,Kdm5d.2,5249,-0.08971144782654461
target,Rbbp7.2,5246,-0.08982882411456564
target,Orc1.2,5218,-0.09092433613609516
target,Mbd4.4,5196,-0.09178509558158264
target,Msl3.1,5000,-0.09945367973228936
target,Mecom.3,4912,-0.1028967175142393
target,Msl3.3,4881,-0.10410960582378985
target,Prkaa1.3,4878,-0.10422698211181088
target,Rbbp5.1,4846,-0.10547899585070176
target,Phip.4,4735,-0.10982191850747955
target,Nap1l2.4,4679,-0.1120129425505386
target,Mtf2.4,4580,-0.1158863600552323
target,Ncoa3.3,4516,-0.11839038753301408
target,Rbbp5.4,4505,-0.11882076725575783
target,Nap1l1.3,4504,-0.11885989268509817
target,Prmt2.3,4502,-0.11893814354377884
target,Phf8.1,4364,-0.12433745279274581
target,Mll3.2,4290,-0.127232734563931
target,Rnf217.2,4246,-0.12895425345490596
target,Prdm6.1,4182,-0.13145828093268774
target,Orc1.3,4119,-0.1339231829811292
target,Prkaa1.2,4048,-0.13670108846429335
target,Mbd2.3,4036,-0.13717059361637743
target,Prdm10.1,4015,-0.13799222763252458
target,Kdm1b.2,3962,-0.14006587538756263
target,Prdm1.2,3935,-0.1411222619797518
target,Mbd4.3,3921,-0.1416700179905166
target,Prdm13.1,3825,-0.14542605920718926
target,Pcmt1.3,3824,-0.1454651846365296
target,Mll5.2,3820,-0.14562168635389094
target,Prdm15.2,3674,-0.15133399903758066
target,Myst1.3,3658,-0.1519600059070261
target,Kdm5c.4,3626,-0.153212019645917
target,Prdm14.2,3587,-0.15473791139019025
target,Ring1.4,3560,-0.15579429798237945
target,Pbrm1.4,3547,-0.15630292856380387
target,Kat5.1,3535,-0.15677243371588795
target,Prmt8.1,3533,-0.15685068457456863
target,Kdm6a.1,3497,-0.1582592000308209
target,Kdm1b.4,3494,-0.15837657631884192
target,Ppargc1a.2,3477,-0.1590417086176277
target,Kat5.3,3406,-0.16181961410079185
target,Pcgf6.4,3404,-0.16189786495947253
target,Prdm8.2,3397,-0.16217174296485493
target,Pcgf1.1,3385,-0.162641248116939
target,Prmt6.3,3360,-0.16361938385044753
target,Prdm12.1,3339,-0.16444101786659465
target,Phf2.2,3335,-0.16459751958395602
target,Kdm4a.1,3302,-0.16588865875218725
target,Prdm1.3,3298,-0.16604516046954862
target,Morf4l1.4,3266,-0.1672971742084395
target,Phf2.3,3254,-0.16776667936052359
target,Paxip1.1,3239,-0.1683535608006287
target,Kdm6a.2,3153,-0.17171834772389796
target,Kdm5a.4,3152,-0.1717574731532383
target,Rnf40.3,3032,-0.17645252467407915
target,Pcgf1.4,2959,-0.17930868101592398
target,Prmt7.3,2896,-0.18177358306436542
target,Kdm5d.3,2895,-0.18181270849370576
target,Kdm3a.1,2864,-0.18302559680325634
target,Ncoa1.1,2861,-0.18314297309127733
target,Kdm5b.4,2848,-0.18365160367270178
target,Nsd1.4,2808,-0.18521662084631538
target,Padi4.4,2789,-0.18596000400378185
target,Ncor2.1,2778,-0.18639038372652558
target,L3mbtl4.4,2590,-0.19374596444250958
target,Psip1.3,2589,-0.19378508987184992
target,Rnf2.1,2576,-0.19429372045327434
target,Kdm3b.2,2575,-0.19433284588261468
target,Kdm1a.3,2524,-0.19632824277897204
target,Prkaa2.1,2480,-0.198049761669947
target,Rbbp5.2,2478,-0.1981280125286277
target,Nap1l1.1,2467,-0.19855839225137145
target,Pcmt1.1,2445,-0.19941915169685892
target,Kdm4a.4,2424,-0.20024078571300608
target,Prmt1.2,2393,-0.20145367402255662
target,Mecom.4,2388,-0.20164930116925833
target,Parp1.1,2370,-0.20235355889738446
target,Mll2.1,2306,-0.20485758637516624
target,Padi4.2,2274,-0.20610960011405713
target,Myst4.3,2274,-0.20610960011405713
target,Prdm11.3,2271,-0.20622697640207815
target,Kdm2a.1,2247,-0.2071659867062463
target,Mbd4.2,2243,-0.20732248842360768
target,Kdm6b.2,2231,-0.20779199357569175
target,Prkaa1.1,2192,-0.20931788531996504
target,Pcgf1.2,2184,-0.20963088875468774
target,Mll3.3,2184,-0.20963088875468774
target,Mbd2.4,2174,-0.21002214304809116
target,L3mbtl3.2,2173,-0.2100612684774315
target,Myst1.4,2162,-0.21049164820017524
target,Prkcd.2,2115,-0.21233054337917123
target,Kdm2b.3,2068,-0.21416943855816722
target,Padi4.1,2064,-0.2143259402755286
target,Pcgf6.2,2025,-0.21585183201980188
target,Phc1.3,2020,-0.21604745916650356
target,Kdm5b.2,1952,-0.2187079883616467
target,Prdm5.2,1941,-0.21913836808439047
target,Mta2.4,1928,-0.21964699866581489
target,Kdm3b.4,1918,-0.22003825295921828
target,Polr2b.2,1908,-0.2204295072526217
target,Kdm2a.3,1904,-0.22058600896998304
target,Mecom.1,1869,-0.22195539899689495
target,Padi6.3,1854,-0.22254228043700006
target,Phf20.2,1846,-0.2228552838717228
target,Prmt6.2,1807,-0.22438117561599608
target,Prmt1.3,1793,-0.22492893162676084
target,Phf17.2,1784,-0.2252810604908239
target,Rbbp4.2,1775,-0.22563318935488696
target,L3mbtl4.1,1773,-0.22571144021356762
target,Prdm1.1,1763,-0.22610269450697104
target,Phf20l1.1,1737,-0.22711995566981988
target,Paxip1.2,1724,-0.22762858625124432
target,Prdm11.4,1717,-0.2279024642566267
target,Ncor2.4,1707,-0.22829371855003008
target,Kdm6b.3,1683,-0.22923272885419826
target,Ppargc1a.1,1673,-0.22962398314760166
target,Nap1l2.3,1665,-0.2299369865823244
target,Kdm2b.1,1664,-0.22997611201166474
target,Myst2.2,1657,-0.2302499900170471
target,Padi3,1648,-0.23060211888111018
target,Mbd3.1,1600,-0.2324801394894465
target,Prmt1.4,1507,-0.23611880441809815
target,Myst3.3,1502,-0.23631443156479987
target,Mta1.3,1499,-0.2364318078528209
target,Prdm4.3,1496,-0.23654918414084192
target,Parp1.2,1447,-0.2384663301785186
target,Prdm14.1,1442,-0.23866195732522028
target,Mecom.2,1441,-0.23870108275456062
target,Phf1.2,1422,-0.2394444659120271
target,Padi6.4,1417,-0.2396400930587288
target,Rnf20.4,1410,-0.2399139710641112
target,Jmjd5.3,1400,-0.24030522535751458
target,Pcgf5.2,1399,-0.24034435078685493
target,L3mbtl4.3,1391,-0.24065735422157764
target,Prdm5.4,1381,-0.24104860851498106
target,L3mbtl1.1,1372,-0.2414007373790441
target,Prdm5.1,1356,-0.24202674424848955
target,Prdm9.2,1356,-0.24202674424848955
target,Phf1.1,1309,-0.24386563942748554
target,Mll2.3,1295,-0.24441339543825033
target,Ncor2.2,1255,-0.24597841261186393
target,Myst4.4,1232,-0.24687829748669177
target,Rnf40.4,1231,-0.2469174229160321
target,Paf1.3,1230,-0.24695654834537245
target,Ppargc1a.3,1202,-0.24805206036690197
target,L3mbtl1.4,1198,-0.24820856208426334
target,Prdm15.3,1185,-0.24871719266568776
target,L3mbtl3.1,1183,-0.24879544352436844
target,Prdm8.4,1177,-0.24903019610041047
target,Prdm6.2,1159,-0.2497344538285366
target,Kdm4c.4,1153,-0.24996920640457865
target,Kdm3a.4,1146,-0.250243084409961
target,Morf4l1.3,1127,-0.2509864675674275
target,Prdm2.2,1084,-0.2526688610290621
target,Prdm12.2,1074,-0.25306011532246553
target,Ring1.1,1062,-0.25352962047454963
target,L3mbtl1.2,1050,-0.2539991256266337
target,Men1.1,1047,-0.25411650191465474
target,Prkcd.4,1018,-0.25525113936552457
target,Rnf40.2,1017,-0.25529026479486494
target,Prdm4.4,1004,-0.25579889537628936
target,Kdm1a.4,1003,-0.2558380208056297
target,Kdm1a.2,982,-0.25665965482177683
target,Mll1.4,977,-0.25685528196847857
target,Mll5.4,958,-0.25759866512594504
target,Kdm4c.3,955,-0.25771604141396603
target,Mll3.4,954,-0.25775516684330635
target,Nsd1.2,950,-0.2579116685606677
target,Msl3.2,948,-0.2579899194193484
target,Myst2.3,945,-0.25810729570736946
target,Paxip1.3,912,-0.25939843487560066
target,Ncor1.3,902,-0.2597896891690041
target,Mbd1.2,892,-0.2601809434624075
target,Pcgf5.3,891,-0.2602200688917478
target,Ring1.3,882,-0.26057219775581086
target,Prdm8.3,881,-0.26061132318515123
target,Nsd1.3,852,-0.26174596063602107
target,Prmt8.2,849,-0.2618633369240421
target,Ncor2.3,835,-0.26241109293480686
target,Kdm4a.2,826,-0.26276322179886996
target,Padi4.3,809,-0.26342835409765575
target,L3mbtl2.4,796,-0.26393698467908017
target,Rnf40.1,791,-0.26413261182578185
target,Kdm1b.1,779,-0.26460211697786595
target,Pcgf2.2,777,-0.26468036783654664
target,Rnf217.3,774,-0.26479774412456764
target,Pcgf5.4,728,-0.2665975138742233
target,Msl3.4,727,-0.2666366393035636
target,Orc1.1,678,-0.2685537853412403
target,Phf1.4,660,-0.26925804306936646
target,Phf20.4,657,-0.26937541935738746
target,Myst2.4,657,-0.26937541935738746
target,L3mbtl2.1,622,-0.27074480938429935
target,Prdm13.2,620,-0.27082306024298003
target,Phf2.1,612,-0.27113606367770277
target,Prmt6.1,601,-0.2715664434004465
target,Prmt2.1,595,-0.27180119597648855
target,Myst3.1,594,-0.2718403214058289
target,Orc1.4,585,-0.272192450269892
target,Prkaa2.4,584,-0.2722315756992323
target,Kat2b.1,577,-0.2725054537046147
target,Prdm2.3,576,-0.272544579133955
target,Kdm2b.2,562,-0.2730923351447198
target,Nap1l2.2,555,-0.2733662131501022
target,Jmjd6.4,549,-0.27360096572614423
target,Ncoa3.2,522,-0.2746573523183334
target,Pcgf1.3,519,-0.27477472860635443
target,Prdm9.1,481,-0.2762614949212874
target,Mbd3.4,468,-0.2767701255027118
target,Prmt7.1,467,-0.2768092509320521
target,Mll5.3,460,-0.2770831289374345
