type,shRNA,count,ZScore
target,Mll5.1,172162,9.57736422344922
target,Rbbp7.3,147515,8.141206301858892
target,Psip1.2,83883,4.433428443838215
target,Kat5.2,60640,3.079080305260539
target,Pbrm1.2,59321,3.002223393726574
target,Kat2b.2,58015,2.9261239801834664
target,Mta2.2,50996,2.5171333341964295
target,Prmt8.4,50954,2.514686032995196
target,Morf4l1.2,50660,2.497554924586564
target,Mll2.2,48578,2.376238707896863
target,L3mbtl1.3,46506,2.2555051819693603
target,Mbd1.1,44997,2.167577145953626
target,Prmt5.3,43677,2.090661965343441
target,Phf20.2,41417,1.958973853086609
target,Prmt3.2,36699,1.6840603514814174
target,Nap1l1.4,33173,1.4786035887302715
target,Prmt5.2,31624,1.3883447896657437
target,Kdm5c.2,31102,1.3579283318789888
target,Phf20.3,29565,1.268368761729099
target,Mll1.2,28369,1.1986789465701737
target,Kdm5a.2,28334,1.1966395289024796
target,Mbd4.1,26697,1.101253051130606
target,Phf20l1.4,26542,1.0922213443165314
target,Rbbp4.3,26458,1.087326741914065
target,Prdm8.2,26429,1.0856369387036897
target,Prdm8.1,26423,1.0852873242463708
target,Myst4.3,25146,1.0108777139136387
target,Pcgf6.3,24615,0.9799368344409051
target,Mtf2.1,23878,0.936992525266885
target,Phc1.2,23307,0.903720882745358
target,Nap1l3.3,23271,0.9016231960014439
target,Mbd2.3,22739,0.8706240474524906
target,Psip1.1,22197,0.8390422081413388
target,Mta3.1,20698,0.7516968628878029
target,Kdm5d.1,20065,0.7148125376406459
target,Kdm4c.4,20031,0.7128313890491714
target,Prmt1.4,19309,0.670761116018449
target,L3mbtl3.1,18590,0.6288656502163861
target,Kdm1a.2,18281,0.6108605056644564
target,Prdm9.4,17916,0.5895922928442159
target,Ncor1.4,17829,0.58452288321309
target,Myst3.2,17775,0.5813763530972188
target,Psip1.4,17772,0.5812015458685593
target,Prdm4.2,17689,0.5763652125423128
target,Mecom.2,17546,0.5680327346428761
target,Nap1l3.2,17199,0.5478133651945926
target,Men1.4,17153,0.5451329876884801
target,Prdm1.2,16884,0.5294586061853439
target,Prmt2.4,16875,0.5289341844993654
target,Prmt3.4,16827,0.5261372688408131
target,Mta1.4,16703,0.5189119033895534
target,Phf19.1,16635,0.5149496062066045
target,Polr2b.1,16049,0.48080392754177986
target,Kdm5b.2,15675,0.4590112930355607
target,Phf1.3,15571,0.45295130910869763
target,Ncoa1.2,15493,0.44840632116355034
target,Kat2a.3,15177,0.4299932930780818
target,Jmjd5.3,15165,0.42929406416344373
target,Phip.1,15144,0.42807041356282716
target,Prmt2.3,14956,0.41711582723349777
target,Ring1.4,14770,0.40627777905660806
target,L3mbtl3.4,14724,0.40359740155049556
target,Myst3.3,14568,0.39450742566020097
target,Prdm10.2,14496,0.3903120521723727
target,Mta2.1,14460,0.38821436542845855
target,Prdm10.1,14335,0.3809307309009789
target,Mll5.2,14331,0.38069765459609956
target,Kdm5b.3,14208,0.37353055822105957
target,Kdm4a.3,14082,0.3661886546173601
target,Rbbp7.4,13197,0.3146205221628042
target,Ncoa3.4,12937,0.2994705623456465
target,Mbd3.2,12644,0.28239772301323424
target,Kdm4c.1,12562,0.2776196587632076
target,Kdm1a.1,12287,0.26159566280275237
target,Kdm4d.1,11891,0.23852110861969683
target,Mll1.3,11556,0.21900096808605138
target,Morf4l1.4,11299,0.20402581549755325
target,Pcmt1.4,11261,0.20181159060119944
target,Nap1l3.1,11212,0.1989564058664274
