Plate,Well,GeoMean
1,B02,2682.399522
1,B03,2660.589156
1,B04,2537.368739
1,B05,3159.444884
1,B06,3031.561166
1,B07,2977.723918
1,B08,2749.422764
1,B09,2702.787664
1,B10,2627.729264
1,B11,2933.658613
1,C02,3068.446532
1,C03,3213.317698
1,C04,2458.113846
1,C05,3028.205117
1,C06,2973.886401
1,C07,3296.137016
1,C08,2942.490302
1,C09,2498.264848
1,C10,2917.340425
1,C11,2565.129552
1,D02,2578.396287
1,D03,3297.415226
1,D04,2790.210217
1,D05,1465.175825
1,D06,2810.408487
1,D07,2288.87118
1,D08,2177.961112
1,D09,3141.646862
1,D10,2449.151183
1,D11,2027.535836
1,E02,2345.167073
1,E03,3776.126135
1,E04,3290.342897
1,E05,2921.249467
1,E06,2967.676476
1,E07,2000.028412
1,E08,2493.099482
1,E09,2993.399205
1,E10,2613.100365
1,E11,2328.74703
1,F02,2877.261348
1,F03,2804.744741
1,F04,3047.069918
1,F05,2858.231184
1,F06,3154.475514
1,F07,3445.633693
1,F08,3174.268206
1,F09,3132.983572
1,F10,2500.424486
1,F11,2546.884556
1,G02,1813.903331
1,G03,3608.580479
1,G04,3437.999375
1,G05,3472.607861
1,G06,3217.330842
1,G07,3346.032742
1,G08,3778.152328
1,G09,2823.157997
1,G10,3027.464788
1,G11,2588.743247
2,B02,2972.88703
2,B03,1703.916919
2,B04,2393.965659
2,B05,2129.965544
2,B06,2587.866086
2,B07,3446.515604
2,B08,2947.341612
2,B09,3325.148354
2,B10,2702.512047
2,B11,1305.919735
2,C02,2713.466547
2,C03,2766.484101
2,C04,3243.874729
2,C05,2290.34986
2,C06,1919.377004
2,C07,2526.785867
2,C08,2896.688306
2,C09,1712.220269
2,C10,2338.303158
2,C11,3752.779418
2,D02,2098.950872
2,D03,2532.362479
2,D04,2868.883145
2,D05,2673.684492
2,D06,2978.429697
2,D07,3359.06244
2,D08,862.5992359
2,D09,3061.053847
2,D10,3145.186745
2,D11,3239.467709
2,E02,2962.230067
2,E03,2886.513254
2,E04,3513.138342
2,E05,2803.23871
2,E06,2482.865116
2,E07,2622.618966
2,E08,2848.755826
2,E09,2151.447306
2,E10,1845.084087
2,E11,3052.765278
2,F02,2564.664876
2,F03,2861.966753
2,F04,2715.803182
2,F05,3096.640999
2,F06,3135.975051
2,F07,1995.660033
2,F08,2675.2553
2,F09,3018.744176
2,F10,2890.984801
2,F11,2785.163486
2,G02,1402.601432
2,G03,3396.766902
2,G04,2665.842431
2,G05,2849.57742
2,G06,2898.566941
2,G07,2653.963162
2,G08,3214.626164
2,G09,1449.753169
2,G10,2699.870667
2,G11,2992.086413
3,B02,2137.43566
3,B03,2899.790198
3,B04,3137.582713
3,B05,2666.774544
3,B06,2858.417469
3,B07,2523.032531
3,B08,3580.41837
3,B09,3022.771168
3,B10,3374.677479
3,B11,2336.489623
3,C02,2911.519827
3,C03,3035.928706
3,C04,3049.190622
3,C05,3471.520233
3,C06,3288.400035
3,C07,3470.626162
3,C08,2369.275424
3,C09,2733.572705
3,C10,2371.835683
3,C11,2853.966715
3,D02,2370.323879
3,D03,2702.798093
3,D04,3201.46255
3,D05,2794.275008
3,D06,3071.757019
3,D07,3756.741938
3,D08,4019.421321
3,D09,3167.088665
3,D10,3165.264408
3,D11,2736.003518
3,E02,2694.806863
3,E03,3350.347531
3,E04,2153.107479
3,E05,3325.63856
3,E06,2464.574884
3,E07,2486.274229
3,E08,2735.482148
3,E09,2794.228771
3,E10,3313.584083
3,E11,2856.453799
3,F02,2504.522618
3,F03,3195.138106
3,F04,3548.017042
3,F05,3218.608773
3,F06,3554.437691
3,F07,3306.757225
3,F08,2795.934196
3,F09,2816.981958
3,F10,3306.183766
3,F11,2252.47
3,G02,2900.982437
3,G03,2737.218826
3,G04,1762.046012
3,G05,2492.383672
3,G06,1659.008065
3,G07,1725.867795
3,G08,2634.459361
3,G09,3098.621686
3,G10,2745.382927
3,G11,2301.030628
4,B02,1861.75252
4,B03,1684.724194
4,B04,3269.47659
4,B05,2816.923841
4,B06,2987.754238
4,B07,2692.310643
4,B08,2983.92723
4,B09,3217.481944
4,B10,2673.462577
4,B11,2588.415858
4,C02,2662.170407
4,C03,3402.816643
4,C04,3255.605831
4,C05,2845.237396
4,C06,2743.044746
4,C07,4575.671747
4,C08,3375.017326
4,C09,3299.145176
4,C10,2126.141119
4,C11,2345.576531
4,D02,2663.53564
4,D03,3638.501144
4,D04,2199.772132
4,D05,4212.694047
4,D06,3433.254647
4,D07,2639.180821
4,D08,2837.935093
4,D09,3319.909639
4,D10,2826.230816
4,D11,3155.936673
4,E02,2794.54839
