Plate,Well,GeoMean
10,B02,140.4489967
10,B03,198.8201532
10,B04,153.6767849
10,B05,292.5129293
10,B06,203.4206945
10,B07,215.8512004
10,B08,177.9053476
10,B09,291.0012694
10,B10,187.4258192
10,B11,463.7571676
10,C02,326.1699489
10,C03,218.9861862
10,C04,207.5226249
10,C05,138.534772
10,C06,201.7912781
10,C07,100.5180321
10,C08,211.4585457
10,C09,98.28893405
10,C10,145.5114234
10,C11,225.4017185
10,D02,369.8677034
10,D03,402.6353109
10,D04,514.6252794
10,D05,234.8015884
10,D06,286.3858011
10,D07,344.0148203
10,D08,241.4909767
10,D09,155.2317109
10,D10,178.6679195
10,D11,231.0216245
10,E02,292.4800932
10,E03,142.6236819
10,E04,359.8931077
10,E05,332.2662691
10,E06,432.3175773
10,E07,324.4018838
10,E08,259.5850096
10,E09,220.0994569
10,E10,227.5300392
10,E11,140.687693
10,F02,137.4156045
10,F03,169.6067089
10,F04,202.5466392
10,F05,84.21829141
10,F06,457.9628618
10,F07,144.725448
10,F08,150.1574013
10,F09,105.2787894
10,F10,194.4102606
10,F11,134.0222392
10,G02,204.289718
10,G03,78.12361941
10,G04,146.4806122
10,G05,212.2339633
10,G06,115.512191
10,G07,146.9943537
10,G08,70.36429935
10,G09,157.5351828
10,G10,144.975572
10,G11,233.6964073
11,B02,188.4584565
11,B03,339.099604
11,B04,209.4726512
11,B05,253.0634902
11,B06,302.3010229
11,B07,271.1127628
11,B08,245.6557384
11,B09,207.9025254
11,B10,191.2354888
11,B11,306.963372
11,C02,362.2438311
11,C03,201.5635466
11,C04,408.5036803
11,C05,283.6920631
11,C06,253.4482719
11,C07,348.5149531
11,C08,255.6741836
11,C09,206.3715344
11,C10,239.6909195
11,C11,325.3581036
11,D02,282.946271
11,D03,293.223576
11,D04,262.823885
11,D05,150.7830434
11,D06,183.3486761
11,D07,188.3148247
11,D08,298.1550782
11,D09,300.7775279
11,D10,605.8057127
11,D11,193.2623836
11,E02,287.6304241
11,E03,271.3029294
11,E04,259.4812462
11,E05,270.2808601
11,E06,256.4614257
11,E07,1306.004183
11,E08,212.036616
11,E09,251.3818189
11,E10,304.3648131
11,E11,189.3314256
11,F02,198.9199598
11,F03,206.3402844
11,F04,335.8313249
11,F05,103.5696035
11,F06,154.523103
11,F07,270.3315593
11,F08,258.3934992
11,F09,180.4698507
11,F10,169.9555817
11,F11,213.1825475
11,G02,304.0408887
11,G03,175.784669
