Plate,Well,GeoMean
1,B02,560.5564446
1,B03,635.6253036
1,B04,514.3645459
1,B05,719.880579
1,B06,730.0211076
1,B07,654.7405252
1,B08,704.2540606
1,B09,545.698107
1,B10,707.1629099
1,B11,494.535221
1,C02,764.3498849
1,C03,657.1534841
1,C04,637.4962895
1,C05,532.5676656
1,C06,698.1905011
1,C07,733.269861
1,C08,681.2749832
1,C09,592.1816187
1,C10,685.6809177
1,C11,540.3175406
1,D02,474.9845043
1,D03,962.475912
1,D04,524.8611966
1,D05,432.1161818
1,D06,691.4888222
1,D07,601.3893439
1,D08,691.8238322
1,D09,913.332467
1,D10,735.5539511
1,D11,626.5198947
1,E02,397.7257868
1,E03,673.2239596
1,E04,588.8364029
1,E05,658.532807
1,E06,728.0765759
1,E07,723.4733757
1,E08,683.8769344
1,E09,869.8901059
1,E10,753.1187159
1,E11,658.5008261
1,F02,614.8070202
1,F03,686.5032009
1,F04,1443.327498
1,F05,870.0835119
1,F06,754.2537445
1,F07,654.8211779
1,F08,769.7520003
1,F09,848.6402563
1,F10,583.611419
1,F11,437.8278639
1,G02,377.8072044
1,G03,692.2428132
1,G04,617.021883
1,G05,540.6829673
1,G06,604.4090679
1,G07,702.4785651
1,G08,572.0637252
1,G09,616.470955
1,G10,609.8754052
1,G11,490.4811815
2,B02,962.9847702
2,B03,515.6297977
2,B04,767.8260602
2,B05,779.2040099
2,B06,926.8247641
2,B07,1209.543807
2,B08,825.327476
2,B09,1026.132735
2,B10,1087.732715
2,B11,593.2885982
2,C02,964.3205825
2,C03,811.3542652
2,C04,999.5773893
2,C05,540.6518113
2,C06,574.1052529
2,C07,775.7918862
2,C08,579.3862935
2,C09,774.3669509
2,C10,770.5063549
2,C11,1309.874567
2,D02,772.8112544
2,D03,627.6914872
2,D04,531.8345329
2,D05,718.5973289
2,D06,806.036093
2,D07,1037.037661
2,D08,600.9073812
2,D09,1015.401602
2,D10,1082.947939
2,D11,1097.271148
2,E02,723.3413845
2,E03,1065.198831
2,E04,909.8424079
2,E05,786.4059339
2,E06,939.2172267
2,E07,1051.25045
2,E08,955.1659038
2,E09,675.4029812
2,E10,750.912874
2,E11,910.9277698
2,F02,967.029752
2,F03,890.0755863
2,F04,1057.300487
2,F05,810.859664
2,F06,1062.400617
2,F07,745.8021746
2,F08,845.7176325
2,F09,1055.373648
2,F10,844.6284476
2,F11,794.1061392
2,G02,730.2416829
2,G03,938.7172261
2,G04,747.2426145
2,G05,846.8432619
2,G06,861.1581241
2,G07,911.5794348
2,G08,833.3790022
2,G09,520.9969618
2,G10,797.4703745
2,G11,840.9636081
3,B02,578.7395043
3,B03,729.3166837
3,B04,712.7456364
3,B05,892.3243257
3,B06,727.7394818
3,B07,636.1740844
3,B08,983.1248383
3,B09,738.4450886
3,B10,900.8166558
3,B11,616.7171801
3,C02,1192.406767
3,C03,940.7297412
3,C04,796.4362646
3,C05,763.1104492
3,C06,1196.573844
3,C07,953.5659071
3,C08,670.4773387
3,C09,827.8753895
3,C10,651.8838314
3,C11,777.3622624
3,D02,767.5933212
3,D03,844.8258715
3,D04,808.037152
3,D05,723.6753869
3,D06,799.6498378
3,D07,869.3706132
3,D08,940.0331069
3,D09,758.9279535
3,D10,720.9931075
3,D11,721.7943944
3,E02,895.0348582
3,E03,854.6113373
3,E04,754.1955941
3,E05,768.4737986
3,E06,860.3840032
3,E07,783.6193029
3,E08,759.5063046
3,E09,734.4648527
3,E10,1092.792261
3,E11,709.362908
3,F02,758.3419558
3,F03,928.6916529
3,F04,888.0471315
3,F05,838.4666799
3,F06,853.8223933
3,F07,1177.026452
3,F08,897.3275586
3,F09,753.243692
3,F10,762.1164224
3,F11,656.2891935
3,G02,1114.437715
3,G03,795.046433
3,G04,1029.767735
3,G05,654.8051564
3,G06,596.0401415
3,G07,571.1958776
3,G08,604.2638484
3,G09,801.3943952
3,G10,732.5651777
3,G11,567.5872112
4,B02,427.823598
4,B03,211.0549099
4,B04,279.7066755
4,B05,378.160638
4,B06,517.2568383
4,B07,849.934639
4,B08,329.3760319
4,B09,436.3066561
4,B10,322.9528694
4,B11,413.3387193
4,C02,743.8898297
4,C03,720.6401375
4,C04,631.3748599
4,C05,705.5980049
4,C06,320.2894199
4,C07,977.4438171
4,C08,984.5322161
4,C09,827.3806044
4,C10,736.7880438
4,C11,566.7562323
4,D02,589.3694823
4,D03,764.550033
4,D04,461.4278583
4,D05,985.5877001
4,D06,727.4473398
4,D07,675.2046174
4,D08,589.3930504
4,D09,900.995857
4,D10,785.5635587
4,D11,690.0819467
4,E02,715.8520221
4,E03,597.0172108
4,E04,835.5491001
4,E05,787.5463495
4,E06,1259.559925
4,E07,876.928444
4,E08,962.0904011
4,E09,856.8872582
4,E10,948.7179988
4,E11,592.2318727
4,F02,670.5340733
4,F03,665.2195255
4,F04,814.4537555
4,F05,721.883265
4,F06,822.2155836
4,F07,907.6974425
4,F08,894.3918237
4,F09,905.5156281
4,F10,933.0379031
4,F11,811.8854369
4,G02,720.3655024
4,G03,603.1347082
4,G04,850.4243773
4,G05,693.2761582
4,G06,480.4730288
4,G07,1036.590569
4,G08,877.4022597
4,G09,599.0965926
4,G10,859.3510327
4,G11,991.6799017
5,B02,1176.129415
5,B03,1030.032011
5,B04,888.5413679
5,B05,793.2033465
5,B06,1256.955977
5,B07,876.3281616
5,B08,821.2125721
5,B09,1033.219033
5,B10,1268.482216
5,B11,1078.538161
5,C02,904.9370225
5,C03,1103.05735
5,C04,1237.663497
5,C05,1174.521925
5,C06,1124.526066
5,C07,1154.580403
5,C08,1047.883265
5,C09,1061.016087
5,C10,997.5680738
5,C11,1452.508084
5,D02,929.6743772
5,D03,1196.255575
5,D04,786.4403157
5,D05,938.3872733
5,D06,1070.159729
5,D07,1143.264227
5,D08,901.0182366
5,D09,826.8702117
5,D10,1167.517216
5,D11,943.4460714
5,E02,425.4163312
5,E03,1002.228895
5,E04,907.1543347
5,E05,1078.240195
5,E06,845.1008246
5,E07,998.1349089
5,E08,1333.284241
5,E09,1249.458182
5,E10,1039.178152
5,E11,1028.055454
5,F02,1028.700099
5,F03,907.9912374
5,F04,938.3637327
5,F05,2061.330911
5,F06,1084.565581
5,F07,917.1725343
5,F08,706.4653991
5,F09,703.8420103
5,F10,950.6710503
5,F11,1145.315667
5,G02,642.6458612
5,G03,2307.251523
5,G04,1929.286367
5,G05,988.5536322
5,G06,1208.242632
5,G07,1170.816452
5,G08,1017.434928
5,G09,834.6467504
5,G10,947.1105494
5,G11,897.0648604
6,B02,1261.504815
6,B03,1101.255125
6,B04,1131.494116
6,B05,1383.657631
6,B06,872.3230164
6,B07,1301.532173
6,B08,972.7483138
6,B09,1188.154437
6,B10,1212.436283
6,B11,1384.076711
6,C02,1113.61747
6,C03,1158.573901
6,C04,1315.158502
6,C05,893.5314104
6,C06,1150.272772
6,C07,1361.458862
6,C08,1172.270589
6,C09,832.4512187
6,C10,1707.265417
6,C11,1334.129571
6,D02,1058.775934
6,D03,1143.564757
6,D04,1420.888925
6,D05,697.4077176
6,D06,834.000834
6,D07,900.0528927
6,D08,1101.103213
6,D09,1173.817451
6,D10,1539.902073
6,D11,1314.321058
6,E02,1169.644713
6,E03,1112.491594
6,E04,1203.382645
6,E05,1158.597247
6,E06,1092.803112
6,E07,1314.010363
6,E08,1208.843096
6,E09,992.8309865
6,E10,1139.008106
6,E11,1538.972684
6,F02,1110.808863
6,F03,939.9852969
6,F04,970.4349117
6,F05,1004.34167
6,F06,870.4281505
6,F07,1416.066032
6,F08,1039.628816
6,F09,1024.014171
6,F10,994.1447147
6,F11,1039.095996
6,G02,1068.938377
6,G03,1232.912455
6,G04,1017.907846
6,G05,987.4686452
6,G06,992.2389279
6,G07,1307.866107
6,G08,1236.094587
6,G09,1230.895511
6,G10,970.5237759
6,G11,1130.201068
7,B02,1337.758873
7,B03,1105.892893
7,B04,1178.620697
7,B05,1216.467701
7,B06,1832.350719
7,B07,1474.334632
7,B08,1196.340483
7,B09,1700.047166
7,B10,824.6246571
7,B11,1117.801184
7,C02,1677.107231
7,C03,902.3992301
7,C04,1191.651263
7,C05,1049.587284
7,C06,1072.025216
7,C07,886.1235374
7,C08,1181.36742
7,C09,2744.889301
7,C10,1033.11719
7,C11,1131.357182
7,D02,1027.423846
7,D03,1225.978713
7,D04,1082.111921
7,D05,1739.717581
7,D06,1048.257923
7,D07,1170.479527
7,D08,1282.076221
7,D09,1301.742417
7,D10,1280.028091
