Plate,Well,GeoMean
1,B02,3149.01975025338
1,B03,2749.18146652577
1,B04,2844.25495912912
1,B05,3442.78673243881
1,B06,2704.76870502292
1,B07,3478.52261751979
1,B08,2355.56264365534
1,B09,2065.30866101573
1,B10,2602.52881994542
1,B11,2577.49499018409
1,C02,2706.93039798363
1,C03,3433.08117633608
1,C04,3306.17102717588
1,C05,2460.52636705838
1,C06,3726.97701413146
1,C07,2658.15261606441
1,C08,2947.3346752759
1,C09,3234.91355000559
1,C10,3384.15030298292
1,C11,2605.34285114132
1,D02,3402.27209062426
1,D03,3984.20040022694
1,D04,4004.91768134599
1,D05,3141.02820772749
1,D06,3890.59890251129
1,D07,3673.01809186207
1,D08,2850.63815582954
1,D09,2559.77620323498
1,D10,2053.69149177789
1,D11,1672.00166664908
1,E02,2737.95049976207
1,E03,2117.75265120684
1,E04,3668.44213827827
1,E05,3922.61207222244
1,E06,2955.93774767416
1,E07,3099.548390719
1,E08,3754.19551044855
1,E09,3235.74970118836
1,E10,3129.0751127958
1,E11,1792.67060986561
1,F02,3321.0532552084
1,F03,2670.31039438382
1,F04,3274.22201770457
1,F05,2800.29947367496
1,F06,4005.95423257185
1,F07,3456.97950366658
1,F08,2696.30027673249
1,F09,3953.36355671702
1,F10,2759.39589482041
1,F11,3208.34975670756
1,G02,2892.93728067178
1,G03,2806.16794299614
1,G04,2861.51378552784
1,G05,2979.28961335029
1,G06,3386.12881121631
1,G07,3360.76909720683
1,G08,2993.85219901806
1,G09,2742.64245350999
1,G10,2332.60169002827
1,G11,3857.47731422818
2,B02,2438.47511128417
2,B03,2398.05076314919
2,B04,2473.56194308545
2,B05,2481.59923473861
2,B06,2780.78702811297
2,B07,2816.61825626035
2,B08,3095.77053591889
2,B09,3125.18305238572
2,B10,2869.0192248547
2,B11,3356.469796179
2,C02,2060.54638231882
2,C03,2961.39210572794
2,C04,3958.73472058395
2,C05,2810.80423753854
2,C06,3356.54107652278
2,C07,3488.76389750501
2,C08,4015.32231054707
2,C09,2389.88386083835
2,C10,3878.70987522623
2,C11,3452.69690936352
2,D02,3140.73469937644
2,D03,3031.25173001333
2,D04,4026.19039007106
2,D05,3797.35976593173
2,D06,4406.81875224686
2,D07,3573.33244037335
2,D08,5706.28219205815
2,D09,3886.24797695082
2,D10,2981.59604943404
2,D11,4169.17096127362
2,E02,2110.42861942516
2,E03,3666.79265381283
2,E04,2746.2581485226
2,E05,2777.41026568399
2,E06,5124.5600932029
2,E07,4681.90235459164
2,E08,5642.80949275998
2,E09,4797.72743610272
2,E10,2740.94288949172
2,E11,3558.40448410184
2,F02,2475.65973924679
2,F03,3434.05571934777
2,F04,3261.69693446493
2,F05,3245.63342020858
2,F06,4348.3343256583
2,F07,4591.32205049946
2,F08,3801.24622939375
2,F09,4372.94867988862
2,F10,4606.90884262982
2,F11,3120.32635397201
2,G02,3899.59287168836
2,G03,3672.96161165712
2,G04,3471.69522514716
2,G05,3449.99377811132
2,G06,3369.40810246406
2,G07,3600.08407255828
2,G08,3494.53051071443
2,G09,3380.60210653543
2,G10,3696.8365100621
2,G11,2691.33391643002
3,B02,2695.96289728315
3,B03,2241.03494443817
3,B04,2534.0272006915
3,B05,3159.46164875607
3,B06,2785.13693325328
3,B07,2388.27255569491
3,B08,2731.37934405861
3,B09,2583.36211244561
3,B10,2193.8338763481
3,B11,2319.10741391351
3,C02,3861.62795782421
3,C03,3769.04425803795
3,C04,2743.91925027861
3,C05,3399.73987164604
3,C06,3704.85358486956
3,C07,3272.46155083275
3,C08,2779.88139931468
3,C09,2658.69017429282
3,C10,2803.03392362586
3,C11,2890.59231606637
3,D02,2520.97198895706
3,D03,2710.73462579475
3,D04,3213.23585441828
3,D05,3484.36852493704
3,D06,3321.39582292574
3,D07,3540.92897571633
3,D08,3498.84223821651
3,D09,3432.50479604483
3,D10,3489.70324946436
3,D11,2834.859009379
3,E02,2814.94059086006
3,E03,2623.59189557977
3,E04,3881.7930996785
3,E05,2875.05860537629
3,E06,2715.83418541341
3,E07,3390.05929841147
3,E08,3089.37313209064
3,E09,2748.17086275776
3,E10,3625.82633968741
3,E11,2707.25029515098
3,F02,2572.02900691801
3,F03,2756.63102413863
3,F04,3068.0475451499
3,F05,3360.41181272304
3,F06,3855.87857217969
3,F07,5633.27324545637
3,F08,3504.69010878267
3,F09,3714.84635045689
3,F10,3303.43921088928
3,F11,2895.3378983597
3,G02,2664.95406832062
3,G03,2767.75465399334
3,G04,3193.27340478399
3,G05,3575.36565494738
3,G06,5220.22474933494
3,G07,3600.22531582393
3,G08,3093.48759452761
3,G09,3159.13757513056
3,G10,3108.98849040376
3,G11,3155.65827572037
4,B02,3468.22115819861
4,B03,3931.42138079381
4,B04,3905.56422142631
4,B05,4416.70032690782
4,B06,3927.62582996131
4,B07,3138.36687817054
4,B08,3410.29563370449
4,B09,3193.7765747696
4,B10,4193.82994170485
4,B11,2371.56619620514
4,C02,4702.91139955969
4,C03,3708.0832401084
4,C04,4202.9391039219
4,C05,3713.58793386518
4,C06,3274.01028930235
4,C07,3390.70485217263
4,C08,3516.57588814534
4,C09,3559.48614530466
4,C10,1741.68407779347
4,C11,3740.43708435891
4,D02,4590.2158298888
4,D03,4289.18094552664
4,D04,5652.68440568043
4,D05,4145.84252334318
4,D06,4873.49090574474
4,D07,3812.70405177407
4,D08,3781.32054130725
4,D09,4241.13907169512
4,D10,3631.89225889141
4,D11,3778.40095250802
4,E02,3468.47580909306
4,E03,2994.83918003948
4,E04,4933.65721957138
4,E05,4150.37915364191
4,E06,4444.97031327905
4,E07,4541.22751541702
4,E08,4587.00981372561
4,E09,4385.55712056303
4,E10,5152.35323705345
4,E11,3395.27897139153
4,F02,4174.47030934788
4,F03,3910.09735639062
4,F04,4643.82746843785
4,F05,5436.24884221553
4,F06,5726.26458959999
4,F07,4756.09503500352
4,F08,4188.65643926315
4,F09,4477.58414812223
4,F10,4270.21090871202
4,F11,3982.4862620411
4,G02,2412.63080089295
4,G03,4508.37170585624
4,G04,4415.30243482826
4,G05,3045.96857380345
4,G06,3008.7162980061
4,G07,4184.46675005274
4,G08,4063.15087417154
4,G09,4792.04297395573
4,G10,4209.28004856394
4,G11,3660.13441048138
5,B02,3195.52244914065
5,B03,3187.83667953236
5,B04,3013.11068778586
5,B05,3660.53555242775
5,B06,3620.14187533565
5,B07,2847.64027479687
5,B08,2023.34710054759
5,B09,3301.10066123851
5,B10,2549.94560171509
5,B11,2778.86954938071
5,C02,4054.5946876027
5,C03,3874.40890187126
5,C04,2912.98778804437
5,C05,4749.17484764108
5,C06,4753.64969504566
5,C07,3730.1236462999
5,C08,3805.1325401787
5,C09,3249.44350897658
5,C10,3540.50321866022
5,C11,2853.69799405067
5,D02,3368.93214508754
5,D03,3178.13504372204
