Plate,Well,Percentage
1,B02,93.3129667345553
1,B03,90.6304347826087
1,B04,92.1809744779582
1,B05,89.5910780669145
1,B06,90.9090909090909
1,B07,92.6272674078408
1,B08,88.9705882352941
1,B09,89.6513187304426
1,B10,92.6057298772169
1,B11,92.2653832932279
1,C02,91.1117078410311
1,C03,93.4509424842919
1,C04,90.3302395855817
1,C05,91.3896583564174
1,C06,92.1789810114683
1,C07,92.4892703862661
1,C08,92.4306393244873
1,C09,92.7372041270483
1,C10,92.6413082118735
1,C11,93.9337666357165
1,D02,92.5469168900804
1,D03,92.6172776211228
1,D04,91.6730038022814
1,D05,90.9195402298851
1,D06,92.9653989133543
1,D07,92.1373200442968
1,D08,90.9232365145228
1,D09,92.7857935627081
1,D10,93.2642487046632
1,D11,93.8969484742371
1,E02,88.4130982367758
1,E03,81.25
1,E04,92.6570957872441
1,E05,90.3024911032028
1,E06,93.0976430976431
1,E07,90.3128911138924
1,E08,92.7012987012987
1,E09,92
1,E10,95.5090979481223
1,E11,91.3404507710558
1,F02,91.1378555798687
1,F03,92.1348314606742
1,F04,80
1,F05,91.9389978213508
1,F06,90.4290429042904
1,F07,93.2330827067669
1,F08,88.8438133874239
1,F09,85
1,F10,93.1480284421461
1,F11,93.7766410912191
1,G02,87.166218174291
1,G03,90.9242298084929
1,G04,92.5750394944708
1,G05,91.3705583756345
1,G06,92.9722759509994
1,G07,93.7249179131704
1,G08,85.9846244825547
1,G09,93.569601753745
1,G10,91.272253582284
1,G11,90.1685393258427
2,B02,93.854033290653
2,B03,90.6192519926425
2,B04,76.1670761670762
2,B05,91.9229469415343
2,B06,89.363722697056
2,B07,94.1780821917808
2,B08,93.3333333333333
2,B09,91.3161465400271
2,B10,93.0369127516778
2,B11,88.8888888888889
2,C02,92.8057553956834
2,C03,91.5400655347036
2,C04,93.4834123222749
2,C05,91.2473572938689
2,C06,75.8104738154613
2,C07,88.5939036381514
2,C08,80
2,C09,84.6952010376135
2,C10,95.4712362301102
2,C11,90.8346972176759
2,D02,90.2960102960103
2,D03,89.6272285251216
2,D04,90.6827084499161
2,D05,90.7099964676793
2,D06,89.7896982627248
2,D07,91.438127090301
2,D08,74.8717948717949
2,D09,91.6367552045944
2,D10,94.1864139020537
2,D11,92.5835370823146
2,E02,87.0212765957447
2,E03,87.2266401590457
2,E04,93.3011339773204
2,E05,86.648865153538
2,E06,83.5863377609108
2,E07,91.5372670807453
2,E08,92.1026653504442
2,E09,87.6564085221508
2,E10,74.2337164750958
2,E11,92.0814479638009
2,F02,89.3939393939394
2,F03,87.8028169014084
2,F04,93.5483870967742
2,F05,88.7798036465638
2,F06,87.1117458050696
2,F07,84.2797494780793
2,F08,85.7722546284555
2,F09,93.0641330166271
2,F10,91.1151736745887
2,F11,90.4552590266876
2,G02,59.8757763975155
2,G03,87.8018318068276
2,G04,91.7130919220056
2,G05,90.530416541804
2,G06,89.4366197183099
2,G07,94.2423030787685
2,G08,91.0538800406642
2,G09,90.2181097157964
2,G10,92.966573816156
2,G11,92.773261065944
3,B02,85.8463316002311
3,B03,87.3929961089494
3,B04,85.9147025813692
3,B05,89.5299145299145
3,B06,83.381829938571
3,B07,82.4299065420561
3,B08,85.1687388987567
3,B09,91.3680781758958
3,B10,92.289156626506
3,B11,88.720073664825
3,C02,77.8301886792453
3,C03,81.8702290076336
3,C04,84.9700322729368
3,C05,89.7241992882562
3,C06,68.9180737961226
3,C07,87.7348066298343
3,C08,86.6851299531317
3,C09,75.9373394966615
3,C10,88.5147324113049
3,C11,89.215990083669
3,D02,76.3481314271382
3,D03,86.1553985872856
3,D04,83.5357142857143
3,D05,76.0990712074303
3,D06,82.859480466353
3,D07,92.3287671232877
3,D08,87.646484375
3,D09,90.8496732026144
3,D10,84.8140753681058
3,D11,89.951113525258
3,E02,82.8505214368482
3,E03,86.5853658536585
3,E04,83.6775218427323
3,E05,85.378067100651
3,E06,86.7364746945899
3,E07,82.7644332069111
3,E08,84.780578898226
3,E09,91.3030660377358
3,E10,82.6539462272333
3,E11,92.3034330011074
3,F02,81.590156176053
3,F03,81.8067754077792
3,F04,87.9898862199747
3,F05,81.4825753101004
3,F06,83.0334987593052
3,F07,73.8461538461539
3,F08,87.3734365693865
3,F09,87.0823145884271
3,F10,88.1204819277108
3,F11,91.3832853025937
3,G02,78.8542151839776
3,G03,88.9342740438173
3,G04,75
3,G05,87.042842215256
3,G06,100
3,G07,87.0132289919881
3,G08,85.9146697837522
3,G09,88.8539651837524
3,G10,92.2650017343045
3,G11,90.0900900900901
4,B02,87.3433986508191
4,B03,84.7615632843313
4,B04,91.5214866434379
4,B05,89.945155393053
4,B06,86.1430159318266
4,B07,87.6604146100691
4,B08,88.217000691085
4,B09,87.8267363704257
4,B10,83.1353919239905
4,B11,86.0489149156045
4,C02,90.2561526870919
4,C03,89.0248878008976
4,C04,89.2883345561262
4,C05,81.3084112149533
4,C06,89.7709444618764
4,C07,82.1985815602837
4,C08,88.625
4,C09,87.9015721120984
4,C10,90.9090909090909
4,C11,89.2186966905493
4,D02,82.9002079002079
4,D03,88.4090070136582
4,D04,83.9371980676328
4,D05,92.0451172454734
4,D06,89.2722710163112
4,D07,85.4630715123095
4,D08,86.6591928251121
4,D09,89.6805896805897
4,D10,83.5133189344852
4,D11,87.2324723247232
4,E02,89.2011834319527
4,E03,84.7905951506245
4,E04,88.9398806792106
4,E05,90.7624633431085
4,E06,85.1898734177215
4,E07,90.0678593460827
4,E08,85.5652173913043
4,E09,88.021778584392
4,E10,91.1265432098765
4,E11,87.7059569074778
4,F02,92.4153645833333
4,F03,91.6201117318436
