"Position","Pool","shRNA","GeoMean","precentile","z"
"6_B02",1,"Fbxw9.1",1969.518601,97.4201288280688,1.94647737229201
"6_B03",1,"Hcfc1.1",1653.338363,86.0343102858054,1.08186213026114
"6_B04",1,"Hdac1.1",1778.728823,92.2885321469473,1.42475042589606
"6_B05",1,"Hat1.1",1812.249133,93.5292633512893,1.51641387433587
"6_B06",1,"Gadd45a.1",1221.031251,46.0049294177854,-0.100309534349814
"6_B07",1,"Hdac6.1",1931.039476,96.7207807171965,1.84125372458569
"6_B08",1,"Hdac2.1",1750.763114,91.121524883739,1.34827639194457
"6_B09",1,"Gtf2f1.1",1970.833037,97.4416218021873,1.95007178226356
"6_B10",1,"Fkbp1a.1",1773.191821,92.0672436216184,1.40960913700767
"6_B11",1,"Hdac3.1",1891.171827,95.8383963256246,1.73223306849606
"6_C02",1,"Hdac2.2",1496.358447,74.2989821882703,0.652590430913737
"6_C03",1,"Gadd45b.1",1618.738815,83.8239323844368,0.987247435941822
"6_C04",1,"Fbxw9.2",1969.264682,97.4159595097062,1.9457830144187
"6_C05",1,"Hdac3.2",1678.201042,87.4897321340299,1.14985072865394
"6_C06",1,"Hdac10.1",1790.488265,92.7429025429997,1.45690737806768
"6_C07",1,"Hdac1.2",1648.634301,85.7464843002109,1.06899856949471
"6_C08",1,"Gadd45a.2",1762.178183,91.6128388047168,1.37949163394915
"6_C09",1,"Hdac4.1",1194.307209,43.1173169541769,-0.173388149850993
"6_C10",1,"Hcfc1.2",1793.851702,92.8690146304467,1.4661049133539
"6_C11",1,"Gtf3c4.1",1346.799126,59.6233878893601,0.243610826931062
"6_D02",1,"Fkbp1a.2",1513.308423,75.770562110364,0.698941232894148
"6_D03",1,"Hdac4.2",1781.866637,92.411836379877,1.43333098054495
"6_D04",1,"Hcfc1.3",1871.32434,95.3322432348169,1.67795883591037
"6_D05",1,"Gtf2b.1",1344.741921,59.4053739499583,0.237985267249555
"6_D06",1,"Gadd45b.2",1257.704339,49.9990181536381,-2.46112385242802e-05
"6_D07",1,"Hdac4.3",1465.561914,71.5109929635175,0.568375326257174
"6_D08",1,"Hdac10.2",1646.48247,85.6134928289692,1.06311424891653
"6_D09",1,"Gtf2f1.2",1503.691851,74.941312973025,0.672644096868565
"6_D10",1,"Fbxw9.3",1802.5542,93.1875057027068,1.48990245510457
"6_D11",1,"Hdac6.2",1840.938727,94.4629056552404,1.59486741848203
"6_E02",1,"Gtf3c4.2",1775.636612,92.1655362319517,1.41629457559027
"6_E03",1,"Hat1.2",1401.204848,65.2613774038338,0.392386780774497
"6_E04",1,"Fbxw9.4",1739.886023,90.6337237672891,1.31853228545947
"6_E05",1,"Hdac2.3",1629.771063,84.5522172533278,1.01741582924496
"6_E06",1,"Hdac1.3",1775.090762,92.1436708546647,1.41480191357936
"6_E07",1,"Gtf2b.2",1809.758228,93.4427537281155,1.50960233404772
"6_E08",1,"Fkbp1a.3",1477.808151,72.6367482519937,0.601863450735474
"6_E09",1,"Hdac3.3",1640.737538,85.2543439629076,1.04740436203983
"6_E10",1,"Hdac10.3",1439.007817,68.9968632071703,0.49576143631328
"6_E11",1,"Gtf2f1.3",1788.72366,92.676059019632,1.45208195194739
"6_F02",1,"Gadd45a.3",1655.393284,86.1587952604544,1.08748144419742
"6_F03",1,"Hdac6.3",1358.495801,60.8570862134672,0.275596138695175
"6_F04",1,"Hdac1.4",1685.2086,87.8800873177325,1.16901334771748
"6_F05",1,"Gtf2b.3",1601.169073,82.6186438740292,0.93920184388382
"6_F06",1,"Gadd45b.3",1366.124271,61.6559328063748,0.296456681647183
"6_F07",1,"Hdac2.4",1997.56533,97.8472340803431,2.0231729606561
"6_F08",1,"Hat1.3",1448.186154,69.8767915325331,0.520860190482401
"6_F09",1,"Gtf3c4.3",1439.669961,69.0607167814536,0.497572111763589
"6_F10",1,"Gadd45b.4",1288.862997,53.3941151921767,0.0851807475733924
"6_F11",1,"Hdac3.4",1093.409191,32.6607526458659,-0.449300284035373
"6_G02",1,"Hdac10.4",1495.54578,74.2272774210596,0.6503681406171
"6_G03",1,"Gtf3c4.4",1680.287324,87.6068552202905,1.15555580126627
"6_G04",1,"Fkbp1a.4",1567.88548,80.1832723797934,0.848185713339469
"6_G05",1,"Hdac6.4",1428.651588,67.9908038902384,0.467441660542341
"6_G06",1,"Hdac4.4",1649.979367,85.8291909786402,1.07267673917569
"6_G07",1,"Gtf2b.4",1422.428238,67.379745150224,0.450423508805442
"6_G08",1,"Gadd45a.4",1591.950133,81.9639490608471,0.9139920581939
"6_G09",1,"Hcfc1.4",1623.958198,84.1712304374347,1.00152017520074
"6_G10",1,"Gtf2f1.4",1677.178994,87.4320735059382,1.14705587251594
"6_G11",1,"Hat1.4",1391.008898,64.2259640949039,0.364505298260765
"1_B02",1,"Actl6b.1",1097.963462,33.1111396086277,-0.436846336414083
"1_B03",1,"Asxl3.1",1140.162004,37.3934053441299,-0.321451703164803
"1_B04",1,"Atad2.1",998.2708886,23.9018879922921,-0.709462104635882
"1_B05",1,"Asxl2.1",997.6560079,23.8497647108707,-0.711143535545713
"1_B06",1,"Aff4.1",1270.868277,51.4348066331154,0.0359730257799839
"1_B07",1,"Aurkb.1",1220.189863,45.9136108461131,-0.102610364072328
"1_B08",1,"Atm.1",1120.624794,35.3875800272657,-0.374877463293296
"1_B09",1,"A2l.1",744.575905,8.02775021768299,-1.40320739066268
"1_B10",1,"Aff1.1",1185.287781,42.1502049953416,-0.198052357116218
"1_B11",1,"Atr.1",854.6776765,13.5203231530006,-1.10212699925157
"1_C02",1,"Atm.2",1299.977271,54.6004695666909,0.115573446260992
"1_C03",1,"Arid2.1",1052.84676,28.7664397989652,-0.560220866290187
"1_C04",1,"Actl6b.2",1052.755482,28.7579287541591,-0.560470471865037
"1_C05",1,"Atr.2",1002.137175,24.2310546439808,-0.698889495251305
"1_C06",1,"Atad2b.1",1148.397225,38.249598025331,-0.298931960491662
"1_C07",1,"Atad2.2",975.9931694,22.0536674535814,-0.770381963827094
"1_C08",1,"Aff4.2",1156.558552,39.1038147077431,-0.276614285724783
"1_C09",1,"Atrx.1",1240.805192,48.1560908050687,-0.0462364180419595
"1_C10",1,"Asxl3.2",1342.246857,59.1405662398436,0.231162353907822
"1_C11",1,"Asxl1.1",1051.940853,28.6820229812438,-0.562698127377145
"1_D02",1,"Aff1.2",743.374929,7.9789107954899,-1.40649153695051
"1_D03",1,"Atrx.2",1335.346402,58.4060621707237,0.212292614901717
"1_D04",1,"Asxl3.3",958.5807823,20.6679376270167,-0.817997258767829
"1_D05",1,"A1l.1",796.6201609,10.3674417692427,-1.26088901809161
"1_D06",1,"Arid2.2",1218.989594,45.7833791815983,-0.105892577023086
"1_D07",1,"Atrx.3",1274.396781,51.8194212063293,0.0456219474180491
"1_D08",1,"Atad2b.2",1091.918522,32.5138786434633,-0.453376614505537
"1_D09",1,"A2l.2",1534.893694,77.5764794726544,0.75796754784672
"1_D10",1,"Actl6b.3",1299.146532,54.5104329875031,0.113301736915421
"1_D11",1,"Aurkb.2",1265.825018,50.8848575697181,0.0221819089521529
"1_E02",1,"Asxl1.2",848.9845936,13.1848617813829,-1.11769510142209
"1_E03",1,"Asxl2.2",818.3565987,11.478847567292,-1.20144932778011
"1_E04",1,"Actl6b.4",974.6018343,21.9410208127602,-0.774186659344569
"1_E05",1,"Atm.3",1120.389097,35.3636146973372,-0.375521991933005
"1_E06",1,"Atad2.3",1269.735692,51.3113223927938,0.0328758990901887
"1_E07",1,"A1l.2",1381.259907,63.2260398876815,0.337846053943852
"1_E08",1,"Aff1.3",1272.56587,51.6198668148147,0.0406152032666262
"1_E09",1,"Atr.3",1385.091364,63.6201346422068,0.348323420089
"1_E10",1,"Atad2b.3",1124.450165,35.7773418568602,-0.364416739707457
"1_E11",1,"A2l.3",1069.752677,30.362930005584,-0.513990546485352
"1_F02",1,"Aff4.3",1064.763281,29.8876566002684,-0.527634371467633
"1_F03",1,"Aurkb.3",1146.38328,38.0396644720519,-0.304439222914596
"1_F04",1,"Atad2.4",773.9551365,9.2939641276892,-1.32286798831821
"1_F05",1,"A1l.3",1210.623149,44.8769363169215,-0.128771160183027
"1_F06",1,"Arid2.3",1318.260881,56.5752776090487,0.165571156381471
"1_F07",1,"Atm.4",794.8332781,10.2796758765733,-1.26577536429204
"1_F08",1,"Asxl2.3",1230.763237,47.0625826009121,-0.0736967913015566
"1_F09",1,"Asxl1.3",718.3149616,7.0103632563553,-1.47501963319047
"1_F10",1,"Arid2.4",1078.558028,31.2098175245594,-0.489911746576195
"1_F11",1,"Atr.4",948.3741267,19.880203005587,-0.845908016434852
"1_G02",1,"Atad2b.4",798.1597618,10.4434969373314,-1.25667888018671
"1_G03",1,"Asxl1.4",1056.184793,29.0785030462463,-0.551092799879528
"1_G04",1,"Aff1.4",912.4902096,17.2575906883048,-0.944034900849533
"1_G05",1,"Aurkb.4",886.908869,15.5294066019338,-1.01398872571301
"1_G06",1,"Atrx.4",1115.524059,34.8702524803619,-0.388825751948074
"1_G07",1,"A1l.4",1331.948797,58.0433126777116,0.203001645017001
"1_G08",1,"Aff4.4",931.7703182,18.6380852439817,-0.891312201072292
"1_G09",1,"Asxl3.4",1145.916744,37.9910827361694,-0.305714995679863
"1_G10",1,"A2l.4",986.7960532,22.9394992370353,-0.740840781713845
"1_G11",1,"Asxl2.4",877.7536313,14.9396714410583,-1.03902431335728
"7_B02",1,"Hdac7.1",1674.180009,87.2618171891677,1.13885495471657
"7_B03",1,"Ing4.1",1489.010973,73.6469337136733,0.632498289636945
"7_B04",1,"Ing5.1",1586.676535,81.582571922011,0.899571064522741
"7_B05",1,"Ing3.1",1776.248654,92.1899981822073,1.41796824389197
"7_B06",1,"Hdac9.1",1135.243319,36.8849444685727,-0.334902164359499
"7_B07",1,"Jmjd4.1",1670.109785,87.0281891123704,1.12772466481882
"7_B08",1,"Jarid2.1",1662.696197,86.5950664658855,1.10745173054727
"7_B09",1,"Hltf.1",1919.301838,96.4786645250064,1.80915639685758
"7_B10",1,"Hdac8.1",1513.452934,75.782909030267,0.699336407538938
"7_B11",1,"Jhdm1d.1",1559.851867,79.5659576405279,0.826217280738133
"7_C02",1,"Jarid2.2",1591.382388,81.9231303992876,0.912439522894123
"7_C03",1,"Hells.1",1323.280898,57.1148422681338,0.179298716462105
"7_C04",1,"Hdac7.2",1450.220847,70.0703243832462,0.526424189648767
"7_C05",1,"Jhdm1d.2",1433.24269,68.438499686762,0.479996324907287
"7_C06",1,"Ino80.1",1388.270542,63.946049309677,0.357017087262244
"7_C07",1,"Ing5.2",1049.848778,28.4875231992512,-0.568419041321399
"7_C08",1,"Hdac9.2",1444.894676,69.5625303817405,0.511859431720212
"7_C09",1,"Jmjd1c.1",428.8776951,1.1710256103171,-2.26650449578221
"7_C10",1,"Ing4.2",1559.510803,79.539498905087,0.825284619244886
"7_C11",1,"Ing2.1",1427.444801,67.8726859046058,0.464141623700429
"7_D02",1,"Hdac8.2",1500.169609,74.6338661448999,0.663012299073153
"7_D03",1,"Jmjd1c.2",1691.577689,88.2273741264947,1.18643003214433
"7_D04",1,"Ing4.3",1151.429613,38.5663446928945,-0.290639700035613
"7_D05",1,"Hira.1",1833.639708,94.2361133760494,1.57490778052618
"7_D06",1,"Hells.2",1437.993348,68.8989221440752,0.492987305439333
"7_D07",1,"Jmjd1c.3",845.5087889,12.9828983547343,-1.12719991342727
"7_D08",1,"Ino80.2",1396.807188,64.8161305418247,0.380361096027971
"7_D09",1,"Hltf.2",1557.701109,79.3987675329998,0.820335894347628
"7_D10",1,"Hdac7.3",1512.362743,75.6896797196985,0.696355209974893
