"Position","Pool","shRNA","GeoMean","precentile","z"
"5_B02",1,"Dub2a.1",172.322621618959,19.1646163371583,-0.871846126932044
"5_B03",1,"Epc1.1",174.543712727965,19.503674430532,-0.859484099789208
"5_B04",1,"Epc2.1",184.679461105683,21.0966818222045,-0.803071107071236
"5_B05",1,"Ep400.1",336.723192995889,51.7215221257565,0.0431655614308541
"5_B06",1,"Ehmt1.1",190.200760750994,21.9956255860898,-0.772340960161768
"5_B07",1,"Fbxo44.1",295.391608568801,42.5879122306965,-0.18687550553499
"5_B08",1,"Ezh1.1",380.648747954159,61.319037259281,0.287644007387667
"5_B09",1,"Elp4.1",254.547001233614,33.9361557352405,-0.414206182096943
"5_B10",1,"Eed.1",249.347085089866,32.8829492235682,-0.443147590330419
"5_B11",1,"Ezh2.1",237.831511732731,30.5993097697667,-0.507240337282133
"5_C02",1,"Ezh1.2",302.650824410986,44.1774175142352,-0.146472559922841
"5_C03",1,"Ehmt2.1",210.81491634087,25.539508320748,-0.657607822968336
"5_C04",1,"Dub2a.2",378.858932690811,60.9371895345594,0.277682351705711
"5_C05",1,"Ezh2.2",252.708588619253,33.5623090227959,-0.424438318251247
"5_C06",1,"Ercc5.1",272.315563743053,37.6262808362194,-0.315310890886143
"5_C07",1,"Epc2.2",257.425298856417,34.5246427879783,-0.398186310965148
"5_C08",1,"Ehmt1.2",364.028840181432,57.7359044051057,0.195141835745624
"5_C09",1,"Fbxl19.1",420.531887080596,69.4842335427603,0.509623396897347
"5_C10",1,"Epc1.2",344.449017119381,53.4332584015289,0.0861655298374311
"5_C11",1,"Ep300.1",1297.91602504664,99.9999965339077,5.3929199371659
"5_D02",1,"Eed.2",391.670192419038,63.6450299775006,0.348986558837108
"5_D03",1,"Fbxl19.2",319.527488026951,47.904867386897,-0.0525413506828723
"5_D04",1,"Epc1.3",295.452659703858,42.6012338676368,-0.186535710474079
"5_D05",1,"Elp3.1",310.645655142498,45.9388112805661,-0.101975369283253
"5_D06",1,"Ehmt2.2",336.868307762036,51.7537129999332,0.0439732332416419
"5_D07",1,"Fbxl19.3",349.909684395789,54.639492320945,0.116558212431692
"5_D08",1,"Ercc5.2",351.870029047519,55.0715392820632,0.127468991235739
"5_D09",1,"Elp4.2",333.612339890084,51.0312046231532,0.0258513457395633
"5_D10",1,"Dub2a.3",355.591905563585,55.8901223691279,0.148184007529908
"5_D11",1,"Fbxo44.2",240.201842293181,31.0636252846469,-0.494047681381183
"5_E02",1,"Ep300.2",258.321587766388,34.7086698982504,-0.393197795281141
"5_E03",1,"Ep400.2",397.058230254065,64.7646787324446,0.378975004467797
