"Position","Pool","shRNA","Percentage","precentile","z"
"control1_B02",1,"Bptf.1",1.826616411,33.4102924954611,-0.42861167202158
"control1_B03",1,"Bptf.2",1.762114537,32.9805961660645,-0.440449026248548
"control1_B04",1,"Bptf.3",2.622527945,38.8762304351759,-0.282546353651337
"control1_B05",1,"Bptf.4",3.545706371,45.4965698268601,-0.113125073840822
"control1_B06",1,"Whsc1.1",2.037085401,34.8273264855106,-0.389986499853371
"control1_B07",1,"Whsc1.2",1.973001038,34.39350299026,-0.401747232653794
"control1_B08",1,"Whsc1.3",1.997004493,34.5557592023177,-0.397342129640724
"control1_B09",1,"Whsc1.4",1.700738705,32.5737987303492,-0.451712690686559
"control1_B10",1,"Cd4.1",2.241887906,36.2268686684596,-0.35240123840414
"control1_B11",1,"Cd4.1",18.25694966,99.5154659988681,2.58667552313091
"control1_C02",1,"Mll2.1",1.489981161,31.1928686363279,-0.49039081815203
"control1_C03",1,"Mll2.2",0.943636827,27.7375575071497,-0.590655678851345
"control1_C04",1,"Mll2.3",3.985932005,48.710242175108,-0.0323350681202215
"control1_C05",1,"Mll2.4",0.815302603,26.9539103488379,-0.614207516568975
"control1_C06",1,"Brd8.1",5.248807089,57.9035701893464,0.19942718600777
"control1_C07",1,"Brd8.2",1.847575058,33.5503869370323,-0.424765350771177
"control1_C08",1,"Brd8.3",3.812316716,47.4406736391937,-0.0641968660442691
"control1_C09",1,"Brd8.4",3.180416345,42.8512329382848,-0.18016293127331
"control1_C10",1,"Cd4.2",3.509249184,45.2314580283814,-0.119815680018215
"control1_C11",1,"Cd4.2",42.26910593,99.9999999998658,6.99337538926651
"control1_D02",1,"Ncor1.1",2.164948454,35.6988123781271,-0.366521131220786
"control1_D03",1,"Ncor1.2",0,22.2483838718839,-0.7638314749966
"control1_D04",1,"Ncor1.3",1.950523311,34.2418203169892,-0.405872334766581
"control1_D05",1,"Ncor1.4",3.25355273,43.3786931499483,-0.166740975561994
"control1_D06",1,"Cxxcl.1",3.702229299,46.6369180531751,-0.0844000581400665
"control1_D07",1,"Cxxcl.2",7.307692308,71.8122425590171,0.577272853716139
"control1_D08",1,"Cxxcl.3",2.120026093,35.3917525602367,-0.374765262234231
"control1_D09",1,"Cxxcl.4",2.44353943,37.6231168484848,-0.315394243537667
"control1_D10",1,"Cd4.3",2.535496957,38.2653828244748,-0.298518240509678
"control1_D11",1,"Cd4.3",19.27710843,99.7230518895365,2.7738945910333
"control1_E02",1,"Smarca4.1",6.573589296,67.0954590946919,0.442550606853545
"control1_E03",1,"Smarca4.2",4.735682819,54.1914795208428,0.1052588561629
"control1_E04",1,"Smarca4.3",3.229329173,43.2038572291557,-0.171186471592793
"control1_E05",1,"Smarca4.4",2.353518019,36.9976747644236,-0.331914931448509
"control1_E06",1,"Klf2.1",2.947224126,41.1783996255453,-0.222958259968343
"control1_E07",1,"Klf2.2",3.502682234,45.1837262841585,-0.121020843659519
"control1_E08",1,"Klf2.3",2.681518152,39.2918469476338,-0.271720498015249
"control1_E09",1,"Klf2.4",3.122540016,42.4347267921283,-0.190784368531544
"control1_E10",1,"Cd4.4",3.983618764,48.693315049196,-0.0327595930437818
"control1_E11",1,"Cd4.4",25.09660362,99.993895364612,3.84188566965166
"control1_F02",1,"Runx3.1",3.910939013,48.1616170670676,-0.0460977474936016
"control1_F03",1,"Runx3.2",13.38053097,95.4653881378438,1.69175740970468
"control1_F04",1,"Runx3.3",14.60473426,97.2344338946206,1.916422633998
"control1_F05",1,"Empty",8.333333333,77.8012478239527,0.765498022532712
"control1_F06",1,"Sp140.1",2.472915685,37.8279289308982,-0.310003126741638
"control1_F07",1,"Sp140.2",2.103753287,35.2807550955876,-0.377751640101155
"control1_F08",1,"Sp140.3",2.1118589,35.3360282179561,-0.37626410173432
"control1_F09",1,"Sp140.4",3.502523004,45.1825690102652,-0.121050065475827
"control1_F10",1,"Empty",0,22.2483838718839,-0.7638314749966
"control1_F11",1,"Empty",0,22.2483838718839,-0.7638314749966
"control1_G02",1,"Smarce1.1",2.910649819,40.9173964291574,-0.229670359954227
"control1_G03",1,"Smarce1.2",2.776965799,39.9668984218189,-0.254203989771324
"control1_G04",1,"Smarce1.3",2.538314176,38.2851114036272,-0.298001225775533
"control1_G05",1,"Smarce1.4",3.255011856,43.3892287097362,-0.166473197430093
"control1_G06",1,"Wdr82.1",2.535023349,38.2620665146336,-0.298605156831841
"control1_G07",1,"Wdr82.2",1.815575729,33.3365856648919,-0.430637852900314
"control1_G08",1,"Wdr82.3",3.083700441,42.1556883503792,-0.197912189458109
"control1_G09",1,"Wdr82.4",2.776064158,39.9605071849914,-0.254369458512629
"control1_G10",1,"Empty",0,22.2483838718839,-0.7638314749966
"control1_G11",1,"Empty",100,100,17.5881224960892
"7_B02",1,"Hdac7.1",4.075895994,49.3687034510536,-0.0158249182683889
"7_B03",1,"Ing4.1",6.060606061,63.6233162288365,0.348408159686958
"7_B04",1,"Ing5.1",2.968637778,41.3313948242053,-0.219028436409775
"7_B05",1,"Ing3.1",4.937361828,55.6566982489644,0.142270895063922
"7_B06",1,"Hdac9.1",6.25,64.9201526659099,0.383165648196264
"7_B07",1,"Jmjd4.1",3.814582327,47.4572270918076,-0.0637810821563853
"7_B08",1,"Jarid2.1",2.928219746,41.0427302314552,-0.226445935038434
"7_B09",1,"Hltf.1",5.64516129,60.7252780047139,0.272165926537755
"7_B10",1,"Hdac8.1",3.467862481,44.9307575526579,-0.127410948702925
"7_B11",1,"Jhdm1d.1",3.295386459,43.6809355888366,-0.159063668871525
"7_C02",1,"Jarid2.2",2.53164557,38.2384170428825,-0.299225045279166
"7_C03",1,"Hells.1",4.637917006,53.4790197080925,0.087316919161682
"7_C04",1,"Hdac7.2",3.027311616,41.7512731007977,-0.208260640666945
"7_C05",1,"Jhdm1d.2",4.828551435,54.8670100420776,0.122302061824804
"7_C06",1,"Ino80.1",2.609536082,38.7848650420247,-0.284930614369083
"7_C07",1,"Ing5.2",4.089506173,49.4683380015737,-0.0133271844829264
"7_C08",1,"Hdac9.2",2.686341279,39.3258831285817,-0.270835359968242
"7_C09",1,"Jmjd1c.1",22.22222222,99.9540767883069,3.31438051817021
"7_C10",1,"Ing4.2",3.027139875,41.7500426996671,-0.208292158496215
"7_C11",1,"Ing2.1",3.398995751,44.4310503687467,-0.140049339293917
"7_D02",1,"Hdac8.2",2.34375,36.9300124465572,-0.333707553799276
"7_D03",1,"Jmjd1c.2",3.829059829,47.5630157082797,-0.0611241776531822
"7_D04",1,"Ing4.3",6.108295545,63.9514027356504,0.357160111839686
"7_D05",1,"Hira.1",3.973717146,48.620862722181,-0.0345767334215346
"7_D06",1,"Hells.2",3.397582489,44.420804516702,-0.140308700485648
"7_D07",1,"Jmjd1c.3",12.5,93.7011778068851,1.53016277138913
"7_D08",1,"Ino80.2",3.473641193,44.9727264556041,-0.126350442136563
"7_D09",1,"Hltf.2",5.233564014,57.7941369292148,0.196629783899992
"7_D10",1,"Hdac7.3",4.121212121,49.700456065865,-0.00750852349987
"7_D11",1,"Jmjd4.2",3.248730964,43.3438811347873,-0.167625863838907
"7_E02",1,"Ing2.2",4.514229637,52.5760871932394,0.0646178701347548
"7_E03",1,"Ing3.2",5.150976909,57.2002009178276,0.181473436404339
"7_E04",1,"Hdac7.4",2.981494174,41.4233140023791,-0.216669036533514
"7_E05",1,"Jarid2.3",3.453408753,44.8258097646638,-0.130063490212591
"7_E06",1,"Ing5.3",3.933189655,48.3243641277697,-0.0420143199154905
"7_E07",1,"Hira.2",4.524253731,52.6493198447238,0.0664574872516532
"7_E08",1,"Hdac8.3",4.333764554,51.2564205648524,0.031499001168713
"7_E09",1,"Jhdm1d.3",2.412868633,37.4096505551098,-0.321022934085672
"7_E10",1,"Ino80.3",1.695906433,32.5418576912672,-0.452599507019756
"7_E11",1,"Hltf.3",2.633647799,38.9544798283672,-0.280505643163605
"7_F02",1,"Hdac9.3",2.240477969,36.2171679143835,-0.352659989393401
"7_F03",1,"Jmjd4.3",2.717229024,39.5440463452255,-0.265166855223135
"7_F04",1,"Ing5.4",3.872,47.8768822000313,-0.0532438172361567
"7_F05",1,"Hira.3",3.415783274,44.5527846567856,-0.136968500800071
"7_F06",1,"Hells.3",3.454015814,44.830216880665,-0.129952082657294
"7_F07",1,"Jarid2.4",1.76730486,33.0150908561842,-0.439496500560637
"7_F08",1,"Ing3.3",3.078078078,42.1153274033427,-0.198944002927957
"7_F09",1,"Ing2.3",4.430379747,51.9631909259426,0.0492297769171487
"7_F10",1,"Hells.4",2.96836983,41.3294795839809,-0.219077610103401
"7_F11",1,"Jhdm1d.4",2.461389961,37.7475301212761,-0.312118322304952
"7_G02",1,"Ino80.4",3.050490884,41.917409561169,-0.204006792072751
"7_G03",1,"Ing2.4",3.889655172,48.0059700715404,-0.0500037481972007
"7_G04",1,"Hdac8.4",3.726287263,46.8124612228293,-0.079984951660406
"7_G05",1,"Jmjd4.4",2.710459184,39.4962019840402,-0.266409253143851
"7_G06",1,"Jmjd1c.4",3.202752779,43.0121926049794,-0.176063759186848
"7_G07",1,"Hira.4",2.533209762,38.249368166191,-0.298937985483307
"7_G08",1,"Hdac9.4",0,22.2483838718839,-0.7638314749966
"7_G09",1,"Ing4.4",3.335283792,43.9695321755996,-0.151741728683674
"7_G10",1,"Hltf.4",2.794857462,40.0937779580072,-0.250920520012902
"7_G11",1,"Ing3.4",3.678551217,46.4642106023337,-0.0887454488499424
"6_B02",1,"Fbxw9.1",3.392794683,44.386096706042,-0.141187356438993
"6_B03",1,"Hcfc1.1",3.568394223,45.6616549323741,-0.108961409684754
"6_B04",1,"Hdac1.1",2.373551851,37.1365733643852,-0.328238331821224
"6_B05",1,"Hat1.1",3.178738927,42.839149978977,-0.180470770252572
"6_B06",1,"Gadd45a.1",4.257767549,50.7001901632365,0.0175520657917093
"6_B07",1,"Hdac6.1",2.983870968,41.4403124925565,-0.216232848392647
"6_B08",1,"Hdac2.1",3.128834356,42.4799838651918,-0.18962923415196
"6_B09",1,"Gtf2f1.1",2.881271734,40.7080378728395,-0.235061812591013
"6_B10",1,"Fkbp1a.1",2.008733624,34.6351481859874,-0.395189604918396
"6_B11",1,"Hdac3.1",2.613480055,38.8125945304968,-0.284206818259491
"6_C02",1,"Hdac2.2",2.544613351,38.32923460959,-0.296845204078975
"6_C03",1,"Gadd45b.1",2.882928052,40.7198343774485,-0.234757845874039
"6_C04",1,"Fbxw9.2",2.855867916,40.5272149081621,-0.239723909577272
"6_C05",1,"Hdac3.2",4.326923077,51.2063554437001,0.0302434564587306
"6_C06",1,"Hdac10.1",3.552330023,45.5447580311861,-0.111909504274577
"6_C07",1,"Hdac1.2",2.764976959,39.8819381752054,-0.256404176169791
"6_C08",1,"Gadd45a.2",3.542673108,45.4745045259974,-0.113681736870404
"6_C09",1,"Hdac4.1",4.099821747,49.5438563401533,-0.0114340750905931
"6_C10",1,"Hcfc1.2",3.940455342,48.377513457176,-0.0406809243815674
"6_C11",1,"Gtf3c4.1",3.587443946,45.8003256546923,-0.105465413288175
"6_D02",1,"Fkbp1a.2",28.57142857,99.9996260566326,4.47958394505146
"6_D03",1,"Hdac4.2",4.034451496,49.0653321055691,-0.0234307934648964
"6_D04",1,"Hcfc1.3",5.580693816,60.2697267299319,0.260334885382953
"6_D05",1,"Gtf2b.1",3.326544467,43.9062884711789,-0.153345565585058
"6_D06",1,"Gadd45b.2",4.695273632,53.8971511308316,0.0978429807645698
"6_D07",1,"Hdac4.3",5.882352941,62.3883075878855,0.315695229152533
"6_D08",1,"Hdac10.2",3.595011005,45.8554236557251,-0.10407671010353
"6_D09",1,"Gtf2f1.2",3.883892069,47.9638300994011,-0.051061390207067
"6_D10",1,"Fbxw9.3",5.095057034,56.7971089125419,0.171211046683651
"6_D11",1,"Hdac6.2",4.317221962,51.1353605888997,0.0284631122992484
"6_E02",1,"Gtf3c4.2",3.115893297,42.3869468980271,-0.192004171343011
"6_E03",1,"Hat1.2",5.344718533,58.5907053598633,0.217028810063654
