"Position","Pool","shRNA","GeoMean","precentile","z"
"control1_B02",1,"Bptf.1",387.1320984,33.7385546741384,-0.419609026101928
"control1_B03",1,"Bptf.2",537.1017673,45.5798575461545,-0.111024207081328
"control1_B04",1,"Bptf.3",272.0303614,25.5767987097538,-0.656447907867985
"control1_B05",1,"Bptf.4",348.035377,30.8517709118487,-0.500056324452387
"control1_B06",1,"Whsc1.1",465.4007502,39.7987499748051,-0.25855967573766
"control1_B07",1,"Whsc1.2",408.3093862,35.3445951751919,-0.376033618014126
"control1_B08",1,"Whsc1.3",507.3017911,43.1584304285529,-0.172342074420403
"control1_B09",1,"Whsc1.4",529.9367485,44.9958065444504,-0.125767295106357
"control1_B10",1,"Cd4.1",542.3803928,46.0107597792546,-0.10016265283144
"control1_B11",1,"Cd4.1",203.2320923,21.2432186160145,-0.798010542331827
"control1_C02",1,"Mll2.1",372.2069547,32.623996048778,-0.450319721146485
"control1_C03",1,"Mll2.2",497.9632656,42.4044427947673,-0.191557474590809
"control1_C04",1,"Mll2.3",273.3496268,25.6641815009238,-0.653733323794517
"control1_C05",1,"Mll2.4",666.2700575,56.1494221316839,0.154758692533832
"control1_C06",1,"Brd8.1",472.2352264,40.3423067847958,-0.244496728098002
"control1_C07",1,"Brd8.2",461.2965209,39.4732757407388,-0.267004735762458
"control1_C08",1,"Brd8.3",195.7530515,20.7994443530841,-0.813399777159401
"control1_C09",1,"Brd8.4",241.7043819,23.611725713606,-0.718848104949636
"control1_C10",1,"Cd4.2",281.6509926,26.2175762035678,-0.636652033412227
"control1_C11",1,"Cd4.2",281.0086976,26.174541627794,-0.637973650561792
"control1_D02",1,"Ncor1.1",1279.207655,92.1607656185931,1.41596863573628
"control1_D03",1,"Ncor1.2",466.8644725,39.9149995479238,-0.255547850184167
"control1_D04",1,"Ncor1.3",846.9640967,70.0751612742821,0.526563456747946
"control1_D05",1,"Ncor1.4",522.1968147,44.3661111588911,-0.141693355945346
"control1_D06",1,"Cxxcl.1",202.5996597,21.2054800017365,-0.7993118661318
"control1_D07",1,"Cxxcl.2",258.8427439,24.7119139584886,-0.683583385257509
"control1_D08",1,"Cxxcl.3",188.1752512,20.3554403593982,-0.828992224294221
"control1_D09",1,"Cxxcl.4",234.7650718,23.1740558905945,-0.733126763874756
"control1_D10",1,"Cd4.3",407.9683841,35.3185170709486,-0.376735280370827
"control1_D11",1,"Cd4.3",251.9737661,24.2676995598955,-0.697717325052248
"control1_E02",1,"Smarca4.1",373.2496404,32.7013725817002,-0.448174240794425
"control1_E03",1,"Smarca4.2",289.1599972,26.7233643539289,-0.621201143625567
"control1_E04",1,"Smarca4.3",309.0143829,28.0840048647014,-0.580347802660435
"control1_E05",1,"Smarca4.4",229.9232582,22.8713744204577,-0.743089512905587
"control1_E06",1,"Klf2.1",296.0045702,27.1886495062888,-0.607117420323579
"control1_E07",1,"Klf2.2",226.5726492,22.6632204489733,-0.749983887477843
"control1_E08",1,"Klf2.3",241.4605856,23.5962724308919,-0.719349751967098
"control1_E09",1,"Klf2.4",284.720026,26.4237046150236,-0.630337042366013
"control1_E10",1,"Cd4.4",794.204884,66.2027742003249,0.418003557788945
"control1_E11",1,"Cd4.4",447.8079858,38.4088843258778,-0.294759395709477
"control1_F02",1,"Runx3.1",191.0121574,20.5209964777432,-0.823154869362878
"control1_F03",1,"Runx3.2",405.171541,35.1048898470479,-0.382490199536635
"control1_F04",1,"Runx3.3",477.5862682,40.7691955107312,-0.233486166578887
"control1_F05",1,"Empty",611.4813922,51.6759776304239,0.042022894088785
"control1_F06",1,"Sp140.1",493.230982,42.0234014856961,-0.201294849414473
"control1_F07",1,"Sp140.2",554.1100444,46.9698746537891,-0.0760271563493201
"control1_F08",1,"Sp140.3",352.5760413,31.1814642257424,-0.490713234736139
"control1_F09",1,"Sp140.4",147.1898715,18.0535630369072,-0.913325716992991
"control1_F10",1,"Empty",857.4473817,70.8200178614488,0.548134369241081
"control1_F11",1,"Empty",281.3696937,26.1987243611408,-0.637230847587013
"control1_G02",1,"Smarce1.1",392.0848524,34.1116465880885,-0.409418000756912
"control1_G03",1,"Smarce1.2",659.4977854,55.5995405550665,0.140823739048469
"control1_G04",1,"Smarce1.3",669.3228571,56.3969162151089,0.161040280130723
"control1_G05",1,"Smarce1.4",333.4180792,29.8009658835735,-0.530133580935436
"control1_G06",1,"Wdr82.1",280.8764912,26.1656881317428,-0.638245684822564
"control1_G07",1,"Wdr82.2",238.1702439,23.3882568580315,-0.726120117638089
"control1_G08",1,"Wdr82.3",264.5977916,25.0874131441716,-0.671741521726134
"control1_G09",1,"Wdr82.4",296.2527298,27.2055944812081,-0.606606795169734
"control1_G10",1,"Empty",1294.486355,92.6108492355479,1.44740682526455
"control1_G11",1,"Empty",1239.509629,90.8944610878461,1.33428406405897
"1_B02",1,"Actl6b.1",846.3350521,70.0301934060256,0.525269104260068
"1_B03",1,"Asxl3.1",710.327029,59.6931451341499,0.245412440565966
"1_B04",1,"Atad2.1",552.5196508,46.839715153959,-0.0792996268750419
"1_B05",1,"Asxl2.1",465.2060071,39.7832901776281,-0.258960388526518
"1_B06",1,"Aff4.1",726.4985802,60.9757788481501,0.278687803757319
"1_B07",1,"Aurkb.1",586.1636137,49.5981846598246,-0.0100721872281954
"1_B08",1,"Atm.1",714.8588459,60.0537007261383,0.254737325445545
"1_B09",1,"A2l.1",684.9022388,57.6558564272647,0.193097166817277
"1_B10",1,"Aff1.1",816.5578295,67.8675430726719,0.46399805582504
"1_B11",1,"Atr.1",740.8934016,62.1075737268027,0.30830728207673
"1_C02",1,"Atm.2",716.3046852,60.1685544539493,0.257712354076306
"1_C03",1,"Arid2.1",579.6164263,49.0608172398345,-0.0235439955861252
"1_C04",1,"Actl6b.2",742.2892356,62.2167885323577,0.311179417392038
"1_C05",1,"Atr.2",836.4373863,69.3186583283629,0.504903190058738
"1_C06",1,"Atad2b.1",617.8401177,52.1973356092154,0.0551069141577203
"1_C07",1,"Atad2.2",450.7630036,38.6413513889582,-0.288679008657188
"1_C08",1,"Aff4.2",650.5029165,54.8675406980281,0.122315463261907
"1_C09",1,"Atrx.1",923.5138134,75.3036362549745,0.684075843400603
"1_C10",1,"Asxl3.2",1088.054763,84.6761719448556,1.02264323190134
"1_C11",1,"Asxl1.1",751.2151294,62.9128396431585,0.329545766688354
"1_D02",1,"Aff1.2",555.9536613,47.120798657955,-0.0722336413565706
"1_D03",1,"Atrx.2",1037.623644,82.0919189207555,0.918873730749759
"1_D04",1,"Asxl3.3",592.0458294,50.0810388174753,0.00203134330926934
"1_D05",1,"A1l.1",463.9444595,39.683180425994,-0.261556209672802
"1_D06",1,"Arid2.2",835.3534215,69.2402821963229,0.502672771840933
"1_D07",1,"Atrx.3",517.1995934,43.9602980067909,-0.151975879350093
"1_D08",1,"Atad2b.2",567.6814692,48.0817500624031,-0.0481019385604335
"1_D09",1,"A2l.2",815.8141355,67.8127054082534,0.462467795205809
"1_D10",1,"Actl6b.3",836.5902725,69.3297056814328,0.505217776072721
"1_D11",1,"Aurkb.2",1257.025664,91.4707404495521,1.37032590191911
"1_E02",1,"Asxl1.2",577.6154637,48.8966155901794,-0.0276612726749992
"1_E03",1,"Asxl2.2",620.8547044,52.4443785980476,0.0613098730497727
"1_E04",1,"Actl6b.4",587.1793005,49.6815572365186,-0.00798226111407841
"1_E05",1,"Atm.3",585.4165386,49.5368621545563,-0.0116094049617495
"1_E06",1,"Atad2.3",585.0572297,49.5073692194866,-0.0123487362724888
"1_E07",1,"A1l.2",597.611085,50.5378648732736,0.0134826814680174
"1_E08",1,"Aff1.3",570.4141436,48.3058403782313,-0.0424790560045715
"1_E09",1,"Atr.3",915.6519098,74.7900906986435,0.66789881162239
"1_E10",1,"Atad2b.3",837.3508244,69.3846360416219,0.506782724319515
"1_E11",1,"A2l.3",1211.30005,89.9064419455059,1.27623867465315
"1_F02",1,"Aff4.3",620.0505142,52.3784846447705,0.0596551325336046
"1_F03",1,"Aurkb.3",971.2611709,78.298764496457,0.782323107536887
"1_F04",1,"Atad2.4",2690.34696,99.9992184276357,4.31959688430329
"1_F05",1,"A1l.3",806.0836418,67.091670110812,0.442445862374859
"1_F06",1,"Arid2.3",894.6219596,73.3891912316526,0.624626572481777
