"Position","Pool","shRNA","Percentage","precentile","z"
"control1_B02",1,"Bptf.1",34.07443209,60.7968774854431,0.274028850720432
"control1_B03",1,"Bptf.2",46.15384615,98.015287290043,2.05691654507625
"control1_B04",1,"Bptf.3",29.29171669,33.2911934877602,-0.431886551294196
"control1_B05",1,"Bptf.4",23.47354138,9.84154946409639,-1.29063293686216
"control1_B06",1,"Whsc1.1",28.15600411,27.4414905773221,-0.599514548244165
"control1_B07",1,"Whsc1.2",28.89423077,31.1870836577199,-0.490554360173636
"control1_B08",1,"Whsc1.3",29.21568627,32.8843654558306,-0.443108428410204
"control1_B09",1,"Whsc1.4",28.03442029,26.8465685248959,-0.617459979656156
"control1_B10",1,"Cd4.1",27.84535187,25.9345032147789,-0.64536594907942
"control1_B11",1,"Cd4.1",18.03648289,1.81688851310107,-2.09312754687918
"control1_C02",1,"Mll2.1",33.26547231,56.1442959754445,0.154628652182094
"control1_C03",1,"Mll2.2",32.70305114,52.8546589781319,0.0716168622014304
"control1_C04",1,"Mll2.3",38.6009271,82.6936147901107,0.942126840557201
"control1_C05",1,"Mll2.4",37.55122951,78.4415967017356,0.78719441529965
"control1_C06",1,"Brd8.1",34.59937565,63.7396758042722,0.351509050397877
"control1_C07",1,"Brd8.2",34.74625144,64.5495552728099,0.373187505767408
"control1_C08",1,"Brd8.3",33.20672816,55.8022798888011,0.145958180118618
"control1_C09",1,"Brd8.4",32.01232937,48.7901242827576,-0.0303317371130516
"control1_C10",1,"Cd4.2",43.38394794,95.0332623513868,1.64808732466063
"control1_C11",1,"Cd4.2",36.70860795,74.6278946417021,0.66282583228223
"control1_D02",1,"Ncor1.1",40.82145851,89.7934718238501,1.26987105945349
"control1_D03",1,"Ncor1.2",48.71794872,99.2561734051856,2.43537090523079
"control1_D04",1,"Ncor1.3",41.6481069,91.802094045685,1.39188204730186
"control1_D05",1,"Ncor1.4",43.00091491,94.4257379855076,1.59155272187885
"control1_D06",1,"Cxxcl.1",17.87627862,1.71395483910148,-2.11677324857857
"control1_D07",1,"Cxxcl.2",29.95824635,36.9375184439827,-0.333508639680728
"control1_D08",1,"Cxxcl.3",27.68089054,25.1543660386473,-0.669639980915562
"control1_D09",1,"Cxxcl.4",26.24028691,18.8815666450959,-0.882269043187422
"control1_D10",1,"Cd4.3",30.69828722,41.1269454492307,-0.224280679293767
"control1_D11",1,"Cd4.3",21.83633925,6.27267527202586,-1.53227938728197
"control1_E02",1,"Smarca4.1",27.37611698,23.7420796488002,-0.714623705042411
"control1_E03",1,"Smarca4.2",32.35919235,50.8323034614453,0.0208642675605047
"control1_E04",1,"Smarca4.3",34.1595092,61.2785330001711,0.286585993950802
