"Position","Pool","shRNA","Percentage","precentile","z"
"control1_B02",1,"Bptf.1",42.67762204,46.4467661731892,-0.0891844497073688
"control1_B03",1,"Bptf.2",45.12820513,57.4262741407786,0.187237381109684
"control1_B04",1,"Bptf.3",41.65666267,41.9041162486986,-0.204347024441868
"control1_B05",1,"Bptf.4",47.62550882,68.0439885451887,0.468929220457185
"control1_B06",1,"Whsc1.1",39.03523777,30.8523619387076,-0.500039536629818
"control1_B07",1,"Whsc1.2",40.43269231,36.6021591184531,-0.342408912307506
"control1_B08",1,"Whsc1.3",38.95424837,30.5314778727088,-0.509175010679292
"control1_B09",1,"Whsc1.4",34.87318841,16.6144895492616,-0.969512009828899
"control1_B10",1,"Cd4.1",38.87923545,30.2356008435261,-0.517636347397866
"control1_B11",1,"Cd4.1",89.21910228,99.999987693311,5.16061965992455
"control1_C02",1,"Mll2.1",23.23561346,1.12384209999394,-2.28221174528234
"control1_C03",1,"Mll2.2",10.21057155,0.00879195007274282,-3.751415522099
"control1_C04",1,"Mll2.3",42.56215761,45.9295530333977,-0.102208651688151
"control1_C05",1,"Mll2.4",28.58606557,4.66063009774634,-1.67868935341553
"control1_C06",1,"Brd8.1",41.67533819,41.9864373672112,-0.202240455825229
"control1_C07",1,"Brd8.2",39.73471742,33.682666183465,-0.421139357214857
"control1_C08",1,"Brd8.3",53.06565383,86.0500074973108,1.08256882717399
"control1_C09",1,"Brd8.4",47.90841039,69.1758156016183,0.500840062509236
"control1_C10",1,"Cd4.2",50.82119616,79.6560273891703,0.829397612182551
"control1_C11",1,"Cd4.2",92.71020571,99.9999986072492,5.55441051142851
"control1_D02",1,"Ncor1.1",31.09807209,8.14568095294703,-1.39533905849336
"control1_D03",1,"Ncor1.2",28.20512821,4.25657018732958,-1.72165847489013
"control1_D04",1,"Ncor1.3",24.94432071,1.83326137350836,-2.08947231591846
"control1_D05",1,"Ncor1.4",38.51784081,28.8285267244614,-0.55840108149071
"control1_D06",1,"Cxxcl.1",38.28543595,27.9402981537043,-0.584615975878144
"control1_D07",1,"Cxxcl.2",54.95824635,90.2520908068132,1.29605021921651
