type,shRNA,count,ZScore
target,Hltf.3,200863,10.789158184810745
target,Hat1.3,195157,10.473432933034319
target,Asxl3.1,174038,9.304873242836921
target,Elp4.4,131530,6.952814181758698
target,Asxl2.4,108230,5.663575070929616
target,Hells.4,88174,4.5538334569043775
target,Bmi1.4,64511,3.244508775378688
target,Epc2.4,61432,3.0741410834369396
target,Gtf2b.1,57316,2.846393951240695
target,Cbx3.1,52117,2.558722099858704
target,Ing3.3,50016,2.442469251281369
target,Brd3.2,37132,1.7295698219284985
target,Baz1a.2,36391,1.688568698275093
target,Arid2.2,34777,1.5992626070786065
target,Asxl3.4,34455,1.5814456545598525
target,Asxl3.2,33780,1.5440964528512848
target,Hdac8.4,31196,1.4011181754958193
target,Fkbp1a.4,30386,1.3562991334455379
target,Hdac2.1,30042,1.337264873611838
target,Dnmt3a.4,29562,1.3107054412857455
target,Atad2b.1,27794,1.2128781988846373
target,Ehmt2.1,23561,0.9786572050589077
target,Chd9.4,23011,0.9482245221852599
target,Baz1b.2,22504,0.9201711217908245
target,Brd9.3,22159,0.9010815298064454
target,Dnmt1.2,21003,0.8371175636211056
target,Atad2.3,20902,0.8315290164024902
target,Fbxl19.1,20730,0.8220118864856403
target,Fkbp1a.1,20207,0.7930731716803352
target,Cbx5.2,19689,0.7644111176284268
target,Brwd3.2,19166,0.7354724028231217
target,Chd8.2,18973,0.7247932977420053
target,Jmjd1c.4,18754,0.7126755567432255
target,Hdac2.3,18176,0.6806935736505556
target,Dnmt3b.2,17449,0.6404671001066611
target,Chd1.3,17324,0.6335505812717411
target,Ezh1.2,16101,0.5658793609908841
target,Ercc5.1,14872,0.497876147805951
target,Hat1.1,14819,0.494943543819945
target,Hira.4,14646,0.4853710817524157
target,Brpf1.2,13823,0.4398327217433027
target,Hdac2.4,13799,0.4385047501269981
target,Atr.3,13747,0.43562747829167137
target,Gtf3c4.4,13426,0.4178658579235969
target,Ing2.1,13284,0.4100086925271278
target,Dnmt3l.4,13014,0.3950690118437007
target,Epc2.2,12844,0.3856625462282095
target,Crebbp.3,12164,0.3480366837662449
target,Asxl2.1,11994,0.3386302181507537
target,Jarid2.1,11988,0.3382982252466776
target,Chd2.4,11749,0.3250738412343106
target,Ing5.2,11468,0.3095255068934105
target,Ctsl.1,11376,0.30443494903090945
target,Baz2b.1,11276,0.2989017339629735
target,Bop1.3,10862,0.27599422358171855
target,Hdac6.4,10825,0.2739469340065822
target,Aff4.2,10624,0.26282517172003095
target,Arid2.1,10607,0.2618845251584818
target,Dub2a.4,10444,0.25286538459774616
target,Chd6.3,9867,0.22093873365575561
target,Ctsl.2,9838,0.21933410128605418
target,Asxl1.4,9723,0.2129709039579278
target,Chd8.1,9618,0.20716102813659504
target,Epc2.3,9345,0.19205535100112983
target,Cbx1.4,9333,0.19139136519297753
target,Aurkb.3,9320,0.19067204723414585
target,Cbx8.2,9260,0.18735211819338426
target,Jmjd4.2,9223,0.18530482861824796
target,Ezh1.3,9217,0.18497283571417178
target,Gadd45b.2,9091,0.17800098472857245
target,Chd3.1,8653,0.15376550273101292
target,Hdac7.2,8631,0.15254819541606698
target,Cbx3.4,8578,0.14961559143006092
target,Atrx.3,8549,0.1480109590603595
target,Ino80.1,8423,0.14103910807476017
target,Ino80.3,8422,0.14098377592408082
target,Cbx4.4,8236,0.1306919958977199
target,Jarid2.2,8223,0.12997267793888823
target,Hdac8.3,7945,0.11459034005002622
target,Fbxo44.1,7836,0.10855913562597601
target,Jarid2.4,7783,0.10562653163996995
target,Brwd3.1,7713,0.10175328109241477
target,Baz1a.4,7689,0.10042530947611013
target,Ash2l.1,7632,0.09727137688738663
target,Elp3.2,7596,0.09527941946292967
target,Epc2.1,7590,0.09494742655885352
target,Jhdm1d.1,7556,0.09306613343575529
target,Cbx7.3,7400,0.08443431792977517
target,Atrx.4,7384,0.08354900351890542
target,Cbx1.1,7133,0.06966063369838613
target,Atad2b.3,7064,0.0658427153015103
target,Baz1b.1,6778,0.05001772020721342
target,Aff4.4,6746,0.04824709138547391
target,Jmjd1c.2,6453,0.03203477123642151
target,Cbx8.3,6376,0.02777419563411081
target,Dnmt3b.3,6255,0.021079005401908286
target,Ing3.4,6195,0.0177590763611467
target,Chd5.1,6170,0.01637577259416271
target,Ep400.1,6117,0.013443168608156643
target,Dnmt3a.1,6085,0.011672539786417132
target,Ash2l.2,6061,0.010344568170112499
target,Hdac9.2,5994,0.006637314074595397
target,Ash1l.1,5910,0.00198941341752918
target,Cbx3.3,5747,-0.007029727143206456
target,Asxl2.2,5734,-0.007749045102038132
target,Actl6b.2,5649,-0.012452277909783708
target,Eed.3,5466,-0.02257806148410654
target,Elp4.1,5419,-0.025178672566036446
target,Asxl1.2,5326,-0.0303245625792169
target,Ercc5.2,5283,-0.03270384505842937
target,Brd8.4,5170,-0.038956378085197016
target,Gtf3c4.2,5148,-0.04017368540014293
target,Hdac10.3,5051,-0.04554090401604082
target,Dnmt3a.3,5043,-0.045983561221475705
target,Atr.2,5040,-0.04614955767351378
target,Atm.3,4976,-0.049690815316992806
target,Bop1.2,4965,-0.05029946897446576
target,Epc1.3,4898,-0.05400672306998286
target,Cbx2.2,4857,-0.05627534124783661
target,Chd2.2,4719,-0.06391117804158826
target,Chd1.2,4705,-0.06468582815109929
target,Chaf1b.1,4622,-0.06927839665748614
target,Hdac1.2,4596,-0.0707170325751495
target,Brwd1.1,4585,-0.07132568623262246
target,Eed.2,4521,-0.07486694387610147
target,Atad2b.2,4487,-0.0767482369991997
target,Cbx5.4,4463,-0.07807620861550434
target,Chd6.1,4427,-0.0800681660399613
target,Ing2.4,4391,-0.08206012346441824
target,Cxxc1.4,4384,-0.08244744851917377
target,Ehmt2.3,4366,-0.08344342723140223
target,Atad2.1,4284,-0.08798066358710974
target,Ehmt2.2,4239,-0.09047061036768092
target,Hdac6.2,4196,-0.09284989284689339
target,Gtf2b.4,4190,-0.09318188575096954
target,Carm1.4,4184,-0.0935138786550457
target,Aff1.3,4158,-0.09495251457270906
target,Elp4.2,4107,-0.09777445425735641
target,Brd1.1,4006,-0.10336300147597174
target,Dmap1.4,3984,-0.10458030879091765
target,Hdac2.2,3956,-0.10612960900993973
target,Ing3.1,3924,-0.10790023783167924
target,Jhdm1d.4,3864,-0.11122016687244082
target,Ing5.1,3765,-0.11669804978969743
target,Brpf1.3,3726,-0.11885600366619246
target,Asxl1.1,3703,-0.12012864313181773
target,Aurkb.1,3673,-0.12178860765219852
target,Baz1b.3,3619,-0.12477654378888395
target,Crebbp.1,3546,-0.1288157907884772
target,Aff4.3,3546,-0.1288157907884772
target,Ash1l.2,3545,-0.12887112293915656
target,Chd8.3,3530,-0.12970110519934697
target,Brpf3.1,3485,-0.13219105197991815
target,Ing4.3,3455,-0.13385101650029896
target,Hdac6.1,3314,-0.14165284974608866
target,Actl6b.4,3302,-0.142316835554241
target,Bop1.1,3293,-0.14281482491035521
target,Cbx4.2,3291,-0.14292548921171394
target,Ezh2.4,3255,-0.1449174466361709
target,Ing4.1,3245,-0.1454707681429645
target,Chd1l.3,3069,-0.1552092266625318
target,Aurkb.4,3062,-0.1555965517172873
target,Gtf2f1.2,3051,-0.15620520537476026
target,Gadd45b.3,2948,-0.16190441689473434
target,Brwd1.3,2900,-0.1645603601273436
target,Epc1.2,2864,-0.16655231755180055
target,Brd1.2,2803,-0.1699275787432415
target,Cbx5.1,2728,-0.17407749004419346
target,Ctsl.3,2631,-0.17944470866009135
target,Brpf3.4,2543,-0.18431393791987502
target,Chd5.3,2523,-0.1854205809334622
target,Dnmt3b.4,2476,-0.1880211920153921
target,Brpf1.4,2473,-0.18818718846743018
target,Jarid2.3,2455,-0.18918316717965866
target,Chd1.4,2370,-0.19388639998740426
target,Baz2b.4,2354,-0.194771714398274
target,Hltf.2,2337,-0.1957123609598231
target,Ino80.2,2310,-0.19720632902816584
target,Cbx2.3,2298,-0.19787031483631815
target,Chd4.1,2269,-0.19947494720601958
target,Aff1.1,2266,-0.19964094365805765
target,Hcfc1.3,2253,-0.20036026161688933
target,Cbx1.2,2238,-0.20119024387707973
target,Chd3.4,2222,-0.20207555828794949
target,Asxl2.3,2211,-0.20268421194542244
target,Hdac7.1,2206,-0.20296087269881924
target,Atad2.4,2197,-0.2034588620549335
target,Chd9.3,2193,-0.20368019065765092
target,Chaf1a.1,2176,-0.20462083721920005
target,Chd1l.2,2171,-0.20489749797259682
target,Brd1.3,2168,-0.20506349442463492
target,Hdac3.3,2134,-0.20694478754773316
target,Cbx2.1,2103,-0.20866008421879328
target,Dnmt1.4,2101,-0.208770748520152
target,Gadd45b.1,2101,-0.208770748520152
target,Chd3.2,2061,-0.2109840345473264
target,Atm.2,2058,-0.21115003099936447
target,Cbx6.2,2033,-0.21253333476634848
target,Hira.1,2029,-0.21275466336906593
target,Baz2b.2,1994,-0.2146912886428435
target,Atad2.2,1966,-0.2162405888618656
target,Dmap1.1,1923,-0.21861987134107805
target,Fbxw9.4,1894,-0.22022450371077948
target,Chd6.2,1877,-0.22116515027232858
target,Chd9.1,1876,-0.22122048242300796
target,Fbxl19.3,1869,-0.22160780747776346
target,Ash2l.3,1828,-0.22387642565561722
target,Hltf.4,1823,-0.22415308640901402
target,Ing2.2,1815,-0.2245957436144489
target,Chd2.1,1773,-0.226919693942982
target,Carm1.2,1762,-0.22752834760045496
target,Aff1.2,1715,-0.23012895868238487
target,Ash1l.4,1712,-0.23029495513442294
target,Crebbp.4,1707,-0.23057161588781974
target,Hira.2,1684,-0.23184425535344502
target,Baz2a.1,1683,-0.23189958750412437
target,Cbx8.4,1677,-0.23223158040820055
target,Ezh2.3,1676,-0.2322869125588799
target,Baz2a.4,1654,-0.2335042198738258
target,Atad2b.4,1649,-0.2337808806272226
target,Chd8.4,1636,-0.23450019858605428
target,Fbxo44.2,1623,-0.23521951654488596
target,Chd4.2,1619,-0.2354408451476034
target,Brwd1.4,1619,-0.2354408451476034
target,Ehmt1.2,1609,-0.235994166654397
target,Cbx8.1,1596,-0.23671348461322866
target,Jmjd4.1,1575,-0.23787545977749522
target,Atrx.2,1563,-0.23853944558564755
target,Elp3.4,1559,-0.23876077418836497
target,Hdac10.1,1543,-0.23964608859923475
target,Actl6b.3,1531,-0.24031007440738705
target,Gadd45b.4,1497,-0.24219136753048529
target,Bmi1.1,1490,-0.2425786925852408
target,Ing5.3,1478,-0.2432426783933931
target,Jmjd4.3,1475,-0.2434086748454312
target,Carm1.1,1456,-0.24445998570833904
target,Atr.1,1444,-0.24512397151649135
target,Gtf2f1.4,1416,-0.24667327173551343
target,Elp4.3,1400,-0.24755858614638318
target,Hells.2,1392,-0.24800124335181806
target,Dot1l.1,1377,-0.24883122561200846
target,Ehmt1.4,1366,-0.2494398792694814
target,Dnmt3l.2,1366,-0.2494398792694814
target,Carm1.3,1347,-0.25049119013238924
target,Baz2b.3,1347,-0.25049119013238924
target,Dub2a.1,1314,-0.2523171511048081
target,Hdac3.4,1282,-0.25408777992654763
target,Brwd1.2,1272,-0.25464110143334123
target,Jhdm1d.2,1261,-0.25524975509081416
target,Gadd45a.2,1249,-0.2559137408989665
target,Ehmt1.3,1241,-0.25635639810440136
target,Aff1.4,1215,-0.2577950340220647
