type,shRNA,count,ZScore
control,Bcl6,67581,0.2340912530813593
control,Bcl6.2,68038,0.23669136935925847
control,Bcl6.3,9079,-0.09875776768375365
control,CD4.1,2932,-0.1337313229578152
control,CD4.2,4951,-0.12224415716989748
control,CD4.3,13402,-0.0741619193919417
control,CD4.4,164880,0.7876770599157363
control,CDK9.1,17026,-0.053543054203524724
control,CDK9.2,0,-0.15041303176919452
control,CDK9.3,11393,-0.08559218985649182
control,Ccnt1,49022,0.128499222443437
control,Ccnt1.2,28818,0.013547911111545055
control,Ccnt1.3,27486,0.005969454038981203
control,Ccnt1.4,2092,-0.1385105301206933
control,Cd14,35575,0.05199208111103
control,Cd14.2,10249,-0.09210101484974487
control,Cd19,9423,-0.09680056855990833
control,Cd19.3,98,-0.14985545760019206
control,Cd19.4,0,-0.15041303176919452
control,Fosb,0,-0.15041303176919452
control,Fosb.2,0,-0.15041303176919452
control,Hes1,104,-0.1498213204061715
control,Hes1.2,7307,-0.10883961898449175
control,Hes1.3,10,-0.1503561364458269
control,Id2,402,-0.14812583976981714
control,Id2.2,42,-0.1501740714110506
control,Id2.3,49583,0.13169105008435916
control,Id2.4,439,-0.14791532707335703
control,Id2.5,3,-0.15039596317218423
control,Id3,6876,-0.11129180742163516
control,Id3.2,0,-0.15041303176919452
control,Id3.3,0,-0.15041303176919452
control,Id3.4,11,-0.15035044691349014
control,Id3.5,0,-0.15041303176919452
control,Klf12,5595,-0.11858009834502427
control,Klf12.4,3,-0.15039596317218423
control,Klf12.5,31497,0.028790168241724153
control,Klf2,0,-0.15041303176919452
control,Klf2.2,0,-0.15041303176919452
control,Klf2.3,0,-0.15041303176919452
control,Klf2.4,1,-0.15040734223685776
control,Klf2.5,1,-0.15040734223685776
control,Klf2.6,213,-0.1492011613814647
control,Klf2.7,0,-0.15041303176919452
control,Ms4a1,65611,0.2228828743779428
control,Ms4a1.2,1868,-0.13978498536412748
control,Nfatc3.2,137909,0.6342246832609919
control,Nfatc3.3,2,-0.150401652704521
control,Nfatc3.7,0,-0.15041303176919452
