type,shRNA,count,ZScore
control,Bcl6,267348,5.887280638715565
control,Bcl6.2,67147,1.1366894721252288
control,Bcl6.3,24544,0.1257582806214494
control,CD4.1,3877,-0.3646511960541041
control,CD4.2,0,-0.4566489480776741
control,CD4.3,9943,-0.22071042644487646
control,CD4.4,17267,-0.04691843887184924
control,CDK9.1,58938,0.9418972239019927
control,CDK9.2,167,-0.45268618702842567
control,CDK9.3,19604,0.00853648670954954
control,Ccnt1,16760,-0.058949096668070536
control,Ccnt1.2,49198,0.7107757112092994
control,Ccnt1.3,4705,-0.34500349456441726
control,Ccnt1.4,22236,0.07099149917435124
control,Cd14,1,-0.45662521896959474
control,Cd14.2,12,-0.4563641987807221
control,Cd19,0,-0.4566489480776741
control,Cd19.3,0,-0.4566489480776741
control,Cd19.4,1,-0.45662521896959474
control,Fosb,0,-0.4566489480776741
control,Fosb.2,2,-0.45660148986151544
control,Hes1,0,-0.4566489480776741
control,Hes1.2,9,-0.4564353861049601
control,Hes1.3,0,-0.4566489480776741
control,Id2,1,-0.45662521896959474
control,Id2.2,0,-0.4566489480776741
control,Id2.3,39,-0.4557235128625801
control,Id2.4,0,-0.4566489480776741
control,Id2.5,0,-0.4566489480776741
control,Id3,46187,0.6393273667824309
control,Id3.2,0,-0.4566489480776741
control,Id3.3,0,-0.4566489480776741
control,Id3.4,86,-0.45460824478285156
control,Id3.5,0,-0.4566489480776741
target,Jmjd5.1,2179,-0.40494322157280976
target,Jmjd5.2,2852,-0.38897353183541933
target,Jmjd5.3,90290,1.6858522204052082
target,Jmjd5.4,32656,0.3182488053609902
target,Jmjd6.1,7458,-0.27967726002201637
target,Jmjd6.2,33477,0.3377304030941217
target,Jmjd6.3,2012,-0.4089059826220582
target,Jmjd6.4,315,-0.44917427903268453
target,Jmjd8.1,0,-0.4566489480776741
target,Jmjd8.2,0,-0.4566489480776741
target,Jmjd8.3,1,-0.45662521896959474
target,Kat2a.1,6,-0.4565065734291981
target,Kat2a.2,0,-0.4566489480776741
target,Kat2a.3,61764,1.0089556833341848
target,Kat2b.1,5539,-0.3252134184262544
target,Kat2b.2,131338,2.659884648845626
target,Kat2b.3,74620,1.3140170968020763
target,Kat2b.4,585,-0.4427674198512649
target,Kat5.1,2883,-0.38823792948496005
target,Kat5.2,73197,1.280250576005187
target,Kat5.3,765,-0.4384961803969851
target,Kat5.4,117722,2.336789113237442
target,Kdm1a.1,24845,0.1329007421533283
target,Kdm1a.2,27816,0.20339992225702355
target,Kdm1a.3,95859,1.8179996232990077
target,Kdm1a.4,55838,0.8683369888560636
target,Kdm1b.1,55137,0.851702884092452
target,Kdm1b.2,7577,-0.27685349616057586
target,Kdm1b.3,536,-0.44393014614715215
target,Kdm1b.4,8572,-0.2532430336216406
target,Kdm2a.1,4916,-0.3399966527596782
target,Kdm2a.2,5427,-0.32787107853113956
target,Kdm2a.3,12116,-0.16914707458848813
target,Kdm2a.4,1144,-0.4295028484349183
target,Kdm2b.1,32,-0.45588961661913546
target,Kdm2b.2,5862,-0.31754891651663014
target,Kdm2b.3,269,-0.4502658180043338
target,Kdm2b.4,3737,-0.36797327118521056
target,Kdm3a.1,6741,-0.29669103051489737
target,Kdm3a.2,42118,0.5427736260076291
target,Kdm3a.3,98249,1.8747121916086111
target,Kdm3a.4,16772,-0.05866434737111855
target,Kdm3b.2,4457,-0.35088831336809156
target,Kdm3b.3,9731,-0.22574099735769484
target,Kdm3b.4,2007,-0.40902462816245483
target,Kdm4a.1,37945,0.4437520579925769
target,Kdm4a.2,1355,-0.4244960066301793
target,Kdm4a.3,18812,-0.010256966889281367
target,Kdm4a.4,125,-0.4536828095677576
target,Kdm4b.1,0,-0.4566489480776741
target,Kdm4b.2,0,-0.4566489480776741
target,Kdm4b.3,0,-0.4566489480776741
target,Kdm4c.1,92279,1.7330494163749994
target,Kdm4c.2,21875,0.062425291157712406
target,Kdm4c.3,38487,0.4566132345715748
target,Kdm4c.4,6492,-0.30259957842665103
target,Kdm4d.1,45203,0.6159779244323682
target,Kdm4d.2,31950,0.30149605505698185
target,Kdm4d.3,669,-0.440774174772601
target,Kdm4d.4,10496,-0.20758822967700588
target,Kdm5a.1,55308,0.8557605615740177
target,Kdm5a.2,168523,3.542251532775585
target,Kdm5a.3,8888,-0.24574463546857167
target,Kdm5a.4,1632,-0.41792304369220434
target,Kdm5b.1,5,-0.45653030253727744
target,Kdm5b.2,17035,-0.05242359194625425
target,Kdm5b.3,35538,0.3866360948456249
target,Kdm5b.4,4455,-0.3509357715842502
target,Kdm5c.1,32636,0.31777422319940357
target,Kdm5c.2,45948,0.6336561099514705
target,Kdm5c.3,748,-0.43889957523433376
target,Kdm5c.4,1616,-0.41830270942147363
target,Kdm5d.1,20319,0.025502798986271887
target,Kdm5d.2,2156,-0.4054889910586344
target,Kdm5d.3,16861,-0.05655245675205801
target,Kdm5d.4,1,-0.45662521896959474
target,Kdm6a.1,2295,-0.40219064503560725
target,Kdm6a.2,12124,-0.16895724172385349
target,Kdm6a.3,765,-0.4384961803969851
target,Kdm6a.4,3835,-0.36564781859343604
target,Kdm6b.1,31,-0.4559133457272148
target,Kdm6b.2,251,-0.4506929419497618
target,Kdm6b.3,4317,-0.35421038849919806
target,Kdm6b.4,5201,-0.3332338569570686
control,Klf12,0,-0.4566489480776741
control,Klf12.4,0,-0.4566489480776741
control,Klf12.5,4,-0.45655403164535674
control,Klf2,883,-0.43569614564362397
control,Klf2.2,0,-0.4566489480776741
control,Klf2.3,0,-0.4566489480776741
control,Klf2.4,0,-0.4566489480776741
control,Klf2.5,0,-0.4566489480776741
control,Klf2.6,0,-0.4566489480776741
control,Klf2.7,2,-0.45660148986151544
target,L3mbtl1.1,22,-0.45612690769992875
target,L3mbtl1.2,1153,-0.4292892864622043
target,L3mbtl1.3,77753,1.3883603924146235
target,L3mbtl1.4,26620,0.17501990899414252
target,L3mbtl2.1,13235,-0.14259420264771566
target,L3mbtl2.3,5,-0.45653030253727744
target,L3mbtl2.4,2951,-0.3866243501355655
target,L3mbtl3.1,10891,-0.19821523198566976
target,L3mbtl3.2,1911,-0.4113026225380707
target,L3mbtl3.3,5248,-0.33211858887733997
target,L3mbtl3.4,11441,-0.1851642225420372
target,L3mbtl4.1,11886,-0.17460476944673448
target,L3mbtl4.2,17014,-0.05292190321592022
target,L3mbtl4.3,4030,-0.3610206425179663
target,L3mbtl4.4,417,-0.44675391000859266
target,Mbd1.1,10343,-0.2112187832131437
target,Mbd1.2,10227,-0.2139713597503462
target,Mbd1.3,71,-0.4549641814040415
target,Mbd1.4,12834,-0.15210957498752778
target,Mbd2.2,153,-0.4530183945415363
target,Mbd2.3,11937,-0.17339458493468854
target,Mbd2.4,5965,-0.315104818384459
target,Mbd3.1,12372,-0.16307242292017915
target,Mbd3.2,69820,1.200117378021283
target,Mbd3.3,55,-0.45534384713331083
target,Mbd3.4,817,-0.43726226677685986
target,Mbd4.1,74483,1.310766208995208
target,Mbd4.2,11416,-0.1857574502440205
target,Mbd4.3,20731,0.035279191514956655
target,Mbd4.4,3520,-0.3731224876384256
target,Mecom.1,2459,-0.39829907131059683
target,Mecom.2,566,-0.44321827290477217
target,Mecom.3,7781,-0.2720127581123922
target,Mecom.4,3887,-0.3644139049733108
target,Mecp2.1,0,-0.4566489480776741
target,Mecp2.2,2,-0.45660148986151544
target,Mecp2.3,0,-0.4566489480776741
target,Men1.1,6980,-0.29101977368393706
target,Men1.3,4817,-0.34234583445953204
target,Men1.4,32378,0.3116521133149359
target,Mll1.1,3221,-0.38021749095414586
target,Mll1.2,35776,0.3922836225685059
target,Mll1.3,50147,0.7332946347765854
target,Mll1.4,340,-0.4485810513307012
target,Mll2.1,68021,1.1574287125865648
target,Mll2.2,46175,0.6390426174854789
target,Mll2.3,0,-0.4566489480776741
target,Mll2.4,14393,-0.11511589549184927
target,Mll3.2,91718,1.719737386742494
target,Mll3.3,12340,-0.16383175437871778
target,Mll3.4,4343,-0.35359343168913543
target,Mll5.1,9879,-0.2222290893619537
target,Mll5.2,12498,-0.16008255530218332
target,Mll5.3,4782,-0.34317635324230866
target,Mll5.4,15589,-0.08673588222896825
target,Morf4l1.2,271806,5.993065002533227
target,Morf4l1.3,46166,0.6388290555127649
target,Morf4l1.4,49270,0.7124842069910112
control,Ms4a1,15937,-0.07847815261736073
control,Ms4a1.2,2,-0.45660148986151544
target,Msl3.1,75,-0.4548692649717242
target,Msl3.2,3194,-0.38085817687228785
target,Msl3.3,22900,0.08674762693902766
target,Msl3.4,1065,-0.43137744797318556
target,Mta1.1,1143,-0.42952657754299767
target,Mta1.2,817,-0.43726226677685986
target,Mta1.3,4252,-0.3557527805243546
target,Mta1.4,29929,0.25353952762865195
target,Mta2.1,11725,-0.17842515584750693
target,Mta2.2,78375,1.403119897639968
target,Mta2.3,316,-0.4491505499246052
target,Mta2.4,7449,-0.27989082199473037
target,Mta3.1,80983,1.4650054115108657
target,Mta3.2,77,-0.4548218067555655
target,Mta3.3,634,-0.4416046935553776
target,Mta3.4,3293,-0.37850899517243397
target,Mtf2.1,13180,-0.14389930359207892
target,Mtf2.2,60442,0.977585802453308
target,Mtf2.3,2143,-0.4057974694636657
target,Mtf2.4,6655,-0.2987317338097199
target,Myst1.1,104,-0.45418112083742357
target,Myst1.2,58496,0.9314089581309279
target,Myst1.3,39853,0.48902719620794227
target,Myst1.4,6645,-0.29896902489051325
target,Myst2.1,8883,-0.24586328100896834
target,Myst2.2,1918,-0.4111365187815154
target,Myst2.3,345,-0.44846240579030455
target,Myst2.4,3534,-0.37279028012531495
target,Myst3.1,648,-0.441272486042267
target,Myst3.2,36664,0.4133550705429527
target,Myst3.3,4352,-0.35337986971642144
target,Myst3.4,5,-0.45653030253727744
target,Myst4.1,70768,1.2226125724804897
target,Myst4.3,8340,-0.2587481866960456
target,Myst4.4,774,-0.43828261842427113
target,Nap1l1.1,14860,-0.10403440201880125
target,Nap1l1.2,1288,-0.42608585687149453
target,Nap1l1.3,3471,-0.37428521393431285
target,Nap1l1.4,35330,0.38170044036512385
target,Nap1l2.1,49332,0.7139554116919299
target,Nap1l2.2,0,-0.4566489480776741
target,Nap1l2.3,20154,0.021587496153182114
target,Nap1l2.4,32188,0.30714358277986287
target,Nap1l3.1,107133,2.0855215877853963
target,Nap1l3.2,11833,-0.17586241217493906
target,Nap1l3.3,154507,3.2096643539356684
target,Nap1l3.4,11301,-0.18848629767314368
target,Ncoa1.1,50264,0.7360709404218673
target,Ncoa1.2,3233,-0.3799327416571939
target,Ncoa1.3,23708,0.10592074626712789
target,Ncoa1.4,28,-0.4559845330514528
target,Ncoa3.1,4815,-0.34239329267569074
target,Ncoa3.2,28154,0.21142036078783774
target,Ncoa3.3,8155,-0.263138071690722
target,Ncoa3.4,12460,-0.16098426140919794
target,Ncor1.1,31488,0.2905332071243305
target,Ncor1.3,291,-0.44974377762658846
target,Ncor1.4,32229,0.30811647621111543
target,Ncor2.1,9753,-0.22521895697994954
target,Ncor2.2,4114,-0.3590273974393024
target,Ncor2.3,9,-0.4564353861049601
target,Ncor2.4,3984,-0.3621121814896156
control,Nfatc3.2,12982,-0.14859766699178667
control,Nfatc3.3,147,-0.4531607691900123
control,Nfatc3.7,0,-0.4566489480776741
control,Nfatc3.8,0,-0.4566489480776741
target,Nsd1.1,1,-0.45662521896959474
target,Nsd1.2,340,-0.4485810513307012
target,Nsd1.3,23,-0.45610317859184946
target,Nsd1.4,14328,-0.11665828751700585
target,Orc1.1,4931,-0.33964071613848823
target,Orc1.2,7777,-0.27210767454470947
target,Orc1.3,229,-0.45121498232750706
target,Orc1.4,138,-0.4533743311627263
target,Padi1.1,46960,0.6576699673277545
target,Padi1.2,13,-0.45634046967264275
target,Padi1.3,163,-0.45278110346074296
target,Padi1.4,21712,0.0585574465407813
target,Padi2.1,0,-0.4566489480776741
target,Padi2.2,2,-0.45660148986151544
target,Padi2.3,0,-0.4566489480776741
target,Padi3,32,-0.45588961661913546
target,Padi4.1,760,-0.43861482593738177
target,Padi4.2,5850,-0.31783366581358213
target,Padi4.3,12033,-0.1711165905590727
target,Padi4.4,16140,-0.07366114367725635
target,Padi6.1,20784,0.036536834243161245
target,Padi6.2,0,-0.4566489480776741
target,Padi6.3,121,-0.45377772600007493
target,Padi6.4,77731,1.387838352036878
target,Paf1.1,0,-0.4566489480776741
target,Paf1.2,0,-0.4566489480776741
target,Paf1.3,0,-0.4566489480776741
target,Parp1.1,10654,-0.20383903060047145
target,Parp1.2,4391,-0.35245443450132746
target,Parp1.3,125853,2.5297304910304903
target,Parp1.4,5216,-0.3328779203358786
target,Parp2.1,96,-0.4543709537020582
target,Parp2.2,1,-0.45662521896959474
target,Parp2.3,1,-0.45662521896959474
target,Paxip1.1,1469,-0.4217908883091354
target,Paxip1.2,2487,-0.3976346562843755
target,Paxip1.3,113,-0.4539675588647096
target,Paxip1.4,45676,0.6272017925538922
target,Pbrm1.1,8215,-0.2617143252059621
target,Pbrm1.2,135361,2.755346850648779
target,Pbrm1.3,0,-0.4566489480776741
target,Pbrm1.4,2381,-0.4001499417407847
target,Pcgf1.1,18396,-0.02012827585028346
