shRNA,nbPctg_Q4,nbPctg_Q3,nbPctg_Q2,nbPctg_Q1,q3minusOther_nbPctg
Bcl6.2,68.93783064821993,85.97057984401391,93.51617633207596,68.27873700306603,9.059665182893283
Bcl6.3,80.18505030828126,70.16895627909881,82.56703155388998,77.99209813825647,-10.07910372104375
CD4.1,28.953317295146448,99.99987906751198,59.37733711878847,82.31152624048455,43.1191521827055
CD4.2,44.19796890165518,54.398478702738494,28.015562805782256,24.586181854395996,22.131907515460682
CD4.3,63.564772623191736,47.05363518325104,71.00319773058345,52.1382774892417,-15.181780764421255
CD4.4,82.16543458846982,60.21525148564175,77.806771066752,73.07673433081342,-17.467728509703342
CDK9.2,33.89314352223433,99.03799799852824,32.794606251435084,70.14562142284927,53.42687426635534
CDK9.3,79.24003639812896,99.99962867650638,82.13017145610075,87.69777593499741,16.97696741343067
Ccnt1,78.22947506487323,99.99997092949889,77.92135689316531,86.04800233622889,19.267026164743072
Cd14,63.26331773766096,62.88648488149873,46.11609320064759,62.91693119795255,5.454370836078361
Cd14.2,52.25761124625533,62.689431002643715,30.290350558339124,48.69984693309158,18.94016142341504
Cd19,55.61453217769636,59.77077458265544,38.73953848388888,55.99852987199241,9.653241071462887
Cd19.3,69.14433838931697,52.43135141662671,51.92245790869679,63.82346625809448,-9.198736102076033
Cd19.4,70.27923300885848,75.88649848052982,56.17331757920978,65.79462948751915,11.804105122000692
Fosb,22.845969480416016,28.140975912774902,15.249244203735177,36.28016472386013,3.349183110104459
Fosb.2,46.44124219753628,6.259227777696147,44.20716064814329,37.47281367284627,-36.4478443951458
Hes1,44.26003664945778,42.77067940719685,35.10280705808757,41.82154007210647,2.3758848139795745
Hes1.2,64.66567422993337,58.52254717640335,50.78359007124765,59.45378983146923,0.2215291321865962
Hes1.3,52.491482829231316,63.64767700403089,40.18954877906424,53.30273210388752,14.986422433303197
Id2,11.091135050373714,20.8724191833633,23.357903508514674,6.259227777696147,7.302997071168454
Id2.2,39.140188304983496,53.89215736477958,25.114221784511333,43.76857738918314,17.884494871886922
Id2.3,70.81745686788004,78.82015871767052,41.35740952689628,47.40563971166341,25.62665668219062
Id2.4,63.59241413821144,59.81185099259181,46.32012748627477,49.973113764356725,6.516632529644163
Id2.5,49.43614174749906,54.41917796386223,29.323451759962094,37.76835521009554,15.576528391343338
Id3,79.12630389514032,73.7885101279052,89.89222846645164,90.45731061254703,-12.703437530141144
Id3.2,67.36106490168234,84.12952309515053,51.19567590864873,75.81582031634859,19.33866938625731
Id3.3,78.64567792457329,86.36263012682204,63.129240183142244,75.16046054429907,14.050837242817167
Id3.4,49.778421716393,37.82474144283678,33.521150619760114,63.91145786933989,-11.245601958994214
Id3.5,21.13274392355838,23.329577213211547,28.57969869785576,28.423704016309443,-2.7158049993629803
Jmjd5.1,50.74028278267163,23.329577213211547,53.140544671460596,50.96309582068964,-28.285063878395743
Jmjd5.2,44.95716125837104,53.54260292104378,55.98180899715835,51.058836581230324,2.8766673087905446
Jmjd5.3,92.64674377882417,68.96012005386886,95.86167339883546,88.34031981711273,-23.32279227772193
Jmjd5.4,83.92216692395249,78.10886989809822,87.1903656446795,80.24507007311183,-5.676997649149726
Jmjd6.1,68.11784857409033,37.1458765911613,67.20341952790223,64.60917293212944,-29.49760375354603
Jmjd6.2,94.00696796852655,86.13272112882161,86.87830563848587,91.81912876851003,-4.768746329685882
Jmjd6.3,51.128413323086974,48.35084778340982,53.43539034017398,68.23342718565789,-9.248229166229798
Jmjd6.4,48.340608906046434,37.24618647394466,43.44406178208752,46.19650630999656,-8.747539192098841
Jmjd8.1,6.259227777696147,6.259227777696147,6.259227777696147,6.259227777696147,0.0
Jmjd8.2,12.6623865836584,6.259227777696147,6.259227777696147,13.35975605211573,-4.501229026793943
Jmjd8.3,6.259227777696147,35.12092277720265,27.610694444092342,33.17278799691161,12.773352704302614
Kat2a.1,13.700492814387946,6.259227777696147,16.53625214598566,14.15514846065576,-8.538070029313642
Kat2a.2,6.259227777696147,6.259227777696147,6.259227777696147,6.259227777696147,0.0
Kat2a.3,85.73184460388038,78.8927097303743,93.33967948635768,88.32787510020196,-10.240423333105696
Kat2b.1,57.239923290061704,41.378763408207085,63.82956287040101,50.87879344260799,-15.937329792816485
Kat2b.3,92.1657969633248,82.5833695445911,94.62639323186484,89.15761492150443,-9.399898827640257
Kat2b.4,38.28308389666816,65.41974832043476,48.9570920867603,65.23462116682101,14.594815937018275
Kat5.1,74.5204737222884,65.64366532115696,58.94401210788634,66.03297160106845,-0.8554871559241093
Kat5.3,56.08258869209134,55.972917200263105,43.45544543373167,53.64042109966229,4.9134321251013375
Kat5.4,96.28832525168379,84.82312345797266,97.49408670686445,91.52943345101687,-10.28082501188237
Kdm1a.1,85.88137179548386,78.03505773846214,85.21573739282388,75.36656562723346,-4.119500533384922
Kdm1a.2,79.66625201003333,74.07872905928792,84.20679087859145,77.4577345041942,-6.364863404985073
Kdm1a.4,86.27566945174624,50.20594193678682,91.7647139624176,71.22456726878917,-32.88237495753085
Kdm1b.1,82.8541230238283,71.04167316455857,91.67052515889115,93.74083722073459,-18.38015530325943
Kdm1b.2,68.05099862595927,76.06452798032356,68.36223598344478,73.77990440189292,6.00014830989123
Kdm1b.3,59.98975305693289,63.21937861844892,40.457575123962165,58.92398502491025,10.095607549847152
Kdm1b.4,69.2653013238494,56.78801225002733,69.99458633986261,53.09203199647436,-7.329294303368123
Kdm2a.1,54.76713778459717,71.4899344037053,63.398486643464594,56.312177339284034,13.330667147923371
Kdm2a.2,82.83451594401723,73.85680818089403,66.47655920068497,83.43995053596988,-3.7268670459966557
Kdm2a.3,79.9277123281805,69.31842994482011,73.5807792124953,71.06515150876288,-5.539451071659457
Kdm2a.4,59.87906066475715,47.8279477075824,48.2106189403542,52.93637170060256,-5.847402727655563
Kdm2b.1,47.947675377564956,33.44867774846663,23.078068107890367,6.259227777696147,7.6870206607494715
Kdm2b.2,78.55663613963333,53.091703569017476,64.48772333751324,64.66553771082064,-16.1449288269716
Kdm2b.3,61.87283902611371,50.02984853617991,40.90401389957568,43.44558031300228,1.2890374566160219
Kdm2b.4,46.66719095397245,39.68674021430224,59.426880255752515,52.00881204992835,-13.014220872248863
Kdm3a.1,67.27552647988853,62.76636762270479,66.79320485697066,68.99373549149102,-4.921121320078612
Kdm3a.2,75.32305072387479,57.04317457055953,88.74603924132829,75.15674032007996,-22.698768857868146
Kdm3a.3,94.73047620234986,81.90236055067597,96.63758399799924,92.29059886213618,-12.650525803485806
Kdm3a.4,52.58592458821541,50.2350395770597,77.90003105712245,77.56846278044435,-19.116433231534366
Kdm3b.2,76.30993400828498,70.73244746096816,61.791999931854136,68.69847463718493,1.7989779351934772
Kdm3b.3,67.24942147353879,51.6049506984973,70.57964269667063,64.42506407454806,-15.813092049755205
Kdm3b.4,56.8636957137502,64.25097648575986,52.84357150662935,52.82177307783687,10.074629719687728
Kdm4a.1,89.12362565412984,61.124442290550654,87.9247994145992,85.54514111987748,-26.40674643898486
Kdm4a.2,46.03449673299359,56.06415828757788,51.073171196086776,39.761267561853344,10.441179790599975
Kdm4a.3,88.4798698207421,79.45193287256772,81.53643186444573,85.36960983247614,-5.6767042999869375
Kdm4a.4,59.430900068354774,35.49113470009308,30.7970112889893,54.423018397192024,-12.725841884752285
Kdm4b.1,14.493563909264651,6.259227777696147,6.259227777696147,18.60183763891512,-6.858981997595826
Kdm4b.2,27.06698863408757,6.259227777696147,6.259227777696147,6.259227777696147,-6.935920285463807
Kdm4b.3,11.091135050373714,6.259227777696147,6.259227777696147,10.682070968407038,-3.0849168211294877
Kdm4c.2,85.37767008251524,77.25012907714198,82.2081246579769,83.76825313294671,-6.534553547337637
Kdm4c.3,84.10101058882184,66.44637266395655,87.75151725681485,80.0176657736615,-17.510358542476183
Kdm4c.4,61.267490840083084,42.0071786850989,65.47816194555064,51.29226273410094,-17.338793154812656
Kdm4d.1,90.23768106900337,85.52943824708166,90.58687861360181,92.96638508155995,-5.734210007640058
Kdm4d.2,95.6316605874355,81.29173741558446,85.76681081977206,73.34599717396561,-3.6230854448065912
Kdm4d.3,43.03925187638604,30.27054701960234,42.22115310646387,51.38884089074824,-15.279201604930378
Kdm4d.4,75.39613520010768,74.11692765160932,73.69037011163525,86.04269360050132,-4.259471985805433
Kdm5a.1,91.27278773821176,81.14273277918986,91.96969685639323,91.94370648041954,-10.585997579151652
Kdm5a.3,80.90418175005216,74.80023873553377,71.10865909677403,68.87104582542885,1.1722765114487572
Kdm5a.4,61.28675320438295,57.44123004515559,52.79489150681207,60.80544718748604,-0.8544672544047529
Kdm5b.1,36.974244764712545,62.71150233096113,32.069882183005596,30.19414381944317,29.632078741907364
Kdm5b.2,69.85131878499851,61.3454213172446,78.02401637368618,74.58610039733504,-12.808390534761983
Kdm5b.3,83.9739100759335,78.08078312143545,87.58904133745561,85.72437212434698,-7.6816580578099405
Kdm5b.4,64.14814539534524,67.89334312445831,61.848016821994364,67.23674666694272,3.482373496364204
Kdm5c.2,95.50603956664128,90.01003624779634,90.06861595733662,96.995703173331,-4.180083317973299
Kdm5c.3,73.39046031458528,72.94067979015516,52.54411591565383,66.32326538918866,8.854732583679237
Kdm5c.4,63.48791059819692,56.369133143284266,50.67402749476653,64.11919094717166,-3.0579098700941074
Kdm5d.1,84.93005428013566,77.39548544478059,80.62789259323444,82.61271786287173,-5.3280694673000255
Kdm5d.2,62.693848130835114,67.73396725610216,55.85227318134449,69.4255212775192,5.076753059535896
Kdm5d.3,81.09663166002964,74.78668896203688,78.01377299702492,81.91476632826988,-5.555034699737945
Kdm5d.4,27.00960160589686,6.259227777696147,17.069541830973016,34.2010430211997,-19.834167708327048
Kdm6a.1,65.79035356352566,67.65742471905686,56.22165217788145,71.90503867259662,3.018409914388954
Kdm6a.2,71.6104615635571,61.77698911692574,73.42047582801257,77.84545768457446,-12.515142575122304
