type,shRNA,count,ZScore
target,Mll5.1,172162,9.178217344218995
target,Rbbp7.3,147515,7.796797881780041
target,Psip1.2,83883,4.230340169526397
target,Kat5.2,60640,2.9276123500973146
target,Pbrm1.2,59321,2.85368480228391
target,Kat2b.2,58015,2.780485880794671
target,Mta2.2,50996,2.3870837139240977
target,Prmt8.4,50954,2.3847296904152553
target,Morf4l1.2,50660,2.3682515258533594
target,Mll2.2,48578,2.2515592176293198
target,L3mbtl1.3,46506,2.1354273911930997
target,Mbd1.1,44997,2.050850689411123
target,Prmt5.3,43677,1.9768670934189365
target,Phf20.2,41417,1.8501982093717082
target,Prmt3.2,36699,1.5857629018784236
target,Nap1l1.4,33173,1.3881370234932346
target,Prmt5.2,31624,1.3013183945599796
target,Kdm5c.2,31102,1.2720612452357967
target,Phf20.3,29565,1.185915194447925
target,Mll1.2,28369,1.1188815726247014
target,Kdm5a.2,28334,1.1169198863673329
target,Mbd4.1,26697,1.0251690177012653
target,Phf20l1.4,26542,1.0164815499900617
target,Rbbp4.3,26458,1.011773502972377
target,Prdm8.2,26429,1.0101481057877002
target,Prdm8.1,26423,1.0098118167150085
target,Myst4.3,25146,0.9382382924104462
target,Pcgf6.3,24615,0.9084767094772258
target,Mtf2.1,23878,0.8671692017149216
target,Phc1.2,23307,0.8351656916304229
target,Nap1l3.3,23271,0.8331479571942723
target,Mbd2.3,22739,0.8033303260822698
target,Psip1.1,22197,0.7729522131824479
target,Mta3.1,20698,0.6889359931882907
target,Kdm5d.1,20065,0.6534574960193104
target,Kdm4c.4,20031,0.6515518579407237
target,Prmt1.4,19309,0.611085072860149
target,L3mbtl3.1,18590,0.5707864323159202
target,Kdm1a.2,18281,0.5534675450722947
target,Prdm9.4,17916,0.5330099598168795
target,Ncor1.4,17829,0.5281337682628491
target,Myst3.2,17775,0.5251071666086232
target,Psip1.4,17772,0.5249390220722774
target,Prdm4.2,17689,0.5202870232333747
target,Mecom.2,17546,0.5122721336675545
target,Nap1l3.2,17199,0.4928234156302146
target,Men1.4,17153,0.49024519940624445
target,Prdm1.2,16884,0.47516823931389734
target,Prmt2.4,16875,0.4746638057048597
target,Prmt3.4,16827,0.47197349312332565
target,Mta1.4,16703,0.4650235189543627
target,Phf19.1,16635,0.4612122427971895
target,Polr2b.1,16049,0.42836801003096125
target,Kdm5b.2,15675,0.4074059911665084
target,Phf1.3,15571,0.40157698057318464
target,Ncoa1.2,15493,0.3972052226281918
target,Kat2a.3,15177,0.3794939981330926
target,Jmjd5.3,15165,0.3788214199877091
target,Phip.1,15144,0.37764440823328793
target,Prmt2.3,14956,0.36710735062227956
target,Ring1.4,14770,0.3566823893688351
target,L3mbtl3.4,14724,0.354104173144865
target,Myst3.3,14568,0.3453606572548793
target,Prdm10.2,14496,0.34132518838257825
target,Mta2.1,14460,0.3393074539464277
target,Prdm10.1,14335,0.33230143159868275
target,Mll5.2,14331,0.33207723888355495
target,Kdm5b.3,14208,0.32518331289337393
target,Kdm4a.3,14082,0.318121242366847
target,Rbbp7.4,13197,0.26851860414481293
target,Ncoa3.4,12937,0.25394607766150346
target,Mbd3.2,12644,0.23752396127838935
target,Kdm4c.1,12562,0.23292801061826868
target,Kdm1a.1,12287,0.21751476145322984
target,Kdm4d.1,11891,0.1953196826555739
target,Mll1.3,11556,0.1765435427636175
target,Morf4l1.4,11299,0.16213916081665392
target,Pcmt1.4,11261,0.16000933002293946
target,Nap1l3.1,11212,0.15726296926262345
target,Nsd1.2,11028,0.1469501043667429
target,Ncor1.1,10948,0.14246625006418615
target,Kdm5a.1,10910,0.1403364192704717
target,Ppargc1a.4,10581,0.12189656845120704
target,Phf19.3,10353,0.10911758368892029
target,Prdm15.4,10090,0.09437691266926496
target,Phc1.1,9610,0.06747378685392443
target,Pbrm1.1,9392,0.05525528387945727
target,Phf8.2,9193,0.04410169630184734
target,Pcgf2.3,9170,0.04281258818986228
target,Mbd1.4,8970,0.03160295243347039
target,Mll3.4,8866,0.02577394184014661
target,Parp1.3,8817,0.0230275810798306
target,Ring1.1,8815,0.022915484722266677
