type,shRNA,count,ZScore
target,Smarce1.3,329678,10.07992998894871
target,Smarcb1.2,288300,8.775771730298409
target,Smarcd1.2,286761,8.727265288226226
target,Smarca5.1,182047,5.426873101646221
target,Taf1.2,176545,5.253460207376465
target,Tet3.2,111611,3.206860266171028
target,Ssrp1.3,105030,2.9994392815855573
target,Zmynd11.3,86046,2.4010986082273162
target,Setmar.2,75390,2.065241137973133
target,Sp100.1,73050,1.9914886529510991
target,Smarca1.3,55630,1.4424423755648499
target,Sirt1.2,52520,1.3444209104287286
target,Wdr82.2,41102,0.9845466053083959
target,Suv39h2.3,34850,0.7874950940443988
target,Setmar.1,34195,0.7668507018694278
target,Smarcd1.1,33271,0.7377279257325223
target,Setd5.4,30984,0.6656459029780819
target,Sp140.1,30566,0.6524713137732913
target,Hdac5.3,30263,0.6429213125076177
target,Setdb1.2,26382,0.520599349101416
target,Setd5.2,24259,0.4536863039297165
target,Eaf1.1,22759,0.4064090699412335
target,Taf3.2,22603,0.40149223760643127
target,Setd1a.2,22229,0.3897044472653028
target,Suz12.4,21989,0.38214008982714553
target,Sfmbt2.3,21040,0.35222935979043196
target,Sfmbt1.1,19201,0.2942674709205518
target,Sirt1.4,19077,0.2903592195775039
target,Setmar.4,18856,0.2833937071032007
target,Rnf2.3,18794,0.28143958143167674
target,Smarcd1.4,18727,0.2793278649801912
target,Ube2a.1,18548,0.2736861150575655
target,Smarce1.4,18154,0.26126796159659066
target,Gtf2h1.2,16084,0.1960253786924841
target,Rpa3.3,15265,0.1702120089347724
target,Tet1.2,14902,0.1587709183095595
target,Paf1.3,14470,0.1451550749208764
target,Taf3.4,13473,0.11373147339653136
target,Setdb1.1,13306,0.10846794134581358
target,Sp110.2,13294,0.10808972347390572
target,Sfmbt1.3,13239,0.10635622489432801
target,Dpy30.1,12683,0.08883213016259699
target,Whsc1l1.4,12674,0.08854846675866608
target,Iws1.3,12270,0.075815131737768
target,Supt16h.4,12032,0.06831381061159536
target,Ube2a.2,11987,0.06689549359194087
target,Setd4.2,11951,0.06576083997621728
target,Setd3.1,11279,0.04458063914937689
target,Tet3.4,11113,0.03934862525465144
target,Brdt.1,11051,0.037394499583127475
target,Supt16h.1,10996,0.03566100100354976
target,Sirt4.2,10914,0.03307651221217936
target,Setd2.3,10845,0.03090175944870914
target,Fkbp5.2,10744,0.02771842569348462
target,Sirt5.1,10695,0.026174036049860842
target,Suz12.3,10586,0.022738557046697742
target,Setdb1.3,10535,0.02113113109108932
target,Setd7.1,10458,0.018704233079680527
target,Smyd4.2,10227,0.011423539045454144
target,Smarcc1.2,10207,0.010793175925607704
target,Rpa3.4,9782,-0.002602040371129147
target,Parp2.1,9531,-0.01051309752520197
target,H2afz.1,9394,-0.014831084896150084
target,Sfmbt2.2,9201,-0.02091408900266823
target,Setd2.1,9157,-0.022300887866330398
target,Sin3a.3,8989,-0.027595938073040494
target,Sp110.4,8964,-0.028383891972848543
target,Zmynd11.1,8608,-0.03960435550611518
target,Smyd3.2,8565,-0.040959636213785025
target,Sp100.2,8240,-0.051203036911289676
target,Smarca4.2,8181,-0.05306260811483667
target,Tet2.2,7975,-0.05955534824925501
target,Sin3b.3,7872,-0.06280171831646417
target,Suv420h2.1,7823,-0.06434610796008795
target,Phf10.1,7713,-0.06781310511924336
target,Smarca5.4,7641,-0.07008241235069056
target,Ube2b.1,7574,-0.07219412880217613
target,Suv39h1.4,7288,-0.08120832141598022
target,Setd8.3,7088,-0.08751195261444462
target,Taf1.3,7065,-0.08823687020226803
target,Chd7.2,6559,-0.10418505713438296
target,Rnf2.2,6417,-0.10866063528529268
target,Setd4.4,6407,-0.1089758168452159
target,Sirt7.3,6197,-0.11559462960360352
target,Sp140.4,6194,-0.11568918407158049
target,Sin3a.1,6155,-0.11691839215528105
target,Chd7.1,5933,-0.12391542278557653
target,Suv39h2.2,5672,-0.13214166149957257
target,Taf1.4,5619,-0.13381212376716564
target,Sin3b.2,5455,-0.13898110134990646
target,Ube2i.2,5448,-0.1392017284418527
target,Whsc1l1.3,5369,-0.14169166276524614
target,Zmynd11.4,5347,-0.14238506219707722
target,Smyd5.1,5284,-0.1443707060245935
target,Ssrp1.4,5224,-0.14626179538413284
target,Scml2.4,5218,-0.14645090432008676
target,Sp100.4,5126,-0.14935057467138038
target,Sp110.3,5045,-0.15190354530675848
target,Smarcc1.1,5029,-0.15240783580263562
target,Fkbp5.3,5020,-0.15269149920656652
target,Suv39h2.4,4893,-0.1566943050175914
target,Rnf2.1,4847,-0.15814414019323822
target,Suv39h1.1,4835,-0.15852235806514609
target,Cbx2.1,4809,-0.15934183012094646
target,Ssrp1.2,4786,-0.16006674770876986
target,Prdm16.1,4779,-0.16028737480071611
target,Brdt.3,4777,-0.16035041111270076
target,Trim24.3,4771,-0.1605395200486547
target,Smyd1.3,4754,-0.16107532870052418
target,Padi2.2,4591,-0.16621278812727266
target,Usp51.2,4530,-0.1681353956428043
target,Phc3.1,4527,-0.16822995011078126
target,Smarca5.2,4513,-0.16867120429467378
target,Smarcd3.2,4489,-0.1694276400384895
target,Smyd4.4,4483,-0.16961674897444343
target,Hdac11.3,4473,-0.16993193053436664
target,Brd7.3,4355,-0.17365107294146065
target,Sirt3.3,4302,-0.17532153520905372
target,Whsc1.3,4224,-0.17777995137645483
target,Uhrf1.1,4200,-0.17853638712027056
target,Setd1a.4,4149,-0.18014381307587898
target,Sin3a.2,4126,-0.1808687306637024
target,Tdg.4,4080,-0.1823185658393492
target,Suv420h1.4,4037,-0.18367384654701904
target,Clock.1,3952,-0.1863528898063664
target,Satb1.1,3938,-0.18679414399025893
target,Smyd3.3,3928,-0.18710932555018214
target,Tet3.1,3915,-0.18751906157808232
target,Wdr5.1,3887,-0.18840156994586735
target,Clock.2,3864,-0.18912648753369077
target,Jmjd8.2,3799,-0.19117516767319168
target,Trim28.3,3772,-0.19202615788498437
target,Ube2i.4,3723,-0.19357054752860817
target,Suv420h1.1,3694,-0.1944845740523855
target,Setd2.4,3683,-0.19483127376830103
target,Whsc1.4,3681,-0.19489431008028568
target,Sfmbt1.4,3658,-0.19561922766810907
target,Tet2.3,3647,-0.19596592738402463
target,Suv39h1.3,3616,-0.19694299021978662
target,Smarcd1.3,3565,-0.19855041617539504
target,Smyd2.1,3513,-0.20018936028699577
target,Smarcc2.4,3502,-0.20053606000291133
target,Scml4.1,3501,-0.20056757815890364
target,Setdb2.2,3483,-0.20113490496676545
target,Sirt1.3,3482,-0.20116642312275776
target,Smarca4.1,3475,-0.20138705021470402
target,Sirt1.1,3475,-0.20138705021470402
target,Suv39h1.2,3468,-0.20160767730665027
target,Setd4.3,3467,-0.20163919546264258
target,Sirt7.4,3433,-0.20271081276638153
target,Prdm16.3,3412,-0.2033726940422203
target,Ube2b.2,3311,-0.20655602779744484
target,Sp140.2,3304,-0.20677665488939106
target,Fkbp2.3,3229,-0.20914051658881522
target,Scml4.2,3133,-0.21216625956407814
target,Setd1a.3,3112,-0.2128281408399169
target,Usp27x.2,3092,-0.21345850395976335
target,Smyd2.2,3066,-0.21427797601556373
target,Ube2b.4,3057,-0.2145616394194946
target,Sirt3.4,3053,-0.2146877120434639
target,Parp2.3,2997,-0.21645272877903393
target,Taf3.1,2959,-0.21765041870674218
target,Whsc1l1.2,2862,-0.2207076798379974
target,Phc2.1,2815,-0.22218903316963654
target,Phf10.2,2773,-0.22351279572131405
target,Gtf2h1.1,2683,-0.22634942976062303
target,Satb1.3,2589,-0.2293121364239013
target,Dpy30.3,2570,-0.22991098138775543
target,Phf17.2,2553,-0.2304467900396249
target,Smarcd3.3,2552,-0.2304783081956172
target,Trim33.3,2540,-0.23085652606752508
target,H2afz.3,2527,-0.23126626209542528
target,Tcea1.3,2509,-0.23183358890328706
target,Kdm4b.1,2480,-0.2327476154270644
target,Satb1.2,2474,-0.23293672436301835
target,Suv420h2.3,2461,-0.23334646039091853
target,Arid1b.2,2459,-0.23340949670290317
target,Scml4.3,2454,-0.23356708748286478
target,Smarca5.3,2452,-0.23363012379484943
target,Setd3.3,2390,-0.23558424946637338
target,Smarcc1.3,2349,-0.23687649386205858
target,Setd2.2,2320,-0.23779052038583592
target,Smyd4.1,2317,-0.23788507485381288
target,Setd7.2,2287,-0.23883061953358256
target,Gtf2h1.3,2282,-0.23898821031354417
target,Sirt3.2,2228,-0.24069019073712955
target,Smarca1.1,2204,-0.24144662648094528
target,Taf3.3,2195,-0.2417302898848762
target,Usp27x.4,2188,-0.24195091697682242
target,Scmh1.2,2168,-0.24258128009666888
target,Dpy30.2,2149,-0.243180125060523
target,Usp51.4,2091,-0.24500817810807765
target,Smarca4.4,2085,-0.2451972870440316
target,Cecr2.2,2044,-0.2464895314397168
target,Ube2b.3,2043,-0.2465210495957091
target,Wdr82.4,2039,-0.2466471222196784
target,Wdr5.4,2029,-0.24696230377960163
target,Tcea1.4,2027,-0.24702534009158628
target,Scml2.1,2006,-0.24768722136742505
target,Sirt6.1,1995,-0.24803392108334057
target,Sirt7.1,1990,-0.24819151186330218
target,Supt16h.3,1968,-0.24888491129513327
target,Smarca1.2,1962,-0.2490740202310872
target,Trim33.4,1944,-0.249641347038949
target,Hdac5.1,1931,-0.2500510830668492
target,Setmar.3,1866,-0.25209976320635014
target,Uhrf1.3,1843,-0.25282468079417353
target,Phc3.3,1837,-0.25301378973012745
target,Fkbp2.2,1836,-0.2530453078861198
target,Kdm4b.3,1793,-0.2544005885937896
target,Phf17.1,1743,-0.2559764963934057
target,Trim33.2,1741,-0.25603953270539037
target,Smarca1.4,1709,-0.25704811369714464
target,Hdac5.2,1708,-0.257079631853137
target,Sirt5.2,1697,-0.25742633156905254
target,Setd8.4,1692,-0.2575839223490141
target,Fbxo17.3,1682,-0.2578991039089374
target,Smarcc2.2,1663,-0.2584979488727915
target,Sin3b.1,1654,-0.25878161227672236
target,Tet1.4,1653,-0.2588131304327147
target,Mecp2.3,1645,-0.2590652756806533
target,Smarcc2.3,1640,-0.2592228664606149
target,Uhrf1.2,1588,-0.26086181057221564
target,Ube2e1.3,1559,-0.26177583709599295
target,Trim66.4,1552,-0.2619964641879392
target,Usp27x.1,1538,-0.2624377183718317
target,Sin3a.4,1519,-0.26303656333568587
target,Zmynd8.1,1492,-0.26388755354747856
target,Setdb1.4,1487,-0.26404514432744014
target,Rpa3.2,1463,-0.26480158007125587
target,Rpa3.1,1455,-0.26505372531919447
target,Wbp7.4,1441,-0.265494979503087
target,Sp110.1,1410,-0.26647204233884897
target,Smarca4.3,1377,-0.2675121414865956
target,Tcea1.2,1360,-0.26804795013846505
target,Sfmbt1.2,1357,-0.268142504606442
target,Smarce1.2,1348,-0.2684261680103729
target,Sirt4.3,1345,-0.2685207224783499
target,Trim28.4,1333,-0.26889894035025774
target,Parp2.2,1327,-0.26908804928621166
target,Arid1a.1,1311,-0.26959233978208885
target,Sin3b.4,1300,-0.26993903949800435
target,Sp140.3,1281,-0.2705378844618585
target,Smyd5.3,1261,-0.27116824758170494
target,Fkbp2.1,1259,-0.27123128389368956
target,Usp22.3,1230,-0.2721453104174669
target,Scmh1.1,1225,-0.2723029011974285
target,Smyd1.2,1189,-0.27343755481315213
target,Zmynd11.2,1189,-0.27343755481315213
target,Setd8.2,1177,-0.27381577268505997
target,Sirt5.3,1164,-0.27422550871296014
target,Smarca2.2,1144,-0.2748558718328066
target,Trim24.2,1133,-0.27520257154872213
target,Whsc1.2,1130,-0.2752971260166991
target,Cbx2.3,1127,-0.27539168048467605
target,Smarcd3.1,1121,-0.27558078942063
target,Wdr82.3,1120,-0.2756123075766223
target,Suv420h1.3,1110,-0.2759274891365455
target,Smyd4.3,1067,-0.2772827698442154
target,Setdb2.4,1043,-0.27803920558803114
target,Sirt6.2,1042,-0.2780707237440234
target,Zmynd8.3,1020,-0.27876412317585453
target,Sirt4.1,1012,-0.2790162684237931
target,Suz12.1,1011,-0.2790477865797854
target,Suv420h1.2,993,-0.2796151133876472
target,Smarce1.1,985,-0.2798672586355858
target,Tet3.3,982,-0.2799618131035628
target,Smarcd3.4,929,-0.2816322753711558
target,Hdac11.2,921,-0.2818844206190944
target,Cecr2.1,920,-0.28191593877508675
target,Tdg.2,913,-0.282136565867033
target,Suv39h2.1,905,-0.28238871111497155
target,Padi2.3,902,-0.2824832655829485
target,Scmh1.3,891,-0.28282996529886406
target,Tet1.1,890,-0.2828614834548564
target,Phc3.2,875,-0.2833342557947412
target,Usp51.3,868,-0.28355488288668745
target,Hdac11.1,861,-0.2837755099786337
target,Ube2e1.1,849,-0.2841537278505416
target,Smyd3.1,839,-0.2844689094104648
target,Usp51.1,837,-0.28453194572244944
target,Kdm4b.2,836,-0.2845634638784418
target,Sirt6.4,832,-0.2846895365024111
target,Mecp2.2,828,-0.2848156091263804
target,Smarcd2.3,784,-0.28620240799004254
target,Iws1.1,759,-0.28699036188985055
target,Arid1a.2,758,-0.2870218800458429
target,Brdt.2,754,-0.2871479526698122
target,Phf10.3,748,-0.2873370616057661
target,Usp22.1,737,-0.28768376132168166
target,Chd7.3,735,-0.2877467976336663
target,Wbp7.3,734,-0.2877783157896586
target,Sirt7.2,721,-0.2881880518175588
target,Setdb2.3,713,-0.2884401970654974
target,Sirt4.4,708,-0.288597787845459
target,Paf1.2,707,-0.2886293060014513
target,Trim24.4,703,-0.2887553786254206
target,Setdb2.1,703,-0.2887553786254206
target,Ube2i.1,691,-0.28913359649732845
target,Sirt5.4,680,-0.289480296213244
target,Zmynd8.2,673,-0.28970092330519026
target,Uhrf1.4,664,-0.28998458670912114
target,Iws1.2,660,-0.29011065933309044
target,Mecp2.1,656,-0.29023673195705973
target,Tdg.1,640,-0.29074102245293687
target,Smyd5.2,631,-0.2910246858568678
