type,shRNA,count,ZScore
control,Bcl6.2,8656,-0.3154657125458736
control,Bcl6.3,26538,0.07538975300868853
control,CD4.1,2,-0.5046203484316347
control,CD4.2,1079,-0.4810798419780913
control,CD4.3,6232,-0.36844824517669
control,CD4.4,31528,0.18445858049539388
control,CDK9.1,50432,0.5976523910782953
control,CDK9.2,0,-0.5046640633925512
control,CDK9.3,7688,-0.33662375362946695
control,Ccnt1.2,9703,-0.2925809305060779
control,Ccnt1.3,79,-0.5029373224363489
control,Ccnt1.4,9,-0.5044673460684269
control,Cd14.2,10,-0.5044454885879687
control,Cd19.3,0,-0.5046640633925512
control,Cd19.4,3,-0.5045984909511765
control,Cd4.5,1438,-0.47323300649357686
control,Fosb.2,0,-0.5046640633925512
control,Hes1.2,379,-0.4963800782988716
control,Hes1.3,1,-0.504642205912093
control,Hes6.3,16,-0.5043143437052191
control,Id2.2,1,-0.504642205912093
control,Id2.3,7774,-0.3347440103100568
control,Id2.4,0,-0.5046640633925512
control,Id2.5,0,-0.5046640633925512
control,Id3.2,5,-0.50455477599026
control,Id3.3,344,-0.49714509011491065
control,Id3.4,344,-0.49714509011491065
control,Id3.5,0,-0.5046640633925512
target,Jmjd5.1,2242,-0.45565959220513774
target,Jmjd5.2,1161,-0.4792875285805142
target,Jmjd5.3,79404,1.2309073149149339
target,Jmjd5.4,22268,-0.017941688548071356
target,Jmjd6.1,10558,-0.27389278471426765
target,Jmjd6.2,76258,1.1621436813932555
target,Jmjd6.3,2071,-0.4593972213634998
target,Jmjd6.4,1215,-0.47810722463576827
target,Kat2a.1,3,-0.5045984909511765
target,Kat2a.2,0,-0.5046640633925512
target,Kat2a.3,28074,0.10896284299257218
target,Kat2b.1,3633,-0.42525583688770147
target,Kat2b.2,193299,3.7203650517081814
target,Kat2b.3,59535,0.796621035689814
target,Kat2b.4,454,-0.4947407672645023
target,Kat5.1,14085,-0.19680145113799316
target,Kat5.2,113468,1.9754605292450202
target,Kat5.3,380,-0.49635822081841335
target,Kat5.4,117714,2.068267391270782
target,Kdm1a.1,21251,-0.040170746174119316
target,Kdm1a.2,25321,0.04878919929098905
