type,shRNA,count,ZScore
target,Arid1a.1,10137,-0.08161058810615823
target,Arid1a.2,3042,-0.12612269725675876
target,Arid1b.1,149,-0.14427259602669354
target,Arid1b.2,6806,-0.10250838029511529
target,Arid1b.3,8434,-0.0922947490481558
control,Bcl6.2,68038,0.2816446101924916
control,Bcl6.3,9079,-0.08824819367082848
target,Brd7.1,144,-0.14430396467302942
target,Brd7.2,0,-0.1452073816875025
target,Brd7.3,183,-0.14405928923160963
target,Brdt.1,22488,-0.004123757927290442
target,Brdt.2,1954,-0.13294851469944421
target,Brdt.3,21982,-0.007298264936480557
control,CD4.1,2932,-0.1268128074761479
control,CD4.2,4951,-0.11414614808572332
control,CD4.3,13402,-0.06112686204883467
control,CD4.4,164880,0.8892050998841695
control,CDK9.1,17026,-0.03839086718459559
control,CDK9.2,0,-0.1452073816875025
control,CDK9.3,11393,-0.07373078414658751
target,Cbx2.1,22703,-0.0027749061348480023
target,Cbx2.2,28676,0.03469807877798313
target,Cbx2.3,3412,-0.12380141742790432
control,Ccnt1.2,28818,0.03558894833392186
control,Ccnt1.3,27486,0.027232340950045907
control,Ccnt1.4,2092,-0.1320827400605742
control,Cd14.2,10249,-0.08090793042823473
control,Cd19.3,98,-0.1445925562193194
control,Cd19.4,0,-0.1452073816875025
control,Cd4.5,935,-0.13934144482269467
target,Cecr2.1,8048,-0.09471640854528501
target,Cecr2.2,2851,-0.127320979546789
target,Cecr2.3,3969,-0.12030695022608832
target,Chd7.1,44513,0.13405512918221998
target,Chd7.2,5639,-0.10982982234990751
target,Chd7.3,11397,-0.07370568922951883
target,Clock.1,49856,0.1675756646567314
target,Clock.2,45316,0.1390929337837608
target,Clock.3,0,-0.1452073816875025
target,Dpy30.1,38713,0.09766749943260997
target,Dpy30.2,2,-0.14519483422896814
target,Dpy30.3,0,-0.1452073816875025
target,Eaf1.1,21449,-0.010642162635884373
target,Eaf1.2,118,-0.14446708163397592
target,Eaf1.3,1,-0.14520110795823532
target,Fbxo17.1,1455,-0.1360791056037641
target,Fbxo17.2,0,-0.1452073816875025
target,Fbxo17.3,1551,-0.1354768275941154
target,Fkbp2.1,87,-0.14466156724125834
target,Fkbp2.2,4341,-0.11797312293869955
target,Fkbp2.3,575,-0.14159998735887735
target,Fkbp5.1,10110,-0.08177997879637194
target,Fkbp5.2,28965,0.036511186536196456
target,Fkbp5.3,0,-0.1452073816875025
control,Fosb.2,0,-0.1452073816875025
target,Gtf2h1.1,10622,-0.07856782941157878
target,Gtf2h1.2,8303,-0.0931166075821556
target,Gtf2h1.3,120,-0.1444545341754416
target,H2afz.1,1166,-0.13789221336197743
target,H2afz.2,4138,-0.1192466899799359
target,H2afz.3,16388,-0.04239350645705269
target,Hdac11.1,1291,-0.13710799720358066
target,Hdac11.2,10219,-0.08109614230624995
target,Hdac11.3,5266,-0.11216992336656346
target,Hdac5.1,855,-0.1398433431640686
target,Hdac5.2,9,-0.14515091812409792
target,Hdac5.3,473,-0.14223990774412912
control,Hes1.2,7307,-0.09936524193226105
control,Hes1.3,10,-0.14514464439483074
control,Hes6.3,282,-0.1434381900341594
control,Id2.2,42,-0.14494388505828118
control,Id2.3,49583,0.16586293656679285
control,Id2.4,439,-0.14245321453921303
control,Id2.5,3,-0.14518856049970097
control,Id3.2,0,-0.1452073816875025
control,Id3.3,0,-0.1452073816875025
control,Id3.4,11,-0.14513837066556357
control,Id3.5,0,-0.1452073816875025
target,Iws1.1,279,-0.1434570112219609
target,Iws1.2,4856,-0.11474215236610487
target,Iws1.3,255,-0.14360758072437307
target,Jmjd8.1,10716,-0.0779780988604644
