type,shRNA,count,ZScore
control,Bcl6.2,67147,1.1087036604565104
control,Bcl6.3,24544,0.09930661799666095
control,CD4.1,3877,-0.3903586327255348
control,CD4.2,0,-0.4822167726127924
control,CD4.3,9943,-0.24663630191405564
control,CD4.4,17267,-0.0731080541621148
control,CDK9.1,58938,0.9142070212162479
control,CDK9.2,167,-0.47826002529239725
control,CDK9.3,19604,-0.017737284774309536
control,Ccnt1.2,49198,0.6834362493560752
control,Ccnt1.3,4705,-0.37074074780764743
control,Ccnt1.4,22236,0.044622948442936274
control,Cd14.2,12,-0.4819324554400694
control,Cd19.3,0,-0.4822167726127924
control,Cd19.4,1,-0.48219307951506546
control,Cd4.5,1329,-0.45072864573371957
control,Fosb.2,2,-0.4821693864173386
control,Hes1.2,9,-0.48200353473325014
control,Hes1.3,0,-0.4822167726127924
control,Hes6.3,14,-0.48188506924461555
control,Id2.2,0,-0.4822167726127924
control,Id2.3,39,-0.4812927418014426
control,Id2.4,0,-0.4822167726127924
control,Id2.5,0,-0.4822167726127924
control,Id3.2,0,-0.4822167726127924
control,Id3.3,0,-0.4822167726127924
control,Id3.4,86,-0.4801791662082775
control,Id3.5,0,-0.4822167726127924
target,Jmjd5.1,2179,-0.43058951266584
target,Jmjd5.2,2852,-0.4146440578956248
target,Jmjd5.3,90290,1.6570330211505528
target,Jmjd5.4,32656,0.29150502675741247
target,Jmjd6.1,7458,-0.30551364976544465
target,Jmjd6.2,33477,0.3109570599912114
target,Jmjd6.3,2012,-0.4345462599862352
target,Jmjd6.4,315,-0.4747534468288135
target,Kat2a.1,6,-0.48207461402643087
target,Kat2a.2,0,-0.4822167726127924
target,Kat2a.3,61764,0.9811637153925156
target,Kat2b.1,5539,-0.35098070430339856
target,Kat2b.2,131338,2.6295872966450458
target,Kat2b.3,74620,1.2857621797697618
target,Kat2b.4,585,-0.4683563104425459
target,Kat5.1,2883,-0.4139095718660904
target,Kat5.2,73197,1.2520469017043587
target,Kat5.3,765,-0.4640915528517008
target,Kat5.4,117722,2.3069820779953427
target,Kdm1a.1,24845,0.106438240412463
target,Kdm1a.2,27816,0.1768304337591337
target,Kdm1a.3,95859,1.7889798823917542
target,Kdm1a.4,55838,0.8407584182628048
target,Kdm1b.1,55137,0.8241495567562359
target,Kdm1b.2,7577,-0.3026941711359415
target,Kdm1b.3,536,-0.46951727223116485
target,Kdm1b.4,8572,-0.279119538897659
target,Kdm2a.1,4916,-0.3657415041872679
target,Kdm2a.2,5427,-0.35363433124881327
target,Kdm2a.3,12116,-0.1951512005534648
target,Kdm2a.4,1144,-0.4551118688131992
target,Kdm2b.1,32,-0.48145859348553105
target,Kdm2b.2,5862,-0.34332783373760434
target,Kdm2b.3,269,-0.4758433293242517
target,Kdm2b.4,3737,-0.39367566640730317
target,Kdm3a.1,6741,-0.3225016008356442
target,Kdm3a.2,42118,0.5156891174495021
target,Kdm3a.3,98249,1.845606385959086
target,Kdm3a.4,16772,-0.08483613753693876
target,Kdm3b.2,4457,-0.37661663604392287
target,Kdm3b.3,9731,-0.25165923863216205
target,Kdm3b.4,2007,-0.4346647254748698
target,Kdm4a.1,37945,0.41681782063507705
target,Kdm4a.2,1355,-0.4501126251928197
target,Kdm4a.3,18812,-0.03650221817402788
target,Kdm4a.4,125,-0.47925513539692777
target,Kdm4c.1,92279,1.704158592529391
target,Kdm4c.2,21875,0.0360697401635192
target,Kdm4c.3,38487,0.4296594796030661
target,Kdm4c.4,6492,-0.3284011821696466
target,Kdm4d.1,45203,0.5887823239370413
target,Kdm4d.2,31950,0.274777699762209
target,Kdm4d.3,669,-0.46636609023348485
target,Kdm4d.4,10496,-0.2335340188710705
target,Kdm5a.1,55308,0.8282010764675387
target,Kdm5a.2,168523,3.510615135620458
target,Kdm5a.3,8888,-0.27163252001595317
target,Kdm5a.4,1632,-0.4435496371224637
target,Kdm5b.1,5,-0.4820983071241578
target,Kdm5b.2,17035,-0.07860485283475957
target,Kdm5b.3,35538,0.3597885344063876
target,Kdm5b.4,4455,-0.37666402223937673
target,Kdm5c.1,32636,0.2910311648028741
target,Kdm5c.2,45948,0.6064336817435946
target,Kdm5c.3,748,-0.4644943355130584
target,Kdm5c.4,1616,-0.44392872668609434
target,Kdm5d.1,20319,-0.0007967198995638071
target,Kdm5d.2,2156,-0.43113445391355915
target,Kdm5d.3,16861,-0.08272745183924314
target,Kdm5d.4,1,-0.48219307951506546
target,Kdm6a.1,2295,-0.42784111332951763
target,Kdm6a.2,12124,-0.19496165577164945
target,Kdm6a.3,765,-0.4640915528517008
target,Kdm6a.4,3835,-0.3913537428300653
