GeneName,q4minusq1_nbPctg
Actb,0.045992424914011565
Actl6a,4.786897740940361
Actl6b,-23.507964060358724
Aff1,7.2736896978352625
Aff4,3.36946443776995
Arid1a,-0.18971603404391635
Arid1b,0.43020997028641755
Arid2,5.423497092274699
Ash1l,3.6929943759302724
Ash2l,-1.472070453442355
Asxl1,4.784631057977201
Asxl2,6.211655693612701
Asxl3,-5.661165571396128
Atad2,4.765932947534367
Atad2b,-0.5411334610161465
Atm,-10.763910201325842
Atr,-2.0686404182852076
Atrx,-5.133100022326598
Aurkb,10.749461300500473
Baz1a,-1.6981956035776242
Baz1b,-6.6280664589892035
Baz2a,10.539202079961969
Baz2b,-9.77924684373218
Bcl6,3.5073396584673495
Bmi1,-2.1081981578864593
Bop1,-17.803082689024993
Bptf,-2.4715208472910986
Brd1,0.3067278829233233
Brd2,-18.699904121863486
Brd3,8.286270548881957
Brd4,35.79811734874529
Brd7,-5.996057319006731
Brd8,0.9696404590142205
Brd9,0.38564065015313886
Brdt,0.41747105096314624
Brpf1,0.4853706892800842
Brpf3,0.5022514083296494
Brwd1,16.40808420494928
Brwd3,-14.272257724703886
CD4,9.400877156090067
CDK9,-3.9955693581460068
Carm1,-18.558754154596393
Cbx1,-0.4244321323701934
Cbx2,-0.7878773991753162
Cbx3,-13.622692238756692
Cbx4,-24.80837358784703
Cbx5,6.113169781516481
Cbx6,4.424344383366265
Cbx7,-7.188641224144824
Cbx8,-4.952552699856916
Ccnt1,4.419947349264984
Cd14,-30.955544332051907
Cd19,-12.704778282437383
Cd4,24.10439575955125
Cecr2,-4.683589385279169
Chaf1a,2.2625330999014555
Chaf1b,14.319438688206876
Chd1,7.155963668984917
Chd1l,19.11640105974129
Chd2,5.5077397316015055
Chd3,-1.2830094973933042
Chd4,35.758451951954555
Chd5,14.399772269120305
Chd6,-11.473644747375488
Chd7,10.388033209618413
Chd8,19.84831189083103
Chd9,11.409794525049637
Clock,-1.4127985149338793
Crebbp,-5.527096095334846
Ctsl,6.248140416793934
Cxxc1,-7.0024446939551535
Dmap1,10.563154104502571
Dnmt1,-1.502302019347912
Dnmt3a,0.14585890487573572
Dnmt3b,11.562130465370071
Dnmt3l,14.472019243946997
Dot1l,30.411845305104798
Dpy30,-3.020802855139508
Dub2a,11.98700296442348
Eaf1,8.77388323795351
Eed,0.8567096558150746
Ehmt1,8.558192878461968
Ehmt2,-10.477334490359707
Elp3,-13.64034345018086
Elp4,6.44813145253475
Ep300,9.623568026636967
Ep400,-13.75953236665523
Epc1,14.912749961642493
Epc2,5.514122226899051
Ercc5,2.7210073576715956
Ezh1,9.206224908045208
Ezh2,3.534438020078766
Fbxl19,-11.189219248723393
Fbxo17,0.9697202812545392
Fbxo44,0.6822445688249935
Fbxw9,-3.4293861589862713
Fkbp1a,11.128688320774991
Fkbp2,0.6798296905718265
Fkbp5,2.5407349259904506
Fosb,61.85907975745915
Gadd45a,-3.707844858198982
Gadd45b,7.490789144937132
Gtf2b,-6.446030946877277
Gtf2f1,-19.06027213361365
Gtf2h1,-6.895207412656881
Gtf3c4,-5.229341041296157
H2afz,0.4230366240443866
Hat1,0.8884305977211809
Hcfc1,-7.827856151353629
Hdac1,-7.408158144274571
Hdac10,3.0903705719711994
Hdac11,0.5676828385775661
Hdac2,-4.32146150249881
Hdac3,-12.418648160197472
Hdac4,-5.843376423250897
Hdac5,-0.03612587926821568
Hdac6,-1.6631526226279583
Hdac7,-12.854507403454194
Hdac8,-8.210696528509734
Hdac9,10.959736679806472
Hells,15.952450746322546
Hes1,13.52512744228626
Hes6,-11.17652157892131
Hira,-3.0987519469339624
Hltf,-9.982547533184057
Id2,35.27742956578823
Id3,18.79354232563258
Ing2,-10.921740145730011
Ing3,-26.19998863526937
Ing4,-9.869761468284379
Ing5,9.343699545892198
Ino80,25.59229903055409
Iws1,1.7949900351959573
Jarid2,14.304933286078562
Jhdm1d,11.852217007056597
Jmjd1c,-11.219277333026326
Jmjd4,5.372987077412219
Klf12,10.18334411496182
Klf2,17.218367447720517
Ms4a1,-12.955948740302265
Nfatc3,-7.945216877702102
Runx3,-11.03634596644366
Tbx21,-5.156832705953069
