shRNA,nbPctg_Q4,nbPctg_Q3,nbPctg_Q2,nbPctg_Q1,nbPctg_input,inputMinusAvg_nbPctg
Actb,5.575555284470761,32.66596647177167,2.6524492491718377,5.52956285955675,43.73328174854963,32.12739828230688
Actl6a,18.97816389471208,59.45447703179947,15.657655040537716,14.191266153771718,68.18846358533833,41.11807305513308
Actl6b.1,6.102478603782273,51.89902090356375,27.93825278215532,39.876203202464175,79.67461067215056,48.22062179915918
Actl6b.2,72.2977003298991,78.27129653473862,53.48305505938629,80.00538503710136,76.84891408884677,5.834554848565432
Actl6b.3,41.5020469240754,32.66596647177167,31.788999762101767,64.32306380614754,70.53840105737856,27.968381816354466
Actl6b.4,42.201930989863314,56.40879181807528,85.8648654340372,71.9313610433419,79.73669004837636,15.634952727046937
Aff1.1,40.41633156946947,51.89902090356375,55.66554701909382,27.615443255520987,67.90824812432338,24.00916243741137
Aff1.2,6.102478603782273,32.66596647177167,1.6833037089729583,4.458090094196607,84.97739013347706,73.74993041379618
Aff1.3,79.33433901690692,83.48347643905497,84.18544990833787,83.1675105470118,99.83540906808088,17.292715090252983
Aff1.4,33.030808708760425,63.39710125504474,46.616096547497726,14.548155210848648,67.56108671424757,28.163046283709683
Aff4.1,10.542242731948411,32.66596647177167,8.795659648455764,4.937329876302432,94.3292835046885,80.09398382256893
Aff4.2,3.9386433921283452,51.89902090356375,2.2439267978366644,4.708642946880682,56.688251774878914,40.99069326477655
Aff4.3,77.50097542912921,86.99634795223871,74.65995999010988,68.35204063027473,74.83428033744039,-2.043050662997743
Aff4.4,56.80280001295365,81.04704567097151,82.40775330677013,57.30879036162197,58.95080458774118,-10.440792750338126
Arid1a.1,1.5618746079051187,32.66596647177167,3.9695966550732833,3.4908081386129157,29.292423992461565,18.870362524120818
Arid1a.2,3.9386433921283452,32.66596647177167,0.4710680874199508,2.389141929508381,29.292423992461565,19.42621902225448
Arid1b.1,1.5618746079051187,32.66596647177167,0.4710680874199508,0.8820449173332922,29.292423992461565,20.397185471354057
Arid1b.2,1.5618746079051187,32.66596647177167,0.4710680874199508,0.8820449173332922,29.292423992461565,20.397185471354057
Arid1b.3,12.905206052981608,32.66596647177167,6.996464454982585,12.974235523266008,43.73328174854963,27.347813622799162
Arid2.1,84.59561561947314,61.80135854498504,78.41656211077319,75.75614272044362,95.49352640184685,20.35110665292811
Arid2.2,87.68995985528979,92.71148083447598,89.2142361402265,97.60267489304897,77.19467857072686,-14.609909360033441
Arid2.3,65.69430183206144,32.66596647177167,4.67852999176903,29.910818369974983,68.08938720099212,34.851983034597836
Arid2.4,68.25282146115381,32.66596647177167,71.47031616034312,81.26907441541181,65.39890715657324,1.9843625294031426
Ash1l.1,83.50139301201239,88.97429461239733,91.22682904961637,68.08025829995168,78.41834083327822,-4.527352910216223
Ash1l.2,70.55507854985983,84.4877662715285,71.07323334632612,78.04501080951881,83.41857661679562,7.378304372487307
Ash1l.3,36.90362008737163,90.6891170494143,39.82678543654352,59.29052955647946,58.04500929648887,1.367496264036646
Ash1l.4,76.97901583589227,62.66104616847786,75.32254729946744,47.751331315465066,71.80502122343573,6.126536068610065
Ash2l.1,71.6473128413059,73.26556873527672,84.96355111660898,90.62239920881879,77.00626656022689,-3.1184414152757114
Ash2l.2,62.51483302841706,77.52017358287941,57.35761852012276,82.97052465981159,77.5169012397981,7.426113791990389
Ash2l.3,51.03831594093203,63.72989046722315,24.624217703651567,18.175649446365856,63.26238370650825,23.870365316965106
Ash2l.4,1.5618746079051187,32.66596647177167,0.4710680874199508,0.8820449173332922,29.292423992461565,20.397185471354057
Asxl1.1,22.36931180323742,32.66596647177167,32.80293778823906,53.182624570178014,68.62168596079376,33.366475802437215
Asxl1.2,79.42391917702355,78.44552568142569,72.52070206763898,34.35856616733246,73.10563125337055,6.918452980015374
Asxl1.3,43.38837505869582,32.66596647177167,14.360451834181836,19.485443640057657,59.846538316080434,32.37147906490369
Asxl1.4,66.79231483733155,86.6304081290968,82.48611497707815,85.8087622668114,80.98975563566006,0.5603555830805789
Asxl2.1,92.37398459103346,93.14950300077281,82.55234158604995,87.23070948417461,96.76987945261965,7.943244787111951
Asxl2.2,58.50682646880235,76.18484182522667,55.11617700901286,55.420286892161016,74.40138878463519,13.094355735834462
Asxl2.3,76.99638386241871,84.12909962970996,62.260803108168936,66.5912314650808,76.37903864449501,3.8846591281504033
Asxl3.2,82.46379226238368,75.85596333394483,87.62698342827538,93.90991448694183,77.12315192903338,-7.841011448853038
Asxl3.3,62.29029245821176,74.07697049367201,94.46199887632338,80.51123525739918,71.49343885356207,-6.341685417839514
Asxl3.4,83.66404947333665,71.44481374717654,61.97093265540079,70.98048116377946,77.17383031224158,5.158761052318226
Atad2.1,80.95097586162258,80.52744897450921,43.29641788868384,16.236614627132255,78.48886377110435,23.23599943311737
Atad2.2,32.98618978581206,72.45911849512196,81.52241370653861,66.13604827915388,76.10657893389605,12.830636367239414
Atad2.3,76.92756255935541,85.00563062717472,61.86908606761814,69.19996272577363,79.0304426220787,5.779882127098219
