GeneName,inputMinusAvg_nbPctg
Bcl6,-38.99826703867863
CD4,-49.94100472470183
CDK9,-19.80321156464798
Ccnt1,-7.323939486186617
Cd14,-6.4200085129380895
Cd19,16.885222710835226
Fosb,-8.888174675327516
Hes1,-12.950296905731868
Id2,7.171801158433164
Id3,-6.893131836473586
Klf12,-3.9566781095357513
Klf2,-2.8354226735709105
Ms4a1,-9.5063203978669
Nfatc3,2.8488230049190246
Rpa3,32.33234692475412
Runx3,-26.166525593476006
Satb1,-43.858728920332545
Scmh1,7.099216013354455
Scml2,8.919348738861697
Scml4,-12.62193660981441
Setd1a,-0.2706067618274754
Setd2,4.539799268712861
Setd3,17.817773518843392
Setd4,11.046493473117904
Setd5,-16.90372351356909
Setd7,14.173590771905376
Setd8,14.410729696075295
Setdb1,-7.204527879275967
Setdb2,-4.310104248674211
Setmar,-0.29207101776656685
Sfmbt1,6.702163317581059
Sfmbt2,4.632804489145198
Sgk1,-32.76486686206914
Sin3a,2.848113894339581
Sin3b,-6.135527847244526
Sirt1,2.5022665467711867
Sirt3,8.172818042910327
Sirt4,31.344810100422574
Sirt5,-4.314538609757891
Sirt6,-27.61609594217321
Sirt7,-5.530356107320918
Smarca1,4.821525018765026
Smarca2,-11.337103649259932
Smarca4,-13.632424005333998
Smarca5,11.362869721249828
Smarcc1,5.993196638301114
Smarcc2,5.666950839984581
Smarcd1,-15.895327680420769
Smarcd2,21.347932935199225
Smarcd3,-8.259857988494858
Smarce1,-6.532387781642173
Smyd1,-9.589268436910245
Smyd2,14.997735673365538
Smyd3,9.856634519192983
Smyd4,-31.164613447240054
Smyd5,-3.6953147613052146
Sp100,-0.46849060146470833
Sp110,-10.608829931737086
Sp140,-10.691786208721439
Ssrp1,8.892045578691844
Supt16h,3.579254915878554
Suv39h1,-10.661877476793311
Suv39h2,11.97325789559433
Suv420h1,4.520996079374728
Suv420h2,18.312908137319987
Suz12,2.29834568495804
Taf1,-2.6681983440333554
Taf3,-20.08012775293294
Tbx21,0.31087780236494683
Tcea1,2.265980716693324
Tdg,-6.457261454335075
Tet1,4.415057663366193
Tet2,-6.33392738801239
Tet3,8.232137595830055
Trim24,-18.66048564633025
Trim28,-26.363973022333617
Trim33,-31.088954570114595
Trim66,-10.125328375318066
Ube2a,-14.232804814043647
Ube2b,-36.888554038023244
Ube2e1,6.202017461969661
Ube2i,6.9572366429815045
Uhrf1,-14.15741738964204
Usp22,-1.7300026524061174
Usp27x,-14.117447225425895
Usp51,-27.074269277471615
Wbp7,-3.8442557144003473
Wdr5,30.89756318902659
Wdr82,-18.66921510073642
Whsc1,27.541046559334543
Whsc1l1,-37.22474509195269
Zmynd11,-31.82301841042556
Zmynd8,17.909602480855614
