Pool,Gene,nbPctgShift
P1-7,Actb,0.045992424914011565
P1-7,Actl6a,4.786897740940361
P1-7,Actl6b,-23.507964060358724
P1-7,Aff1,7.2736896978352625
P1-7,Aff4,3.36946443776995
P1-7,Arid1a,-0.18971603404391635
P1-7,Arid1b,0.43020997028641755
P1-7,Arid2,5.423497092274699
P1-7,Ash1l,3.6929943759302724
P1-7,Ash2l,-1.472070453442355
P1-7,Asxl1,4.784631057977201
P1-7,Asxl2,6.211655693612701
P1-7,Asxl3,-5.661165571396128
P1-7,Atad2,4.765932947534367
P1-7,Atad2b,-0.5411334610161465
P1-7,Atm,-10.763910201325842
P1-7,Atr,-2.0686404182852076
P1-7,Atrx,-5.133100022326598
P1-7,Aurkb,10.749461300500473
P1-7,Baz1a,-1.6981956035776242
P1-7,Baz1b,-6.6280664589892035
P1-7,Baz2a,10.539202079961969
P1-7,Baz2b,-9.77924684373218
P1-7,Bcl6,3.5073396584673495
P1-7,Bmi1,-2.1081981578864593
P1-7,Bop1,-17.803082689024993
P1-7,Bptf,-2.4715208472910986
P1-7,Brd1,0.3067278829233233
P1-7,Brd2,-18.699904121863486
P1-7,Brd3,8.286270548881957
P1-7,Brd4,35.79811734874529
P1-7,Brd7,-5.996057319006731
P1-7,Brd8,0.9696404590142205
P1-7,Brd9,0.38564065015313886
P1-7,Brdt,0.41747105096314624
P1-7,Brpf1,0.4853706892800842
P1-7,Brpf3,0.5022514083296494
P1-7,Brwd1,16.40808420494928
P1-7,Brwd3,-14.272257724703886
P1-7,CD4,9.400877156090067
P1-7,CDK9,-3.9955693581460068
P1-7,Carm1,-18.558754154596393
P1-7,Cbx1,-0.4244321323701934
P1-7,Cbx2,-0.7878773991753162
P1-7,Cbx3,-13.622692238756692
P1-7,Cbx4,-24.80837358784703
P1-7,Cbx5,6.113169781516481
P1-7,Cbx6,4.424344383366265
P1-7,Cbx7,-7.188641224144824
P1-7,Cbx8,-4.952552699856916
P1-7,Ccnt1,4.419947349264984
P1-7,Cd14,-30.955544332051907
P1-7,Cd19,-12.704778282437383
P1-7,Cd4,24.10439575955125
P1-7,Cecr2,-4.683589385279169
P1-7,Chaf1a,2.2625330999014555
P1-7,Chaf1b,14.319438688206876
