Plate,Well,GeoMean
control2,B02,372.5619715
control2,B03,393.4917426
control2,B04,437.973946
control2,B05,387.2000066
control2,B06,373.6322943
control2,B07,356.6296006
control2,B08,337.1420168
control2,B09,445.8332685
control2,B10,385.6891225
control2,B11,1051.856454
control2,C02,431.4985538
control2,C03,383.5217036
control2,C04,580.4340447
control2,C05,296.3501587
control2,C06,409.3891978
control2,C07,434.1231655
control2,C08,401.5003455
control2,C09,475.4643478
control2,C10,429.23851
control2,C11,1508.864075
control2,D02,299.2224283
control2,D03,176.7675346
control2,D04,394.5220977
control2,D05,350.4154457
control2,D06,370.4038481
control2,D07,377.8199221
control2,D08,385.4271872
control2,D09,335.2492886
control2,D10,538.8508091
control2,D11,1160.27506
control2,E02,480.2481916
control2,E03,446.3323322
control2,E04,402.5503097
control2,E05,422.9152668
control2,E06,411.5420611
control2,E07,282.2327235
control2,E08,456.2554658
control2,E09,433.1284149
control2,E10,510.8156183
control2,E11,849.6654534
control2,F02,274.3637642
control2,F03,1172.388095
control2,F04,780.0542731
control2,F05,1206.220071
control2,F06,389.4641412
control2,F07,332.9035648
control2,F08,390.4534843
control2,F09,295.4669747
control2,F10,1698.628046
control2,F11,369.2852173
control2,G02,297.0333264
control2,G03,751.7423611
control2,G04,804.2571678
control2,G05,398.4281267
control2,G06,286.5076941
control2,G07,288.8374842
control2,G08,278.7584088
control2,G09,308.6919681
control2,G10,171.7210282
control2,G11,314.3594736
12,B02,272.5101436
12,B03,572.7939643
12,B04,689.3799099
12,B05,424.4641141
12,B06,464.9996546
12,B07,545.7331123
12,B08,514.1267888
12,B09,564.0167232
12,B10,579.0918497
12,B11,385.1780101
12,C02,683.4271218
12,C03,635.2124886
12,C04,791.5554204
12,C05,487.9992426
12,C06,670.1193959
12,C07,392.5775347
12,C08,437.3949861
12,C09,407.720105
12,C10,294.7359262
12,C11,357.6364413
12,D02,574.5131198
12,D03,559.6358986
12,D04,645.0799153
12,D05,655.726858
12,D06,419.8810865
12,D07,466.0820264
12,D08,402.6756485
12,D09,388.2632298
12,D10,382.6379712
12,D11,357.3886237
12,E02,465.8728346
12,E03,610.9779929
12,E04,545.467124
12,E05,467.6536243
12,E06,593.7467089
12,E07,581.3986763
12,E08,433.175937
12,E09,388.8021255
12,E10,406.1062347
12,E11,410.3452968
12,F02,544.8628951
12,F03,525.9015687
12,F04,596.0774896
12,F05,524.6709369
12,F06,528.6115563
12,F07,493.9030647
12,F08,380.8799102
