Plate,Well,GeoMean
14,B02,3961.25185653356
14,B03,1771.28229553992
14,B04,2748.37542285911
14,B05,3413.48434337365
14,B06,1185.69843794339
14,B07,1965.08382067873
14,B08,1896.71116393522
14,B09,2337.06681355279
14,B10,1951.75899126321
14,B11,1903.95906070787
14,C02,1380.44714670157
14,C03,3020.87913086318
14,C04,2506.33653264696
14,C05,2143.35844151719
14,C06,2192.86092930489
14,C07,1094.13323665734
14,C08,1523.33596328863
14,C09,2806.66856441405
14,C10,1327.77426859517
14,C11,2081.42955102429
14,D02,2324.59092606554
14,D03,2185.37890016426
14,D04,2445.89918384076
14,D05,1993.0158640979
14,D06,2131.90572122895
14,D07,1655.83879959314
14,D08,1650.5706046192
14,D09,2172.81365090934
14,D10,2765.93238955452
14,D11,1912.58757159846
14,E02,2493.55596096625
14,E03,2961.61602641828
14,E04,2710.67808618914
14,E05,2505.00996965486
14,E06,3074.92924413826
14,E07,2988.29663192757
14,E08,2024.72639762984
14,E09,2729.77747334881
14,E10,1856.49259504375
14,E11,1798.52279185038
14,F02,2555.98374035266
14,F03,2021.86665051058
14,F04,2680.09281917081
14,F05,2388.91762648285
14,F06,2676.13210884618
14,F07,2495.69605752868
14,F08,3809.24707635267
14,F09,1779.82059580039
14,F10,1788.75504267107
14,F11,1897.68868326148
14,G02,1052.34785793475
14,G03,1691.38827125171
14,G04,1971.46348620619
14,G05,1780.16006303971
14,G06,2386.68863696517
14,G07,2127.77194183842
14,G08,2028.91241342362
14,G09,3910.92528617023
14,G10,2102.76639600548
14,G11,2626.97152076414
12,B02,1007.3266863112
12,B03,2458.2960343055
12,B04,2526.45416798068
12,B05,3023.56418148015
12,B06,1794.28259341169
12,B07,2198.32542606575
12,B08,2104.57655753034
12,B09,2371.06485343107
12,B10,2302.28504869149
12,B11,2092.52727440917
12,C02,3559.65433837581
12,C03,2562.93134749828
12,C04,1789.53375788272
12,C05,3631.4346496225
12,C06,2432.13742078088
12,C07,2202.52377926176
12,C08,1959.11065181848
12,C09,2965.16799044698
12,C10,2356.38140849919
12,C11,3174.64058452988
12,D02,2745.14549428021
12,D03,2624.92844421911
12,D04,3093.09446320076
12,D05,2927.61889238772
12,D06,3666.13853375008
12,D07,2929.50112275879
12,D08,2677.69958172847
12,D09,2621.21328196545
12,D10,2859.49189790706
12,D11,2877.06430656963
12,E02,2762.85284321302
12,E03,3032.74558114563
12,E04,2940.98463484128
12,E05,2592.27095032545
12,E06,2113.82479903836
12,E07,3575.75740526047
12,E08,3010.33864851978
12,E09,2238.13254140642
12,E10,2580.00578262901
12,E11,2402.53169651085
12,F02,2109.7795727618
12,F03,3162.14652352701
12,F04,3027.64440933957
12,F05,1977.46847081444
12,F06,3068.34337078567
12,F07,2195.14150249147
12,F08,2288.9481965806
12,F09,1916.59779590614
12,F10,2198.34765416132
12,F11,3209.06036856645
12,G02,1773.50380758604
12,G03,1761.62754889392
12,G04,2784.74306106862
12,G05,1391.53965318674
12,G06,2044.14994496514
12,G07,1663.54197546434
12,G08,1672.66942041845
12,G09,1294.65848960924
12,G10,1450.42383868291
12,G11,2268.39786719642
13,B02,1986.45233555537
13,B03,2045.40671703917
13,B04,2342.18256620427
13,B05,2612.84777472912
13,B06,3013.47699854372
13,B07,2890.25751068189
13,B08,2609.51820027284
13,B09,2751.0887994101
13,B10,1650.41027872438
13,B11,2052.95355578195
13,C02,2431.62644991982
13,C03,2942.74350494162
13,C04,2931.97054509298
13,C05,2176.36075535737
13,C06,2008.91761912139
13,C07,1815.7360686902
13,C08,2788.57791481538
13,C09,1952.44362245471
13,C10,1768.30842207911
13,C11,1626.51512472673
13,D02,2749.95701244795
13,D03,2594.13387548
13,D04,4168.81547809131
13,D05,3341.49229683694
13,D06,2152.02882616043
13,D07,2468.95249987227
13,D08,3471.42290285246
13,D09,3126.02869339243
13,D10,2663.86135108974
13,D11,4047.22537498156
13,E02,2932.3045703045
13,E03,2514.88064828561
13,E04,3379.76066325624
13,E05,2966.66637832976
13,E06,3439.87694274683
13,E07,2393.05766528504
13,E08,2419.43253110637
13,E09,2238.61686666922
13,E10,3117.4078777238
13,E11,2269.24748854784
13,F02,2508.55097475354
13,F03,2123.96981629029
13,F04,2631.4445170605
13,F05,2741.22421068028
13,F06,1818.46690517149
13,F07,3309.77640940059
13,F08,3044.14903624279
13,F09,2887.95786866578
13,F10,3648.93133481798
13,F11,2781.40116106347
13,G02,3678.48011252373
13,G03,3043.03442433503
13,G04,3465.03456186351
13,G05,3117.611736456
13,G06,2750.1294422124
13,G07,3378.91653439509
13,G08,3350.76143999767
13,G09,3133.95923067659
13,G10,3300.08105479532
13,G11,1960.93366390621
10,B02,4740.44387168104
10,B03,3190.86573503286
10,B04,2056.51353042506
10,B05,1349.38475404923
10,B06,3139.47293803916
10,B07,3449.46526568314
10,B08,1967.9108849886
10,B09,1638.65868007753
10,B10,2116.76696311379
10,B11,3205.30816040061
10,C02,2662.66758606075
10,C03,3725.95966875324
10,C04,3569.11240271136
10,C05,2600.12386610666
10,C06,3404.94748493345
10,C07,2979.48653825881
10,C08,1612.23277662209
10,C09,2285.79019301752
10,C10,2023.47650898211
10,C11,2190.90632843703
10,D02,1393.768741509
10,D03,1907.27977592924
10,D04,2705.48814779836
10,D05,1878.06222392177
10,D06,2940.53927693551
10,D07,2817.88656710412
10,D08,3001.44469844088
10,D09,2662.75654535593
10,D10,3375.85628326112
10,D11,3517.18319090397
10,E02,3165.6503883872
10,E03,2351.96688925944
10,E04,3404.12326726827
10,E05,2688.60920783628
10,E06,1741.23916107928
10,E07,3051.95153125594
10,E08,2972.1054529917
10,E09,2998.26456319777
10,E10,3728.54716548323
10,E11,3301.18778988246
10,F02,2082.34345612152
10,F03,2435.36076648945
10,F04,3570.45312424171
10,F05,2687.19421309536
10,F06,2392.79059647314
10,F07,3411.90166066091
10,F08,2404.41616607116
10,F09,2479.12276452996
10,F10,2650.61333519647
10,F11,2845.40690004896
10,G02,2805.97008506558
10,G03,2907.09677027904
10,G04,2436.02125788302
10,G05,2858.89969678329
10,G06,2628.92316097007
10,G07,2366.54406606511
10,G08,1850.10197906395
10,G09,3406.23941683508
10,G10,2397.97933472493
10,G11,2151.19829936238
11,B02,1274.2931098392
11,B03,1841.67349362471
11,B04,1354.98544428307
11,B05,1952.55144789117
11,B06,1112.68875438211
11,B07,1653.83503512595
11,B08,1859.7783749878
11,B09,1995.3440061115
11,B10,1229.76000610884
11,B11,1710.6274416908
11,C02,1307.96732474493
11,C03,955.465568917744
11,C04,3641.14403869741
11,C05,1762.15709636781
11,C06,1849.34413444822
11,C07,1147.92441795956
11,C08,1835.11694899979
11,C09,2019.08347858409
11,C10,1465.35257497762
11,C11,2159.51139594332
11,D02,1642.03081664456
11,D03,1524.95928736405
11,D04,2052.09876319028
11,D05,1674.30936608335
11,D06,2013.17147649554
11,D07,1625.62215078823
11,D08,1971.16650885423
11,D09,2122.72363511009
11,D10,1142.3737330125
11,D11,1978.67435694072
11,E02,1142.7294798866
11,E03,1318.98331267028
11,E04,1368.07146374657
11,E05,1721.42198332333
11,E06,1872.19280292199
11,E07,1719.21444212602
11,E08,1880.57848955375
11,E09,2360.64749851119
11,E10,1679.60267765578
11,E11,2755.69459990799
11,F02,1230.22552681522
11,F03,1160.79716243169
11,F04,1505.83294404657
11,F05,2356.62228830475
11,F06,2390.5321869037
11,F07,1506.19786583863
11,F08,1497.26635499478
11,F09,2328.17404647527
11,F10,1664.19532481201
11,F11,1971.02224004937
11,G02,1265.79112837623
11,G03,1277.82541894032
11,G04,2070.19077006457
11,G05,1087.25206431307
11,G06,1387.48706458341
11,G07,3053.43131818024
11,G08,1695.67108232088
11,G09,1545.64909455787
11,G10,1655.78335066104
11,G11,1660.71269392894
control2,B02,2253.14260439994
control2,B03,3057.12643793597
control2,B04,2828.04051388336
control2,B05,2697.59617805706
control2,B06,3070.48147376537
control2,B07,2214.14393952949
control2,B08,2500.73074804895
control2,B09,2530.8190330601
control2,B10,2307.58526492167
control2,B11,923.231581590451
control2,C02,1831.10334329226
control2,C03,1161.92912413577
control2,C04,2418.68748640953
control2,C05,2720.69075892942
control2,C06,3243.41787076857
control2,C07,2692.84111241559
control2,C08,2331.41030147894
control2,C09,2445.76659783911
control2,C10,1916.94628163881
control2,C11,768.218966898209
control2,D02,2112.91475271192
control2,D03,3751.83225844633
control2,D04,3939.23645813872
control2,D05,3286.99759637933
control2,D06,1942.18105960171
control2,D07,3242.15103012622
control2,D08,2329.6430312195
control2,D09,1855.52647012058
control2,D10,1883.66963154576
control2,D11,806.84681144875
control2,E02,520.257134051706
control2,E03,422.508030614956
control2,E04,687.898007084279
control2,E05,840.79055369754
control2,E06,3139.09048767916
control2,E07,1901.42016457716
control2,E08,1987.38218229276
control2,E09,1464.80182623668
control2,E10,1590.65269012425
control2,E11,1168.66637080256
control2,F02,1927.11616207472
control2,F03,984.727933707159
control2,F04,1015.60990603331
control2,F05,1090.70061367605
control2,F06,1880.94607363976
control2,F07,1222.71990952045
control2,F08,1706.32548721684
control2,F09,2874.84508202931
control2,F10,5187.08797694094
control2,F11,1859.83375453998
control2,G02,2016.3656924695
control2,G03,563.844595741301
control2,G04,504.976714496575
control2,G05,857.353529519151
control2,G06,2544.2183143802
control2,G07,2648.33523038579
control2,G08,1541.30719981578
control2,G09,3363.82952442979
control2,G10,1515.63574224258
control2,G11,1263.1467913243
8,B02,1723.48243855036
8,B03,1833.93157260778
8,B04,1876.08033361252
8,B05,1774.54993945502
8,B06,1877.2774825409
8,B07,1633.43012848055
8,B08,2575.82994702578
8,B09,2464.97506114633
8,B10,1946.15171564172
8,B11,1410.54135986054
8,C02,1064.54531510501
8,C03,1093.19254300873
8,C04,2117.51057306632
8,C05,1351.18841466206
8,C06,2571.832189272
8,C07,1890.8082555556
8,C08,2045.97168877777
8,C09,1550.56600769161
8,C10,1756.22625640584
8,C11,1336.43045086141
8,D02,2289.87717729326
8,D03,1596.21426005736
8,D04,2363.29654930066
8,D05,1727.24890788812
8,D06,1895.85809326307
8,D07,2446.04596974941
8,D08,1588.99656988077
8,D09,1283.82474758644
8,D10,2102.91815754083
8,D11,2215.09808905143
8,E02,1600.60695762143
8,E03,1974.32697067375
8,E04,2034.13669351527
8,E05,2003.96255391303
8,E06,2332.04772792563
8,E07,2302.90233010614
8,E08,2467.00386243551
8,E09,2314.35953684591
8,E10,2146.24979768493
8,E11,2793.32673385903
8,F02,1628.88202436919
8,F03,1184.62952517074
8,F04,2364.42900089215
8,F05,2296.47764480205
8,F06,1948.87259530425
8,F07,1197.82827582284
8,F08,1676.29090661442
8,F09,2170.64694253857
8,F10,1857.24430767372
8,F11,2149.31889578729
8,G02,1762.37331960026
8,G03,1437.08865227735
8,G04,1733.64591009259
8,G05,1310.03692558156
8,G06,2255.2155567241
8,G07,1796.62837476393
8,G08,1881.93192115276
8,G09,2096.39089463141
8,G10,2490.04977070235
8,G11,1798.91566927389
9,B02,3018.65021864488
9,B03,2367.29678535011
9,B04,2361.95689397992
9,B05,2434.28137570653
9,B06,2763.50961502305
9,B07,3629.56059416162
9,B08,2075.54960441484
9,B09,2451.72089253065
9,B10,2452.93482607316
9,B11,1377.95353141315
9,C02,1461.20127257236
9,C03,2323.28524372863
9,C04,3460.30158162005
9,C05,2291.50564093307
9,C06,1882.37124292308
9,C07,2589.20719016527
