Plate,Well,GeoMean
9,B02,156.7685253
9,B03,143.0221837
9,B04,253.7634626
9,B05,203.6835719
9,B06,154.1542432
9,B07,181.5849103
9,B08,245.8118295
9,B09,203.1845773
9,B10,188.8551285
9,B11,126.6279703
9,C02,145.3484819
9,C03,121.5534499
9,C04,163.9980787
9,C05,168.7664656
9,C06,436.36733
9,C07,109.3734382
9,C08,199.6395432
9,C09,330.4296686
9,C10,181.0621112
9,C11,131.569788
9,D02,161.221433
9,D03,258.7586079
9,D04,175.0280509
9,D05,241.3406719
9,D06,219.8784884
9,D07,161.7889862
9,D08,216.6289061
9,D09,233.593765
9,D10,331.4468641
9,D11,565.4849337
9,E02,215.0013462
9,E03,198.3094087
9,E04,209.0034267
9,E05,134.8002821
9,E06,203.1105869
9,E07,298.0316848
9,E08,198.7618832
9,E09,178.1846234
9,E10,194.602817
9,E11,172.425416
9,F02,130.6827924
9,F03,183.8972536
9,F04,151.8184043
9,F05,158.9836366
9,F06,210.1127956
9,F07,324.8682714
9,F08,204.8298252
9,F09,209.828442
9,F10,182.3575069
9,F11,189.6681157
9,G02,164.507171
9,G03,268.3606666
9,G04,303.7669448
9,G05,136.0246199
9,G06,88.44757793
9,G07,197.1373379
9,G08,174.4897094
9,G09,153.489061
9,G10,233.7161644
9,G11,175.5750164
11,B02,339.5614329
11,B03,111.5310965
11,B04,254.9989501
11,B05,297.5269137
11,B06,206.8016758
11,B07,139.9337252
11,B08,129.4463564
11,B09,243.6929872
11,B10,199.1450102
11,B11,127.3986396
11,C02,209.50452
11,C03,377.0193016
11,C04,244.8787072
11,C05,202.3312316
11,C06,140.1294336
11,C07,209.6706904
11,C08,99.97188143
11,C09,253.9612621
11,C10,181.393941
11,C11,241.259237
11,D02,264.4671847
11,D03,211.5959957
11,D04,178.8315122
11,D05,483.7962299
11,D06,148.6246443
11,D07,212.2651398
11,D08,214.3677633
11,D09,274.450349
11,D10,228.4079525
11,D11,129.8754886
11,E02,480.0778256
11,E03,343.2354552
11,E04,199.0314694
11,E05,224.6426791
11,E06,224.6909003
11,E07,608.969954
11,E08,197.5248902
11,E09,264.3177764
11,E10,171.9429902
11,E11,322.169979
11,F02,201.8152904
11,F03,137.0199718
11,F04,151.0915504
11,F05,694.3586034
11,F06,132.5153158
11,F07,183.0724059
11,F08,137.3005388
11,F09,316.4818673
11,F10,167.1575711
11,F11,126.3072635
11,G02,151.2016642
11,G03,171.7956638
11,G04,180.3865062
11,G05,163.8401632
11,G06,250.3521001
11,G07,361.4764472
11,G08,173.5280462
11,G09,172.1692127
11,G10,182.5045473
11,G11,259.9922111
10,B02,140.2167691
10,B03,148.853673
10,B04,154.2458463
10,B05,154.8779812
10,B06,207.0719883
10,B07,279.9899418
10,B08,272.4614022
10,B09,252.9030507
10,B10,345.9550324
10,B11,135.8416188
10,C02,309.6634453
10,C03,94.95449061
10,C04,203.6599799
10,C05,276.81769
10,C06,84.92377682
10,C07,96.24061394
10,C08,200.2561172
10,C09,128.7992354
10,C10,166.1651022
10,C11,547.864117
10,D02,430.1867535
10,D03,196.1014069
10,D04,916.423688
10,D05,199.8035151
10,D06,181.6879479
10,D07,248.8377103
10,D08,303.2885433
10,D09,283.5326796
10,D10,396.2313011
10,D11,137.2365353
10,E02,258.8194337
10,E03,146.7938137
10,E04,198.2620608
10,E05,115.7629167
10,E06,114.0451783
10,E07,157.1037428
10,E08,140.2470421
10,E09,348.2783233
10,E10,105.0427326
10,E11,89.99626033
10,F02,165.0096632
10,F03,122.4486658
10,F04,104.1370602
10,F05,140.4004613
10,F06,218.4207654
10,F07,115.3374268
10,F08,259.985184
10,F09,203.3622323
10,F10,132.0568155
10,F11,155.0495554
10,G02,119.9155935
10,G03,300.7076671
10,G04,163.086589
10,G05,248.806161
10,G06,137.5222903
10,G07,159.2678488
10,G08,69.90871637
10,G09,144.0803705
10,G10,148.0387258
10,G11,169.5698199
8,B02,268.8866238
8,B03,156.2749471
8,B04,287.0534694
8,B05,425.8733253
8,B06,378.192582
8,B07,319.5325032
8,B08,103.4758175
8,B09,463.413381
8,B10,255.7081842
8,B11,208.5051952
8,C02,451.9055993
8,C03,193.4614067
8,C04,203.699907
8,C05,244.0181977
8,C06,261.1611037
8,C07,235.5813671
8,C08,253.2020402
8,C09,223.7984579
8,C10,280.5497309
8,C11,250.9847033
8,D02,313.5959556
8,D03,278.5854868
8,D04,139.979749
8,D05,282.1201716
8,D06,286.1349239
8,D07,457.4800228
8,D08,237.2835643
8,D09,244.4286131
8,D10,513.1152282
8,D11,245.9785873
8,E02,221.8988024
8,E03,292.4105117
8,E04,266.6351011
8,E05,278.1847245
8,E06,303.1811231
8,E07,202.1311655
8,E08,450.7716238
8,E09,389.9012849
8,E10,179.4314013
8,E11,292.7519787
8,F02,204.5529215
8,F03,192.3504922
8,F04,318.5637387
8,F05,168.7328808
8,F06,303.1792284
8,F07,330.963054
8,F08,310.2878016
8,F09,251.5054206
8,F10,210.6061117
8,F11,470.0894317
8,G02,279.2070986
8,G03,545.5810377
8,G04,258.2489102
8,G05,278.7452905
8,G06,232.3147952
8,G07,208.3593152
8,G08,208.1345015
8,G09,203.4738766
8,G10,451.4368612
8,G11,304.747107
control2,B02,72.55507857
control2,B03,158.0839231
control2,B04,186.1442071
control2,B05,126.0680337
control2,B06,181.0625884
control2,B07,185.5110329
control2,B08,212.4123346
control2,B09,209.5090157
control2,B10,181.5435847
control2,B11,183.2773478
control2,C02,458.9437927
control2,C03,688.1543903
control2,C04,186.8175793
control2,C05,445.8158921
control2,C06,115.339899
control2,C07,235.3128546
control2,C08,95.55489747
control2,C09,130.158724
control2,C10,144.2801803
control2,C11,200.0252752
control2,D02,541.799185
control2,D03,458.3371167
control2,D04,715.6616983
control2,D05,318.7545124
control2,D06,132.477877
control2,D07,99.26181814
control2,D08,166.2411783
control2,D09,186.349235
control2,D10,208.1896177
control2,D11,213.0198031
control2,E02,148.7460279
control2,E03,299.1548076
control2,E04,237.1667901
control2,E05,175.0490612
control2,E06,139.6283618
control2,E07,93.00059646
control2,E08,152.9908387
control2,E09,89.96779809
control2,E10,435.435692
control2,E11,288.058061
control2,F02,118.4908935
control2,F03,228.1323269
control2,F04,299.5594439
control2,F05,93.56214955
control2,F06,203.4575683
control2,F07,224.0966918
control2,F08,184.7854806
control2,F09,91.23300969
control2,F10,196.559862
control2,F11,197.316279
control2,G02,187.6776444
control2,G03,938.5441026
control2,G04,1023.796033
control2,G05,215.8447802
control2,G06,317.9972192
control2,G07,281.5861945
control2,G08,221.7635309
control2,G09,489.5613054
control2,G10,550.9146091
control2,G11,241.9690611
12,B02,1449.889701
12,B03,390.3379782
12,B04,193.1036313
12,B05,145.8422004
12,B06,222.1520801
12,B07,206.3108011
12,B08,158.2151855
12,B09,300.01535
12,B10,174.130869
12,B11,196.6152634
12,C02,131.9484562
12,C03,213.8247762
12,C04,247.544671
12,C05,272.853285
12,C06,195.3173442
12,C07,270.6044126
12,C08,223.6345482
12,C09,204.1203197
12,C10,241.6998922
12,C11,252.5830088
12,D02,157.7869523
12,D03,212.818284
12,D04,233.907443
12,D05,204.8518784
12,D06,341.1566547
