Plate,Well,GeoMean
control2,B02,961.4814877
control2,B03,1496.213388
control2,B04,1109.302781
control2,B05,1784.12749
control2,B06,954.3042814
control2,B07,1235.834953
control2,B08,1013.77658
control2,B09,1441.007531
control2,B10,1393.468633
control2,B11,12269.39836
control2,C02,347.4851029
control2,C03,145.6799565
control2,C04,1248.474515
control2,C05,483.7142277
control2,C06,1332.537665
control2,C07,1179.319229
control2,C08,1985.822145
control2,C09,1960.817563
control2,C10,1788.524989
control2,C11,11033.88101
control2,D02,765.18326
control2,D03,840.0625447
control2,D04,1019.306329
control2,D05,1600.230499
control2,D06,1789.107751
control2,D07,3525.351387
control2,D08,1675.765378
control2,D09,1862.105101
control2,D10,1978.576166
control2,D11,8768.950244
control2,E02,3362.426009
control2,E03,1972.362383
control2,E04,1884.782269
control2,E05,2047.174439
control2,E06,2054.642626
control2,E07,1709.024497
control2,E08,2335.733535
control2,E09,3314.713153
control2,E10,1815.039001
control2,E11,7535.681863
control2,F02,1844.072668
control2,F03,11743.48258
control2,F04,11497.34149
control2,F05,2363.983951
control2,F06,1777.456399
control2,F07,1307.404268
control2,F08,1654.924333
control2,F09,1954.895032
control2,F10,4597.173824
control2,F11,4981.446777
control2,G02,1153.373702
control2,G03,436.0365645
control2,G04,385.7214967
control2,G05,1270.456894
control2,G06,636.000144
control2,G07,573.8155621
control2,G08,863.9580944
control2,G09,855.7330293
control2,G10,591.5594151
control2,G11,107.9661564
12,B02,2949.41198
12,B03,1981.545335
12,B04,1983.945094
12,B05,1979.298722
12,B06,1803.138819
12,B07,1193.29666
12,B08,1845.195329
12,B09,1555.621091
12,B10,1766.186628
12,B11,1042.813899
12,C02,1409.340212
12,C03,1585.830799
12,C04,1707.922146
12,C05,1096.317602
12,C06,1870.753636
12,C07,1009.68408
12,C08,1054.811413
12,C09,1408.004203
12,C10,891.9318232
12,C11,1051.32719
12,D02,1597.662376
12,D03,1360.940861
12,D04,1415.259239
12,D05,1619.656832
12,D06,517.8092076
12,D07,1452.468021
12,D08,1040.463164
12,D09,862.5361421
12,D10,981.0259109
12,D11,1017.029168
12,E02,1784.505107
12,E03,1236.975183
12,E04,1323.103207
12,E05,1021.363338
12,E06,1191.569869
12,E07,1099.572247
12,E08,987.0378211
12,E09,1115.337824
12,E10,1019.48609
12,E11,992.0233495
12,F02,917.8184175
12,F03,1108.941565
12,F04,1528.469052
12,F05,1264.385477
12,F06,1320.370778
12,F07,821.006565
12,F08,879.6893029
12,F09,896.3982823
12,F10,833.7272968
12,F11,597.6342626
12,G02,631.3469417
12,G03,1573.905692
12,G04,1006.86503
12,G05,1089.218239
12,G06,1183.77136
12,G07,1055.035253
12,G08,1123.276287
12,G09,610.7385331
12,G10,790.8785495
12,G11,1086.393424
11,B02,1506.752358
11,B03,2452.698212
11,B04,1452.144135
11,B05,2940.385408
11,B06,3419.982282
11,B07,2181.918213
11,B08,2096.39826
11,B09,2104.834213
11,B10,1333.103258
11,B11,2058.180034
11,C02,2176.711229
11,C03,2188.489879
11,C04,1636.777
11,C05,1868.12801
11,C06,2398.741884
11,C07,1994.404032
11,C08,2206.335356
11,C09,1212.502449
11,C10,1425.758144
11,C11,2775.717433
11,D02,1385.222091
11,D03,1970.796193
11,D04,1808.570722
11,D05,1103.240795
11,D06,2599.170841
11,D07,1172.474047
11,D08,1947.887576
11,D09,2107.570602
11,D10,2025.250075
11,D11,2156.929922
11,E02,2053.518129
11,E03,2036.341942
11,E04,2205.549262
