Plate,Well,GeoMean
20,B02,6.634097669
20,B03,8.914616028
20,B04,11.06657202
20,B05,9.514255865
20,B06,6.336374438
20,B07,8.337920947
20,B08,8.701717908
20,B09,8.298524426
20,B10,9.5734395
20,B11,8.164744944
20,C02,5.807875379
20,C03,7.596419366
20,C04,6.210483091
20,C05,8.405102318
20,C06,7.813291105
20,C07,10.45666913
20,C08,8.613093095
20,C09,11.64610214
20,C10,8.918411471
20,C11,7.793185015
20,D02,6.473853223
20,D03,7.658264138
20,D04,9.645997965
20,D05,8.725432382
20,D06,13.20084968
20,D07,16.56018135
20,D08,13.79782832
20,D09,10.53304063
20,D10,10.426217
20,D11,7.719577731
20,E02,6.993516086
20,E03,8.039274068
20,E04,7.186653356
20,E05,6.99169755
20,E06,10.44380093
20,E07,8.589852337
20,E08,10.37043336
20,E09,9.298856562
20,E10,9.335417038
20,E11,8.605304224
20,F02,6.872366938
20,F03,9.114652421
20,F04,9.297431078
20,F05,8.052868304
20,F06,10.76730965
20,F07,6.801249675
20,F08,9.871118913
20,F09,10.05266613
20,F10,9.921032183
20,F11,9.746291916
20,G02,9.050875705
20,G03,8.487642115
20,G04,7.139406273
20,G05,9.621473876
20,G06,9.616151158
20,G07,9.691158318
20,G08,10.81381953
20,G09,9.353368902
20,G10,9.530580233
20,G11,11.25603321
21,B02,11.70072199
21,B06,10.31694808
21,B09,15.725208
21,B10,15.61746346
21,C03,7.576842841
21,C04,11.6166548
21,C08,20.82426026
21,C11,8.340298578
21,D02,10.79682228
21,D05,12.28847411
21,D06,6.634491285
21,D09,10.85592848
21,D10,8.23906359
21,E02,2.251747796
21,E04,9.197625091
21,E07,35.29357111
21,E08,11.76874298
21,E11,8.282233819
21,F02,9.609917384
21,F05,15.76035849
21,F06,15.60076282
21,F10,13.58254836
21,G04,13.1986675
21,G07,13.29801853
21,G08,12.2162654
21,G10,11.10191633
18,B02,5.96585759
18,B03,6.526838841
18,B04,9.094889808
18,B05,9.852945082
18,B06,8.994424077
18,B07,10.87302283
18,B08,8.22348483
18,B09,9.588841754
18,B10,7.433589081
18,B11,10.41604007
18,C02,6.571806633
18,C03,8.90950122
18,C04,6.977315109
18,C05,8.659584086
18,C06,11.7129538
18,C07,18.85530799
18,C08,13.18001065
18,C09,10.06874345
18,C10,12.7883345
18,C11,7.514629972
18,D02,9.2553593
18,D03,8.281483746
18,D04,8.934225033
18,D05,19.53768145
18,D06,9.591265498
18,D07,8.428656075
18,D08,6.964109744
18,D09,11.39557539
18,D10,8.082706738
18,D11,10.0503755
18,E02,7.423420568
18,E03,12.18844838
18,E04,9.60995069
18,E05,7.238236123
18,E06,11.33243512
18,E07,8.892484285
18,E08,9.74890619
18,E09,11.39840536
18,E10,16.13419675
18,E11,8.344751778
18,F02,7.393114573
18,F03,7.580262548
18,F04,8.685363983
18,F05,7.583767616
18,F06,7.331194376
18,F07,7.401119658
18,F08,7.465240962
18,F09,9.877195373
18,F10,10.93245155
18,F11,7.959734397
18,G02,8.976075943
18,G03,16.20723635
18,G04,8.605674237
18,G05,8.755226987
18,G06,15.78417445
18,G07,11.17266469
18,G08,13.97273619
18,G09,10.56406122
18,G10,10.77031095
18,G11,8.295227949
19,B02,7.36928434
19,B03,10.39455968
19,B04,12.26155876
19,B05,14.31536494
19,B06,11.30709816
19,B07,8.257834355
19,B08,10.24735962
19,B09,12.60901294
19,B10,11.90104174
19,B11,14.26550679
19,C02,6.512300512
19,C03,6.881483946
19,C04,9.091425253
19,C05,9.146093407
19,C06,9.170505974
19,C07,9.801044013
19,C08,11.19628455
19,C09,12.96255172
19,C10,11.9878396
19,C11,15.26845323
19,D02,10.35013539
19,D03,9.941880147
19,D04,7.8521782
19,D05,9.326894682
19,D06,39.46528367
19,D07,16.05403096
19,D08,11.54698906
19,D09,10.16418643
19,D10,11.03527888
19,D11,12.88641839
19,E02,7.874213064
19,E03,6.772134826
19,E04,7.528018225
19,E05,7.143342418
19,E06,10.94135078
19,E07,11.7900488
19,E08,10.86078216
19,E09,14.61499939
19,E10,11.69433575
19,E11,11.30138291
19,F02,8.737622722
19,F03,8.175197852
19,F04,10.74285863
19,F05,8.249522943
19,F06,10.96750344
19,F07,12.33442794
19,F08,12.42792326
19,F09,12.05064891
19,F10,10.20869272
19,F11,13.51217654
19,G02,9.820762572
19,G03,8.495401602
19,G04,10.342885
19,G05,11.70134243
19,G06,11.17783347
19,G07,16.91641736
19,G08,10.01021182
19,G09,10.61669638
19,G10,60.42604717
19,G11,76.83677767
control3,B02,5.975977553
control3,B03,7.424011074
control3,B04,5.676680616
control3,B05,8.661347942
control3,B06,5.876298268
control3,B07,6.783867774
control3,B08,7.007853778
control3,B09,6.279053939
control3,B10,5.417444264
control3,B11,11.40625165
control3,C02,10.56460712
control3,C03,6.286417444
control3,C04,8.362687428
control3,C05,4.743194558
control3,C06,9.63797671
control3,C07,6.948445776
control3,C08,9.218822421
control3,C09,6.888070019
control3,C10,10.2043949
control3,C11,17.15060381
control3,D02,6.788441524
control3,D03,32.93793591
control3,D04,5.117307804
control3,D05,6.394424693
control3,D06,11.34307941
control3,D07,13.69143535
control3,D08,11.18552004
control3,D09,14.65723388
control3,D10,7.247348426
control3,D11,12.66177628
control3,E02,12.52404947
control3,E03,9.090010979
control3,E04,10.04727616
control3,E05,7.650947312
