Plate,Well,GeoMean
14,B02,1738.43716966313
14,B03,2314.55943459413
14,B04,2294.17895808566
14,B05,1991.72770925259
14,B06,2445.1153912972
14,B07,2032.70958153149
14,B08,2192.51912721447
14,B09,2284.54307786503
14,B10,2085.62915802153
14,B11,1808.05433100654
14,C02,964.155021837942
14,C03,2811.73192692965
14,C04,2325.87078489783
14,C05,2533.63555706214
14,C06,1168.91933870017
14,C07,2741.68736052599
14,C08,2635.88698547758
14,C09,2792.42501950547
14,C10,2689.44517380122
14,C11,3782.74879049291
14,D02,2576.9350823699
14,D03,3850.1258295129
14,D04,3339.51723577555
14,D05,2691.85081337699
14,D06,3044.88609814482
14,D07,2939.21541734768
14,D08,2285.85622218829
14,D09,1921.03629212841
14,D10,914.239011876741
14,D11,2026.15145058011
14,E02,2181.79966888089
14,E03,3062.0156933377
14,E04,2744.14075074368
14,E05,2578.43538249697
14,E06,2221.52558760098
14,E07,2615.42125127449
14,E08,2556.30434885708
14,E09,3549.4786690661
14,E10,2663.54235226975
14,E11,3050.28508048276
14,F02,2065.36900535328
14,F03,2225.78446408411
14,F04,2773.7991151089
14,F05,2993.91136929994
14,F06,3267.49270611724
14,F07,2163.11658062427
14,F08,2785.9100391021
14,F09,1926.92561823946
14,F10,2621.14852591039
14,F11,2038.60780486574
14,G02,2481.69854815459
14,G03,1834.19823911525
14,G04,2599.74945577638
14,G05,2379.89502721239
14,G06,2873.75747576932
14,G07,2081.85577954958
14,G08,1314.3479453102
14,G09,2032.86030389653
14,G10,2143.51837048167
14,G11,0
9,B02,1772.17832173819
9,B03,1806.09412029226
9,B04,2649.93623275737
9,B05,2933.81468949007
9,B06,2934.81765624029
9,B07,2843.52116738619
9,B08,2383.0090490703
9,B09,3174.15458969554
9,B10,3341.48235249119
9,B11,2331.44273451435
9,C02,1806.76869367439
9,C03,1928.52473720612
9,C04,2482.89770481844
9,C05,2444.66368378282
9,C06,2639.70469218461
9,C07,2501.37333363018
9,C08,2532.48267059847
9,C09,2356.64096525635
9,C10,2414.21405018466
9,C11,2629.16304668786
9,D02,2982.28420776053
