Plate,Well,GeoMean
12,B02,1278.24039787439
12,B03,1026.4988942599
12,B04,897.704955071381
12,B05,1625.98153409719
12,B06,863.832480939637
12,B07,1420.98690643836
12,B08,825.480601332538
12,B09,722.642614624819
12,B10,546.641368838388
12,B11,1110.55130111713
12,C02,1305.50704799258
12,C03,1118.39480885066
12,C04,1172.22326669883
12,C05,1538.7951853902
12,C06,1321.79909016684
12,C07,1021.08658906652
12,C08,1576.22136085271
12,C09,938.358059194351
12,C10,755.371122178617
12,C11,1007.79363981214
12,D02,1276.1457288443
12,D03,1134.10466481319
12,D04,1338.45642433831
12,D05,982.118612001774
12,D06,686.599121578326
12,D07,1135.48189536272
12,D08,1357.29376515187
12,D09,1111.80750789013
12,D10,900.410246111175
12,D11,1105.34400822566
12,E02,1060.96810546432
12,E03,1173.90049123674
12,E04,1462.93358499939
12,E05,1498.07317330096
12,E06,1131.02998088721
12,E07,1322.47924965295
12,E08,1209.87859119953
12,E09,1479.63760208476
12,E10,1182.3477772895
12,E11,1155.62735865848
12,F02,1299.50646111635
12,F03,1685.16534040191
12,F04,1261.86226768167
12,F05,1472.23815986476
12,F06,1331.40235563554
12,F07,1683.2056499764
12,F08,1193.59594628813
12,F09,1130.09795806158
12,F10,1040.29345936465
12,F11,1907.5138680939
12,G02,1069.81746789296
12,G03,1140.63657029297
12,G04,1194.88919018995
12,G05,1176.68936723439
12,G06,878.15125929726
12,G07,1060.4932015501
12,G08,919.067561270435
12,G09,876.408408443217
12,G10,944.06894680698
12,G11,1074.14214518239
13,B02,1212.84364947481
13,B03,2283.87403421132
13,B04,1193.73782734279
13,B05,1377.32962703592
13,B06,1427.74119347022
13,B07,980.297450161831
13,B08,1165.41002229879
13,B09,1609.21137360704
13,B10,971.426631589099
13,B11,1086.75266024662
13,C02,1563.39565744696
13,C03,1559.21607322608
13,C04,1601.70019494368
13,C05,1423.78527656841
13,C06,1345.05798208451
13,C07,1581.43057144105
13,C08,1320.79852063568
13,C09,1200.40479808358
13,C10,927.016829826578
13,C11,875.863250654157
13,D02,986.363707746889
13,D03,1618.26281290575
13,D04,2096.51496459248
13,D05,1554.85164191621
13,D06,1508.61204429928
13,D07,1409.99102412031
13,D08,1275.67267043419
13,D09,1863.74210177824
13,D10,832.840021556042
13,D11,1292.53430264412
13,E02,1039.08633587783
13,E03,1617.43303801424
13,E04,1603.53231377657
13,E05,1673.02074500424
13,E06,1809.03335419924
13,E07,2232.73937209937
13,E08,1576.78283225239
13,E09,1643.26947098343
13,E10,1104.82497624447
13,E11,1651.58816454672
13,F02,2050.76105530867
13,F03,1461.02473963458
13,F04,1556.67164421366
13,F05,1770.43860062688
13,F06,905.193013655857
13,F07,1476.06088854097
13,F08,2322.43378695178
13,F09,1491.92786087504
13,F10,2134.38959181501
13,F11,1358.75012486609
13,G02,1246.07987077472
13,G03,1882.03680773675
13,G04,1242.65879063952
13,G05,1551.55340389468
13,G06,1636.725382424
13,G07,1197.04696329356
13,G08,1301.81775971559
13,G09,1081.98631298895
13,G10,1751.56189921853
13,G11,1151.97931834638
14,B02,905.687974066066
14,B03,1105.46120685673
14,B04,1021.67708851563
14,B05,993.395713957443
14,B06,1316.73244851038
14,B07,1360.72678598387
14,B08,1196.04768835311
14,B09,1075.33375996849
14,B10,1026.19258858308
14,B11,853.49972698485
14,C02,336.51666925807
14,C03,1071.00660494928
14,C04,991.314535324882
14,C05,989.306585815173
14,C06,699.670173490681
14,C07,1151.88261440058
14,C08,1340.96311619775
14,C09,1372.57242767548
14,C10,935.900470522808
14,C11,1428.91611408963
14,D02,1048.54704344897
14,D03,2059.69097739946
14,D04,1460.1336368552
14,D05,1536.8385316352
14,D06,1350.96650401973
14,D07,1230.18717836645
