Plate,Well,Percentage
14,B02,40.0376647834275
14,B03,39.5434916718075
14,B04,36.5853658536585
14,B05,35.8738501971091
14,B06,33.2210242587601
14,B07,43.0034129692833
14,B08,37.8034682080925
14,B09,34.1772151898734
14,B10,33.2463011314186
14,B11,40.5281285878301
14,C02,26.0869565217391
14,C03,36.7996201329535
14,C04,37.3607038123167
14,C05,32.1428571428571
14,C06,37.5521557719054
14,C07,44.3552433517311
14,C08,43.437273386512
14,C09,40.506329113924
14,C10,40.6820950060901
14,C11,40.3128153380424
14,D02,31.4814814814815
14,D03,46.3932625411937
14,D04,34.7243688820196
14,D05,42.4484052532833
14,D06,25.421822272216
14,D07,33.5984095427435
14,D08,32.3763955342903
14,D09,36.0041623309053
14,D10,40.495867768595
14,D11,34.9021681649921
14,E02,43.2584269662921
14,E03,47.508753029895
14,E04,28.725452445129
14,E05,42.451473759885
14,E06,33.3636088404481
14,E07,42.0545746388443
14,E08,33.4556895647614
14,E09,49.5109104589917
14,E10,45.4545454545455
14,E11,32.4592074592075
14,F02,47.1685082872928
14,F03,43.6010037641154
14,F04,38.3848977451495
14,F05,43.1890515595162
14,F06,44.361833952912
14,F07,38.9508928571429
14,F08,41.9491525423729
14,F09,36.6114897760467
14,F10,43.2298136645963
14,F11,34.6629986244842
14,G02,40.0476758045292
14,G03,17.9767359887205
14,G04,42.6972909305065
14,G05,39.8625429553265
14,G06,35.1713859910581
14,G07,35.0943396226415
14,G08,30
14,G09,40.3237674760854
14,G10,35.4319180087848
14,G11,NaN
9,B02,31.3829787234043
9,B03,20.9455022980959
9,B04,26.8306971294669
9,B05,29.4930875576037
9,B06,29.979035639413
9,B07,36.5235749472203
9,B08,27.3390036452005
9,B09,31.3755795981453
9,B10,34.9270256668344
9,B11,26.5877287405813
9,C02,33.6200156372166
9,C03,31.1868686868687
9,C04,33.3084391336819
9,C05,41.306266548985
9,C06,37.5
9,C07,37.8609625668449
9,C08,38.5777777777778
9,C09,40.5681818181818
9,C10,33.314121037464
9,C11,40
9,D02,35.6427713255907
9,D03,36.9194591416814
9,D04,25.8858858858859
9,D05,24.9097472924188
9,D06,18.2062092755845
9,D07,29.3812375249501
9,D08,32.9490874159462
9,D09,28.8200339558574
9,D10,35.9628770301624
9,D11,26.0869565217391
9,E02,40
9,E03,34.4097995545657
9,E04,30.1587301587302
9,E05,22.3750905141202
9,E06,24.2533936651584
9,E07,34.0154615734425
9,E08,33.9091490722969
9,E09,30.6238185255198
9,E10,46.3962189838519
9,E11,29.9206921413122
9,F02,37.0578778135048
9,F03,50.208507089241
9,F04,46.2301587301587
9,F05,34.9794238683128
9,F06,23.2409381663113
9,F07,42.503022974607
9,F08,35.4755784061697
9,F09,37.4028349336991
9,F10,30.5037313432836
9,F11,42.0685279187817
9,G02,42.1866056096165
9,G03,36.7135003054368
9,G04,43.3712121212121
9,G05,42.566510172144
9,G06,31.9098457888493
9,G07,38.6426592797784
9,G08,33.1512605042017
9,G09,33.6248012718601
9,G10,34.640522875817
9,G11,46.815834767642
11,B02,46.0978147762747
11,B03,23.2539030402629
11,B04,43.2291666666667
11,B05,41.6557161629435
11,B06,36.4921030756442
11,B07,30.8032424465733
11,B08,29.1269841269841
11,B09,38.0769230769231
11,B10,31.3725490196078
11,B11,24.4194756554307
11,C02,41.812865497076
11,C03,44.5736434108527
11,C04,30.5084745762712
11,C05,28.1073446327684
11,C06,30.2443991853361
11,C07,25.4370102471368
11,C08,27.5236918005768
11,C09,30.7692307692308
11,C10,39.0493381468111
11,C11,27.8544542032622
11,D02,40.8184679958027
11,D03,37.212543554007
11,D04,28.9982425307557
11,D05,44.0737489025461
11,D06,35.1109013685701
11,D07,38.1427072402938
11,D08,38.4948096885813
11,D09,34.7346295323174
11,D10,32.6530612244898
11,D11,30.0225733634312
11,E02,40.0819672131148
11,E03,33.2798716920609
11,E04,33.0732292917167
11,E05,27.4005819592629
11,E06,33.0639235855988
11,E07,42.1052631578947
11,E08,25.9188846641318
11,E09,37.0539798719122
11,E10,39.521800281294
11,E11,49.8784933171324
11,F02,44.4963308872582
11,F03,32.9218106995885
11,F04,28.5166240409207
11,F05,60.7278241091736
11,F06,41.0492406810861
11,F07,36.1836183618362
11,F08,33.2480818414322
11,F09,37.4339622641509
11,F10,40.2805611222445
11,F11,28.6046511627907
11,G02,46.5558194774347
11,G03,39.9399399399399
11,G04,40.1278976818545
11,G05,21.9914040114613
11,G06,40.9679234665166
11,G07,37.1061843640607
11,G08,39.0804597701149
11,G09,31.3528336380256
11,G10,39.4052044609665
11,G11,34.5070422535211
12,B02,83.3333333333333
