"Experiment: 100U p2","Analysis: Analysis 2","User: Admin","Plate: 18","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 7:37:54 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A - PD-1 of Amet+","GeoMean BV605-A - PD-1 of Amet+GFP+","GeoMean BV605-A - PD-1 of GFP+","GeoMean PerCP-Cy5-5-A - LAG3 of Amet+","GeoMean PerCP-Cy5-5-A - LAG3 of Amet+GFP+","GeoMean PerCP-Cy5-5-A - LAG3 of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A - Tim3 of Amet+","GeoMean PE-A - Tim3 of Amet+GFP+","GeoMean PE-A - Tim3 of GFP+"
"C02","Sample",18071,2859,1331,1178,446.587039730332,683.600031512028,1596.3230983742,3920.61770880514,3738.52231300011,4247.49879730819,87.4431619447359,95.1915852742299,106.126126126126,94.2275042444822,1425.66569489378,2961.8042721906,2108.64295283043
"C03","Sample",18608,4382,1835,687,681.114586550606,1424.6116204198,1442.18296317055,3032.75734216885,3672.04672775951,3875.86447300396,66.7959835691465,91.6621253405994,110.985460420032,90.1018922852984,484.644317701301,1792.43873379937,1660.31226548801
"C04","Sample",21958,2129,1316,2554,548.11716606138,1717.41656738807,1505.1407050393,2553.1276971194,3639.70018867073,3882.12202984378,51.5735086895256,89.0577507598784,108.542286442839,92.1299921691464,254.127802415375,1561.60882514273,1769.03612801659
"C05","Sample",19899,3859,1996,1285,522.496572037675,1392.34468574958,1250.34363020949,3514.90561601865,4557.31542392679,4734.22393984528,64.0321326768593,90.3807615230461,106.286186931348,94.0856031128405,446.207054178518,1850.25020846053,2350.42013806191
"C06","Sample",19025,2279,828,1686,447.961540183647,1055.26712119159,1186.68093940766,3519.68056066513,4195.16106799709,4889.23018822117,70.776656428258,91.6666666666667,108.844415752098,91.8742586002372,644.326758722565,1944.56210069191,1950.84197656691
"C07","Sample",24492,7,5,3522,542.094909406679,2919.11399078401,1243.95936982307,6584.75035304295,4076.97158253088,4596.19685623043,57.1428571428571,100,108.335896647185,92.305508233958,279.80909082411,7605.54378684405,1960.71611309265
"C08","Sample",20959,3943,1841,1235,460.589651380834,1155.96682461778,1144.17848430828,2510.77168975003,3386.56204683861,3324.35340721721,64.3418716713163,90.4399782726779,110.861759425494,90.2024291497976,416.596481463893,1661.69803888444,1761.1156761015
"C09","Sample",23194,8,4,3459,529.360613252439,8352.59274225317,1346.28436138646,2162.57012264376,8087.87200833456,4821.96812661343,62.5,75,106.398031374962,93.9867013587742,501.197470312079,1312.74809733448,2475.82910643876
"C10","Sample",19893,3895,2152,1003,513.328035124457,1278.03156665977,1006.33908306921,2531.1704056567,3000.3829814902,3960.4689801894,58.9987163029525,90.4275092936803,107.387580299786,93.1206380857428,349.413163100117,1724.53142097306,2251.11746486232
"C11","Sample",19193,4361,1725,760,377.738755740295,989.99878765903,1103.65635091561,2496.43430216352,3249.9077867932,3464.59650664626,68.126576473286,93.5072463768116,105.555555555556,94.7368421052632,529.159889365341,2428.80562007266,2355.57757709121
"D02","Sample",24349,1970,1133,2610,523.11995750955,1600.59495631125,1416.82030158721,2842.16960526504,3728.48848965531,3871.63007269427,66.3959390862944,90.3795233892321,107.895824720959,92.6819923371648,473.205364592457,1795.42683160238,1961.51470659334
"D03","Sample",18794,3558,1754,1007,468.360385942127,1058.85576363091,1457.29716511023,2306.65199846075,2741.32940203253,3139.09222533965,62.1135469364812,88.7115165336374,109.934497816594,90.9632571996028,413.328120518841,1501.00176060807,1573.18506471248
"D04","Sample",20794,3725,1734,1149,689.086888533731,1935.21392511242,1354.17665719537,2919.31104274736,3195.51309774126,3912.28638943132,70.3892617449664,93.7716262975779,108.396226415094,92.2541340295909,583.218132622138,2197.49472583991,1769.14509353033
"D05","Sample",26747,15,16,4141,542.544155726046,482.995677566209,1277.7818177009,328.020062346471,155.091871024918,4220.01704416403,20,31.25,109.840848806366,91.040811398213,102.138485293398,66.1113461429318,1836.94858141957
"D06","Sample",17007,5724,1844,317,411.336862419076,1230.02450754109,1187.35286682048,3356.07456339094,4245.89506741534,4406.46649814541,66.701607267645,92.2451193058568,107.823129251701,92.7444794952681,488.107851156939,2011.66474971588,1988.51739654459
"D07","Sample",23342,4957,2306,1238,442.398222463866,1324.27980196374,1471.52300692138,3035.58157392217,3901.49474994184,3958.16413538136,62.0940084728667,88.9418907198612,110.044444444444,90.8723747980614,395.884943009979,1662.55920894997,1839.3298620922
"D08","Sample",22320,2109,669,1691,283.337525007086,669.611532539866,835.860758995532,2780.2157712257,3959.94536591985,3889.20802336488,71.3608345187292,93.1240657698057,106.822488945041,93.6132465996452,612.683077105282,2008.28703018151,1944.18224698786
"D09","Sample",20594,1620,800,1981,440.218244495563,1082.07926212065,1259.24318687667,2590.48301091164,3694.34090780702,3604.9053645202,62.3456790123457,90.5,107.081081081081,93.3871781928319,389.69055233496,1989.4324524076,2121.79400177224
"D10","Sample",18979,5120,1672,684,316.558673424965,1041.25534994267,1009.50086503962,2558.98881676925,3648.89053504153,3758.9408972127,67.01171875,90.4904306220096,108.399366085578,92.2514619883041,497.003825722672,1824.03585049344,2038.4171295994
"D11","Sample",21459,4413,1973,1117,394.427682262339,1094.64367225663,908.60058907878,2334.58727163303,3549.66125061116,3316.46714108307,63.1316564695219,91.7891535732387,108.551992225462,92.1217547000895,414.960513326521,2014.43093888819,2080.81435023627
"E02","Sample",18316,2881,1234,1041,538.513907289158,1337.51919716738,1407.36199397431,3418.06102669801,4497.72087059982,4976.52920380915,69.2467893092676,90.5186385737439,107.875647668394,92.6993275696446,590.481391352931,1940.24833909547,2307.14563449012
"E03","Sample",21423,26,11,2992,481.883121112108,1911.86869298565,1276.23028994388,788.963686662022,4972.39179526781,3415.94082971388,34.6153846153846,90.9090909090909,110.324483775811,90.6417112299465,127.40555877795,2492.41041966266,1702.81729432657
"E04","Sample",22133,3113,1521,1813,513.521357895052,1457.30431109202,1270.02988814249,2219.32282285585,3313.56802698036,4377.29222722152,71.506585287504,93.491124260355,108.954326923077,91.7815774958632,622.39687340596,2194.90483882695,1943.16030353832
"E05","Sample",20184,2342,1147,1850,620.532328352212,1416.72813981173,1515.74170464822,4494.07397668111,5468.51254750437,5389.5636603416,80.0597779675491,95.2920662598082,107.997664915353,92.5945945945946,955.30954119534,2804.02680095748,2155.38881176608
"E06","Sample",20801,6432,2049,734,852.873587723185,2008.6678852035,1324.88997766996,2676.23013141971,4297.40684491983,5341.16144669059,76.2904228855721,93.2162030258663,105.007153075823,95.2316076294278,756.344176916418,2470.06536717392,2414.38577214959
"E07","Sample",19996,4327,1952,989,369.318125895836,1266.40741333264,1656.9225128611,2764.30806391825,4117.47228135529,5233.6046692078,70.9729604807026,93.4426229508197,105.43710021322,94.8432760364004,589.986949681367,2320.48138526082,2466.30889561773
"E08","Sample",18763,3084,1318,1142,347.953504571368,1034.16547623211,1048.06915637415,3062.51155418993,4488.32860580688,4836.377111913,67.4448767833982,93.3232169954477,106.232558139535,94.1330998248687,506.142739640808,2394.82083078664,2131.76348350217
"E09","Sample",22307,5092,1659,970,584.291933027221,1404.11753722753,1152.93524517358,3205.01696284435,4349.57281051803,5147.02715870443,80.2631578947368,95.8408679927667,106.476399560922,93.9175257731959,997.125630976713,3047.6814819589,2360.68408712867
"E10","Sample",22790,9,8,2238,1030.85606385131,1468.80868459632,928.439753023916,2915.30708496754,1718.5160698532,4274.28805819096,88.8888888888889,87.5,105.416862929816,94.8614834673816,716.010451304007,1208.11684280616,2608.92408024122
"E11","Sample",23500,1073,390,2520,310.822927585896,772.866023907237,897.182989527999,2266.20572579365,3569.64488015188,4023.43945793853,72.1342031686859,95.1282051282051,104.956268221574,95.2777777777778,648.157048411642,3047.0213861508,2832.52957442237
"F02","Sample",19817,5902,1998,571,587.494650486927,1235.15661313385,1284.68031961531,3257.64444002274,5147.27688968141,4390.97984744856,74.7543205692985,93.2432432432432,106.529850746269,93.8704028021016,731.097407559906,2281.47991364609,2128.16586982811
"F03","Sample",17779,4436,1681,519,542.781211918714,1651.8100180135,1298.21780618544,3026.97231248581,3685.94216716221,4492.9007085442,67.5834084761046,92.266508030934,105.702647657841,94.6050096339114,539.397534289098,2204.17755248159,2201.76178664392
"F04","Sample",22575,1957,879,1870,580.693883511196,1300.7831651318,1282.23148421883,3821.83916824304,4663.62113112198,5084.39061664999,73.1732243229433,93.9704209328783,105.889014722537,94.4385026737968,675.112878643166,2414.83304639076,2473.85298794829
"F05","Sample",21804,4980,1501,870,457.010625568659,1378.59712416204,1126.88116612776,2559.97413491556,4237.37051919494,5611.99815513867,60.0401606425703,90.5396402398401,105.839416058394,94.4827586206897,353.792899104234,2034.30405575385,2525.4170044193
"F06","Sample",22783,2477,1096,2112,416.269404315221,1243.47652031582,1272.4269587367,3394.92943197717,5241.54156519307,5411.38221587691,69.3580944691159,93.2481751824817,107.09939148073,93.3712121212121,546.061198886971,2252.37555392402,2278.96402113211
"F07","Sample",24325,3269,1314,1927,533.653368798603,1324.07680766917,1161.74861424786,4013.94749496432,4367.73294822733,5736.92494844638,76.2924441725298,94.0639269406393,106.759002770083,93.6689154125584,815.147833798916,2898.01127336955,2361.629705228
"F08","Sample",23313,5172,1728,987,370.265315666933,1077.26646028782,1216.40269403098,3631.1217675257,4764.65944554768,5173.9558867087,73.2985305491106,93.6342592592593,105.787781350482,94.5288753799392,674.498560391816,2423.91876666538,2544.09894837701
"F09","Sample",22126,3613,1118,1350,463.981277584996,1228.64463007095,1163.71590631099,4324.99054095894,6380.93303899073,5764.81122883819,69.720453916413,92.3971377459749,105.799373040752,94.5185185185185,603.368977062685,2197.19168333935,2732.03818406267
"F10","Sample",23528,4596,1504,989,320.507102157406,758.82683973418,791.782234662342,2703.09786586665,4575.95601512197,4722.68755434555,71.496953872933,93.5505319148936,104.989384288747,95.2477249747219,600.684622472395,2272.572558993,2767.99804016022
"F11","Sample",20784,4862,1369,701,508.956126878838,1299.04686254527,851.366897385043,2319.01112919577,4492.15422542995,4727.46579601278,75.2776635129576,94.0832724616508,106.534954407295,93.8659058487874,836.148835808258,2825.43793023263,2626.75874509624
"G02","Sample",16318,1267,750,1436,834.461309798736,3832.07565538067,1310.43138056045,5105.75500202229,5761.814440327,4983.55291098761,61.0102604577743,91.3333333333333,106.213017751479,94.1504178272981,388.472307429345,1833.30183232966,2320.08934269693
"G03","Sample",18556,4967,1897,698,621.635955160125,1914.14168445828,1536.60178165807,2634.42205724603,3607.3906101408,4218.4674218785,67.0223474934568,92.5144965735372,107.716049382716,92.836676217765,470.423729505,2081.94481332214,2040.42465716381
"G04","Sample",22225,5112,2790,958,418.737579088022,1073.61967089578,1375.96025309773,2747.48337576317,3360.89725345859,4390.34203140189,69.5618153364632,92.5089605734767,106.919642857143,93.5281837160751,580.011000206996,2247.70259513341,2224.09738770136
"G05","Sample",24472,2525,1520,2835,512.77055929737,1673.41258826059,1821.40023158001,3962.5354308461,5623.50592384867,5644.46654980698,77.1089108910891,93.9473684210526,106.578947368421,93.8271604938272,816.083078951228,2800.72719907146,2646.52422802937
"G06","Sample",20141,4063,2467,1148,615.454389067262,1546.9195691062,1356.30949844706,4135.22280391808,4889.62338416158,5449.05510232002,72.1142013290672,93.4333198216457,107.793427230047,92.7700348432056,594.485690528818,2639.82648801152,2398.27990551784
"G07","Sample",19368,4507,2251,878,598.290030808001,1722.02282287819,1531.19237775907,4509.43147159192,6609.7669276227,5094.19730448544,72.9088085200799,95.0244335850733,106.038647342995,94.3052391799544,628.777691443046,2905.63353914191,2467.75618789539
"G08","Sample",21783,2973,1481,1926,432.89300799793,1494.40353273762,1166.26003452696,3625.28810164379,5034.9422342376,5133.95671491886,69.3239152371342,92.0324105334234,106.232763375621,94.1329179646937,546.687522588754,2354.73222382418,2614.0735776686
"G09","Sample",18887,4285,2215,742,399.860283703375,1034.2963210458,1288.30719396521,3238.78328661169,4973.10535942005,5070.67769838195,62.5437572928821,92.5959367945824,107.536231884058,92.9919137466307,400.50970587441,2230.34547762314,2450.87530328342
"G10","Sample",24180,2990,2036,1732,587.54171514262,1411.05384082232,1275.15613497831,3360.41443034753,4487.87877445926,5136.09199145289,70.2675585284281,94.1552062868369,105.932721712538,94.3995381062356,598.860430151341,3297.04156769888,2969.80415921203
"G11","Sample",23126,4637,2414,1088,554.19944953762,1182.39723581069,1276.79854544487,2703.18091916268,3994.65902835303,4482.56759218436,74.142764718568,94.6147473073736,103.915950334288,96.2316176470588,687.536467075993,3268.60938435578,3402.22518698389
