"Experiment: 100U p2","Analysis: Analysis 2","User: Admin","Plate: 16","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 7:36:40 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A - PD-1 of Amet+","GeoMean BV605-A - PD-1 of Amet+GFP+","GeoMean BV605-A - PD-1 of GFP+","GeoMean PerCP-Cy5-5-A - LAG3 of Amet+","GeoMean PerCP-Cy5-5-A - LAG3 of Amet+GFP+","GeoMean PerCP-Cy5-5-A - LAG3 of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A - Tim3 of Amet+","GeoMean PE-A - Tim3 of Amet+GFP+","GeoMean PE-A - Tim3 of GFP+"
"B02","Sample",18654,5632,2055,569,410.830204971412,876.059583557716,932.507561337195,3950.83133625286,6219.26046175973,5522.02262091673,64.1867897727273,94.4038929440389,107.358490566038,93.1458699472759,477.211185955082,3075.77848093833,2924.40406091295
"B03","Sample",12206,2021,731,835,960.898144568515,2701.85633709046,1195.10476448643,2839.75955017223,5600.91935702571,5403.75368462097,60.7125185551707,91.9288645690834,105.830164765526,94.4910179640719,390.788891915149,2905.5459928351,3130.5717124283
"B04","Sample",25041,2841,1109,2386,545.8584930647,1004.64883425306,1043.5398173215,4152.43843795589,5509.59136823155,6021.92312846697,68.6730024639212,94.04869251578,106.708407871199,93.7133277451802,610.461684237671,3130.78382013441,3116.64739601163
"B05","Sample",19436,3338,2269,1371,119.689905879666,132.114806316283,1105.75350347494,433.610995535009,823.833818704686,6546.74620006655,39.4248052726183,75.3195240193918,106.942277691108,93.5083880379285,165.593986211556,931.278898581593,3332.44834124929
"B06","Sample",22009,1244,490,2191,423.383900554878,984.749906730262,727.166835456704,2898.43244104427,4996.01190941596,5416.05101005054,61.4147909967846,91.8367346938775,106.204556471159,94.1579187585577,406.961332770845,2564.16603209998,2780.1060091982
"B07","Sample",22929,5585,2198,1336,351.630843410977,794.58371120781,1206.02249536849,3482.71155774636,5947.25828391163,6093.37569993319,62.0590868397493,91.8562329390355,106.709265175719,93.7125748502994,428.472474050452,2541.72333209167,2983.86597917029
"B08","Sample",23184,4392,1703,1771,418.209894259341,761.822583193775,938.675448174474,3115.77295407017,4697.85949247537,6084.41892177689,80.1457194899818,96.9465648854962,105.921052631579,94.4099378881988,1151.8524387705,4372.04866049538,3122.72372650277
"B09","Sample",21294,5936,2152,971,542.690493781423,1096.56838709769,967.336392237107,3355.71147544094,4018.68575399385,5706.39593616541,59.4845013477089,88.1970260223048,105.773420479303,94.5417095777549,400.335861617039,1637.02587948329,2937.08633957904
"B10","Sample",21089,6312,2017,726,340.936285146049,770.01865167805,1012.74466607461,2021.20416546808,3646.88489001323,5592.32161270952,65.0348542458809,92.9598413485374,106.451612903226,93.9393939393939,500.923044252791,2861.68879523634,2829.73639358536
"B11","Sample",20740,4632,1908,1128,534.117674433007,1259.1704913772,1236.11061331936,3579.87150422893,4902.04625976873,5739.86628242996,62.240932642487,91.0377358490566,106.015037593985,94.3262411347518,459.576247635507,2301.52557533355,2898.8394996761
