"Experiment: 100U p2","Analysis: Analysis 2","User: Admin","Plate: 21","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 7:39:49 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A - PD-1 of Amet+","GeoMean BV605-A - PD-1 of Amet+GFP+","GeoMean BV605-A - PD-1 of GFP+","GeoMean PerCP-Cy5-5-A - LAG3 of Amet+","GeoMean PerCP-Cy5-5-A - LAG3 of Amet+GFP+","GeoMean PerCP-Cy5-5-A - LAG3 of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A - Tim3 of Amet+","GeoMean PE-A - Tim3 of Amet+GFP+","GeoMean PE-A - Tim3 of GFP+"
"B02","Sample",16101,2282,2143,891,874.698281847361,785.901456455963,1546.39589213454,3158.76679060879,2723.78853173985,3392.3090360914,77.5635407537248,95.8002799813346,105.443786982249,94.8372615039282,833.863555699382,2960.17382369425,2362.41081469409
"B03","Sample",20958,20,31,4319,749.968001632491,1126.08315286322,1397.6639245052,700.66611900714,993.707478477119,2357.47791966542,40,83.8709677419355,108.245614035088,92.3824959481361,169.07059758897,1360.1711506336,1913.1262918986
"B04","Sample",20458,23,25,4584,775.077094061157,1383.10397501859,1612.4836116456,514.291622436507,257.774124241372,3323.91895787075,26.0869565217391,44,107.909604519774,92.6701570680628,58.096447815673,394.387922280261,2042.91550399354
"B05","Sample",23281,11,9,4954,958.142193748434,1086.2957919858,1810.50193658286,3092.49772059789,1322.41845181494,3469.05791255879,63.6363636363636,77.7777777777778,107.508680555556,93.0157448526443,286.365630033441,570.551289506707,2182.25190315826
"B06","Sample",20165,1682,1255,3204,701.068574825746,1833.73538543716,1602.10354537374,3003.13403770337,3237.166029398,3321.13176325336,68.7871581450654,94.2629482071713,106.728847435043,93.6953807740325,540.975887033666,2232.67503004942,2064.80444351697
"B07","Sample",21153,8,5,5279,569.057351047032,3298.71194200537,1721.75028299861,399.923278220917,7663.65007495676,2981.00877832001,50,100,108.710873146623,91.9871187724948,204.350817908179,4615.65186323053,1800.10024098173
"B08","Sample",22290,11,8,4813,335.733857392723,2969.65143553401,1377.93749294101,1922.38713528441,2123.08277082109,2535.55273121706,72.7272727272727,87.5,109.885844748858,91.003532100561,441.850738289474,1684.57275805161,1699.17155717188
"B09","Sample",16746,2365,2546,1425,177.642634358411,248.236140250403,1537.78782137373,434.502577319996,180.988766804953,2773.391368295,29.2600422832981,62.2937941869599,108.447488584475,92.2105263157895,96.2692745737783,362.586294809504,1953.32316107639
"B10","Sample",13968,3671,2187,525,519.47457163375,821.649523665244,1506.14741583448,2946.77850528397,2695.3793246621,2460.62451925358,67.1479160991556,92.2725194330133,110.759493670886,90.2857142857143,481.327285776549,1734.85377058403,1718.8871639346
"B11","Sample",19041,30,32,4174,671.89594356653,658.712741965367,1606.20065757103,808.799339499847,1649.09142877066,2875.0827023679,33.3333333333333,68.75,107.135523613963,93.3397220891231,132.88136612706,691.935218819689,2164.18758701738
"C02","Sample",19241,4,9,3692,269.60340110748,1086.23122699466,1453.18752362536,233.551541193219,531.352686881641,2748.47972771195,0,66.6666666666667,107.481804949054,93.0390032502709,91.653118668639,1021.9781232569,1965.84938223464
"C03","Sample",19201,4497,2541,997,785.609116495054,1688.59453719179,1381.10140636151,2598.90860089607,3150.34274076113,3875.53445092549,66.9557482766289,93.9787485242031,107.319698600646,93.1795386158475,507.082316208162,2437.3760124765,2199.72248236089
"C04","Sample",19508,2825,1784,2000,1121.97398518442,2384.36998331622,1814.67454121602,2669.780908592,2912.10404074095,3340.02338644426,50.0884955752212,85.8744394618834,107.584722969338,92.95,235.285001223396,1328.93200795745,2021.25643721773
"C05","Sample",21163,6,8,4736,1157.51495573692,2055.76480704624,1609.49691002427,1884.35773953286,840.490300692815,3399.01587001445,33.3333333333333,50,107.783340919436,92.7787162162162,212.76078070743,336.362820047639,2057.6543791931
"C06","Sample",21157,3,3,4191,638.205965054685,218.764710945597,1448.21752841709,374.773090055727,276.545198142447,2760.36955572255,0,33.3333333333333,110.057773109244,90.8613696015271,43.972256811738,18.6732058116136,1626.83720184855
