Well,GeoMean BV605-A of Amet+_PD1,GeoMean PerCP-Cy5-5-A of Amet+_Lag3,Amet+Tim3+ as % of Amet+,GeoMean PE-A of Amet+_Tim3
B02,721.819896834724,1278.24039787439,12.5,17.6421923018644
B03,610.108761708276,1026.4988942599,4.08457472369053,19.7780032456088
B04,432.757827875877,897.704955071381,2.76804484933427,16.9022186400235
B05,720.880409949149,1625.98153409719,9.38251804330393,30.400797697289
B06,351.95841638144,863.832480939637,2.39808153477218,16.0870427178346
B07,593.201286432876,1420.98690643836,10.4681535061282,30.4779810781801
B08,411.243897235175,825.480601332538,3.3855482566953,18.5124589087819
B09,354.684365122614,722.642614624819,4.3613707165109,18.8385292802271
B10,278.779410432081,546.641368838388,1.80840664711632,13.7254768137415
B11,608.865258739416,1110.55130111713,5.55073720728534,23.3055974801407
C02,480.058926918324,1305.50704799258,2.83553875236295,18.6620572908614
C03,535.781348057729,1118.39480885066,5.01802051566399,20.1651855309939
C04,537.980566618455,1172.22326669883,2.73972602739726,17.7984568834586
C05,866.592771037537,1538.7951853902,4.05405405405405,20.75767368334
C06,510.235329879052,1321.79909016684,4.86381322957198,21.7901424110346
C07,459.13193863887,1021.08658906652,5.57142857142857,23.3593752174791
C08,637.717147986718,1576.22136085271,8.51385390428212,31.6101983278814
C09,524.164382350454,938.358059194351,7.16934487021014,24.9310440752839
C10,580.505688548275,755.371122178617,5.34939759036145,24.1928823668512
C11,633.135142850088,1007.79363981214,6.87606112054329,29.0475208853435
D02,616.753840276892,1276.1457288443,3.12075983717775,17.7521156767363
D03,487.502257800127,1134.10466481319,3.64053788127255,18.3676208436549
D04,775.436248269644,1338.45642433831,6.12959719789842,21.8718963146814
D05,553.04024518496,982.118612001774,3.00653594771242,18.6144153199052
D06,595.560630919279,686.599121578326,0,15.7210218678995
D07,484.313833304137,1135.48189536272,3.42237061769616,19.2952040492152
D08,518.872116796968,1357.29376515187,3.11614730878187,17.1385956665726
D09,555.02517458546,1111.80750789013,6.59488559892328,25.9879639300455
D10,480.106070568088,900.410246111175,4.52690166975881,20.8061011706898
D11,531.329733588,1105.34400822566,2.64380135762772,19.4743629540396
E02,465.37053595518,1060.96810546432,2.5360517155644,15.0600567767582
E03,586.501384621714,1173.90049123674,6.22119815668203,23.587474205514
E04,462.449008260719,1462.93358499939,2.27272727272727,16.7827978449662
E05,527.195132848408,1498.07317330096,3.36871250576834,18.1339011967005
E06,437.907377173696,1131.02998088721,3.26683291770574,18.1091168917978
E07,620.023331454335,1322.47924965295,4.88590604026846,19.7455144370749
E08,561.335949164858,1209.87859119953,2.88097043214557,19.341387029382
E09,609.444292472068,1479.63760208476,5.2062474969964,21.0264398727129
E10,519.807273374886,1182.3477772895,2.81329923273657,17.4723286979538
E11,476.289246280219,1155.62735865848,4.63678516228748,21.7830560048509
F02,520.155701858375,1299.50646111635,3.80572671257702,19.7946631569234
F03,624.509112638046,1685.16534040191,2.21720385957709,19.3183855334656
F04,626.128180727561,1261.86226768167,4.55806579468886,22.9214410838909
F05,673.158448389892,1472.23815986476,10.6824925816024,32.4800923248866
F06,734.835548496356,1331.40235563554,7.79924599434496,27.021047269434
F07,668.570657544445,1683.2056499764,9.03954802259887,30.6355854825481
F08,621.806877793791,1193.59594628813,6.00600600600601,25.3879966866714
F09,456.789829070147,1130.09795806158,5.62095350206004,23.0966377986312
F10,607.199738305714,1040.29345936465,6.96890221056576,28.9840612674792
F11,1003.12455962125,1907.5138680939,3.62694300518135,19.8114010264514
G02,1607.43462230126,1069.81746789296,0,72.1827456330147
G03,311.279503128754,1140.63657029297,8.7719298245614,27.4509011568186
G04,735.85514231903,1194.88919018995,3.04896827841084,20.4901851661005
G05,461.560553464489,1176.68936723439,3.75302663438257,21.2657399183175
G06,434.634328855997,878.15125929726,4.31372549019608,20.8509027484955
G07,563.984915213415,1060.4932015501,4.3557168784029,22.8889651690836
G08,450.708493578473,919.067561270435,4.15271265907569,24.103598078182
G09,524.919251352683,876.408408443217,5.38519072550486,28.083187694129
G10,535.646584028054,944.06894680698,8.85032537960955,32.5207349434689
G11,499.506231291118,1074.14214518239,4.42655935613682,23.6704953849851
