"Experiment: panel 2 10U","Analysis: Analysis 2","User: Admin","Plate: 14","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 6:52:27 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A of Amet+","GeoMean BV605-A of Amet+GFP+","GeoMean BV605-A of GFP+","GeoMean PerCP-Cy5-5-A of Amet+","GeoMean PerCP-Cy5-5-A of Amet+GFP+","GeoMean PerCP-Cy5-5-A of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A of Amet+","GeoMean PE-A of Amet+GFP+","GeoMean PE-A of GFP+"
"B02","Sample",21635,3993,2655,1034,525.035760321988,6178.58679083514,6389.78446619937,905.687974066066,1738.43716966313,2316.17348347833,6.03556223390934,40.0376647834275,317.177914110429,31.5280464216634,23.0275937742465,150.826676100961,97.9058497893265
"B03","Sample",18393,1880,1621,1730,523.646945159411,5129.88693877687,5912.88474766243,1105.46120685673,2314.55943459413,2458.25871925196,7.02127659574468,39.5434916718075,286.898839137645,34.8554913294798,25.8608537447185,155.901020284781,112.893540615316
"B04","Sample",19118,3534,2009,806,457.234477893405,6249.11618472845,5679.86206831107,1021.67708851563,2294.17895808566,2531.82435128208,3.3955857385399,36.5853658536585,289.928057553957,34.4913151364764,20.8701171689865,124.221171186864,113.178126076281
"B05","Sample",16012,2569,1522,883,600.376262561033,7132.91149959934,5654.11513923369,993.395713957443,1991.72770925259,2489.96121619161,4.28182172051382,35.8738501971091,338.314176245211,29.5583238958097,20.515205988224,135.381737778256,104.617873825243
"B06","Sample",14981,2889,1484,613,471.584857216379,4351.24283283077,5125.57021642856,1316.73244851038,2445.1153912972,1943.54605015269,5.46902042229145,33.2210242587601,419.86301369863,23.8172920065253,22.3453403396686,101.313841505028,63.4245893051385
"B07","Sample",16181,1945,1172,1265,786.211950322929,6678.62676531735,5626.98222524525,1360.72678598387,2032.70958153149,2554.3084932762,7.86632390745501,43.0034129692833,288.812785388128,34.6245059288538,28.2635266001757,186.893065091621,105.971088945107
"B08","Sample",17297,1373,865,1713,510.210167653173,5840.48613066318,5633.27327550822,1196.04768835311,2192.51912721447,2354.65872693399,8.23015294974508,37.8034682080925,306.989247311828,32.5744308231173,26.1808904671078,143.978507355155,107.765579928029
"B09","Sample",17561,3184,1738,827,640.886676711555,6008.84170955375,4969.79059007443,1075.33375996849,2284.54307786503,1910.18261652876,2.48115577889447,34.1772151898734,319.305019305019,31.3180169286578,20.0204725140118,124.302979127425,97.8234733438374
"B10","Sample",13149,1660,1149,911,478.315780347429,5134.59746738806,5457.48588375599,1026.19258858308,2085.62915802153,2159.64643253564,4.33734939759036,33.2463011314186,320.774647887324,31.1745334796926,18.7103615111612,110.752520406944,96.337568001664
"B11","Sample",12507,1082,871,1303,639.698920285016,5374.15256065343,5474.22691316827,853.49972698485,1808.05433100654,2342.27699321832,7.57855822550832,40.5281285878301,318.581907090465,31.3891020721412,27.8768679944778,172.427478487042,100.468754644616
