"Experiment: panel 2 10U","Analysis: Analysis 2","User: Admin","Plate: control","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 6:39:37 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A of Amet+","GeoMean BV605-A of Amet+GFP+","GeoMean BV605-A of GFP+","GeoMean PerCP-Cy5-5-A of Amet+","GeoMean PerCP-Cy5-5-A of Amet+GFP+","GeoMean PerCP-Cy5-5-A of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A of Amet+","GeoMean PE-A of Amet+GFP+","GeoMean PE-A of GFP+"
"B02","Sample",17963,1356,881,1192,471.048325349471,5464.14933717419,5201.98040469362,842.477859518545,1730.40941812886,1843.99607081452,3.53982300884956,33.8251986379115,312.041884816754,32.0469798657718,17.8066260909688,108.362967527616,87.1595018577347
"B03","Sample",22377,659,606,2225,412.042375661274,6038.83426885715,5732.85351007848,919.444057208548,1648.92897709248,2082.61324759589,2.73141122913505,39.6039603960396,272.33782129743,36.7191011235955,13.9811604356552,130.458003847931,111.671049018842
"B04","Sample",21902,2521,1354,1082,491.24940845545,4688.84285823116,4073.06479829816,1271.08556613096,1911.35752060761,2224.48154368184,5.11701705672352,33.3825701624815,373.103448275862,26.8022181146026,19.3772883177223,109.711901771064,70.5813805076617
"B05","Sample",22754,3458,1652,823,393.999267546288,5031.98958023475,5463.55496881677,761.181494465154,1652.22214784599,2001.89432492485,3.35454019664546,29.3583535108959,308.239700374532,32.4422843256379,15.6541586052428,80.6106876171828,90.1915661271186
"B06","Sample",18401,2140,1161,808,576.698200913709,7605.98001187974,5836.5834599433,1404.97267174044,2399.42301467977,2142.98189096369,10.1869158878505,51.421188630491,325.806451612903,30.6930693069307,28.4783151013034,227.59323378918,90.3808136126312
"B07","Sample",16397,1484,700,1012,443.716045347147,5980.63570574598,5649.87298008016,1123.83287552755,2385.44684759004,2044.92413971999,6.26684636118598,38.7142857142857,312.345679012346,32.0158102766798,21.6863599129533,129.889400746128,87.2925559160731
"B08","Sample",19088,2363,1132,856,589.31101044795,6208.07040775603,5044.76238224999,1314.28709045091,2547.29737537514,2129.67699289564,10.1142615319509,51.678445229682,334.375,29.9065420560748,29.5179727560913,251.033135179494,84.3450526481892
"B09","Sample",18374,2809,1338,620,529.826360417304,6705.58398249241,5521.99124258821,975.161283431531,2894.75399209,2244.09388647446,7.61836952652189,46.6367713004484,299.51690821256,33.3870967741936,23.3160546835987,208.02284748687,98.7261635110004
"B10","Sample",17665,2117,1047,742,461.80378280832,6166.65928856929,4972.89365987193,871.655248610027,2234.91146893016,1937.44177057836,4.10958904109589,41.738299904489,306.611570247934,32.6145552560647,18.1305703660546,152.696697740031,88.0432173353653
"B11","Sample",15675,612,1438,1917,395.786022495263,601.936284149398,461.185346597587,667.034184943964,633.907774002517,545.190484333786,4.90196078431373,9.87482614742698,1452.27272727273,6.88575899843505,21.4396076907953,27.8866377880002,20.8020277142283
"C02","Sample",27949,4529,2226,1017,149.165899745776,3011.62491299279,4961.37915334008,399.722240530362,902.904581790764,1509.33907515064,8.80989180834621,50.2246181491465,361.921708185053,27.630285152409,27.4129858140104,223.361339918016,73.4796732698505
"C03","Sample",27328,4953,2531,757,118.738472016417,1664.44327900461,4207.31711117684,438.826628480208,801.718360824444,1178.5159469227,11.5081768625076,54.7609640458317,355.399061032864,28.1373844121532,32.4813438783387,287.168661808372,77.3371016616124
"C04","Sample",22879,1890,1166,1500,383.936764922078,5275.56910648859,4948.87597253198,809.233287094369,2034.62818880196,2015.00015472123,2.48677248677249,28.1303602058319,428.571428571429,23.3333333333333,15.4551592746019,80.1609267852189,52.5682467639171
