Well,GeoMean BV605-A of Amet+_PD1,GeoMean PerCP-Cy5-5-A of Amet+_Lag3,Amet+Tim3+ as % of Amet+,GeoMean PE-A of Amet+_Tim3
B02,590.542530538868,1212.84364947481,3.91211146838157,21.1123287385877
B03,877.222916582483,2283.87403421132,5.641348881185,23.4455761713894
B04,525.11384566821,1193.73782734279,1.91101821439236,16.3930648387949
B05,627.669670317423,1377.32962703592,2.73051048674317,15.9953639194225
B06,618.829290663588,1427.74119347022,4.95412844036697,18.6517671211957
B07,717.133279096365,980.297450161831,4.25731432858215,19.3680515118547
B08,557.145589506526,1165.41002229879,3.99865591397849,17.669018431172
B09,773.015676319541,1609.21137360704,4.1195110909914,18.6510538759146
B10,876.888362421531,971.426631589099,5.26315789473684,33.0959632812525
B11,517.420077658346,1086.75266024662,3.99816176470588,20.9273327700122
C02,430.175494187398,1563.39565744696,4.80812641083521,20.9927729277584
C03,685.61084015991,1559.21607322608,4.57880091070073,22.4192119367837
C04,725.424386406071,1601.70019494368,1.83210281651627,15.1763523106908
C05,709.702960287768,1423.78527656841,4.28251121076233,21.0010487139123
C06,531.411087669294,1345.05798208451,4.55186304128902,21.9634460295408
C07,622.498578070715,1581.43057144105,3.50967741935484,20.7829919705237
C08,780.089716467252,1320.79852063568,5.64189189189189,23.9556980411386
C09,456.607129624889,1200.40479808358,2.61288104515242,18.585578799835
C10,397.351938855292,927.016829826578,3.09278350515464,20.176948274017
C11,405.336854443334,875.863250654157,2.6448362720403,17.0775346345291
D02,583.126262326709,986.363707746889,1.97897340754484,14.6454315282817
D03,695.613113385834,1618.26281290575,3.59066427289048,18.6359309740602
D04,777.576142062079,2096.51496459248,3.50404312668464,18.8931948435037
D05,669.430108447536,1554.85164191621,3.52080475537266,19.8172021529587
D06,523.292972991974,1508.61204429928,2.94406280667321,15.4330680418009
D07,579.755921254889,1409.99102412031,4.53544693967415,19.4239804864177
D08,836.799077789114,1275.67267043419,5.57413600891862,22.3453210013373
D09,859.545422439805,1863.74210177824,4.62356792144026,20.2775857579853
D10,473.013672159286,832.840021556042,2.22317229585293,15.4760759264386
D11,461.917457143431,1292.53430264412,3.0081650193382,17.1906165269503
E02,561.506378497625,1039.08633587783,3.94776799271181,20.1141082749685
E03,741.747954823882,1617.43303801424,5.82191780821918,25.1065671559649
E04,669.638303796036,1603.53231377657,3.56111645813282,19.6878228661159
E05,756.551668027461,1673.02074500424,3.60942249240122,20.5666109836101
E06,792.792032363183,1809.03335419924,8.54465270121279,30.7335128818778
E07,760.16601077219,2232.73937209937,6.90335305719921,29.4802224812476
E08,622.366793480915,1576.78283225239,4.60782305959451,22.167176585342
E09,553.146409200549,1643.26947098343,4.70685383980182,23.1045154860862
E10,693.980772750021,1104.82497624447,5.25542080117604,23.0184081451116
E11,596.636971917978,1651.58816454672,3.2793867120954,20.8256928697648
F02,675.547141946508,2050.76105530867,3.61911454673226,19.4004828865525
F03,549.16092476314,1461.02473963458,3.18739695915003,17.7066821952949
F04,599.483860916889,1556.67164421366,3.34970969182671,18.9813641102267
F05,585.523134476564,1770.43860062688,4.6862896979086,20.7810338424689
F06,591.836322837946,905.193013655857,0,18.1953581187533
F07,638.102201980226,1476.06088854097,4.54696868754164,21.6731683062
F08,743.716634591816,2322.43378695178,6.2905317769131,23.5069515050154
F09,585.916332823002,1491.92786087504,4.68401486988848,21.782323415814
F10,771.147366544443,2134.38959181501,1.90972222222222,18.4040065879464
F11,621.565450486616,1358.75012486609,2.63324873096447,17.6849978916348
G02,539.570673970818,1246.07987077472,4.45969125214408,19.2648421685724
G03,468.497462646555,1882.03680773675,4.23497267759563,21.8954619987987
G04,548.909545956308,1242.65879063952,2.27180527383367,17.0787742744573
G05,812.801479302531,1551.55340389468,6.45962732919255,21.5640014804581
G06,665.809016106688,1636.725382424,4.25531914893617,19.915901200651
G07,406.805830920059,1197.04696329356,2.20511025551278,16.8733130759578
G08,466.961835942562,1301.81775971559,2.71135781383433,17.7917662392144
G09,519.384301834775,1081.98631298895,1.7458777885548,14.8911400396062
G10,624.235057167376,1751.56189921853,2.58697591436218,20.6798615520185
G11,423.965891766102,1151.97931834638,3.19081046585833,19.3776980649244
