Well,GeoMean BV605-A of Amet+GFP+_PD1,GeoMean PerCP-Cy5-5-A of Amet+GFP+_Lag3,Amet+GFP+Tim3+ as % of Amet+GFP+,GeoMean PE-A of Amet+GFP+_Tim3
B02,6178.58679083514,1738.43716966313,40.0376647834275,150.826676100961
B03,5129.88693877687,2314.55943459413,39.5434916718075,155.901020284781
B04,6249.11618472845,2294.17895808566,36.5853658536585,124.221171186864
B05,7132.91149959934,1991.72770925259,35.8738501971091,135.381737778256
B06,4351.24283283077,2445.1153912972,33.2210242587601,101.313841505028
B07,6678.62676531735,2032.70958153149,43.0034129692833,186.893065091621
B08,5840.48613066318,2192.51912721447,37.8034682080925,143.978507355155
B09,6008.84170955375,2284.54307786503,34.1772151898734,124.302979127425
B10,5134.59746738806,2085.62915802153,33.2463011314186,110.752520406944
B11,5374.15256065343,1808.05433100654,40.5281285878301,172.427478487042
C02,3404.17504354159,964.155021837942,26.0869565217391,62.9419526875411
C03,5898.7453266399,2811.73192692965,36.7996201329535,126.097030505649
C04,6315.5198764315,2325.87078489783,37.3607038123167,142.239303083264
C05,5210.34938405517,2533.63555706214,32.1428571428571,113.158579764054
C06,3654.35791924341,1168.91933870017,37.5521557719054,141.507348266437
C07,4674.2870623083,2741.68736052599,44.3552433517311,195.661726108632
C08,7547.64495911542,2635.88698547758,43.437273386512,185.438932075769
C09,5512.15759127522,2792.42501950547,40.506329113924,172.018335651017
C10,6717.60479727401,2689.44517380122,40.6820950060901,161.708758057607
C11,6263.31108366131,3782.74879049291,40.3128153380424,153.303871775246
D02,6048.21244970315,2576.9350823699,31.4814814814815,109.240161271326
D03,6165.64548339627,3850.1258295129,46.3932625411937,215.099238199912
D04,6684.68123627775,3339.51723577555,34.7243688820196,121.840337063074
D05,5697.01644564245,2691.85081337699,42.4484052532833,161.054747679002
D06,5911.12901545232,3044.88609814482,25.421822272216,66.9854938364461
D07,7106.57608926527,2939.21541734768,33.5984095427435,123.587112743141
D08,5609.47276406026,2285.85622218829,32.3763955342903,110.095484943323
D09,5568.379921262,1921.03629212841,36.0041623309053,120.376813588329
D10,4892.94397187016,914.239011876741,40.495867768595,175.280949968186
D11,4434.71518666957,2026.15145058011,34.9021681649921,107.629341843793
E02,5998.94965811287,2181.79966888089,43.2584269662921,168.995666149525
E03,6912.79282634745,3062.0156933377,47.508753029895,231.517882825575
E04,6258.54452215479,2744.14075074368,28.725452445129,92.8529461812423
E05,7501.1627692323,2578.43538249697,42.451473759885,171.883674295764
E06,6614.50029540415,2221.52558760098,33.3636088404481,120.293319847456
E07,5383.85569468502,2615.42125127449,42.0545746388443,170.793547878293
E08,6598.6238564405,2556.30434885708,33.4556895647614,114.509938152327
E09,8090.5120268182,3549.4786690661,49.5109104589917,251.454137783055
E10,5487.77683787937,2663.54235226975,45.4545454545455,201.079643021195
E11,6063.82997779971,3050.28508048276,32.4592074592075,103.595898781039
F02,7497.57832978237,2065.36900535328,47.1685082872928,238.481224890174
F03,6949.09179066103,2225.78446408411,43.6010037641154,178.897716696266
F04,6097.77038827311,2773.7991151089,38.3848977451495,139.104069734468
F05,6326.51118087031,2993.91136929994,43.1890515595162,183.705535257177
F06,6535.07448881248,3267.49270611724,44.361833952912,191.139724274506
F07,6220.67393033286,2163.11658062427,38.9508928571429,146.402292610214
F08,6514.21468209421,2785.9100391021,41.9491525423729,153.301399547217
F09,5617.57377235059,1926.92561823946,36.6114897760467,141.16932230799
F10,6775.63471784423,2621.14852591039,43.2298136645963,183.975335934537
F11,4902.75456485882,2038.60780486574,34.6629986244842,118.857827068205
G02,5566.39910134034,2481.69854815459,40.0476758045292,147.910918929439
G03,7347.33285159631,1834.19823911525,17.9767359887205,46.5192727712848
G04,5465.29838054576,2599.74945577638,42.6972909305065,185.177502831253
G05,6955.51218739296,2379.89502721239,39.8625429553265,157.487645712459
G06,6142.36255413147,2873.75747576932,35.1713859910581,111.526305984888
G07,5213.54606037371,2081.85577954958,35.0943396226415,133.961920040167
G08,5610.32422881836,1314.3479453102,30,221.989190565493
G09,5618.21185448686,2032.86030389653,40.3237674760854,161.558205092856
G10,4721.92608087519,2143.51837048167,35.4319180087848,128.040313383641
G11,0,0,NaN,0
