type,shRNA,count
target,Actl6b.1,963
target,Actl6b.2,5210
target,Actl6b.3,1332
target,Actl6b.4,25534
target,Aff1.1,5829
target,Aff1.2,1
target,Aff1.3,23303
target,Aff1.4,3583
target,Aff4.1,56
target,Aff4.2,2
target,Aff4.3,14512
target,Aff4.4,21230
target,Arid2.1,17386
target,Arid2.2,31080
target,Arid2.3,12
target,Arid2.4,12482
target,Ash1l.1,35457
target,Ash1l.2,12251
target,Ash1l.3,2369
target,Ash1l.4,14977
target,Ash2l.1,24300
target,Ash2l.2,6348
target,Ash2l.3,703
target,Ash2l.4,0
target,Asxl1.1,1442
target,Asxl1.2,13115
target,Asxl1.3,186
target,Asxl1.4,21316
target,Asxl2.1,21389
target,Asxl2.2,5668
target,Asxl2.3,8072
target,Asxl2.4,868528
target,Asxl3.1,530966
target,Asxl3.2,28236
target,Asxl3.3,45564
target,Asxl3.4,7960
target,Atad2.1,2946
target,Atad2.2,20290
target,Atad2.3,7921
target,Atad2.4,14603
target,Atad2b.1,15187
target,Atad2b.2,2326
target,Atad2b.3,24150
target,Atad2b.4,36849
target,Atm.1,15795
target,Atm.2,14868
target,Atm.3,27834
target,Atm.4,12624
target,Atr.1,6963
target,Atr.2,32245
target,Atr.3,36481
target,Atr.4,25966
target,Atrx.1,0
target,Atrx.2,2292
target,Atrx.3,44230
target,Atrx.4,4845
target,Aurkb.1,50787
target,Aurkb.2,6
target,Aurkb.3,0
target,Aurkb.4,264
target,Baz1a.1,1323
target,Baz1a.2,2507
target,Baz1a.3,0
target,Baz1a.4,28218
target,Baz1b.1,41131
target,Baz1b.2,256113
target,Baz1b.3,23440
target,Baz1b.4,956
target,Baz2a.1,9755
target,Baz2a.3,0
target,Baz2a.4,190
target,Baz2b.1,181213
target,Baz2b.2,34275
target,Baz2b.3,3483
target,Baz2b.4,19833
control,Bcl6.2,41880
control,Bcl6.3,1
target,Bmi1.1,40192
target,Bmi1.2,3750
target,Bmi1.3,10294
target,Bmi1.4,53035
target,Bop1.1,5558
target,Bop1.2,6148
target,Bop1.3,5
target,Bop1.4,11
target,Bptf.1,2463
target,Bptf.2,1147
target,Bptf.3,4206
target,Bptf.4,3301
target,Brd1.1,7378
target,Brd1.2,219747
target,Brd1.3,3
target,Brd1.4,3
target,Brd2.1,208
target,Brd2.2,224
target,Brd2.3,342
target,Brd2.4,10654
target,Brd3.1,5806
target,Brd3.2,73356
target,Brd3.3,3085
target,Brd3.4,54
target,Brd4.1,1222
target,Brd4.2,3065
target,Brd4.3,13
target,Brd4.4,21433
target,Brd8.1,7245
target,Brd8.2,14313
target,Brd8.3,4747
target,Brd8.4,20665
target,Brd9.2,3092
target,Brd9.3,1778
target,Brd9.4,3024
target,Brpf1.1,29
target,Brpf1.2,20459
target,Brpf1.3,10792
target,Brpf1.4,9401
target,Brpf3.1,10467
target,Brpf3.2,0
target,Brpf3.3,13159
target,Brpf3.4,6652
target,Brwd1.1,88826
target,Brwd1.2,148
target,Brwd1.3,2512
target,Brwd1.4,8413
target,Brwd3.1,48031
target,Brwd3.2,46826
target,Brwd3.3,6314
control,CD4.1,4
control,CD4.2,148
control,CD4.3,2173
control,CD4.4,47732
control,CDK9.1,429717
control,CDK9.2,252
control,CDK9.3,16782
target,Carm1.1,3656
target,Carm1.2,40060
target,Carm1.3,5197
target,Carm1.4,662
target,Cbx1.1,27229
target,Cbx1.2,66362
target,Cbx1.3,18359
target,Cbx1.4,47803
target,Cbx3.1,289605
target,Cbx3.2,2081
target,Cbx3.3,57627
target,Cbx3.4,201372
target,Cbx4.1,11474
target,Cbx4.2,278441
target,Cbx4.3,433
target,Cbx4.4,10487
target,Cbx5.1,62271
target,Cbx5.2,56778
target,Cbx5.3,1751
target,Cbx5.4,2627
target,Cbx6.1,695
target,Cbx6.2,6816
target,Cbx6.3,0
target,Cbx6.4,0
target,Cbx7.1,27805
target,Cbx7.2,28053
target,Cbx7.3,41191
target,Cbx7.4,13761
target,Cbx8.1,4134
target,Cbx8.2,30309
target,Cbx8.3,19656
target,Cbx8.4,9013
control,Ccnt1.2,36465
control,Ccnt1.3,15856
control,Ccnt1.4,11374
control,Cd14.2,1651
control,Cd19.3,2200
control,Cd19.4,67542
control,Cd4.5,61
target,Chaf1a.1,24842
target,Chaf1a.2,4
target,Chaf1a.3,5144
target,Chaf1a.4,1683
target,Chaf1b.1,40738
target,Chaf1b.2,10937
target,Chaf1b.3,401
target,Chaf1b.4,10259
target,Chd1.1,20542
target,Chd1.2,1846
target,Chd1.3,222957
target,Chd1.4,13069
target,Chd1l.1,30901
target,Chd1l.2,17423
target,Chd1l.3,3702
target,Chd2.1,4198
target,Chd2.2,39861
target,Chd2.3,12532
target,Chd2.4,9816
target,Chd3.1,54612
target,Chd3.2,510
target,Chd3.3,1501
target,Chd3.4,7432
target,Chd4.1,3974
target,Chd4.2,23922
target,Chd4.3,4020
target,Chd4.4,36
target,Chd5.1,8285
