type,shRNA,count
control,Bcl6.2,67147
control,Bcl6.3,24544
control,CD4.1,3877
control,CD4.2,0
control,CD4.3,9943
control,CD4.4,17267
control,CDK9.1,58938
control,CDK9.2,167
control,CDK9.3,19604
control,Ccnt1.2,49198
control,Ccnt1.3,4705
control,Ccnt1.4,22236
control,Cd14.2,12
control,Cd19.3,0
control,Cd19.4,1
control,Cd4.5,1329
control,Fosb.2,2
control,Hes1.2,9
control,Hes1.3,0
control,Hes6.3,14
control,Id2.2,0
control,Id2.3,39
control,Id2.4,0
control,Id2.5,0
control,Id3.2,0
control,Id3.3,0
control,Id3.4,86
control,Id3.5,0
target,Jmjd5.1,2179
target,Jmjd5.2,2852
target,Jmjd5.3,90290
target,Jmjd5.4,32656
target,Jmjd6.1,7458
target,Jmjd6.2,33477
target,Jmjd6.3,2012
target,Jmjd6.4,315
target,Kat2a.1,6
target,Kat2a.2,0
target,Kat2a.3,61764
target,Kat2b.1,5539
target,Kat2b.2,131338
target,Kat2b.3,74620
target,Kat2b.4,585
target,Kat5.1,2883
target,Kat5.2,73197
target,Kat5.3,765
target,Kat5.4,117722
target,Kdm1a.1,24845
target,Kdm1a.2,27816
target,Kdm1a.3,95859
target,Kdm1a.4,55838
target,Kdm1b.1,55137
target,Kdm1b.2,7577
target,Kdm1b.3,536
target,Kdm1b.4,8572
target,Kdm2a.1,4916
target,Kdm2a.2,5427
target,Kdm2a.3,12116
target,Kdm2a.4,1144
target,Kdm2b.1,32
target,Kdm2b.2,5862
target,Kdm2b.3,269
target,Kdm2b.4,3737
target,Kdm3a.1,6741
target,Kdm3a.2,42118
target,Kdm3a.3,98249
target,Kdm3a.4,16772
target,Kdm3b.2,4457
target,Kdm3b.3,9731
target,Kdm3b.4,2007
target,Kdm4a.1,37945
target,Kdm4a.2,1355
target,Kdm4a.3,18812
target,Kdm4a.4,125
target,Kdm4c.1,92279
target,Kdm4c.2,21875
target,Kdm4c.3,38487
target,Kdm4c.4,6492
target,Kdm4d.1,45203
target,Kdm4d.2,31950
target,Kdm4d.3,669
target,Kdm4d.4,10496
target,Kdm5a.1,55308
target,Kdm5a.2,168523
target,Kdm5a.3,8888
target,Kdm5a.4,1632
target,Kdm5b.1,5
target,Kdm5b.2,17035
target,Kdm5b.3,35538
target,Kdm5b.4,4455
target,Kdm5c.1,32636
target,Kdm5c.2,45948
target,Kdm5c.3,748
target,Kdm5c.4,1616
target,Kdm5d.1,20319
target,Kdm5d.2,2156
target,Kdm5d.3,16861
target,Kdm5d.4,1
target,Kdm6a.1,2295
target,Kdm6a.2,12124
target,Kdm6a.3,765
target,Kdm6a.4,3835
target,Kdm6b.1,31
target,Kdm6b.2,251
target,Kdm6b.3,4317
target,Kdm6b.4,5201
control,Klf12.4,0
control,Klf12.5,4
control,Klf2.2,0
control,Klf2.3,0
control,Klf2.4,0
control,Klf2.5,0
control,Klf2.6,0
control,Klf2.7,2
target,L3mbtl1.1,22
target,L3mbtl1.2,1153
target,L3mbtl1.3,77753
target,L3mbtl1.4,26620
target,L3mbtl2.1,13235
target,L3mbtl2.3,5
target,L3mbtl2.4,2951
target,L3mbtl3.1,10891
target,L3mbtl3.2,1911
target,L3mbtl3.3,5248
target,L3mbtl3.4,11441
target,L3mbtl4.1,11886
target,L3mbtl4.2,17014
target,L3mbtl4.3,4030
target,L3mbtl4.4,417
target,Mbd1.1,10343
target,Mbd1.2,10227
target,Mbd1.3,71
target,Mbd1.4,12834
target,Mbd2.2,153
target,Mbd2.3,11937
target,Mbd2.4,5965
target,Mbd3.1,12372
target,Mbd3.2,69820
target,Mbd3.3,55
target,Mbd3.4,817
target,Mbd4.1,74483
target,Mbd4.2,11416
target,Mbd4.3,20731
target,Mbd4.4,3520
target,Mecom.1,2459
target,Mecom.2,566
target,Mecom.3,7781
target,Mecom.4,3887
target,Men1.1,6980
target,Men1.3,4817
target,Men1.4,32378
target,Mll1.1,3221
target,Mll1.2,35776
target,Mll1.3,50147
target,Mll1.4,340
target,Mll2.1,68021
target,Mll2.2,46175
target,Mll2.3,0
target,Mll2.4,14393
target,Mll3.2,91718
target,Mll3.3,12340
target,Mll3.4,4343
target,Mll5.1,9879
target,Mll5.2,12498
target,Mll5.3,4782
target,Mll5.4,15589
target,Morf4l1.2,271806
target,Morf4l1.3,46166
target,Morf4l1.4,49270
control,Ms4a1.2,2
target,Msl3.1,75
target,Msl3.2,3194
target,Msl3.3,22900
target,Msl3.4,1065
target,Mta1.1,1143
target,Mta1.2,817
target,Mta1.3,4252
target,Mta1.4,29929
target,Mta2.1,11725
target,Mta2.2,78375
target,Mta2.3,316
target,Mta2.4,7449
target,Mta3.1,80983
target,Mta3.2,77
target,Mta3.3,634
target,Mta3.4,3293
target,Mtf2.1,13180
target,Mtf2.2,60442
target,Mtf2.3,2143
target,Mtf2.4,6655
target,Myst1.1,104
target,Myst1.2,58496
target,Myst1.3,39853
target,Myst1.4,6645
target,Myst2.1,8883
target,Myst2.2,1918
target,Myst2.3,345
target,Myst2.4,3534
target,Myst3.1,648
target,Myst3.2,36664
target,Myst3.3,4352
target,Myst3.4,5
target,Myst4.1,70768
target,Myst4.3,8340
target,Myst4.4,774
target,Nap1l1.1,14860
target,Nap1l1.2,1288
target,Nap1l1.3,3471
target,Nap1l1.4,35330
target,Nap1l2.1,49332
target,Nap1l2.2,0
target,Nap1l2.3,20154
target,Nap1l2.4,32188
target,Nap1l3.1,107133
target,Nap1l3.2,11833
target,Nap1l3.3,154507
target,Nap1l3.4,11301
target,Ncoa1.1,50264
target,Ncoa1.2,3233
target,Ncoa1.3,23708
target,Ncoa1.4,28
target,Ncoa3.1,4815
target,Ncoa3.2,28154
target,Ncoa3.3,8155
target,Ncoa3.4,12460
target,Ncor1.1,31488
target,Ncor1.3,291
target,Ncor1.4,32229
target,Ncor2.1,9753
target,Ncor2.2,4114
target,Ncor2.3,9
target,Ncor2.4,3984
control,Nfatc3.2,12982
control,Nfatc3.3,147
control,Nfatc3.7,0
control,Nfatc3.8,0
target,Nsd1.1,1
target,Nsd1.2,340
target,Nsd1.3,23
target,Nsd1.4,14328
target,Orc1.1,4931
target,Orc1.2,7777
target,Orc1.3,229
target,Orc1.4,138
target,Padi1.1,46960
target,Padi1.2,13
target,Padi1.3,163
target,Padi1.4,21712
target,Padi4.1,760
target,Padi4.2,5850
target,Padi4.3,12033
target,Padi4.4,16140
target,Padi6.1,20784
target,Padi6.2,0
target,Padi6.3,121
target,Padi6.4,77731
target,Parp1.1,10654
target,Parp1.2,4391
target,Parp1.3,125853
target,Parp1.4,5216
target,Paxip1.1,1469
target,Paxip1.2,2487
target,Paxip1.3,113
target,Paxip1.4,45676
target,Pbrm1.1,8215
target,Pbrm1.2,135361
target,Pbrm1.3,0
target,Pbrm1.4,2381
target,Pcgf1.1,18396
target,Pcgf1.2,4872
target,Pcgf1.3,7096
target,Pcgf1.4,3208
target,Pcgf2.2,816
target,Pcgf2.3,382
target,Pcgf2.4,328
target,Pcgf5.1,15469
target,Pcgf5.2,5037
target,Pcgf5.3,7318
target,Pcgf5.4,3839
target,Pcgf6.1,2157
target,Pcgf6.2,8625
target,Pcgf6.3,186537
target,Pcgf6.4,9542
target,Pcmt1.1,20773
target,Pcmt1.3,11530
target,Pcmt1.4,103249
target,Phc1.1,110071
target,Phc1.2,10499
target,Phc1.3,1033
target,Phc1.4,1
target,Phf1.1,528
target,Phf1.2,861
target,Phf1.3,2938
target,Phf1.4,380
target,Phf19.1,14985
target,Phf19.2,5804
target,Phf19.3,147636
target,Phf19.4,2040
target,Phf2.1,0
target,Phf2.2,9830
target,Phf2.3,20070
target,Phf2.4,6
target,Phf20.1,0
target,Phf20.2,7453
target,Phf20.3,27952
target,Phf20.4,7201
target,Phf20l1.1,6144
target,Phf20l1.2,320
target,Phf20l1.3,4950
target,Phf20l1.4,3066
target,Phf8.1,6483
target,Phf8.2,86795
target,Phf8.3,533
target,Phip.1,19277
target,Phip.2,31558
target,Phip.3,0
target,Phip.4,15923
target,Polr2b.1,31
target,Polr2b.2,3980
target,Polr2b.3,15695
target,Polr2b.4,2490
target,Ppargc1a.1,3570
target,Ppargc1a.2,35872
target,Ppargc1a.3,35678
target,Ppargc1a.4,57230
target,Prdm1.1,4405
target,Prdm1.2,23296
target,Prdm1.3,7518
target,Prdm1.4,15611
target,Prdm10.1,31767
target,Prdm10.2,11838
target,Prdm10.3,0
target,Prdm10.4,6030
target,Prdm11.2,34
target,Prdm11.3,7431
target,Prdm11.4,1389
target,Prdm12.1,5134
target,Prdm12.2,10007
target,Prdm12.3,6122
target,Prdm12.4,1043
target,Prdm13.1,15043
target,Prdm13.2,1397
target,Prdm13.4,36
target,Prdm14.1,266
target,Prdm14.2,178
target,Prdm14.3,1213
target,Prdm14.4,36
target,Prdm15.1,0
target,Prdm15.2,1593
target,Prdm15.3,7979
target,Prdm15.4,6606
target,Prdm2.1,169
target,Prdm2.2,3480
target,Prdm2.3,12371
target,Prdm2.4,6207
target,Prdm4.1,4
target,Prdm4.2,16982
target,Prdm4.3,25437
target,Prdm4.4,6401
target,Prdm5.1,34022
target,Prdm5.2,1576
target,Prdm5.3,97
target,Prdm5.4,12342
target,Prdm6.1,4983
target,Prdm6.2,643
target,Prdm6.3,14
target,Prdm6.4,72289
target,Prdm8.1,28213
target,Prdm8.2,1530
target,Prdm8.3,93
target,Prdm8.4,5520
target,Prdm9.1,152
target,Prdm9.2,858
target,Prdm9.3,0
target,Prdm9.4,74068
target,Prkaa1.1,8113
target,Prkaa1.2,1159
target,Prkaa1.3,3798
target,Prkaa1.4,8429
target,Prkaa2.1,18570
target,Prkaa2.2,16763
target,Prkaa2.3,47294
target,Prkaa2.4,2490
target,Prkcd.1,14099
target,Prkcd.2,98
target,Prkcd.3,37332
target,Prkcd.4,1183
target,Prmt1.1,4494
target,Prmt1.2,598
target,Prmt1.3,973
target,Prmt1.4,576
target,Prmt2.1,2935
target,Prmt2.2,8329
target,Prmt2.3,3420
target,Prmt2.4,66135
target,Prmt3.1,12886
target,Prmt3.2,2
target,Prmt3.3,23403
target,Prmt3.4,56692
target,Prmt5.1,5020
target,Prmt5.2,63739
target,Prmt5.3,60479
target,Prmt5.4,9608
target,Prmt6.1,679
target,Prmt6.2,13532
target,Prmt6.3,25443
target,Prmt6.4,8847
target,Prmt7.1,13750
target,Prmt7.2,1031
target,Prmt7.3,5661
target,Prmt7.4,11721
target,Prmt8.1,1917
target,Prmt8.2,9118
target,Prmt8.3,821
target,Prmt8.4,187408
target,Psip1.1,44319
target,Psip1.2,436393
target,Psip1.3,9624
target,Psip1.4,29961
target,Rbbp4.1,17828
target,Rbbp4.2,1127
target,Rbbp4.3,250165
target,Rbbp5.1,1808
target,Rbbp5.2,32045
target,Rbbp5.3,45302
target,Rbbp5.4,196257
target,Rbbp7.1,85316
target,Rbbp7.2,13615
target,Rbbp7.3,340022
target,Rbbp7.4,35297
target,Ring1.1,4
target,Ring1.3,9097
target,Ring1.4,2689
target,Rnf20.1,910
target,Rnf20.2,7708
target,Rnf20.3,5020
target,Rnf20.4,6667
target,Rnf217.1,5921
target,Rnf217.2,6625
target,Rnf217.3,17
target,Rnf217.4,20736
target,Rnf40.1,2704
target,Rnf40.2,1358
target,Rnf40.3,12730
target,Rnf40.4,6654
control,Runx3.2,98
control,Runx3.3,0
control,Sgk1.1,2231
control,Tbx21.3,1
control,Tbx21.4,0
