type,shRNA,count
target,Sirt3.2,2
target,Sirt3.3,13204
target,Sirt3.4,5565
target,Sirt4.1,158
target,Sirt4.2,373
target,Sirt4.3,5
target,Sirt4.4,2628
target,Sirt5.1,1385
target,Sirt5.2,1413
target,Sirt5.3,204
target,Sirt5.4,0
target,Sirt6.1,1975
target,Sirt6.2,69
target,Sirt6.3,0
target,Sirt6.4,5612
target,Sirt7.1,17687
target,Sirt7.2,4091
target,Sirt7.3,0
target,Sirt7.4,2494
target,Smarca1.1,16001
target,Smarca1.2,31682
target,Smarca1.3,5471
target,Smarca1.4,1791
target,Smarca2.1,523
target,Smarca2.2,8549
target,Smarca2.3,3657
target,Smarca4.1,1215
target,Smarca4.2,2097
target,Smarca4.3,1485
target,Smarca4.4,858
target,Smarca5.1,68
target,Smarca5.2,171
target,Smarca5.3,365
target,Smarca5.4,18626
target,Smarcb1.2,787105
target,Smarcc1.1,5373
target,Smarcc1.2,439
target,Smarcc1.3,9104
target,Smarcc2.1,0
target,Smarcc2.2,1494
target,Smarcc2.3,1587
target,Smarcc2.4,67833
target,Smarcd1.1,17039
target,Smarcd1.2,6859
target,Smarcd1.3,274
target,Smarcd1.4,19530
target,Smarcd2.1,8291
target,Smarcd2.2,3249
target,Smarcd2.3,5742
target,Smarcd3.1,341
target,Smarcd3.2,737
target,Smarcd3.3,1664
target,Smarcd3.4,13
target,Smarce1.1,1791
target,Smarce1.2,5858
target,Smarce1.3,12742
target,Smarce1.4,3671
target,Smyd1.1,3456
target,Smyd1.2,219
target,Smyd1.3,14375
target,Smyd2.1,11
target,Smyd2.2,4578
target,Smyd2.3,3
target,Smyd2.4,2
target,Smyd3.1,42
target,Smyd3.2,213
target,Smyd3.3,0
target,Smyd3.4,1032
target,Smyd4.1,93394
target,Smyd4.2,31511
target,Smyd4.3,223
target,Smyd4.4,9828
target,Smyd5.1,3900
target,Smyd5.2,35
target,Smyd5.3,7530
target,Smyd5.4,60
target,Sp100.1,312404
target,Sp100.2,5901
target,Sp100.3,2087
target,Sp100.4,4453
target,Sp110.1,20754
target,Sp110.2,742
target,Sp110.3,1905
target,Sp110.4,123
target,Sp140.1,81946
target,Sp140.2,1707
target,Sp140.3,18752
target,Sp140.4,18
target,Ssrp1.1,2014
target,Ssrp1.2,1658
target,Ssrp1.3,1
target,Ssrp1.4,1348
target,Supt16h.1,2345
target,Supt16h.2,1439
target,Supt16h.3,116
target,Supt16h.4,66364
target,Suv39h1.1,3021
target,Suv39h1.2,39352
target,Suv39h1.3,2328
target,Suv39h1.4,21813
target,Suv39h2.1,28865
target,Suv39h2.2,1679
target,Suv39h2.3,28
target,Suv39h2.4,1673
target,Suv420h1.1,3
target,Suv420h1.2,14096
target,Suv420h1.3,3945
target,Suv420h1.4,1002
target,Suv420h2.1,3231
target,Suv420h2.2,585
target,Suv420h2.3,1886
target,Suv420h2.4,2
target,Suz12.1,1907
target,Suz12.2,5080
target,Suz12.3,11520
target,Suz12.4,0
target,Taf1.1,0
target,Taf1.2,95599
target,Taf1.3,0
target,Taf1.4,2015
target,Taf3.1,40735
target,Taf3.2,6
target,Taf3.3,5065
target,Taf3.4,2013
control,Tbx21.3,3405
control,Tbx21.4,790
target,Tcea1.1,301
target,Tcea1.2,162
target,Tcea1.3,8861
target,Tcea1.4,14964
target,Tdg.1,1324
target,Tdg.2,3085
target,Tdg.3,3239
target,Tdg.4,36
target,Tet1.1,3491
target,Tet1.2,1
target,Tet1.3,2557
target,Tet1.4,2015
target,Tet2.1,0
target,Tet2.2,22179
target,Tet2.3,102139
target,Tet2.4,9205
target,Tet3.1,28
target,Tet3.2,2964389
target,Tet3.3,291
target,Tet3.4,1187
target,Trim24.1,1141
target,Trim24.2,22659
target,Trim24.3,50001
target,Trim24.4,46636
target,Trim28.1,2512
target,Trim28.2,42355
target,Trim28.3,17180
target,Trim28.4,1017
target,Trim33.1,9316
target,Trim33.2,6312
target,Trim33.3,5938
target,Trim33.4,16345
target,Trim66.1,6094
target,Trim66.3,2682
target,Trim66.4,675
target,Ube2a.1,37095
target,Ube2a.2,5283
target,Ube2b.1,47702
target,Ube2b.2,77
target,Ube2b.3,18701
target,Ube2b.4,72387
target,Ube2e1.1,612
target,Ube2e1.3,23176
target,Ube2e1.4,16
target,Ube2i.1,538
target,Ube2i.2,2
target,Ube2i.3,1026
target,Ube2i.4,13262
target,Uhrf1.1,14303
target,Uhrf1.2,5199
target,Uhrf1.3,2955
target,Uhrf1.4,38
target,Usp22.1,16710
target,Usp22.2,29400
target,Usp22.3,7837
target,Usp22.4,4876
target,Usp27x.1,79605
target,Usp27x.2,10971
target,Usp27x.3,3095
target,Usp27x.4,18310
target,Usp51.1,22947
target,Usp51.2,19268
target,Usp51.3,31649
target,Usp51.4,2406
target,Wbp7.1,1047
target,Wbp7.2,637
target,Wbp7.3,237
target,Wbp7.4,7586
target,Wdr5.1,633
target,Wdr5.2,0
target,Wdr5.3,225
target,Wdr5.4,5929
target,Wdr82.1,0
target,Wdr82.2,69856
target,Wdr82.3,2556
target,Wdr82.4,5705
target,Whsc1.1,4692
target,Whsc1.2,1
target,Whsc1.3,4714
target,Whsc1.4,17200
target,Whsc1l1.2,21910
target,Whsc1l1.3,276
target,Whsc1l1.4,57410
target,Zmynd11.1,6831
target,Zmynd11.2,4542
target,Zmynd11.3,1079821
target,Zmynd11.4,18629
target,Zmynd8.1,1265
target,Zmynd8.2,3429
target,Zmynd8.3,1833
target,Zmynd8.4,125
