type,shRNA,count,ZScore
control,Bcl6,82834,0.3020165235084911
control,Bcl6.2,20831,-0.059019378269144385
control,Bcl6.3,15754,-0.08858212964125631
control,CD4.1,36651,0.03309855096205723
control,CD4.2,3870,-0.15778121124578223
control,CD4.3,38834,0.04580989353549043
control,CD4.4,138046,0.6235092611009755
control,CDK9.1,70004,0.22730899935954568
control,CDK9.2,92,-0.1797800441557367
control,CDK9.3,16628,-0.08349293430951989
control,Ccnt1,29281,-0.009816059558420383
control,Ccnt1.2,114347,0.485512876470745
control,Ccnt1.3,58468,0.16013627928298807
control,Ccnt1.4,59894,0.16843970324529486
control,Cd14,41880,0.0635463797831668
control,Cd14.2,6265,-0.14383541854611548
control,Cd19,16401,-0.08481472760506241
control,Cd19.3,0,-0.1803157489274984
control,Cd19.4,4,-0.1802924574156827
control,Fosb,0,-0.1803157489274984
control,Fosb.2,0,-0.1803157489274984
control,Hes1,1,-0.1803099260495445
control,Hes1.2,2091,-0.16814011112582694
control,Hes1.3,1,-0.1803099260495445
control,Id2,0,-0.1803157489274984
control,Id2.2,0,-0.1803157489274984
control,Id2.3,29259,-0.009944162873406884
control,Id2.4,0,-0.1803157489274984
control,Id2.5,1,-0.1803099260495445
control,Id3,57,-0.1799838448841243
control,Id3.2,0,-0.1803157489274984
control,Id3.3,0,-0.1803157489274984
control,Id3.4,128,-0.17957042054939515
control,Id3.5,0,-0.1803157489274984
control,Klf12,13026,-0.10446694069958234
control,Klf12.4,27,-0.18015853122274225
control,Klf12.5,18546,-0.07232465439387863
control,Klf2,0,-0.1803157489274984
control,Klf2.2,0,-0.1803157489274984
control,Klf2.3,0,-0.1803157489274984
control,Klf2.4,0,-0.1803157489274984
control,Klf2.5,0,-0.1803157489274984
control,Klf2.6,316,-0.17847571949405597
control,Klf2.7,6,-0.18028081165977483
control,Ms4a1,160203,0.7525267679262432
control,Ms4a1.2,323,-0.17843495934837844
control,Nfatc3.2,220800,1.1053757033006506
control,Nfatc3.3,2638,-0.16495499688502624
control,Nfatc3.7,1,-0.1803099260495445
control,Nfatc3.8,0,-0.1803157489274984
target,Rpa3.1,36,-0.18010612532115688
target,Rpa3.2,726,-0.1760883395329439
target,Rpa3.3,0,-0.1803157489274984
target,Rpa3.4,1,-0.1803099260495445
control,Runx3,0,-0.1803157489274984
control,Runx3.2,0,-0.1803157489274984
control,Runx3.3,3979,-0.15714651754880365
target,Satb1.1,552,-0.17710152029692805
target,Satb1.2,40316,0.054439398663217405
target,Satb1.3,68223,0.21693845372359308
target,Scmh1.1,2380,-0.16645729939714066
target,Scmh1.2,3033,-0.16265496009322317
target,Scmh1.3,8234,-0.1323701718548237
target,Scml2.1,3240,-0.16144962435675927
target,Scml2.2,18902,-0.0702517098422789
target,Scml2.3,7216,-0.1382978616119263
target,Scml2.4,10139,-0.12127758935258355
target,Scml4.1,20063,-0.06349134853776403
target,Scml4.2,211,-0.1790871216792188
target,Scml4.3,671,-0.17640859782041016
target,Setd1a.1,0,-0.1803157489274984
target,Setd1a.2,17350,-0.0792888164267811
target,Setd1a.3,4788,-0.1524358092840728
target,Setd1a.4,1215,-0.17324095221347124
target,Setd2.1,99,-0.17973928401005917
target,Setd2.2,9084,-0.12742072559398163
target,Setd2.3,16800,-0.0824913993014436
target,Setd2.4,67965,0.21543615121147866
target,Setd3.1,2525,-0.16561298209382053
target,Setd3.2,561,-0.17704911439534265
target,Setd3.3,626,-0.17667062732833708
target,Setd4.1,0,-0.1803157489274984
target,Setd4.2,1658,-0.17066141727987943
target,Setd4.3,1,-0.1803099260495445
target,Setd4.4,659,-0.17647847235585734
target,Setd5.1,0,-0.1803157489274984
target,Setd5.2,259111,1.328455980593733
target,Setd5.3,0,-0.1803157489274984
target,Setd5.4,73130,0.24551131584353658
