shRNA,count,pctg
Bcl6,5373,0.07769306683729353
Bcl6.2,6027,0.08714984437527791
Bcl6.3,1371,0.019824529058985563
CD4.1,164,0.002371424336742256
CD4.2,10309,0.1490671554114385
CD4.3,17858,0.2582249744240439
CD4.4,10290,0.14879241722608422
Cd14,12884,0.1863014094791904
Cd14.2,19849,0.2870146442682746
Fosb,12185,0.17619393623905114
Fosb.2,632,0.009138659639153083
Hes1,12538,0.18129828252484392
Hes1.3,6954,0.10055417583966857
Id2,3017,0.043625531853362105
Id2.2,4388,0.06345006091234767
Id2.3,4328,0.06258246664280782
Id2.4,7660,0.11076286841125414
Id2.5,4492,0.06495389097955008
Id3,11799,0.17061241310501143
Id3.2,8079,0.11682156839354077
Id3.3,33090,0.47847823965122716
Id3.4,2548,0.03684383664645895
Id3.5,717,0.010367751521001204
Klf12,1793,0.025926608754749173
Klf12.4,87213,1.2610916504896486
Klf12.5,10626,0.1536509451355074
Klf2,3068,0.04436298698247098
Klf2.2,3098,0.044796784117240904
Klf2.3,1751,0.02531929276607128
Klf2.4,1954,0.028254653378014437
Klf2.5,6,8.675942695398497e-05
Klf2.6,44428,0.6424246367852741
Klf2.7,21982,0.3178576205504163
Ms4a1,27882,0.40317105705516815
Nfatc3.2,38864,0.5619697281899453
Nfatc3.3,11124,0.16085197757268813
Nfatc3.7,3326,0.04809364234149233
Nfatc3.8,8184,0.1183398583652355
Rpa3.1,7185,0.103894413777397
Rpa3.2,17536,0.25356888517751336
Rpa3.3,21932,0.3171346253257997
Rpa3.4,29109,0.4209133598672581
Runx3,17548,0.25374240403142134
Runx3.2,6295,0.09102509877922256
Satb1.1,3971,0.057420280739045725
Satb1.2,4097,0.059242228705079406
Satb1.3,4039,0.05840355424452422
Scmh1.1,15087,0.21815657907579522
Scmh1.2,76130,1.1008325290011458
Scmh1.3,7038,0.10176880781702435
Scml2.1,20822,0.3010841313393125
Scml2.2,45239,0.6541516193285544
Scml2.3,6334,0.09158903505442346
Scml2.4,40853,0.5907304782251913
Scml4.1,7363,0.10646827677703188
