shRNA,count
Prmt2.4,34344
Prmt3.1,11092
Prmt3.2,56729
Prmt3.3,16283
Prmt3.4,72603
Prmt5.1,53530
Prmt5.2,79966
Prmt5.3,52474
Prmt5.4,8930
Prmt6.1,16505
Prmt6.2,5155
Prmt6.3,7740
Prmt6.4,9556
Prmt7.1,11537
Prmt7.2,1966
Prmt7.3,67708
Prmt7.4,8461
Prmt8.1,3067
Prmt8.2,5380
Prmt8.3,6607
Psip1.1,40243
Psip1.3,11653
Psip1.4,26095
Rbbp4.1,17710
Rbbp4.2,27396
Rbbp4.3,136921
Rbbp5.1,10979
Rbbp5.2,5736
Rbbp5.3,9919
Rbbp5.4,28290
Rbbp7.1,17404
Rbbp7.2,18500
Rbbp7.4,22402
Ring1.1,19880
Ring1.3,91953
Ring1.4,17761
Rnf2.1,6222
Rnf2.2,67
Rnf2.3,42
Rnf20.1,1585
Rnf20.2,5943
Rnf20.3,12694
Rnf20.4,3964
Rnf217.1,4100
Rnf217.2,28406
Rnf217.3,6557
Rnf217.4,13678
Rnf40.1,8740
Rnf40.2,7156
Rnf40.3,22007
Rnf40.4,10108
Runx3,3270
Runx3.2,23249
Tbx21,86101
Tbx21.3,13042
Tbx21.4,10424
