shRNA,count,pctg,nbPctg
Actb,1,5.1248516355451514e-05,13.352614349634889
Actl6a,81,0.004151129824791572,33.675271439350865
Actl6b.1,5,0.00025624258177725756,18.72898045641256
Actl6b.2,6136,0.3144608963570505,80.07497438366727
Actl6b.3,629,0.032235316787578995,51.66318111882017
Actl6b.4,2017,0.1033682574889457,65.33495298338649
Aff1.1,479,0.024548039334261272,48.83668924011511
Aff1.2,95,0.004868609053767893,34.82243385750419
Aff1.3,4163,0.21334757358774464,74.87548095474936
Aff1.4,2291,0.1174103509703394,66.97030233739596
Aff4.1,2073,0.10623817440485098,65.68460069470413
Aff4.2,8881,0.4551380737527648,84.88701118899596
Aff4.3,4624,0.2369731396276078,76.28700934666716
Aff4.4,2448,0.1254563680381453,67.8300497870549
Arid1a.1,1,5.1248516355451514e-05,13.352614349634889
Arid1a.2,0,0.0,5.318615318472413
Arid1b.1,1110,0.05688585315455118,58.015696198109914
Arid1b.2,0,0.0,5.318615318472413
Arid1b.3,2,0.00010249703271090303,15.435985497902504
Arid2.1,7635,0.39128242237387223,82.9494795784527
Arid2.2,29765,1.5254120893200143,96.85674214322904
Arid2.3,9,0.00046123664719906356,21.19831036965266
Arid2.4,68,0.0034848991121707025,32.45707452212818
Ash1l.1,12851,0.6585946836839074,89.3394656521486
Ash1l.2,4114,0.2108363962863275,74.716454850505
Ash1l.3,2147,0.1100305646151544,66.13395419663625
Ash1l.4,2089,0.1070581506665382,65.78296356758034
Ash2l.1,4953,0.25383390150855134,77.21049096529448
Ash2l.2,1776,0.09101736504728189,63.72528018376755
Ash2l.3,1129,0.05785957496530476,58.21502516533301
Ash2l.4,128,0.006559810093497794,37.073101486525665
Asxl1.1,252,0.01291462612157378,42.726043638961166
Asxl1.2,2047,0.10490571297960924,65.52325632890127
Asxl1.3,0,0.0,5.318615318472413
Asxl1.4,8558,0.438584802969954,84.41701454616903
Asxl2.1,17976,0.9212433300055963,92.86661980719295
Asxl2.2,4200,0.21524376869289635,74.9943427783474
Asxl2.3,1415,0.07251665064296389,60.91633550185057
Asxl3.2,27059,1.3867336040621623,96.23878443463663
Asxl3.3,1502,0.07697527156588817,61.64546201914993
Asxl3.4,20618,1.0566419102166993,94.12199975479402
Atad2.1,4624,0.2369731396276078,76.28700934666716
Atad2.2,2054,0.1052644525940974,65.56688695545611
Atad2.3,17468,0.895209083697027,92.58947684783013
Atad2.4,5815,0.29801012260695053,79.3593732298527
Atad2b.1,27282,1.398162023209428,96.29458535656114
Atad2b.2,7161,0.3669906256213883,82.11400388560179
Atad2b.3,8944,0.45836673028315833,84.97626911773023
Atad2b.4,3042,0.15589798675328348,70.68416997761659
Atm.1,778,0.03987134572454128,53.96838164163267
Atm.2,4715,0.24163675461595385,76.54890926450858
Atm.3,4386,0.2247759927350103,75.57666332125189
Atm.4,3464,0.17752486065528403,72.41248742830282
Atr.1,3874,0.19853675236101917,73.90968074951564
Atr.2,6672,0.34193010112357247,81.18433337763746
Atr.3,13491,0.6913937341513963,89.8855972242345
