shRNA,count,pctg
Bcl6,6569,0.060861126102233536
Bcl6.2,12958,0.12005457025920872
Bcl6.3,3590,0.03326098990820801
CD4.1,2857,0.026469818431128212
CD4.2,7619,0.07058927078290719
CD4.3,6824,0.06322367552468285
CD4.4,13996,0.12967153614353183
Cd14,121604,1.126648862617751
Cd14.2,11974,0.11093790895846313
Fosb,100191,0.9282595654298796
Fosb.2,1724,0.015972687075696546
Hes1,8196,0.07593511790742975
Hes1.2,7613,0.0705336813847319
Hes1.3,4020,0.03724489677743627
Id2,25032,0.23191896918725985
Id2.2,2007,0.018594653689630494
Id2.3,6076,0.056293530552164864
Id2.4,20385,0.18886498030050702
Id2.5,5562,0.051531372108482715
Id3,9276,0.08594120957897979
Id3.2,11167,0.10346113490388824
Id3.3,17649,0.16351621473258024
Id3.5,17191,0.15927289067186737
Jmjd5.1,20828,0.19296933086578172
Jmjd5.2,2447,0.022671209555817546
Jmjd5.3,26412,0.24470453076757379
Jmjd5.4,106132,0.9833023345231009
Jmjd6.1,1430,0.013248806565107924
Jmjd6.2,49180,0.4556477670433621
Jmjd6.3,7144,0.06618844342736435
Jmjd6.4,44851,0.415540016259899
Jmjd8.1,2,1.8529799391759335e-05
Jmjd8.2,1,9.264899695879668e-06
Jmjd8.3,11,0.00010191389665467634
Kat2a.1,3,2.7794699087639e-05
Kat2a.2,0,0.0
Kat2a.3,75844,0.7026870525342975
Kat2b.1,4507,0.04175690292932966
Kat2b.3,86592,0.8022661944656121
Kat2b.4,8770,0.08125317033286468
Kat5.1,7135,0.06610505933010143
Kat5.3,6109,0.056599272242128885
Kat5.4,108208,1.002536266291747
Kdm1a.1,25817,0.23919191544852536
Kdm1a.2,23562,0.21829956663431674
Kdm1a.3,87625,0.8118368358514559
Kdm1a.4,46780,0.43341200777325084
Kdm1b.1,48383,0.448263641985746
Kdm1b.2,8976,0.0831617396702159
Kdm1b.3,2436,0.02256929565916287
Kdm1b.4,19071,0.17669090210012112
Kdm2a.1,3705,0.034326453373234166
Kdm2a.3,5731,0.05309714015708638
Kdm2a.4,81104,0.7514204249346246
Kdm2b.1,33164,0.3072611335141533
Kdm2b.2,42720,0.3957965150079794
Kdm2b.3,43247,0.400679117147708
Kdm2b.4,98003,0.9079879648952951
Kdm3a.1,34216,0.31700780799421874
Kdm3a.2,37155,0.3442373482004091
Kdm3a.3,199060,1.8442709334618068
Kdm3a.4,13432,0.1244461327150557
Kdm3b.2,12155,0.11261485580341736
Kdm3b.3,19922,0.18457533174131474
Kdm3b.4,7917,0.07335021089227932
Kdm4a.1,20994,0.19450730421529774
Kdm4a.2,20885,0.19349743014844686
Kdm4a.3,18783,0.1740226109877078
Kdm4a.4,3273,0.03032401670461415
Kdm4b.1,2,1.8529799391759335e-05
Kdm4b.2,996,0.009227840097096148
Kdm4b.3,25,0.00023162249239699168
Kdm4c.1,107704,0.9978667568450237
Kdm4c.2,13914,0.12891181436846968
Kdm4c.3,6048,0.056034113360680225
Kdm4c.4,40218,0.3726157359688885
Kdm4d.1,22152,0.2052360580631264
Kdm4d.2,14423,0.13362764831367244
Kdm4d.3,8073,0.07479553524483655
Kdm4d.4,12853,0.11908175579114137
Kdm5a.1,22131,0.20504149516951292
Kdm5a.2,81918,0.7589620532870706
Kdm5a.3,46196,0.4280013063508571
Kdm5a.4,1980,0.01834450139784174
Kdm5b.1,4550,0.04215529361625249
Kdm5b.2,19506,0.18072113346782878
Kdm5b.3,98750,0.9149088449681172
Kdm5b.4,3485,0.03228817544014064
Kdm5c.1,60023,0.5561070744457852
Kdm5c.3,6934,0.06424281449122962
Kdm5c.4,15961,0.14787706404593537
Kdm5d.1,111130,1.0296083032031076
Kdm5d.2,5620,0.05206873629084373
Kdm5d.3,3023,0.028007791780644234
Kdm5d.4,88,0.0008153111732374107
Kdm6a.1,3454,0.03200096354956837
Kdm6a.2,56936,0.5275063290846048
Kdm6a.3,6674,0.0618339405703009
Kdm6a.4,1169,0.010830667744483331
Kdm6b.1,4638,0.04297060478948989
Kdm6b.2,19387,0.1796186104040191
Kdm6b.3,17582,0.1628954664529563
Kdm6b.4,13755,0.12743869531682483
Klf12,55746,0.5164810984465079
Klf12.4,16999,0.15749402993025846
Klf12.5,55593,0.5150635687930384
Klf2,80795,0.7485575709285978
Klf2.2,12919,0.11969323917106942
Klf2.3,6197,0.0574145834153663
Klf2.4,2610,0.02418138820624593
Klf2.5,339,0.003140800996903207
Klf2.6,24795,0.22972318795933638
Klf2.7,55790,0.5168887540331266
L3mbtl1.1,8801,0.08154038222343694
L3mbtl1.2,26932,0.24952227860943121
L3mbtl1.3,82884,0.7679119463932903
L3mbtl1.4,8460,0.07838105142714198
L3mbtl2.1,2126,0.01969717675344017
L3mbtl2.3,3407,0.031565513263862026
L3mbtl2.4,8037,0.07446199885578489
L3mbtl3.1,59813,0.5541614455096506
L3mbtl3.2,7819,0.07244225072208312
L3mbtl3.3,7013,0.0649747415672041
L3mbtl3.4,20306,0.18813305322453253
L3mbtl4.1,19676,0.18229616641612834
L3mbtl4.2,16538,0.15322291117045794
L3mbtl4.3,10794,0.10000532731732513
L3mbtl4.4,4500,0.041692048631458506
Mbd1.1,72643,0.6730301086077867
Mbd1.2,38945,0.3608215186560336
Mbd1.3,27052,0.25063406657293674
Mbd1.4,24725,0.2290746449806248
Mbd2.2,81629,0.7562844972749614
