type,shRNA,count,ZScore
target,Actb,3,-0.312450418235132
target,Actl6a,152,-0.3101070645026541
target,Actl6b.1,4,-0.3124346910288737
target,Actl6b.2,13870,-0.09436124905210333
target,Actl6b.3,1928,-0.28217554618801793
target,Actl6b.4,2038,-0.2804455534996114
target,Aff1.1,1766,-0.28472335360185297
target,Aff1.2,4,-0.3124346910288737
target,Aff1.3,20708,0.013181387341748969
target,Aff1.4,911,-0.2981701149526491
target,Aff4.1,23,-0.3121358741099671
target,Aff4.2,1,-0.31248187264764843
target,Aff4.3,18631,-0.01948402005661769
target,Aff4.4,5610,-0.2242679727451744
target,Arid1a.1,0,-0.3124975998539067
target,Arid1a.2,1,-0.31248187264764843
target,Arid1b.1,0,-0.3124975998539067
target,Arid1b.2,0,-0.3124975998539067
target,Arid1b.3,44,-0.3118056027785441
target,Arid2.1,28389,0.13398205861129847
target,Arid2.2,34698,0.23320500289454124
target,Arid2.3,9530,-0.16261732421286948
target,Arid2.4,11032,-0.13899506041299142
target,Ash1l.1,26531,0.1047609093834866
target,Ash1l.2,12570,-0.11480661718781669
target,Ash1l.3,1309,-0.29191068686186916
target,Ash1l.4,18083,-0.028102529086133785
target,Ash2l.1,13370,-0.10222485218122385
target,Ash2l.2,7921,-0.18792239908237934
target,Ash2l.3,3867,-0.25168049325328856
target,Ash2l.4,0,-0.3124975998539067
target,Asxl1.1,258,-0.3084399806392805
target,Asxl1.2,20816,0.014879925617639001
target,Asxl1.3,2235,-0.27734729386673795
target,Asxl1.4,10150,-0.15286645633276003
target,Asxl2.1,49187,0.4610764943701958
target,Asxl2.2,6231,-0.2145013776588067
target,Asxl2.3,18101,-0.02781943937348545
target,Asxl2.4,1088027,16.79912744368133
target,Asxl3.1,481192,7.25530823396162
target,Asxl3.2,24911,0.0792828352451361
target,Asxl3.3,7817,-0.1895580285332364
target,Asxl3.4,26797,0.10894434624817873
target,Atad2.1,22763,0.04550079620243432
target,Atad2.2,907,-0.29823302377768207
target,Atad2.3,18030,-0.02893607101782056
target,Atad2.4,8878,-0.17287146269324266
target,Atad2b.1,8997,-0.17099992514851195
target,Atad2b.2,3313,-0.2603933655203541
target,Atad2b.3,15267,-0.07239034190934059
target,Atad2b.4,22452,0.040609635056121356
target,Atm.1,571,-0.3035173650804511
target,Atm.2,18548,-0.020789378176051698
target,Atm.3,14819,-0.07943613031303257
target,Atm.4,5231,-0.23022858391704776
target,Atr.1,22213,0.03685083276040175
target,Atr.2,19651,-0.003442269673211821
target,Atr.3,23695,0.06015855243511498
target,Atr.4,1138,-0.29460003913202837
target,Atrx.1,0,-0.3124975998539067
target,Atrx.2,11082,-0.13820870010007938
target,Atrx.3,57941,0.5987524579548379
target,Atrx.4,18664,-0.018965022250095737
target,Aurkb.1,24295,0.0695948761900596
target,Aurkb.2,48,-0.3117426939535111
target,Aurkb.3,659,-0.3021333709297258
target,Aurkb.4,5459,-0.2266427808901688
target,Baz1a.1,4955,-0.2345692928443223
target,Baz1a.2,5485,-0.22623387352745453
target,Baz1a.3,0,-0.3124975998539067
target,Baz1a.4,43535,0.3721863245986174
target,Baz1b.1,19290,-0.00911979113243684
target,Baz1b.2,271163,3.952138830749511
target,Baz1b.3,20151,0.0044213334559087035
target,Baz1b.4,600,-0.30306127609896205
target,Baz2a.1,14621,-0.0825501171521643
target,Baz2a.3,0,-0.3124975998539067
target,Baz2a.4,8152,-0.18428941443672564
target,Baz2b.1,152312,2.082944639751304
target,Baz2b.2,52606,0.514847812567122
target,Baz2b.3,4619,-0.23985363414709127
target,Baz2b.4,23645,0.05937219212220293
control,Bcl6,196948,2.7849442182941515
control,Bcl6.2,64962,0.7091731730939483
control,Bcl6.3,23,-0.3121358741099671
target,Bmi1.1,18995,-0.01375931697861795
target,Bmi1.2,3169,-0.2626580832215408
target,Bmi1.3,66,-0.3114596042408628
target,Bmi1.4,84928,1.0231825732459892
target,Bop1.1,3,-0.312450418235132
target,Bop1.2,62,-0.31152251306589573
target,Bop1.3,12,-0.3123088733788078
target,Bop1.4,0,-0.3124975998539067
target,Bptf.1,598,-0.30309273051147856
target,Bptf.2,9694,-0.16003806238651794
target,Bptf.3,5500,-0.22599796543358092
target,Bptf.4,11220,-0.1360383456364421
target,Brd1.1,11508,-0.1315089102340687
target,Brd1.2,132462,1.770759595525219
target,Brd1.3,375,-0.3065998975070663
target,Brd1.4,4318,-0.24458752323082183
target,Brd2.1,1475,-0.2892999706230011
target,Brd2.2,223,-0.30899043285831895
target,Brd2.3,4350,-0.2440842526305581
target,Brd2.4,2114,-0.2792502858239851
target,Brd3.1,15054,-0.07574023684234593
target,Brd3.2,29866,0.1572111422547205
target,Brd3.3,2874,-0.26729760906772193
target,Brd3.4,2789,-0.2686344215996724
target,Brd4.1,10097,-0.1536999982644468
target,Brd4.2,7724,-0.1910206587152528
target,Brd4.3,367,-0.3067257151571322
target,Brd4.4,52556,0.51406145225421
target,Brd7.1,3,-0.312450418235132
target,Brd7.2,0,-0.3124975998539067
target,Brd7.3,1,-0.31248187264764843
target,Brd8.1,29913,0.15795032094885783
target,Brd8.2,610,-0.3029040040363796
target,Brd8.3,24875,0.07871665581983943
target,Brd8.4,29279,0.147979272181133
target,Brd9.2,3746,-0.2535834852105357
target,Brd9.3,6355,-0.21255120408278483
target,Brd9.4,1572,-0.28777443161595173
target,Brdt.1,11,-0.31232460058506606
target,Brdt.2,0,-0.3124975998539067
target,Brdt.3,1,-0.31248187264764843
target,Brpf1.1,1,-0.31248187264764843
target,Brpf1.2,13017,-0.10777655599038294
target,Brpf1.3,27857,0.12561518488191423
target,Brpf1.4,1843,-0.28351235871996844
target,Brpf3.1,9585,-0.16175232786866622
target,Brpf3.2,0,-0.3124975998539067
target,Brpf3.3,14888,-0.07835095308121394
target,Brpf3.4,1360,-0.29110859934269884
target,Brwd1.1,86886,1.053976443099625
target,Brwd1.2,1730,-0.28528953302714966
target,Brwd1.3,37166,0.27201974793988015
target,Brwd1.4,17539,-0.03665812929061692
target,Brwd3.1,40178,0.3193900931897022
target,Brwd3.2,23806,0.06190427232977974
target,Brwd3.3,1255,-0.2927599559998142
control,CD4.1,4136,-0.2474498747698217
control,CD4.2,16,-0.31224596455377485
control,CD4.3,2612,-0.27141813710738105
control,CD4.4,98780,1.2410358343351442
control,CDK9.1,62337,0.6678892566660656
control,CDK9.2,8078,-0.1854532276998355
control,CDK9.3,39634,0.3108344929852191
target,Carm1.1,127,-0.3105002446591101
target,Carm1.2,70654,0.7986924311158564
target,Carm1.3,2248,-0.2771428401853808
target,Carm1.4,912,-0.29815438774639086
target,Cbx1.1,9406,-0.16456749778889138
target,Cbx1.2,57787,0.5963304681910688
target,Cbx1.3,4132,-0.24751278359485468
target,Cbx1.4,27055,0.11300196546280492
target,Cbx2.1,2075,-0.2798636468680565
target,Cbx2.2,31273,0.17933932146006565
target,Cbx2.3,25,-0.3121044196974507
target,Cbx3.1,275581,4.02162162799842
target,Cbx3.2,1028,-0.2963300318204349
target,Cbx3.3,59017,0.6156749318887053
target,Cbx3.4,129304,1.721093078161694
target,Cbx4.1,2121,-0.2791401953801774
target,Cbx4.2,164269,2.270994844981092
target,Cbx4.3,34,-0.3119628748411265
target,Cbx4.4,165,-0.3099026108212969
target,Cbx5.1,105540,1.3473517486408537
target,Cbx5.2,105174,1.3415955911503374
target,Cbx5.3,1991,-0.28118473219374873
target,Cbx5.4,307,-0.3076693475326267
target,Cbx6.1,4385,-0.24353380041151967
target,Cbx6.2,8267,-0.18248078571702792
target,Cbx6.3,167,-0.30987115640878043
target,Cbx6.4,0,-0.3124975998539067
target,Cbx7.1,308,-0.30765362032636845
target,Cbx7.2,7887,-0.18845712409515952
target,Cbx7.3,28541,0.1363725939625511
target,Cbx7.4,5116,-0.23203721263674548
target,Cbx8.1,11836,-0.12635038658136563
target,Cbx8.2,30282,0.1637536600581488
target,Cbx8.3,2633,-0.271087865775958
target,Cbx8.4,13044,-0.10735192142141044
control,Ccnt1,62248,0.6664895353090821
control,Ccnt1.2,52775,0.5175057104247647
control,Ccnt1.3,38090,0.2865516865224949
control,Ccnt1.4,22432,0.04029509093095654
control,Cd14,0,-0.3124975998539067
control,Cd14.2,415,-0.30597080925673664
control,Cd19,3681,-0.2546057536173214
control,Cd19.3,192,-0.3094779762523244
control,Cd19.4,25967,0.09589076505383864
target,Cd4.5,3255,-0.26130554348333207
target,Cecr2.1,0,-0.3124975998539067
target,Cecr2.2,0,-0.3124975998539067
target,Cecr2.3,1,-0.31248187264764843
target,Chaf1a.1,3785,-0.2529701241664643
target,Chaf1a.2,5,-0.31241896382261547
target,Chaf1a.3,7718,-0.19111502195280228
target,Chaf1a.4,8368,-0.18089233788494558
target,Chaf1b.1,17829,-0.03209723947572701
target,Chaf1b.2,2891,-0.2670302465613318
target,Chaf1b.3,1343,-0.291375961849089
target,Chaf1b.4,20973,0.017349097000182848
target,Chd1.1,32381,0.19676506599419674
target,Chd1.2,8743,-0.17499463553810518
target,Chd1.3,204737,2.907443427839591
target,Chd1.4,10011,-0.15505253800265553
target,Chd1l.1,12796,-0.11125226857345422
target,Chd1l.2,6909,-0.20383833181571928
target,Chd1l.3,24178,0.06775479305784542
target,Chd2.1,13025,-0.10765073834031702
target,Chd2.2,18589,-0.020144562719463816
target,Chd2.3,6622,-0.20835204001183447
target,Chd2.4,14011,-0.09214371296969134
target,Chd3.1,37049,0.270179664807666
target,Chd3.2,16,-0.31224596455377485
target,Chd3.3,3394,-0.2591194618134366
target,Chd3.4,4822,-0.23666101127666833
target,Chd4.1,1520,-0.2885922463413803
target,Chd4.2,10452,-0.14811684004277123
target,Chd4.3,18343,-0.024013455458991112
target,Chd4.4,25395,0.08689480307412477
target,Chd5.1,21183,0.020651810314413467
target,Chd5.2,5502,-0.22596651102106444
target,Chd5.3,2801,-0.2684456951245735
target,Chd5.4,1038,-0.29617275975785246
target,Chd6.1,3411,-0.25885209930704645
target,Chd6.2,987,-0.2969748472770228
target,Chd6.3,2722,-0.26968814441897454
target,Chd6.4,50,-0.3117112395409946
target,Chd7.1,2,-0.31246614544139023
target,Chd7.2,1111,-0.2950246737010009
target,Chd7.3,0,-0.3124975998539067
target,Chd8.1,17887,-0.03118506151274903
target,Chd8.2,85084,1.0256360174222747
target,Chd8.3,12034,-0.1232363997422339
target,Chd8.4,10125,-0.15325963648921606
target,Chd9.1,46205,0.414177965308121
target,Chd9.2,741,-0.30084374001655007
target,Chd9.3,50273,0.4781562403666456
target,Chd9.4,98311,1.233659774600029
target,Clock.1,0,-0.3124975998539067
target,Clock.2,0,-0.3124975998539067
target,Clock.3,0,-0.3124975998539067
target,Crebbp.1,12425,-0.11708706209526165
target,Crebbp.2,2561,-0.2722202246265514
target,Crebbp.3,53242,0.5248503157473632
target,Crebbp.4,2,-0.31246614544139023
target,Ctsl.1,27720,0.12346055762453521
target,Ctsl.2,3738,-0.2537093028606016
target,Ctsl.3,11757,-0.12759283587576667
target,Ctsl.4,2080,-0.2797850108367653
target,Cxxc1.1,1619,-0.2870352529218144
target,Cxxc1.2,183,-0.3096195211086486
target,Cxxc1.3,7578,-0.193316830828956
target,Cxxc1.4,42102,0.349649238030558
target,Dmap1.1,1747,-0.28502217052075957
target,Dmap1.2,5284,-0.22939504198536098
target,Dmap1.3,13006,-0.10794955525922359
target,Dmap1.4,6977,-0.2027688817901589
target,Dnmt1.1,0,-0.3124975998539067
target,Dnmt1.2,62061,0.663548547738791
target,Dnmt1.3,0,-0.3124975998539067
target,Dnmt1.4,11,-0.31232460058506606
target,Dnmt3a.1,33218,0.2099287376323445
target,Dnmt3a.2,24020,0.06526989446904333
target,Dnmt3a.3,5417,-0.2273033235530149
target,Dnmt3a.4,30853,0.17273389483160442
target,Dnmt3b.1,11911,-0.12517084611199755
target,Dnmt3b.2,103853,1.3208199516832009
target,Dnmt3b.3,15496,-0.06878881167620338
target,Dnmt3b.4,60323,0.6362146632619681
target,Dnmt3l.1,11496,-0.1316976367091676
target,Dnmt3l.2,593,-0.3031713665427697
target,Dnmt3l.3,8199,-0.18355023574258833
target,Dnmt3l.4,6396,-0.21190638862619693
target,Dot1l.1,33365,0.21224063695230594
target,Dot1l.2,5363,-0.22815259269095994
target,Dot1l.3,18511,-0.021371284807606618
target,Dot1l.4,17049,-0.04436446035715503
target,Dpy30.1,0,-0.3124975998539067
target,Dpy30.2,10,-0.31234032779132426
target,Dpy30.3,0,-0.3124975998539067
target,Dub2a.1,16329,-0.05568804886308859
target,Dub2a.2,4,-0.3124346910288737
target,Dub2a.3,9857,-0.15747452776642465
target,Dub2a.4,11161,-0.13696625080567834
target,Eaf1.1,6168,-0.2154921916530759
target,Eaf1.2,4,-0.3124346910288737
target,Eaf1.3,2,-0.31246614544139023
target,Eed.1,0,-0.3124975998539067
target,Eed.2,16057,-0.05996584896533015
target,Eed.3,6969,-0.2028946994402248
target,Eed.4,13055,-0.10717892215256979
target,Ehmt1.1,8318,-0.18167869819785765
target,Ehmt1.2,12506,-0.11581315838834412
target,Ehmt1.3,137,-0.31034297259652766
target,Ehmt1.4,6005,-0.2180557262731692
target,Ehmt2.1,1078,-0.2955436715075228
target,Ehmt2.2,24076,0.06615061801950482
target,Ehmt2.3,39879,0.3146876585184881
target,Ehmt2.4,7994,-0.18677431302552774
target,Elp3.1,1,-0.31248187264764843
target,Elp3.2,2539,-0.2725662231642327
target,Elp3.4,1400,-0.2904795110923692
target,Elp4.1,15334,-0.07133661909003843
target,Elp4.2,1467,-0.2894257882730671
target,Elp4.3,9033,-0.1704337457232153
target,Elp4.4,398929,5.961541065539937
target,Ep300.2,3326,-0.26018891183899695
target,Ep300.3,2013,-0.28083873365606743
target,Ep400.1,10464,-0.14792811356767235
target,Ep400.2,6775,-0.20594577745432358
target,Ep400.3,108,-0.3107990615780167
target,Ep400.4,0,-0.3124975998539067
target,Epc1.1,140,-0.31029579097775295
target,Epc1.2,6741,-0.20648050246710378
target,Epc1.3,48963,0.45755360016834984
target,Epc1.4,919,-0.29804429730258314
target,Epc2.1,6886,-0.2042000575596588
target,Epc2.2,4775,-0.23740018997080567
target,Epc2.3,19322,-0.008616520532173126
target,Epc2.4,14222,-0.08882527244920248
target,Ercc5.1,8689,-0.1758439046760502
