shRNA,count,pctg,nbPctg
Actb,4,7.097931041825447e-05,14.265529677721922
Actl6a,818,0.014515268980533038,43.78150795876259
Actl6b.1,16347,0.29007469685180143,78.99896913024808
Actl6b.2,5284,0.09376366906251414,64.09902365696823
Actl6b.3,1575,0.027948103477187694,50.16474891642223
Actl6b.4,7636,0.13549950358844776,68.83581515500344
Aff1.1,1214,0.021542220711940226,47.5317309517918
Aff1.2,13105,0.23254596575780617,76.0334666644911
Aff1.3,362576,6.433848613552256,99.98569351533794
Aff1.4,2356,0.04180681383635188,54.49413685648601
Aff4.1,55967,0.9931247665446119,93.5691755122332
Aff4.2,2267,0.04022752417954571,54.06666892606638
Aff4.3,2608,0.04627851039270191,55.636153730302254
Aff4.4,1329,0.023582875886465043,48.432172686463815
Arid1a.1,0,0.0,5.318615318472413
Arid1a.2,73,0.001295372415133144,26.35153128967887
Arid1b.1,0,0.0,5.318615318472413
Arid1b.2,0,0.0,5.318615318472413
Arid1b.3,4,7.097931041825447e-05,14.265529677721922
Arid2.1,73322,1.3010862496218134,95.78889547711424
Arid2.2,13100,0.23245724161978337,76.02837898794249
Arid2.3,1392,0.02470080002555255,48.8991592209565
Arid2.4,914,0.016218772430571144,44.80622819239324
Ash1l.1,8269,0.14673197946213654,69.88301384570867
Ash1l.2,10565,0.1874741036422146,73.14154609672397
Ash1l.3,419,0.007435082766312154,38.061339318250695
Ash1l.4,2005,0.035578379347150045,52.72225727124079
Ash2l.1,4083,0.07245213110943324,60.90559383395875
Ash2l.2,4942,0.08769493802175338,63.25962493329591
Ash2l.3,991,0.017585124156122543,45.56791506757337
Ash2l.4,0,0.0,5.318615318472413
Asxl1.1,1679,0.029793565548062312,50.83114097073994
Asxl1.2,4325,0.07674637938973763,61.608910731719924
Asxl1.3,325,0.005767068971483175,36.08472793822728
Asxl1.4,7235,0.12838382771901774,68.13050754719944
Asxl2.1,96060,1.7045681396943808,97.49368989603018
Asxl2.2,3778,0.06703995869004134,59.96634977515372
Asxl2.3,3639,0.064573427653007,59.516888663819145
Asxl3.2,9826,0.1743606760424421,72.17247538861317
Asxl3.3,2367,0.04200200694000208,54.546262476163065
Asxl3.4,6013,0.10669964838624102,65.73998230256979
Atad2.1,10711,0.19006484847248087,73.32523867924297
Atad2.2,3485,0.061840724201904194,59.00143104540982
Atad2.3,9402,0.1668368691381071,71.58473762512612
Atad2.4,7417,0.13161338634304834,68.45494607058312
Atad2b.1,19409,0.3444093589769752,81.27961592130639
Atad2b.2,1868,0.03314733796532483,51.96071776918569
Atad2b.3,4506,0.07995819318616365,62.113237131504576
Atad2b.4,6204,0.11008891045871266,66.14071972996408
Atm.1,1240,0.022003586229658884,47.741066306309676
Atm.2,5421,0.09619471044433936,64.4219895201259
Atm.3,7078,0.12559788978510125,67.84466813842764
Atm.4,2923,0.05186813108813944,56.941110654602554
Atr.1,19886,0.35287364174435204,81.59931530750977
Atr.2,115738,2.0537508572969836,98.36532428383256
Atr.3,8218,0.1458269932543038,69.80141722402864
Atr.4,2736,0.04854984832608605,56.1813595924493
Atrx.1,52,0.0009227310354373079,24.53132443934306
Atrx.2,2051,0.03639464141695997,52.96830322246366
Atrx.3,28423,0.5043612350045117,86.17041327259261
Atrx.4,5898,0.1046589932117162,65.49316070115356
Aurkb.1,26451,0.4693684349683122,85.27486753119197
Aurkb.2,73988,1.3129043048064528,95.85447565963236
Aurkb.3,2004,0.035560634519545484,52.71677772791274
Aurkb.4,2772,0.04918866211985034,56.33093249592813
Baz1a.1,1,1.7744827604563617e-05,10.642426548622872
Baz1a.2,187514,3.327403603442142,99.62065347409352
Baz1a.3,0,0.0,5.318615318472413
Baz1a.4,9369,0.1662512898271565,71.53799832287912
Baz1b.1,4809,0.08533487595034642,62.919507447569735
Baz1b.2,54370,0.9647862768601236,93.30262103831248
Baz1b.3,8576,0.15217964153673758,70.36460416332456
Baz1b.4,222,0.003939351728213122,33.306047161391525
Baz2a.1,3207,0.05690766212783551,58.02023007331704
Baz2a.3,0,0.0,5.318615318472413
Baz2a.4,1264,0.02242946209216841,47.93137715994711
Baz2b.1,38328,0.6801237524277143,89.70212714385303
Baz2b.2,6262,0.11111811045977735,66.26034120477144
Baz2b.3,875,0.015526724153993164,44.40077942744169
Baz2b.4,2904,0.05153097936365274,56.86562769606508
Bcl6,14501,0.257317745093777,77.39353194716581
Bcl6.2,15471,0.2745302278702037,78.26200300574946
Bcl6.3,150,0.002661724140684542,30.66756302107369
Bmi1.1,3423,0.06074054489042125,58.788511908362906
Bmi1.2,4113,0.07298447593757014,60.994638468166194
Bmi1.3,1619,0.028728875891788495,50.45072575079509
Bmi1.4,499732,8.867658188483784,99.99876393476495
Bop1.1,1263,0.022411717264563844,47.92339530603954
Bop1.2,2371,0.04207298625042033,54.56483000990446
Bop1.3,416,0.007381848283498463,38.0031788019703
Bop1.4,9,0.00015970344844107252,16.943875153118203
Bptf.1,1443,0.025605786233385296,49.264773451070454
Bptf.2,2021,0.03586229658882307,52.808412217593
Bptf.3,629,0.011161496563270513,41.44257229891588
Bptf.4,854,0.015154082774297327,44.176787830532135
Brd1.1,2909,0.05161970350167556,56.88554344465337
Brd1.2,17701,0.3141011934283805,80.05978917468106
