shRNA,count,pctg
Bcl6,70087,1.2176060621274951
Bcl6.2,75973,1.3198622477493998
Bcl6.3,9987,0.1735019581729464
CD4.1,3013,0.052344187441182286
CD4.2,4977,0.08646432820934756
CD4.3,16153,0.2806225223157708
CD4.4,166361,2.8901531254240043
Cd14,39951,0.6940599510330812
Cd14.2,11660,0.20256661983544155
Fosb,5,8.686390215928025e-05
Fosb.2,346,0.006010982029422194
Hes1,349,0.006063100370717761
Hes1.2,15918,0.27653991891428464
Hes1.3,13,0.00022584614561412864
Id2,402,0.006983857733606133
Id2.2,62,0.0010771123867750752
Id2.3,57300,0.9954603187453517
Id2.4,13669,0.23746853572304039
Id2.5,3,5.2118341295568146e-05
Id3,13041,0.22655842961183476
Id3.2,9376,0.16288718932908233
Id3.3,24298,0.42212381893323836
Id3.4,574,0.009971975967885374
Id3.5,22,0.0003822011695008331
Klf12,5744,0.09978925080058115
Klf12.4,42,0.0007296567781379541
Klf12.5,36351,0.6315179414783992
Klf2,309,0.00536818915344352
Klf2.2,64,0.0011118579476387873
Klf2.3,0,0.0
Klf2.4,3829,0.06652037627357682
Klf2.5,1,1.737278043185605e-05
Klf2.6,953,0.016556259751558815
Klf2.7,5,8.686390215928025e-05
Ms4a1,71085,1.2349440969984873
Ms4a1.2,6797,0.11808278859532559
Nfatc3.2,158814,2.759040751504787
Nfatc3.3,493,0.008564780752905033
Nfatc3.7,185,0.003213964379893369
Nfatc3.8,0,0.0
Rpa3.1,26,0.0004516922912282573
Rpa3.2,1912,0.03321675618570877
Rpa3.3,1163,0.020204543642248586
Rpa3.4,13397,0.2327431394455755
Runx3,291,0.0050554791056701106
Runx3.2,0,0.0
Runx3.3,13090,0.2274096958529957
Satb1.1,1722,0.029915927903656117
Satb1.2,44164,0.7672514749924906
Satb1.3,39698,0.6896646375838215
Scmh1.1,3029,0.052622151928091984
Scmh1.2,7418,0.12887128524350816
Scmh1.3,29973,0.5207143478840214
Scml2.1,1985,0.034484969157234265
Scml2.2,29616,0.5145122652698487
Scml2.3,6407,0.11130740422690172
Scml2.4,5958,0.10350702581299834
Scml4.1,8450,0.14679999464918364
Scml4.2,4940,0.08582153533336889
Scml4.3,966,0.016782105897172946
Setd1a.1,0,0.0
Setd1a.2,22925,0.3982709914002999
Setd1a.3,2052,0.03564894544616862
Setd1a.4,5922,0.10288160571745153
Setd2.1,3149,0.054706885579914696
Setd2.2,23023,0.3999735238826218
Setd2.3,37782,0.6563783902763853
Setd2.4,54298,0.9433072318889199
Setd3.1,8469,0.1471300774773889
Setd3.2,455,0.007904615096494504
Setd3.3,19920,0.34606578620257256
Setd4.1,0,0.0
Setd4.2,10063,0.17482228948576742
Setd4.3,1316,0.022862579048322562
Setd4.4,9956,0.17296340197955884
Setd5.1,0,0.0
Setd5.2,272831,4.739833058003718
Setd5.3,0,0.0
Setd5.4,118245,2.0542444221648184
Setd7.1,6670,0.11587644548047984
Setd7.2,769,0.013359668152097302
Setd8.1,172,0.0029881182342792406
Setd8.2,3346,0.058129323324990344
Setd8.3,4254,0.07390380795711564
Setd8.4,976,0.016955833701491504
Setdb1.1,71905,1.2491897769526095
Setdb1.2,141457,2.4575014015490613
Setdb1.3,14712,0.2555883457134662
Setdb1.4,2069,0.03594428271351017
Setdb2.1,2330,0.0404785784062246
Setdb2.2,11373,0.19758063185149888
Setdb2.3,6228,0.10819767652959948
Setdb2.4,2180,0.037872661341446186
Setmar.1,13693,0.23788548245340488
Setmar.2,51670,0.8976515649140022
Setmar.3,1292,0.022445632317958018
Setmar.4,7848,0.13634158082920628
Sfmbt1.1,12234,0.2125385958033269
Sfmbt1.2,35,0.0006080473151149617
Sfmbt1.3,14781,0.2567870675632643
Sfmbt1.4,25703,0.4465325754399961
Sfmbt2.1,0,0.0
Sfmbt2.2,4663,0.08100927515374476
